Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Bob Patterson , Pirates , 1987 , 6.0 , 2 , L , 0.4 , 0.23
Doug Drabek , Pirates , 1987 , 6.0 , 2 , N , 0.4 , 0.23
Rick Reuschel , Pirates , 1987 , 5.67 , 1 , N , 0.51 , 0.12
Bob Kipper , Pirates , 1987 , 3.33 , 4 , L , 0.0 , 0.62
Bob Patterson , Pirates , 1987 , 5.0 , 2 , W , 0.35 , 0.24
Doug Drabek , Pirates , 1987 , 6.0 , 4 , L , 0.19 , 0.5
Rick Reuschel , Pirates , 1987 , 8.0 , 0 , N , 0.76 , 0.04
Bob Kipper , Pirates , 1987 , 9.0 , 0 , W , 0.96 , 0.01
Bob Patterson , Pirates , 1987 , 7.0 , 1 , N , 0.59 , 0.11
Bob Walk , Pirates , 1987 , 3.0 , 4 , N , 0.0 , 0.62
Doug Drabek , Pirates , 1987 , 7.0 , 2 , W , 0.46 , 0.23
Rick Reuschel , Pirates , 1987 , 6.0 , 2 , N , 0.4 , 0.23
Bob Kipper , Pirates , 1987 , 3.0 , 6 , L , 0.0 , 0.77
Bob Patterson , Pirates , 1987 , 4.67 , 6 , L , 0.0 , 0.73
Doug Drabek , Pirates , 1987 , 4.0 , 2 , L , 0.0 , 0.38
Rick Reuschel , Pirates , 1987 , 6.0 , 5 , L , 0.13 , 0.61
Bob Kipper , Pirates , 1987 , 7.0 , 1 , W , 0.59 , 0.11
Bob Patterson , Pirates , 1987 , 5.0 , 6 , L , 0.08 , 0.7
Dorn Taylor , Pirates , 1987 , 4.0 , 3 , N , 0.0 , 0.5
Rick Reuschel , Pirates , 1987 , 9.0 , 0 , W , 0.96 , 0.01
Bob Walk , Pirates , 1987 , 6.0 , 0 , N , 0.66 , 0.04
Bob Patterson , Pirates , 1987 , 1.67 , 6 , L , 0.0 , 0.76
Dorn Taylor , Pirates , 1987 , 3.33 , 4 , N , 0.0 , 0.62
Rick Reuschel , Pirates , 1987 , 8.0 , 0 , L , 0.76 , 0.04
Bob Kipper , Pirates , 1987 , 3.33 , 5 , L , 0.0 , 0.69
Brian Fisher , Pirates , 1987 , 4.33 , 3 , L , 0.0 , 0.5
Bob Patterson , Pirates , 1987 , 4.0 , 4 , N , 0.0 , 0.6
Dorn Taylor , Pirates , 1987 , 7.0 , 1 , N , 0.59 , 0.11
