Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Catfish Hunter , Yankees , 1977 , 7.0 , 0 , W , 0.73 , 0.04
Ed Figueroa , Yankees , 1977 , 9.0 , 0 , L , 0.96 , 0.01
Don Gullett , Yankees , 1977 , 8.67 , 2 , L , 0.68 , 0.18
Dock Ellis , Yankees , 1977 , 6.0 , 2 , N , 0.4 , 0.23
Ed Figueroa , Yankees , 1977 , 6.33 , 3 , N , 0.29 , 0.36
Don Gullett , Yankees , 1977 , 4.33 , 7 , L , 0.0 , 0.83
Ken Holtzman , Yankees , 1977 , 8.0 , 2 , N , 0.49 , 0.3
Dock Ellis , Yankees , 1977 , 8.0 , 2 , L , 0.49 , 0.3
Ed Figueroa , Yankees , 1977 , 6.0 , 2 , L , 0.4 , 0.23
Gil Patterson , Yankees , 1977 , 3.33 , 4 , L , 0.0 , 0.62
Don Gullett , Yankees , 1977 , 7.33 , 5 , W , 0.18 , 0.64
Ken Holtzman , Yankees , 1977 , 7.67 , 5 , W , 0.25 , 0.56
Dock Ellis , Yankees , 1977 , 5.67 , 0 , W , 0.65 , 0.05
Gil Patterson , Yankees , 1977 , 2.33 , 0 , N , 0.0 , 0.06
Ed Figueroa , Yankees , 1977 , 9.0 , 1 , W , 0.89 , 0.05
Don Gullett , Yankees , 1977 , 3.67 , 5 , N , 0.0 , 0.69
Ken Holtzman , Yankees , 1977 , 7.0 , 5 , L , 0.18 , 0.64
Gil Patterson , Yankees , 1977 , 5.0 , 3 , N , 0.25 , 0.36
Ron Guidry , Yankees , 1977 , 8.33 , 0 , W , 0.76 , 0.04
Ed Figueroa , Yankees , 1977 , 9.0 , 2 , W , 0.8 , 0.13
Ken Holtzman , Yankees , 1977 , 6.0 , 2 , W , 0.4 , 0.23
Mike Torrez , Yankees , 1977 , 5.0 , 0 , W , 0.59 , 0.05
Catfish Hunter , Yankees , 1977 , 9.0 , 5 , L , 0.47 , 0.49
Ed Figueroa , Yankees , 1977 , 9.0 , 0 , W , 0.96 , 0.01
Don Gullett , Yankees , 1977 , 9.0 , 2 , W , 0.8 , 0.13
Mike Torrez , Yankees , 1977 , 9.0 , 5 , W , 0.47 , 0.49
Ken Holtzman , Yankees , 1977 , 6.33 , 4 , L , 0.19 , 0.5
Catfish Hunter , Yankees , 1977 , 2.33 , 2 , L , 0.0 , 0.43
Ed Figueroa , Yankees , 1977 , 9.0 , 0 , W , 0.96 , 0.01
Don Gullett , Yankees , 1977 , 9.0 , 1 , W , 0.89 , 0.05
Mike Torrez , Yankees , 1977 , 4.0 , 6 , L , 0.0 , 0.79
