Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
John Lackey , Angels , 2007 , 5.0 , 0 , W , 0.59 , 0.05
Kelvim Escobar , Angels , 2007 , 5.33 , 2 , W , 0.35 , 0.24
Ervin Santana , Angels , 2007 , 7.0 , 2 , W , 0.46 , 0.23
Joe Saunders , Angels , 2007 , 5.67 , 3 , N , 0.29 , 0.35
Dustin Moseley , Angels , 2007 , 6.0 , 1 , W , 0.51 , 0.11
John Lackey , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
Kelvim Escobar , Angels , 2007 , 6.0 , 2 , L , 0.4 , 0.23
Ervin Santana , Angels , 2007 , 4.33 , 6 , L , 0.0 , 0.79
Joe Saunders , Angels , 2007 , 6.67 , 1 , W , 0.62 , 0.09
Dustin Moseley , Angels , 2007 , 6.0 , 1 , N , 0.51 , 0.11
John Lackey , Angels , 2007 , 5.67 , 3 , L , 0.29 , 0.35
Hector Carrasco , Angels , 2007 , 3.33 , 1 , L , 0.0 , 0.22
Ervin Santana , Angels , 2007 , 4.0 , 5 , L , 0.0 , 0.73
Jered Weaver , Angels , 2007 , 6.0 , 3 , L , 0.29 , 0.36
John Lackey , Angels , 2007 , 7.0 , 3 , L , 0.34 , 0.37
Joe Saunders , Angels , 2007 , 6.0 , 0 , W , 0.66 , 0.04
Bartolo Colon , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
Ervin Santana , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
Jered Weaver , Angels , 2007 , 1.67 , 5 , L , 0.0 , 0.73
Kelvim Escobar , Angels , 2007 , 5.67 , 3 , N , 0.29 , 0.35
John Lackey , Angels , 2007 , 6.0 , 1 , W , 0.51 , 0.11
Bartolo Colon , Angels , 2007 , 7.0 , 2 , W , 0.46 , 0.23
Ervin Santana , Angels , 2007 , 5.67 , 4 , L , 0.17 , 0.51
Jered Weaver , Angels , 2007 , 5.67 , 0 , W , 0.65 , 0.05
Kelvim Escobar , Angels , 2007 , 7.67 , 2 , W , 0.56 , 0.17
John Lackey , Angels , 2007 , 6.33 , 1 , W , 0.51 , 0.11
Bartolo Colon , Angels , 2007 , 5.0 , 5 , W , 0.1 , 0.62
Ervin Santana , Angels , 2007 , 6.33 , 3 , L , 0.29 , 0.36
Jered Weaver , Angels , 2007 , 6.0 , 3 , L , 0.29 , 0.36
Kelvim Escobar , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
John Lackey , Angels , 2007 , 8.0 , 4 , L , 0.25 , 0.58
Bartolo Colon , Angels , 2007 , 7.0 , 2 , N , 0.46 , 0.23
Ervin Santana , Angels , 2007 , 7.0 , 3 , L , 0.34 , 0.37
Jered Weaver , Angels , 2007 , 6.0 , 1 , N , 0.51 , 0.11
Kelvim Escobar , Angels , 2007 , 9.0 , 0 , W , 0.96 , 0.01
John Lackey , Angels , 2007 , 8.33 , 3 , W , 0.36 , 0.45
Bartolo Colon , Angels , 2007 , 6.0 , 3 , W , 0.29 , 0.36
Ervin Santana , Angels , 2007 , 6.0 , 5 , N , 0.13 , 0.61
Jered Weaver , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
Kelvim Escobar , Angels , 2007 , 2.33 , 6 , L , 0.0 , 0.82
John Lackey , Angels , 2007 , 6.0 , 0 , W , 0.66 , 0.04
Bartolo Colon , Angels , 2007 , 7.0 , 3 , W , 0.34 , 0.37
Ervin Santana , Angels , 2007 , 6.0 , 1 , W , 0.51 , 0.11
Jered Weaver , Angels , 2007 , 6.67 , 2 , W , 0.53 , 0.18
Kelvim Escobar , Angels , 2007 , 8.0 , 0 , W , 0.76 , 0.04
John Lackey , Angels , 2007 , 5.0 , 1 , W , 0.47 , 0.13
Bartolo Colon , Angels , 2007 , 4.33 , 6 , L , 0.0 , 0.79
Ervin Santana , Angels , 2007 , 3.67 , 8 , L , 0.0 , 0.85
Jered Weaver , Angels , 2007 , 5.0 , 3 , W , 0.25 , 0.36
Kelvim Escobar , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
John Lackey , Angels , 2007 , 8.0 , 2 , W , 0.49 , 0.3
Bartolo Colon , Angels , 2007 , 6.33 , 8 , L , 0.0 , 0.99
Ervin Santana , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
Jered Weaver , Angels , 2007 , 4.67 , 5 , N , 0.0 , 0.66
Kelvim Escobar , Angels , 2007 , 8.0 , 5 , L , 0.2 , 0.67
John Lackey , Angels , 2007 , 7.33 , 2 , W , 0.46 , 0.23
Joe Saunders , Angels , 2007 , 6.0 , 2 , W , 0.4 , 0.23
Ervin Santana , Angels , 2007 , 7.0 , 3 , N , 0.34 , 0.37
Jered Weaver , Angels , 2007 , 7.0 , 1 , W , 0.59 , 0.11
Kelvim Escobar , Angels , 2007 , 9.0 , 1 , W , 0.89 , 0.05
John Lackey , Angels , 2007 , 7.0 , 4 , L , 0.25 , 0.5
Bartolo Colon , Angels , 2007 , 4.0 , 4 , N , 0.0 , 0.6
Ervin Santana , Angels , 2007 , 6.0 , 3 , W , 0.29 , 0.36
Jered Weaver , Angels , 2007 , 3.0 , 3 , N , 0.0 , 0.47
Kelvim Escobar , Angels , 2007 , 6.0 , 3 , N , 0.29 , 0.36
John Lackey , Angels , 2007 , 6.0 , 1 , W , 0.51 , 0.11
Bartolo Colon , Angels , 2007 , 6.0 , 4 , W , 0.19 , 0.5
Ervin Santana , Angels , 2007 , 7.0 , 2 , L , 0.46 , 0.23
Jered Weaver , Angels , 2007 , 5.33 , 0 , W , 0.59 , 0.05
Kelvim Escobar , Angels , 2007 , 7.0 , 3 , W , 0.34 , 0.37
John Lackey , Angels , 2007 , 4.67 , 6 , N , 0.0 , 0.73
Bartolo Colon , Angels , 2007 , 6.0 , 7 , L , 0.07 , 0.81
Ervin Santana , Angels , 2007 , 6.67 , 4 , N , 0.24 , 0.5
Joe Saunders , Angels , 2007 , 6.0 , 4 , N , 0.19 , 0.5
Kelvim Escobar , Angels , 2007 , 8.0 , 1 , W , 0.64 , 0.15
Bartolo Colon , Angels , 2007 , 6.0 , 2 , N , 0.4 , 0.23
John Lackey , Angels , 2007 , 8.0 , 3 , L , 0.36 , 0.45
Ervin Santana , Angels , 2007 , 5.0 , 5 , L , 0.1 , 0.62
