Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Cole Hamels , Phillies , 2015 , 5.0 , 4 , L , 0.17 , 0.5
Aaron Harang , Phillies , 2015 , 6.33 , 0 , W , 0.66 , 0.04
David Buchanan , Phillies , 2015 , 3.0 , 6 , L , 0.0 , 0.77
Jerome Williams , Phillies , 2015 , 6.0 , 1 , N , 0.51 , 0.11
Cole Hamels , Phillies , 2015 , 7.0 , 1 , N , 0.59 , 0.11
Sean O'Sullivan , Phillies , 2015 , 6.0 , 2 , N , 0.4 , 0.23
Aaron Harang , Phillies , 2015 , 6.0 , 1 , L , 0.51 , 0.11
David Buchanan , Phillies , 2015 , 5.67 , 5 , L , 0.13 , 0.61
Jerome Williams , Phillies , 2015 , 5.0 , 4 , L , 0.17 , 0.5
Cole Hamels , Phillies , 2015 , 6.0 , 5 , L , 0.13 , 0.61
Sean O'Sullivan , Phillies , 2015 , 5.0 , 4 , L , 0.17 , 0.5
Aaron Harang , Phillies , 2015 , 6.0 , 3 , W , 0.29 , 0.36
David Buchanan , Phillies , 2015 , 5.0 , 3 , L , 0.25 , 0.36
Jerome Williams , Phillies , 2015 , 6.0 , 2 , W , 0.4 , 0.23
Cole Hamels , Phillies , 2015 , 6.0 , 0 , N , 0.66 , 0.04
Dustin McGowan , Phillies , 2015 , 3.33 , 4 , L , 0.0 , 0.62
Aaron Harang , Phillies , 2015 , 8.0 , 0 , N , 0.76 , 0.04
David Buchanan , Phillies , 2015 , 6.67 , 3 , L , 0.36 , 0.33
Jerome Williams , Phillies , 2015 , 6.67 , 3 , W , 0.36 , 0.33
Cole Hamels , Phillies , 2015 , 7.0 , 1 , W , 0.59 , 0.11
Severino Gonzalez , Phillies , 2015 , 2.67 , 7 , L , 0.0 , 0.85
Aaron Harang , Phillies , 2015 , 6.0 , 5 , L , 0.13 , 0.61
David Buchanan , Phillies , 2015 , 4.33 , 7 , L , 0.0 , 0.83
Jerome Williams , Phillies , 2015 , 5.0 , 3 , N , 0.25 , 0.36
Cole Hamels , Phillies , 2015 , 6.0 , 6 , L , 0.08 , 0.74
Severino Gonzalez , Phillies , 2015 , 5.0 , 2 , W , 0.35 , 0.24
Aaron Harang , Phillies , 2015 , 6.0 , 1 , W , 0.51 , 0.11
Chad Billingsley , Phillies , 2015 , 5.0 , 5 , L , 0.1 , 0.62
Jerome Williams , Phillies , 2015 , 4.33 , 6 , L , 0.0 , 0.79
Cole Hamels , Phillies , 2015 , 7.0 , 1 , W , 0.59 , 0.11
