Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Pete Vuckovich , Brewers , 1982 , 6.0 , 4 , W , 0.19 , 0.5
Mike Caldwell , Brewers , 1982 , 7.0 , 2 , N , 0.46 , 0.23
Moose Haas , Brewers , 1982 , 4.33 , 4 , N , 0.0 , 0.6
Randy Lerch , Brewers , 1982 , 5.0 , 5 , N , 0.1 , 0.62
Pete Vuckovich , Brewers , 1982 , 3.33 , 3 , L , 0.0 , 0.47
Mike Caldwell , Brewers , 1982 , 3.33 , 6 , L , 0.0 , 0.77
Moose Haas , Brewers , 1982 , 8.0 , 1 , N , 0.64 , 0.15
Bob McClure , Brewers , 1982 , 5.33 , 2 , L , 0.35 , 0.24
Pete Vuckovich , Brewers , 1982 , 7.0 , 3 , L , 0.34 , 0.37
Randy Lerch , Brewers , 1982 , 7.0 , 1 , W , 0.59 , 0.11
Mike Caldwell , Brewers , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Moose Haas , Brewers , 1982 , 8.0 , 1 , W , 0.64 , 0.15
Pete Vuckovich , Brewers , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Bob McClure , Brewers , 1982 , 4.33 , 6 , N , 0.0 , 0.79
Randy Lerch , Brewers , 1982 , 1.0 , 5 , L , 0.0 , 0.72
Mike Caldwell , Brewers , 1982 , 6.33 , 1 , N , 0.51 , 0.11
Moose Haas , Brewers , 1982 , 6.0 , 6 , L , 0.08 , 0.74
Pete Vuckovich , Brewers , 1982 , 7.0 , 3 , W , 0.34 , 0.37
Randy Lerch , Brewers , 1982 , 6.0 , 3 , W , 0.29 , 0.36
Mike Caldwell , Brewers , 1982 , 8.33 , 3 , L , 0.36 , 0.45
Bob McClure , Brewers , 1982 , 4.67 , 3 , N , 0.0 , 0.5
Moose Haas , Brewers , 1982 , 8.0 , 2 , N , 0.49 , 0.3
Pete Vuckovich , Brewers , 1982 , 8.0 , 3 , W , 0.36 , 0.45
Randy Lerch , Brewers , 1982 , 6.33 , 1 , W , 0.51 , 0.11
Mike Caldwell , Brewers , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Bob McClure , Brewers , 1982 , 0.0 , 1 , N , 0.0 , 0.18
Moose Haas , Brewers , 1982 , 7.67 , 2 , N , 0.56 , 0.17
Jerry Augustine , Brewers , 1982 , 5.0 , 11 , L , 0.0 , 1.0
Randy Lerch , Brewers , 1982 , 5.0 , 4 , L , 0.17 , 0.5
Mike Caldwell , Brewers , 1982 , 5.0 , 9 , L , 0.0 , 0.95
Jim Slaton , Brewers , 1982 , 5.67 , 1 , W , 0.51 , 0.12
Moose Haas , Brewers , 1982 , 6.67 , 3 , N , 0.36 , 0.33
Randy Lerch , Brewers , 1982 , 5.33 , 2 , L , 0.35 , 0.24
Mike Caldwell , Brewers , 1982 , 7.33 , 3 , L , 0.34 , 0.37
Jim Slaton , Brewers , 1982 , 3.67 , 5 , L , 0.0 , 0.69
Moose Haas , Brewers , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Bob McClure , Brewers , 1982 , 6.67 , 1 , W , 0.62 , 0.09
Randy Lerch , Brewers , 1982 , 4.67 , 3 , L , 0.0 , 0.5
Mike Caldwell , Brewers , 1982 , 5.33 , 5 , N , 0.1 , 0.62
Moose Haas , Brewers , 1982 , 3.0 , 3 , L , 0.0 , 0.47
Bob McClure , Brewers , 1982 , 6.33 , 3 , L , 0.29 , 0.36
Pete Vuckovich , Brewers , 1982 , 5.0 , 1 , W , 0.47 , 0.13
Mike Caldwell , Brewers , 1982 , 6.33 , 5 , N , 0.13 , 0.61
Randy Lerch , Brewers , 1982 , 6.0 , 3 , N , 0.29 , 0.36
Jim Slaton , Brewers , 1982 , 7.33 , 3 , W , 0.34 , 0.37
Bob McClure , Brewers , 1982 , 7.0 , 2 , N , 0.46 , 0.23
Pete Vuckovich , Brewers , 1982 , 7.67 , 1 , W , 0.72 , 0.08
Mike Caldwell , Brewers , 1982 , 9.0 , 2 , W , 0.8 , 0.13
Moose Haas , Brewers , 1982 , 6.0 , 1 , W , 0.51 , 0.11
Bob McClure , Brewers , 1982 , 9.0 , 3 , W , 0.7 , 0.23
Pete Vuckovich , Brewers , 1982 , 8.0 , 2 , W , 0.49 , 0.3
Mike Caldwell , Brewers , 1982 , 4.67 , 6 , L , 0.0 , 0.73
Randy Lerch , Brewers , 1982 , 7.0 , 3 , L , 0.34 , 0.37
