Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Gil Meche , Royals , 2008 , 6.0 , 3 , N , 0.29 , 0.36
Brian Bannister , Royals , 2008 , 7.0 , 0 , W , 0.73 , 0.04
Zack Greinke , Royals , 2008 , 7.0 , 1 , W , 0.59 , 0.11
John Bale , Royals , 2008 , 6.33 , 4 , L , 0.19 , 0.5
Gil Meche , Royals , 2008 , 5.67 , 6 , L , 0.07 , 0.73
Brett Tomko , Royals , 2008 , 5.0 , 0 , W , 0.59 , 0.05
Brian Bannister , Royals , 2008 , 5.0 , 2 , W , 0.35 , 0.24
Zack Greinke , Royals , 2008 , 8.0 , 0 , W , 0.76 , 0.04
John Bale , Royals , 2008 , 6.0 , 4 , L , 0.19 , 0.5
Gil Meche , Royals , 2008 , 6.0 , 5 , L , 0.13 , 0.61
Brett Tomko , Royals , 2008 , 6.0 , 2 , L , 0.4 , 0.23
Brian Bannister , Royals , 2008 , 9.0 , 0 , W , 0.96 , 0.01
Zack Greinke , Royals , 2008 , 9.0 , 1 , W , 0.89 , 0.05
John Bale , Royals , 2008 , 3.0 , 5 , L , 0.0 , 0.69
Gil Meche , Royals , 2008 , 6.0 , 2 , W , 0.4 , 0.23
Brett Tomko , Royals , 2008 , 7.0 , 5 , L , 0.18 , 0.64
Brian Bannister , Royals , 2008 , 5.0 , 5 , L , 0.1 , 0.62
Zack Greinke , Royals , 2008 , 5.0 , 2 , N , 0.35 , 0.24
Luke Hochevar , Royals , 2008 , 4.67 , 6 , L , 0.0 , 0.73
Gil Meche , Royals , 2008 , 3.33 , 8 , L , 0.0 , 0.92
Brett Tomko , Royals , 2008 , 4.0 , 6 , L , 0.0 , 0.79
Brian Bannister , Royals , 2008 , 6.67 , 2 , L , 0.53 , 0.18
Zack Greinke , Royals , 2008 , 7.0 , 1 , N , 0.59 , 0.11
Luke Hochevar , Royals , 2008 , 6.0 , 1 , W , 0.51 , 0.11
Gil Meche , Royals , 2008 , 6.67 , 3 , L , 0.36 , 0.33
