Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Steve Woodard , Brewers , 2000 , 5.0 , 3 , N , 0.25 , 0.36
Valerio de los Santos , Brewers , 2000 , 5.0 , 1 , N , 0.47 , 0.13
Jimmy Haynes , Brewers , 2000 , 5.67 , 5 , W , 0.13 , 0.61
Jaime Navarro , Brewers , 2000 , 4.0 , 5 , L , 0.0 , 0.73
Jason Bere , Brewers , 2000 , 6.0 , 1 , W , 0.51 , 0.11
Steve Woodard , Brewers , 2000 , 5.0 , 4 , L , 0.17 , 0.5
Valerio de los Santos , Brewers , 2000 , 3.67 , 8 , L , 0.0 , 0.85
Jimmy Haynes , Brewers , 2000 , 6.0 , 2 , W , 0.4 , 0.23
Jaime Navarro , Brewers , 2000 , 4.67 , 1 , L , 0.0 , 0.3
Jason Bere , Brewers , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Steve Woodard , Brewers , 2000 , 7.0 , 3 , L , 0.34 , 0.37
Jimmy Haynes , Brewers , 2000 , 7.0 , 2 , N , 0.46 , 0.23
Everett Stull , Brewers , 2000 , 6.0 , 0 , L , 0.66 , 0.04
Jaime Navarro , Brewers , 2000 , 4.0 , 9 , L , 0.0 , 0.92
Jason Bere , Brewers , 2000 , 5.67 , 3 , L , 0.29 , 0.35
Steve Woodard , Brewers , 2000 , 6.0 , 3 , N , 0.29 , 0.36
Jimmy Haynes , Brewers , 2000 , 6.0 , 3 , L , 0.29 , 0.36
Everett Stull , Brewers , 2000 , 5.0 , 3 , W , 0.25 , 0.36
Jaime Navarro , Brewers , 2000 , 3.67 , 6 , L , 0.0 , 0.81
Jason Bere , Brewers , 2000 , 6.0 , 4 , L , 0.19 , 0.5
Steve Woodard , Brewers , 2000 , 5.0 , 6 , L , 0.08 , 0.7
Jimmy Haynes , Brewers , 2000 , 7.0 , 2 , W , 0.46 , 0.23
Jaime Navarro , Brewers , 2000 , 2.33 , 5 , L , 0.0 , 0.75
Everett Stull , Brewers , 2000 , 3.67 , 7 , L , 0.0 , 0.83
Jason Bere , Brewers , 2000 , 6.0 , 3 , N , 0.29 , 0.36
Steve Woodard , Brewers , 2000 , 5.67 , 3 , L , 0.29 , 0.35
Jimmy Haynes , Brewers , 2000 , 7.0 , 3 , L , 0.34 , 0.37
Horacio Estrada , Brewers , 2000 , 7.0 , 1 , W , 0.59 , 0.11
Everett Stull , Brewers , 2000 , 2.0 , 5 , L , 0.0 , 0.75
Jason Bere , Brewers , 2000 , 5.0 , 9 , L , 0.0 , 0.95
Steve Woodard , Brewers , 2000 , 7.0 , 1 , N , 0.59 , 0.11
Jimmy Haynes , Brewers , 2000 , 6.0 , 4 , W , 0.19 , 0.5
Horacio Estrada , Brewers , 2000 , 2.67 , 8 , N , 0.0 , 0.93
Jeff D'Amico , Brewers , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Jason Bere , Brewers , 2000 , 6.67 , 3 , N , 0.36 , 0.33
Steve Woodard , Brewers , 2000 , 5.0 , 6 , W , 0.08 , 0.7
Jimmy Haynes , Brewers , 2000 , 7.67 , 1 , W , 0.72 , 0.08
Horacio Estrada , Brewers , 2000 , 3.0 , 4 , N , 0.0 , 0.62
Jeff D'Amico , Brewers , 2000 , 7.0 , 1 , L , 0.59 , 0.11
Jason Bere , Brewers , 2000 , 6.0 , 4 , N , 0.19 , 0.5
Jimmy Haynes , Brewers , 2000 , 5.0 , 4 , N , 0.17 , 0.5
Jeff D'Amico , Brewers , 2000 , 7.0 , 0 , W , 0.73 , 0.04
John Snyder , Brewers , 2000 , 5.0 , 5 , N , 0.1 , 0.62
Steve Woodard , Brewers , 2000 , 7.0 , 4 , N , 0.25 , 0.5
Jason Bere , Brewers , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Jamey Wright , Brewers , 2000 , 5.33 , 5 , W , 0.1 , 0.62
Jimmy Haynes , Brewers , 2000 , 5.0 , 5 , L , 0.1 , 0.62
Jeff D'Amico , Brewers , 2000 , 6.0 , 2 , L , 0.4 , 0.23
John Snyder , Brewers , 2000 , 3.0 , 8 , L , 0.0 , 0.92
Jason Bere , Brewers , 2000 , 4.67 , 3 , N , 0.0 , 0.5
Jamey Wright , Brewers , 2000 , 6.0 , 3 , N , 0.29 , 0.36
Jimmy Haynes , Brewers , 2000 , 8.33 , 3 , W , 0.36 , 0.45
Jeff D'Amico , Brewers , 2000 , 5.67 , 4 , L , 0.17 , 0.51
John Snyder , Brewers , 2000 , 4.33 , 4 , N , 0.0 , 0.6
Jason Bere , Brewers , 2000 , 3.67 , 3 , L , 0.0 , 0.51
Jamey Wright , Brewers , 2000 , 8.0 , 1 , N , 0.64 , 0.15
Jimmy Haynes , Brewers , 2000 , 6.33 , 5 , L , 0.13 , 0.61
Jeff D'Amico , Brewers , 2000 , 4.0 , 6 , L , 0.0 , 0.79
John Snyder , Brewers , 2000 , 7.67 , 3 , L , 0.46 , 0.32
Jason Bere , Brewers , 2000 , 1.33 , 7 , L , 0.0 , 0.94
Jamey Wright , Brewers , 2000 , 4.33 , 4 , L , 0.0 , 0.6
Jimmy Haynes , Brewers , 2000 , 7.0 , 2 , W , 0.46 , 0.23
John Snyder , Brewers , 2000 , 5.67 , 3 , W , 0.29 , 0.35
Jason Bere , Brewers , 2000 , 6.33 , 0 , W , 0.66 , 0.04
Steve Woodard , Brewers , 2000 , 2.67 , 8 , L , 0.0 , 0.93
Jamey Wright , Brewers , 2000 , 8.0 , 2 , W , 0.49 , 0.3
Jimmy Haynes , Brewers , 2000 , 5.0 , 3 , L , 0.25 , 0.36
John Snyder , Brewers , 2000 , 7.0 , 2 , W , 0.46 , 0.23
Jason Bere , Brewers , 2000 , 5.0 , 5 , L , 0.1 , 0.62
Jamey Wright , Brewers , 2000 , 8.0 , 0 , W , 0.76 , 0.04
Steve Woodard , Brewers , 2000 , 4.0 , 6 , L , 0.0 , 0.79
Jimmy Haynes , Brewers , 2000 , 6.67 , 4 , L , 0.24 , 0.5
John Snyder , Brewers , 2000 , 6.0 , 0 , W , 0.66 , 0.04
Jason Bere , Brewers , 2000 , 6.0 , 2 , N , 0.4 , 0.23
Jamey Wright , Brewers , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Allen Levrault , Brewers , 2000 , 6.0 , 3 , N , 0.29 , 0.36
Jimmy Haynes , Brewers , 2000 , 5.33 , 4 , L , 0.17 , 0.5
John Snyder , Brewers , 2000 , 6.0 , 2 , N , 0.4 , 0.23
Jason Bere , Brewers , 2000 , 8.0 , 3 , W , 0.36 , 0.45
Jamey Wright , Brewers , 2000 , 7.33 , 2 , N , 0.46 , 0.23
Jeff D'Amico , Brewers , 2000 , 8.0 , 0 , W , 0.76 , 0.04
Jimmy Haynes , Brewers , 2000 , 8.0 , 2 , W , 0.49 , 0.3
John Snyder , Brewers , 2000 , 6.33 , 3 , L , 0.29 , 0.36
Jason Bere , Brewers , 2000 , 6.67 , 3 , N , 0.36 , 0.33
Jamey Wright , Brewers , 2000 , 4.0 , 4 , L , 0.0 , 0.6
Jeff D'Amico , Brewers , 2000 , 6.67 , 1 , W , 0.62 , 0.09
Jimmy Haynes , Brewers , 2000 , 7.0 , 3 , W , 0.34 , 0.37
John Snyder , Brewers , 2000 , 7.67 , 1 , N , 0.72 , 0.08
Jason Bere , Brewers , 2000 , 6.67 , 2 , W , 0.53 , 0.18
Jamey Wright , Brewers , 2000 , 7.0 , 1 , W , 0.59 , 0.11
Jeff D'Amico , Brewers , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Jimmy Haynes , Brewers , 2000 , 4.33 , 7 , L , 0.0 , 0.83
John Snyder , Brewers , 2000 , 4.0 , 5 , L , 0.0 , 0.73
Jason Bere , Brewers , 2000 , 3.33 , 6 , L , 0.0 , 0.77
Jamey Wright , Brewers , 2000 , 7.0 , 5 , L , 0.18 , 0.64
Jeff D'Amico , Brewers , 2000 , 9.0 , 0 , W , 0.96 , 0.01
Jimmy Haynes , Brewers , 2000 , 4.67 , 5 , L , 0.0 , 0.66
John Snyder , Brewers , 2000 , 4.67 , 4 , L , 0.0 , 0.6
Jason Bere , Brewers , 2000 , 7.0 , 1 , N , 0.59 , 0.11
Jamey Wright , Brewers , 2000 , 6.0 , 5 , L , 0.13 , 0.61
Jeff D'Amico , Brewers , 2000 , 9.0 , 1 , N , 0.89 , 0.05
Jimmy Haynes , Brewers , 2000 , 5.67 , 3 , L , 0.29 , 0.35
John Snyder , Brewers , 2000 , 7.0 , 3 , N , 0.34 , 0.37
Jamey Wright , Brewers , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Paul Rigdon , Brewers , 2000 , 5.0 , 4 , L , 0.17 , 0.5
Jeff D'Amico , Brewers , 2000 , 8.0 , 2 , W , 0.49 , 0.3
Jimmy Haynes , Brewers , 2000 , 6.0 , 2 , N , 0.4 , 0.23
John Snyder , Brewers , 2000 , 3.67 , 5 , N , 0.0 , 0.69
Jamey Wright , Brewers , 2000 , 7.0 , 4 , N , 0.25 , 0.5
Paul Rigdon , Brewers , 2000 , 7.0 , 1 , N , 0.59 , 0.11
Jeff D'Amico , Brewers , 2000 , 8.0 , 2 , N , 0.49 , 0.3
Jimmy Haynes , Brewers , 2000 , 6.0 , 4 , W , 0.19 , 0.5
John Snyder , Brewers , 2000 , 4.0 , 5 , L , 0.0 , 0.73
Jamey Wright , Brewers , 2000 , 7.0 , 1 , L , 0.59 , 0.11
Paul Rigdon , Brewers , 2000 , 2.0 , 5 , L , 0.0 , 0.75
Jeff D'Amico , Brewers , 2000 , 8.0 , 2 , W , 0.49 , 0.3
Jimmy Haynes , Brewers , 2000 , 7.0 , 1 , N , 0.59 , 0.11
Jamey Wright , Brewers , 2000 , 5.0 , 5 , L , 0.1 , 0.62
Paul Rigdon , Brewers , 2000 , 7.0 , 2 , W , 0.46 , 0.23
John Snyder , Brewers , 2000 , 8.0 , 0 , N , 0.76 , 0.04
Jeff D'Amico , Brewers , 2000 , 7.0 , 1 , W , 0.59 , 0.11
Jimmy Haynes , Brewers , 2000 , 5.0 , 3 , L , 0.25 , 0.36
Jamey Wright , Brewers , 2000 , 5.0 , 7 , N , 0.05 , 0.78
Paul Rigdon , Brewers , 2000 , 6.33 , 5 , N , 0.13 , 0.61
John Snyder , Brewers , 2000 , 3.67 , 7 , N , 0.0 , 0.83
Jeff D'Amico , Brewers , 2000 , 8.67 , 3 , W , 0.55 , 0.28
Jimmy Haynes , Brewers , 2000 , 6.33 , 4 , W , 0.19 , 0.5
Jamey Wright , Brewers , 2000 , 5.0 , 4 , L , 0.17 , 0.5
Paul Rigdon , Brewers , 2000 , 5.67 , 3 , N , 0.29 , 0.35
John Snyder , Brewers , 2000 , 7.0 , 0 , N , 0.73 , 0.04
Jeff D'Amico , Brewers , 2000 , 7.0 , 5 , L , 0.18 , 0.64
Jimmy Haynes , Brewers , 2000 , 4.0 , 4 , L , 0.0 , 0.6
Jamey Wright , Brewers , 2000 , 8.0 , 2 , N , 0.49 , 0.3
Paul Rigdon , Brewers , 2000 , 6.0 , 2 , W , 0.4 , 0.23
John Snyder , Brewers , 2000 , 6.0 , 5 , L , 0.13 , 0.61
Jeff D'Amico , Brewers , 2000 , 6.0 , 3 , W , 0.29 , 0.36
Jimmy Haynes , Brewers , 2000 , 6.0 , 3 , N , 0.29 , 0.36
Jamey Wright , Brewers , 2000 , 7.33 , 3 , N , 0.34 , 0.37
Paul Rigdon , Brewers , 2000 , 6.0 , 3 , L , 0.29 , 0.36
John Snyder , Brewers , 2000 , 4.0 , 7 , L , 0.0 , 0.83
Jeff D'Amico , Brewers , 2000 , 5.0 , 5 , N , 0.1 , 0.62
Jimmy Haynes , Brewers , 2000 , 5.33 , 6 , N , 0.08 , 0.7
Jamey Wright , Brewers , 2000 , 7.0 , 1 , N , 0.59 , 0.11
Paul Rigdon , Brewers , 2000 , 6.67 , 2 , W , 0.53 , 0.18
John Snyder , Brewers , 2000 , 4.33 , 5 , L , 0.0 , 0.73
Jeff D'Amico , Brewers , 2000 , 8.0 , 0 , N , 0.76 , 0.04
Jimmy Haynes , Brewers , 2000 , 5.67 , 4 , W , 0.17 , 0.51
Jamey Wright , Brewers , 2000 , 5.0 , 4 , L , 0.17 , 0.5
Paul Rigdon , Brewers , 2000 , 5.0 , 3 , L , 0.25 , 0.36
John Snyder , Brewers , 2000 , 5.0 , 6 , L , 0.08 , 0.7
Jeff D'Amico , Brewers , 2000 , 8.33 , 1 , W , 0.64 , 0.15
Jimmy Haynes , Brewers , 2000 , 5.67 , 5 , N , 0.13 , 0.61
Jamey Wright , Brewers , 2000 , 8.0 , 2 , N , 0.49 , 0.3
Paul Rigdon , Brewers , 2000 , 7.0 , 2 , W , 0.46 , 0.23
Jeff D'Amico , Brewers , 2000 , 6.0 , 3 , L , 0.29 , 0.36
John Snyder , Brewers , 2000 , 7.0 , 4 , N , 0.25 , 0.5
Jimmy Haynes , Brewers , 2000 , 5.67 , 5 , N , 0.13 , 0.61
Jamey Wright , Brewers , 2000 , 7.33 , 3 , W , 0.34 , 0.37
Paul Rigdon , Brewers , 2000 , 6.0 , 3 , N , 0.29 , 0.36
Jeff D'Amico , Brewers , 2000 , 6.0 , 6 , L , 0.08 , 0.74
Horacio Estrada , Brewers , 2000 , 5.33 , 3 , W , 0.25 , 0.36
Jimmy Haynes , Brewers , 2000 , 6.0 , 5 , L , 0.13 , 0.61
Jamey Wright , Brewers , 2000 , 6.0 , 5 , L , 0.13 , 0.61
