Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Tim Belcher , Angels , 1999 , 4.33 , 5 , N , 0.0 , 0.73
Ken Hill , Angels , 1999 , 4.33 , 2 , L , 0.0 , 0.38
Steve Sparks , Angels , 1999 , 4.0 , 6 , L , 0.0 , 0.79
Chuck Finley , Angels , 1999 , 6.0 , 4 , W , 0.19 , 0.5
Omar Olivares , Angels , 1999 , 7.33 , 0 , W , 0.73 , 0.04
Tim Belcher , Angels , 1999 , 3.0 , 5 , L , 0.0 , 0.69
Ken Hill , Angels , 1999 , 4.0 , 5 , N , 0.0 , 0.73
Steve Sparks , Angels , 1999 , 6.0 , 2 , L , 0.4 , 0.23
Chuck Finley , Angels , 1999 , 6.33 , 6 , L , 0.08 , 0.74
Omar Olivares , Angels , 1999 , 7.0 , 1 , W , 0.59 , 0.11
Tim Belcher , Angels , 1999 , 7.0 , 2 , W , 0.46 , 0.23
Ken Hill , Angels , 1999 , 7.0 , 3 , N , 0.34 , 0.37
Steve Sparks , Angels , 1999 , 4.33 , 7 , L , 0.0 , 0.83
Chuck Finley , Angels , 1999 , 4.67 , 5 , L , 0.0 , 0.66
Omar Olivares , Angels , 1999 , 6.0 , 3 , L , 0.29 , 0.36
Tim Belcher , Angels , 1999 , 4.67 , 6 , N , 0.0 , 0.73
Ken Hill , Angels , 1999 , 7.33 , 2 , N , 0.46 , 0.23
Steve Sparks , Angels , 1999 , 5.67 , 0 , N , 0.65 , 0.05
Chuck Finley , Angels , 1999 , 6.67 , 3 , N , 0.36 , 0.33
Omar Olivares , Angels , 1999 , 4.0 , 6 , L , 0.0 , 0.79
Tim Belcher , Angels , 1999 , 4.67 , 6 , N , 0.0 , 0.73
Ken Hill , Angels , 1999 , 7.0 , 1 , W , 0.59 , 0.11
Steve Sparks , Angels , 1999 , 7.67 , 1 , N , 0.72 , 0.08
Chuck Finley , Angels , 1999 , 7.0 , 3 , N , 0.34 , 0.37
Omar Olivares , Angels , 1999 , 9.0 , 2 , W , 0.8 , 0.13
Tim Belcher , Angels , 1999 , 4.33 , 7 , L , 0.0 , 0.83
Ken Hill , Angels , 1999 , 7.0 , 1 , N , 0.59 , 0.11
Steve Sparks , Angels , 1999 , 8.0 , 1 , W , 0.64 , 0.15
Chuck Finley , Angels , 1999 , 7.33 , 4 , L , 0.25 , 0.5
