Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Curt Simmons , Cardinals , 1966 , 5.0 , 2 , N , 0.35 , 0.24
Larry Jaster , Cardinals , 1966 , 5.0 , 5 , L , 0.1 , 0.62
Bob Gibson , Cardinals , 1966 , 9.0 , 2 , W , 0.8 , 0.13
Ray Washburn , Cardinals , 1966 , 6.67 , 4 , L , 0.24 , 0.5
Nelson Briles , Cardinals , 1966 , 4.33 , 2 , N , 0.0 , 0.38
Larry Jaster , Cardinals , 1966 , 7.0 , 2 , W , 0.46 , 0.23
Bob Gibson , Cardinals , 1966 , 9.0 , 1 , W , 0.89 , 0.05
Ray Washburn , Cardinals , 1966 , 6.0 , 4 , W , 0.19 , 0.5
Nelson Briles , Cardinals , 1966 , 8.0 , 3 , N , 0.36 , 0.45
Ray Sadecki , Cardinals , 1966 , 7.33 , 1 , W , 0.59 , 0.11
Larry Jaster , Cardinals , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Bob Gibson , Cardinals , 1966 , 8.0 , 4 , L , 0.25 , 0.58
Ray Washburn , Cardinals , 1966 , 7.0 , 3 , L , 0.34 , 0.37
Nelson Briles , Cardinals , 1966 , 1.67 , 3 , L , 0.0 , 0.58
Ray Sadecki , Cardinals , 1966 , 9.0 , 1 , W , 0.89 , 0.05
Larry Jaster , Cardinals , 1966 , 4.0 , 2 , L , 0.0 , 0.38
Bob Gibson , Cardinals , 1966 , 7.0 , 1 , L , 0.59 , 0.11
Ray Washburn , Cardinals , 1966 , 4.67 , 2 , N , 0.0 , 0.4
Ray Sadecki , Cardinals , 1966 , 6.0 , 4 , L , 0.19 , 0.5
Bob Gibson , Cardinals , 1966 , 9.0 , 3 , L , 0.7 , 0.23
Art Mahaffey , Cardinals , 1966 , 2.33 , 7 , L , 0.0 , 0.88
Larry Jaster , Cardinals , 1966 , 4.0 , 5 , N , 0.0 , 0.73
Bob Gibson , Cardinals , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Ray Washburn , Cardinals , 1966 , 7.0 , 2 , N , 0.46 , 0.23
Al Jackson , Cardinals , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Bob Gibson , Cardinals , 1966 , 9.0 , 3 , L , 0.7 , 0.23
Art Mahaffey , Cardinals , 1966 , 5.33 , 3 , W , 0.25 , 0.36
Curt Simmons , Cardinals , 1966 , 3.0 , 3 , N , 0.0 , 0.47
Bob Gibson , Cardinals , 1966 , 6.33 , 4 , L , 0.19 , 0.5
Al Jackson , Cardinals , 1966 , 8.0 , 0 , W , 0.76 , 0.04
Ray Washburn , Cardinals , 1966 , 5.67 , 5 , L , 0.13 , 0.61
Art Mahaffey , Cardinals , 1966 , 6.0 , 3 , L , 0.29 , 0.36
Bob Gibson , Cardinals , 1966 , 9.0 , 1 , W , 0.89 , 0.05
Al Jackson , Cardinals , 1966 , 8.0 , 2 , L , 0.49 , 0.3
Nelson Briles , Cardinals , 1966 , 7.0 , 1 , W , 0.59 , 0.11
Bob Gibson , Cardinals , 1966 , 9.0 , 2 , W , 0.8 , 0.13
Art Mahaffey , Cardinals , 1966 , 3.0 , 3 , L , 0.0 , 0.47
Al Jackson , Cardinals , 1966 , 9.0 , 1 , W , 0.89 , 0.05
Nelson Briles , Cardinals , 1966 , 7.0 , 2 , N , 0.46 , 0.23
Bob Gibson , Cardinals , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Ray Washburn , Cardinals , 1966 , 5.67 , 0 , W , 0.65 , 0.05
Al Jackson , Cardinals , 1966 , 7.0 , 0 , L , 0.73 , 0.04
Nelson Briles , Cardinals , 1966 , 7.0 , 1 , L , 0.59 , 0.11
Bob Gibson , Cardinals , 1966 , 8.67 , 2 , W , 0.68 , 0.18
