Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Ernie Broglio , Cardinals , 1963 , 9.0 , 0 , W , 0.96 , 0.01
Ray Washburn , Cardinals , 1963 , 9.0 , 0 , W , 0.96 , 0.01
Curt Simmons , Cardinals , 1963 , 9.0 , 0 , W , 0.96 , 0.01
Ernie Broglio , Cardinals , 1963 , 8.0 , 1 , N , 0.64 , 0.15
Ray Sadecki , Cardinals , 1963 , 7.67 , 4 , N , 0.32 , 0.44
Bob Gibson , Cardinals , 1963 , 7.0 , 1 , N , 0.59 , 0.11
Ray Washburn , Cardinals , 1963 , 9.0 , 3 , W , 0.7 , 0.23
Ernie Broglio , Cardinals , 1963 , 7.0 , 2 , N , 0.46 , 0.23
Curt Simmons , Cardinals , 1963 , 9.0 , 1 , W , 0.89 , 0.05
Ray Sadecki , Cardinals , 1963 , 6.0 , 4 , L , 0.19 , 0.5
Ron Taylor , Cardinals , 1963 , 6.0 , 2 , N , 0.4 , 0.23
Bob Gibson , Cardinals , 1963 , 3.67 , 5 , N , 0.0 , 0.69
Ray Washburn , Cardinals , 1963 , 9.0 , 2 , W , 0.8 , 0.13
Ernie Broglio , Cardinals , 1963 , 9.0 , 0 , W , 0.96 , 0.01
Curt Simmons , Cardinals , 1963 , 9.0 , 3 , W , 0.7 , 0.23
Ray Sadecki , Cardinals , 1963 , 2.67 , 5 , L , 0.0 , 0.74
Bob Gibson , Cardinals , 1963 , 3.0 , 7 , N , 0.0 , 0.84
Ray Washburn , Cardinals , 1963 , 9.0 , 0 , W , 0.96 , 0.01
Ernie Broglio , Cardinals , 1963 , 6.33 , 3 , W , 0.29 , 0.36
Curt Simmons , Cardinals , 1963 , 9.0 , 1 , W , 0.89 , 0.05
Ray Sadecki , Cardinals , 1963 , 3.67 , 5 , N , 0.0 , 0.69
Ray Washburn , Cardinals , 1963 , 8.67 , 3 , W , 0.55 , 0.28
Ernie Broglio , Cardinals , 1963 , 5.0 , 5 , L , 0.1 , 0.62
Bob Gibson , Cardinals , 1963 , 6.0 , 4 , L , 0.19 , 0.5
Ray Sadecki , Cardinals , 1963 , 5.0 , 4 , L , 0.17 , 0.5
Curt Simmons , Cardinals , 1963 , 6.0 , 2 , N , 0.4 , 0.23
Ray Washburn , Cardinals , 1963 , 2.67 , 2 , L , 0.0 , 0.46
Ernie Broglio , Cardinals , 1963 , 0.0 , 2 , N , 0.0 , 0.53
Bob Gibson , Cardinals , 1963 , 6.67 , 5 , W , 0.17 , 0.6
Curt Simmons , Cardinals , 1963 , 9.0 , 0 , W , 0.96 , 0.01
Ray Washburn , Cardinals , 1963 , 6.0 , 3 , L , 0.29 , 0.36
Ernie Broglio , Cardinals , 1963 , 10.0 , 1 , N , 0.46 , 0.05
