Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Bret Saberhagen , Royals , 1991 , 28 , 196.33 , 3.07 , 0.51 , 13 , 8 , 14.31 , 7.92 , -1.39
Mike Boddicker , Royals , 1991 , 29 , 179.66 , 4.11 , 0.36 , 11 , 12 , 10.3 , 10.14 , -1.16
Kevin Appier , Royals , 1991 , 31 , 200.34 , 3.37 , 0.43 , 13 , 9 , 13.42 , 9.4 , -0.02
Storm Davis , Royals , 1991 , 9 , 51.67 , 4.18 , 0.28 , 2 , 5 , 2.54 , 3.19 , -2.35
Tom Gordon , Royals , 1991 , 14 , 88.66 , 4.77 , 0.35 , 5 , 7 , 4.84 , 5.8 , -1.04
Luis Aquino , Royals , 1991 , 18 , 114.65 , 3.85 , 0.37 , 6 , 4 , 6.7 , 6.18 , 1.49
Mark Gubicza , Royals , 1991 , 26 , 133.01 , 5.68 , 0.26 , 9 , 12 , 6.82 , 10.63 , 0.82
Hector Wagner , Royals , 1991 , 2 , 10.0 , 7.2 , 0.26 , 1 , 1 , 0.51 , 0.95 , 0.43
Mark Davis , Royals , 1991 , 5 , 28.33 , 2.22 , 0.46 , 3 , 1 , 2.3 , 0.88 , 0.58
Kevin Appier , Royals , 1992 , 30 , 208.32 , 2.46 , 0.47 , 15 , 8 , 14.04 , 7.26 , 0.22
Tom Gordon , Royals , 1992 , 11 , 50.33 , 6.08 , 0.21 , 0 , 5 , 2.28 , 4.77 , -2.51
Mark Gubicza , Royals , 1992 , 18 , 111.35 , 3.72 , 0.4 , 7 , 6 , 7.28 , 5.59 , -0.69
Mark Davis , Royals , 1992 , 6 , 23.67 , 10.27 , 0.08 , 1 , 3 , 0.51 , 3.47 , 0.96
Mike Boddicker , Royals , 1992 , 8 , 39.0 , 6.69 , 0.18 , 0 , 4 , 1.46 , 3.47 , -1.99
Mike Magnante , Royals , 1992 , 12 , 54.68 , 5.43 , 0.24 , 3 , 5 , 2.92 , 4.93 , 0.02
Curt Young , Royals , 1992 , 2 , 7.33 , 9.82 , 0.13 , 1 , 1 , 0.25 , 1.11 , 0.86
Hipolito Pichardo , Royals , 1992 , 24 , 130.33 , 3.87 , 0.36 , 9 , 5 , 8.7 , 7.43 , 2.72
Rick Reed , Royals , 1992 , 18 , 93.67 , 3.94 , 0.31 , 2 , 7 , 5.66 , 5.36 , -5.3
Luis Aquino , Royals , 1992 , 13 , 64.0 , 4.08 , 0.31 , 3 , 5 , 4.05 , 3.79 , -2.26
Dennis Moeller , Royals , 1992 , 4 , 16.99 , 7.42 , 0.15 , 0 , 3 , 0.59 , 2.0 , -1.59
Juan Berenguer , Royals , 1992 , 2 , 9.0 , 9.0 , 0.24 , 0 , 2 , 0.47 , 0.98 , -1.5
Chris Haney , Royals , 1992 , 7 , 42.0 , 3.86 , 0.38 , 2 , 3 , 2.67 , 2.29 , -1.38
Ed Pierce , Royals , 1992 , 1 , 4.0 , 4.5 , 0.0 , 0 , 0 , 0.0 , 0.38 , 0.38
Dennis Rasmussen , Royals , 1992 , 5 , 37.67 , 1.43 , 0.64 , 4 , 1 , 3.2 , 0.75 , 0.55
Bill Sampen , Royals , 1992 , 1 , 4.0 , 9.0 , 0.0 , 0 , 1 , 0.0 , 0.6 , -0.4
Kevin Appier , Royals , 1993 , 34 , 238.66 , 2.56 , 0.5 , 18 , 8 , 16.94 , 8.39 , 1.45
David Cone , Royals , 1993 , 34 , 254.02 , 3.33 , 0.45 , 11 , 14 , 15.15 , 11.55 , -6.6
Mark Gubicza , Royals , 1993 , 6 , 32.0 , 7.03 , 0.19 , 0 , 4 , 1.14 , 3.18 , -1.96
Mark Gardner , Royals , 1993 , 16 , 89.67 , 6.02 , 0.22 , 4 , 6 , 3.6 , 7.47 , 1.88
Hipolito Pichardo , Royals , 1993 , 25 , 155.34 , 4.0 , 0.34 , 7 , 7 , 8.41 , 8.75 , 0.34
Chris Haney , Royals , 1993 , 23 , 123.99 , 6.02 , 0.29 , 9 , 9 , 6.6 , 10.5 , 3.9
Dennis Rasmussen , Royals , 1993 , 4 , 19.67 , 7.32 , 0.14 , 1 , 1 , 0.57 , 2.13 , 1.56
Tom Gordon , Royals , 1993 , 14 , 93.66 , 3.36 , 0.41 , 8 , 4 , 5.76 , 4.29 , 2.52
Mike Magnante , Royals , 1993 , 6 , 33.0 , 4.36 , 0.32 , 1 , 2 , 1.94 , 2.09 , -0.85
