Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Ian Kennedy , Padres , 2013 , 10 , 57.34 , 4.24 , 0.35 , 4 , 2 , 3.5 , 3.54 , 2.05
Andrew Cashner , Padres , 2014 , 19 , 123.33 , 2.55 , 0.46 , 5 , 7 , 8.79 , 4.41 , -6.38
Ian Kennedy , Padres , 2014 , 33 , 201.0 , 3.63 , 0.38 , 13 , 13 , 12.43 , 9.84 , -2.6
Tyson Ross , Padres , 2014 , 31 , 195.66 , 2.81 , 0.44 , 13 , 14 , 13.78 , 7.6 , -7.18
Eric Stults , Padres , 2014 , 32 , 175.99 , 4.3 , 0.32 , 8 , 17 , 10.29 , 10.9 , -8.39
Robert Erlin , Padres , 2014 , 11 , 58.67 , 4.76 , 0.28 , 4 , 5 , 3.04 , 4.09 , 0.05
Donn Mitchell Roach , Padres , 2014 , 1 , 3.0 , 12.0 , 0.0 , 0 , 0 , 0.0 , 0.62 , 0.62
Tim Stauffer , Padres , 2014 , 3 , 8.0 , 10.13 , 0.2 , 1 , 2 , 0.59 , 1.51 , -0.08
Billy Buckner , Padres , 2014 , 1 , 5.67 , 4.76 , 0.29 , 0 , 1 , 0.29 , 0.35 , -0.95
Jesse Hahn , Padres , 2014 , 12 , 70.01 , 2.96 , 0.42 , 7 , 3 , 5.01 , 3.01 , 2.0
Odrisamer Despaigne , Padres , 2014 , 16 , 96.35 , 3.36 , 0.4 , 4 , 7 , 6.47 , 4.73 , -4.74
Jason Lane , Padres , 2014 , 1 , 6.0 , 1.5 , 0.51 , 0 , 1 , 0.51 , 0.11 , -1.4
Joseph Wieland , Padres , 2014 , 2 , 7.66 , 8.22 , 0.13 , 1 , 0 , 0.25 , 0.95 , 1.7
James Shields , Padres , 2015 , 33 , 202.33 , 3.91 , 0.36 , 13 , 7 , 12.01 , 10.71 , 4.7
Tyson Ross , Padres , 2015 , 33 , 196.01 , 3.26 , 0.38 , 10 , 12 , 12.69 , 8.56 , -6.14
Andrew Cashner , Padres , 2015 , 31 , 184.68 , 4.34 , 0.33 , 6 , 16 , 10.19 , 11.04 , -9.14
Ian Kennedy , Padres , 2015 , 30 , 168.34 , 4.28 , 0.33 , 9 , 15 , 9.99 , 9.7 , -6.29
Brandon Morrow , Padres , 2015 , 5 , 33.0 , 2.73 , 0.46 , 2 , 0 , 2.31 , 1.23 , 0.92
Odrisamer Despaigne , Padres , 2015 , 18 , 101.0 , 5.44 , 0.3 , 5 , 9 , 5.45 , 7.33 , -2.12
Colin D Rea , Padres , 2015 , 6 , 31.67 , 4.26 , 0.32 , 2 , 2 , 1.93 , 1.93 , -0.01
Robert Erlin , Padres , 2015 , 3 , 17.0 , 4.76 , 0.4 , 1 , 2 , 1.19 , 1.11 , -1.08
Casey Kelly , Padres , 2015 , 2 , 9.33 , 8.68 , 0.04 , 0 , 2 , 0.08 , 1.21 , -0.88
Frank Garces , Padres , 2015 , 1 , 2.0 , 9.0 , 0.0 , 0 , 1 , 0.0 , 0.43 , -0.56
Tyson Ross , Padres , 2016 , 1 , 5.33 , 11.82 , 0.05 , 0 , 1 , 0.05 , 0.78 , -0.27
James Shields , Padres , 2016 , 6 , 39.0 , 3.23 , 0.4 , 1 , 4 , 2.39 , 1.68 , -3.71
Andrew Cashner , Padres , 2016 , 6 , 29.67 , 4.85 , 0.26 , 2 , 2 , 1.56 , 2.2 , 0.63
Colin D Rea , Padres , 2016 , 5 , 26.33 , 4.44 , 0.32 , 2 , 1 , 1.59 , 1.63 , 1.04
Drew Pomeranz , Padres , 2016 , 5 , 29.0 , 2.48 , 0.42 , 2 , 3 , 2.08 , 1.13 , -1.95
Robert Erlin , Padres , 2016 , 2 , 12.0 , 5.25 , 0.3 , 0 , 2 , 0.6 , 0.85 , -1.75
Cesar Vargas , Padres , 2016 , 3 , 16.33 , 1.1 , 0.53 , 0 , 1 , 1.58 , 0.29 , -2.29
