Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Ron Darling , Nationals , 1991 , 3 , 17.0 , 7.41 , 0.18 , 0 , 2 , 0.53 , 1.64 , -0.89
Dennis Martinez , Nationals , 1992 , 32 , 226.32 , 2.47 , 0.5 , 16 , 11 , 16.02 , 7.9 , -3.12
Mark Gardner , Nationals , 1992 , 30 , 175.34 , 4.26 , 0.34 , 11 , 10 , 10.26 , 10.55 , 1.29
Chris Nabholz , Nationals , 1992 , 32 , 195.0 , 3.32 , 0.36 , 11 , 12 , 11.62 , 9.66 , -2.96
Ken Hill , Nationals , 1992 , 33 , 218.01 , 2.68 , 0.48 , 16 , 9 , 15.73 , 8.29 , -0.44
Chris Haney , Nationals , 1992 , 6 , 30.66 , 5.28 , 0.29 , 2 , 3 , 1.71 , 2.4 , -0.31
Bill Sampen , Nationals , 1992 , 1 , 4.0 , 4.5 , 0.0 , 0 , 1 , 0.0 , 0.38 , -0.62
Jonathan Hurst , Nationals , 1992 , 3 , 16.33 , 5.51 , 0.24 , 1 , 1 , 0.73 , 1.43 , 0.7
Brian Barnes , Nationals , 1992 , 17 , 94.0 , 3.16 , 0.35 , 6 , 6 , 6.03 , 4.8 , -1.23
Kent Bottenfield , Nationals , 1992 , 4 , 20.67 , 1.74 , 0.33 , 1 , 1 , 1.33 , 0.88 , -0.45
Bill Risley , Nationals , 1992 , 1 , 5.0 , 1.8 , 0.47 , 1 , 0 , 0.47 , 0.13 , 0.65
Bill Krueger , Nationals , 1992 , 2 , 8.33 , 8.64 , 0.0 , 0 , 1 , 0.0 , 1.23 , 0.23
Gil Heredia , Nationals , 1992 , 1 , 5.0 , 0 , 0.59 , 0 , 0 , 0.59 , 0.05 , -0.54
Dennis Martinez , Nationals , 1993 , 34 , 224.33 , 3.85 , 0.38 , 15 , 9 , 12.96 , 11.43 , 4.47
Ken Hill , Nationals , 1993 , 28 , 183.66 , 3.23 , 0.43 , 9 , 7 , 11.98 , 8.3 , -1.68
Chris Nabholz , Nationals , 1993 , 21 , 111.34 , 4.04 , 0.35 , 9 , 8 , 7.33 , 7.22 , 0.88
Kent Bottenfield , Nationals , 1993 , 11 , 58.67 , 4.3 , 0.29 , 2 , 4 , 3.17 , 4.0 , -1.16
Jimmy Jones , Nationals , 1993 , 6 , 26.66 , 7.76 , 0.19 , 3 , 1 , 1.17 , 2.97 , 3.8
Jeff Shaw , Nationals , 1993 , 8 , 36.33 , 3.96 , 0.27 , 1 , 4 , 2.17 , 2.63 , -2.54
