Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Jose D Fernandez , Marlins , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Nathan Eovaldi , Marlins , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Henderson Alvarez , Marlins , 2014 , 3.0 , 3 , L , 0.0 , 0.47
Jacob Turner , Marlins , 2014 , 6.0 , 5 , N , 0.13 , 0.61
Thomas Koehler , Marlins , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Jose D Fernandez , Marlins , 2014 , 6.67 , 0 , W , 0.74 , 0.04
Nathan Eovaldi , Marlins , 2014 , 7.0 , 3 , L , 0.34 , 0.37
Henderson Alvarez , Marlins , 2014 , 5.67 , 1 , L , 0.51 , 0.12
Brad Hand , Marlins , 2014 , 3.33 , 3 , N , 0.0 , 0.47
Thomas Koehler , Marlins , 2014 , 6.0 , 2 , L , 0.4 , 0.23
Jose D Fernandez , Marlins , 2014 , 4.0 , 6 , L , 0.0 , 0.79
Nathan Eovaldi , Marlins , 2014 , 6.33 , 4 , N , 0.19 , 0.5
Henderson Alvarez , Marlins , 2014 , 6.0 , 3 , N , 0.29 , 0.36
Brad Hand , Marlins , 2014 , 3.0 , 5 , L , 0.0 , 0.69
Thomas Koehler , Marlins , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Jose D Fernandez , Marlins , 2014 , 7.0 , 0 , N , 0.73 , 0.04
Nathan Eovaldi , Marlins , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Henderson Alvarez , Marlins , 2014 , 9.0 , 0 , W , 0.96 , 0.01
Kevin Slowey , Marlins , 2014 , 5.0 , 2 , N , 0.35 , 0.24
Thomas Koehler , Marlins , 2014 , 6.33 , 2 , N , 0.4 , 0.23
Jose D Fernandez , Marlins , 2014 , 8.0 , 0 , W , 0.76 , 0.04
Nathan Eovaldi , Marlins , 2014 , 6.0 , 0 , N , 0.66 , 0.04
Henderson Alvarez , Marlins , 2014 , 6.0 , 2 , N , 0.4 , 0.23
Kevin Slowey , Marlins , 2014 , 4.0 , 5 , N , 0.0 , 0.73
Thomas Koehler , Marlins , 2014 , 5.0 , 4 , L , 0.17 , 0.5
Jose D Fernandez , Marlins , 2014 , 8.0 , 0 , W , 0.76 , 0.04
Nathan Eovaldi , Marlins , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Henderson Alvarez , Marlins , 2014 , 6.0 , 4 , N , 0.19 , 0.5
Thomas Koehler , Marlins , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Jacob Turner , Marlins , 2014 , 4.0 , 6 , N , 0.0 , 0.79
Jose D Fernandez , Marlins , 2014 , 7.0 , 2 , N , 0.46 , 0.23
Nathan Eovaldi , Marlins , 2014 , 7.0 , 3 , N , 0.34 , 0.37
Henderson Alvarez , Marlins , 2014 , 9.0 , 0 , W , 0.96 , 0.01
Thomas Koehler , Marlins , 2014 , 8.0 , 0 , N , 0.76 , 0.04
Jacob Turner , Marlins , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Jose D Fernandez , Marlins , 2014 , 5.0 , 5 , L , 0.1 , 0.62
Nathan Eovaldi , Marlins , 2014 , 5.0 , 2 , N , 0.35 , 0.24
Henderson Alvarez , Marlins , 2014 , 4.0 , 5 , L , 0.0 , 0.73
Thomas Koehler , Marlins , 2014 , 3.67 , 4 , L , 0.0 , 0.62
Jacob Turner , Marlins , 2014 , 5.33 , 4 , L , 0.17 , 0.5
Anthony DeSclafani , Marlins , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Nathan Eovaldi , Marlins , 2014 , 4.33 , 6 , L , 0.0 , 0.79
Henderson Alvarez , Marlins , 2014 , 6.0 , 4 , N , 0.19 , 0.5
Thomas Koehler , Marlins , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Jacob Turner , Marlins , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Anthony DeSclafani , Marlins , 2014 , 5.33 , 5 , L , 0.1 , 0.62
Nathan Eovaldi , Marlins , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Henderson Alvarez , Marlins , 2014 , 7.0 , 0 , N , 0.73 , 0.04
Thomas Koehler , Marlins , 2014 , 5.0 , 7 , L , 0.05 , 0.78
Jacob Turner , Marlins , 2014 , 6.33 , 0 , W , 0.66 , 0.04
Randy Wolf , Marlins , 2014 , 5.0 , 4 , L , 0.17 , 0.5
Nathan Eovaldi , Marlins , 2014 , 6.33 , 2 , W , 0.4 , 0.23
