Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Stephen Strasburg , Nationals , 2013 , 7.0 , 0 , W , 0.73 , 0.04
Gio Gonzalez , Nationals , 2013 , 6.0 , 0 , W , 0.66 , 0.04
Jordan Zimmermann , Nationals , 2013 , 6.0 , 1 , W , 0.51 , 0.11
Dan Haren , Nationals , 2013 , 4.0 , 6 , L , 0.0 , 0.79
Ross Detwiler , Nationals , 2013 , 6.0 , 0 , N , 0.66 , 0.04
Stephen Strasburg , Nationals , 2013 , 5.33 , 6 , L , 0.08 , 0.7
Gio Gonzalez , Nationals , 2013 , 5.0 , 1 , N , 0.47 , 0.13
Jordan Zimmermann , Nationals , 2013 , 7.0 , 2 , W , 0.46 , 0.23
Dan Haren , Nationals , 2013 , 5.0 , 3 , W , 0.25 , 0.36
Ross Detwiler , Nationals , 2013 , 7.0 , 1 , N , 0.59 , 0.11
Stephen Strasburg , Nationals , 2013 , 6.0 , 0 , L , 0.66 , 0.04
Gio Gonzalez , Nationals , 2013 , 5.0 , 7 , L , 0.05 , 0.78
Jordan Zimmermann , Nationals , 2013 , 9.0 , 3 , W , 0.7 , 0.23
Dan Haren , Nationals , 2013 , 4.33 , 3 , L , 0.0 , 0.5
Ross Detwiler , Nationals , 2013 , 7.0 , 1 , W , 0.59 , 0.11
Stephen Strasburg , Nationals , 2013 , 6.0 , 2 , L , 0.4 , 0.23
Gio Gonzalez , Nationals , 2013 , 4.0 , 5 , N , 0.0 , 0.73
Jordan Zimmermann , Nationals , 2013 , 5.0 , 2 , L , 0.35 , 0.24
Dan Haren , Nationals , 2013 , 5.0 , 3 , L , 0.25 , 0.36
Ross Detwiler , Nationals , 2013 , 6.0 , 2 , L , 0.4 , 0.23
Stephen Strasburg , Nationals , 2013 , 7.0 , 3 , L , 0.34 , 0.37
Gio Gonzalez , Nationals , 2013 , 8.0 , 1 , W , 0.64 , 0.15
Jordan Zimmermann , Nationals , 2013 , 9.0 , 0 , W , 0.96 , 0.01
Dan Haren , Nationals , 2013 , 6.0 , 2 , W , 0.4 , 0.23
