Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dennis Martinez , Nationals , 1991 , 7.0 , 0 , W , 0.73 , 0.04
Chris Nabholz , Nationals , 1991 , 5.0 , 0 , N , 0.59 , 0.05
Oil Can Boyd , Nationals , 1991 , 4.33 , 6 , L , 0.0 , 0.79
Rick Mahler , Nationals , 1991 , 4.33 , 5 , L , 0.0 , 0.73
Bill Sampen , Nationals , 1991 , 5.0 , 1 , N , 0.47 , 0.13
Dennis Martinez , Nationals , 1991 , 5.0 , 2 , L , 0.35 , 0.24
Chris Nabholz , Nationals , 1991 , 6.0 , 6 , L , 0.08 , 0.74
Oil Can Boyd , Nationals , 1991 , 7.0 , 2 , N , 0.46 , 0.23
Rick Mahler , Nationals , 1991 , 6.0 , 1 , W , 0.51 , 0.11
Bill Sampen , Nationals , 1991 , 7.0 , 0 , W , 0.73 , 0.04
Dennis Martinez , Nationals , 1991 , 7.67 , 1 , W , 0.72 , 0.08
Chris Nabholz , Nationals , 1991 , 8.0 , 3 , L , 0.36 , 0.45
Oil Can Boyd , Nationals , 1991 , 6.67 , 4 , L , 0.24 , 0.5
Bill Sampen , Nationals , 1991 , 2.67 , 4 , L , 0.0 , 0.65
Dennis Martinez , Nationals , 1991 , 8.0 , 2 , L , 0.49 , 0.3
Chris Nabholz , Nationals , 1991 , 6.67 , 4 , L , 0.24 , 0.5
Oil Can Boyd , Nationals , 1991 , 5.0 , 4 , L , 0.17 , 0.5
Rick Mahler , Nationals , 1991 , 6.0 , 2 , L , 0.4 , 0.23
Bill Sampen , Nationals , 1991 , 5.0 , 1 , N , 0.47 , 0.13
Dennis Martinez , Nationals , 1991 , 9.0 , 0 , W , 0.96 , 0.01
Chris Nabholz , Nationals , 1991 , 6.0 , 2 , W , 0.4 , 0.23
Oil Can Boyd , Nationals , 1991 , 7.0 , 1 , W , 0.59 , 0.11
Rick Mahler , Nationals , 1991 , 5.0 , 2 , N , 0.35 , 0.24
Brian Barnes , Nationals , 1991 , 4.67 , 6 , L , 0.0 , 0.73
Dennis Martinez , Nationals , 1991 , 7.0 , 4 , W , 0.25 , 0.5
Chris Nabholz , Nationals , 1991 , 7.33 , 1 , N , 0.59 , 0.11
Oil Can Boyd , Nationals , 1991 , 5.67 , 1 , N , 0.51 , 0.12
Brian Barnes , Nationals , 1991 , 5.0 , 2 , N , 0.35 , 0.24
Dennis Martinez , Nationals , 1991 , 9.0 , 1 , W , 0.89 , 0.05
Chris Nabholz , Nationals , 1991 , 5.0 , 5 , N , 0.1 , 0.62
Oil Can Boyd , Nationals , 1991 , 6.0 , 4 , L , 0.19 , 0.5
Mark Gardner , Nationals , 1991 , 3.33 , 5 , L , 0.0 , 0.69
Brian Barnes , Nationals , 1991 , 6.0 , 3 , N , 0.29 , 0.36
Dennis Martinez , Nationals , 1991 , 6.0 , 3 , L , 0.29 , 0.36
Rick Mahler , Nationals , 1991 , 7.0 , 0 , N , 0.73 , 0.04
Oil Can Boyd , Nationals , 1991 , 7.0 , 0 , W , 0.73 , 0.04
Mark Gardner , Nationals , 1991 , 6.0 , 2 , N , 0.4 , 0.23
Dennis Martinez , Nationals , 1991 , 9.0 , 0 , W , 0.96 , 0.01
Brian Barnes , Nationals , 1991 , 3.67 , 7 , L , 0.0 , 0.83
Oil Can Boyd , Nationals , 1991 , 8.0 , 1 , L , 0.64 , 0.15
Mark Gardner , Nationals , 1991 , 7.0 , 3 , L , 0.34 , 0.37
Rick Mahler , Nationals , 1991 , 4.33 , 5 , L , 0.0 , 0.73
Dennis Martinez , Nationals , 1991 , 6.33 , 4 , N , 0.19 , 0.5
Chris Nabholz , Nationals , 1991 , 6.0 , 1 , W , 0.51 , 0.11
Oil Can Boyd , Nationals , 1991 , 5.0 , 5 , L , 0.1 , 0.62
Mark Gardner , Nationals , 1991 , 6.0 , 1 , N , 0.51 , 0.11
Dennis Martinez , Nationals , 1991 , 4.0 , 4 , L , 0.0 , 0.6
Chris Nabholz , Nationals , 1991 , 7.67 , 0 , N , 0.83 , 0.03
Brian Barnes , Nationals , 1991 , 7.0 , 2 , N , 0.46 , 0.23
Mark Gardner , Nationals , 1991 , 7.33 , 1 , W , 0.59 , 0.11
Dennis Martinez , Nationals , 1991 , 8.67 , 1 , W , 0.81 , 0.07
Chris Nabholz , Nationals , 1991 , 5.33 , 3 , N , 0.25 , 0.36
Oil Can Boyd , Nationals , 1991 , 7.67 , 1 , W , 0.72 , 0.08
Brian Barnes , Nationals , 1991 , 4.0 , 4 , N , 0.0 , 0.6
Mark Gardner , Nationals , 1991 , 4.33 , 6 , L , 0.0 , 0.79
Dennis Martinez , Nationals , 1991 , 7.0 , 1 , W , 0.59 , 0.11
Chris Nabholz , Nationals , 1991 , 4.33 , 5 , L , 0.0 , 0.73
Oil Can Boyd , Nationals , 1991 , 4.67 , 6 , N , 0.0 , 0.73
Brian Barnes , Nationals , 1991 , 6.67 , 3 , L , 0.36 , 0.33
Mark Gardner , Nationals , 1991 , 7.0 , 1 , W , 0.59 , 0.11
Dennis Martinez , Nationals , 1991 , 9.0 , 0 , W , 0.96 , 0.01
Chris Nabholz , Nationals , 1991 , 4.0 , 3 , N , 0.0 , 0.5
Oil Can Boyd , Nationals , 1991 , 8.0 , 1 , N , 0.64 , 0.15
Brian Barnes , Nationals , 1991 , 7.0 , 2 , N , 0.46 , 0.23
Mark Gardner , Nationals , 1991 , 7.0 , 1 , W , 0.59 , 0.11
Dennis Martinez , Nationals , 1991 , 8.0 , 0 , N , 0.76 , 0.04
Chris Haney , Nationals , 1991 , 4.0 , 4 , L , 0.0 , 0.6
Oil Can Boyd , Nationals , 1991 , 5.0 , 1 , W , 0.47 , 0.13
Brian Barnes , Nationals , 1991 , 5.0 , 3 , N , 0.25 , 0.36
Dennis Martinez , Nationals , 1991 , 6.33 , 4 , N , 0.19 , 0.5
Mark Gardner , Nationals , 1991 , 5.0 , 5 , L , 0.1 , 0.62
Oil Can Boyd , Nationals , 1991 , 5.0 , 4 , L , 0.17 , 0.5
Chris Haney , Nationals , 1991 , 6.0 , 2 , L , 0.4 , 0.23
Brian Barnes , Nationals , 1991 , 7.33 , 1 , N , 0.59 , 0.11
Dennis Martinez , Nationals , 1991 , 7.0 , 1 , L , 0.59 , 0.11
Mark Gardner , Nationals , 1991 , 6.67 , 0 , L , 0.74 , 0.04
Oil Can Boyd , Nationals , 1991 , 7.0 , 1 , N , 0.59 , 0.11
Chris Haney , Nationals , 1991 , 6.0 , 3 , L , 0.29 , 0.36
Brian Barnes , Nationals , 1991 , 6.0 , 1 , N , 0.51 , 0.11
Dennis Martinez , Nationals , 1991 , 9.0 , 3 , W , 0.7 , 0.23
Mark Gardner , Nationals , 1991 , 8.0 , 1 , W , 0.64 , 0.15
Oil Can Boyd , Nationals , 1991 , 6.0 , 3 , L , 0.29 , 0.36
Mark Gardner , Nationals , 1991 , 7.0 , 2 , W , 0.46 , 0.23
Dennis Martinez , Nationals , 1991 , 7.0 , 0 , N , 0.73 , 0.04
Oil Can Boyd , Nationals , 1991 , 6.33 , 2 , W , 0.4 , 0.23
Brian Barnes , Nationals , 1991 , 6.0 , 3 , W , 0.29 , 0.36
Chris Haney , Nationals , 1991 , 6.33 , 0 , W , 0.66 , 0.04
Mark Gardner , Nationals , 1991 , 6.67 , 3 , N , 0.36 , 0.33
Dennis Martinez , Nationals , 1991 , 5.33 , 5 , L , 0.1 , 0.62
Oil Can Boyd , Nationals , 1991 , 9.0 , 0 , W , 0.96 , 0.01
Ron Darling , Nationals , 1991 , 6.0 , 4 , L , 0.19 , 0.5
Mark Gardner , Nationals , 1991 , 6.0 , 1 , L , 0.51 , 0.11
Dennis Martinez , Nationals , 1991 , 8.0 , 1 , N , 0.64 , 0.15
Brian Barnes , Nationals , 1991 , 5.67 , 2 , W , 0.42 , 0.19
Ron Darling , Nationals , 1991 , 6.0 , 3 , N , 0.29 , 0.36
Mark Gardner , Nationals , 1991 , 9.0 , 1 , L , 0.89 , 0.05
Chris Haney , Nationals , 1991 , 4.0 , 3 , L , 0.0 , 0.5
Dennis Martinez , Nationals , 1991 , 9.0 , 0 , W , 0.96 , 0.01
Brian Barnes , Nationals , 1991 , 4.33 , 4 , N , 0.0 , 0.6
Ron Darling , Nationals , 1991 , 5.0 , 7 , L , 0.05 , 0.78
Mark Gardner , Nationals , 1991 , 6.0 , 4 , L , 0.19 , 0.5
Dennis Martinez , Nationals , 1991 , 7.0 , 4 , N , 0.25 , 0.5
Brian Barnes , Nationals , 1991 , 7.0 , 5 , L , 0.18 , 0.64
Chris Haney , Nationals , 1991 , 7.0 , 0 , N , 0.73 , 0.04
Chris Nabholz , Nationals , 1991 , 5.0 , 5 , N , 0.1 , 0.62
Mark Gardner , Nationals , 1991 , 8.33 , 0 , W , 0.76 , 0.04
Brian Barnes , Nationals , 1991 , 6.33 , 2 , N , 0.4 , 0.23
Chris Haney , Nationals , 1991 , 5.0 , 1 , N , 0.47 , 0.13
Chris Nabholz , Nationals , 1991 , 6.0 , 4 , N , 0.19 , 0.5
Dennis Martinez , Nationals , 1991 , 8.0 , 1 , L , 0.64 , 0.15
Mark Gardner , Nationals , 1991 , 6.0 , 5 , N , 0.13 , 0.61
Brian Barnes , Nationals , 1991 , 8.33 , 0 , W , 0.76 , 0.04
Chris Haney , Nationals , 1991 , 3.67 , 2 , N , 0.0 , 0.4
Chris Nabholz , Nationals , 1991 , 7.0 , 3 , L , 0.34 , 0.37
Dennis Martinez , Nationals , 1991 , 9.0 , 0 , W , 0.96 , 0.01
Mark Gardner , Nationals , 1991 , 6.0 , 3 , L , 0.29 , 0.36
Brian Barnes , Nationals , 1991 , 7.0 , 0 , N , 0.73 , 0.04
Chris Haney , Nationals , 1991 , 6.0 , 2 , W , 0.4 , 0.23
Chris Nabholz , Nationals , 1991 , 7.0 , 2 , L , 0.46 , 0.23
Dennis Martinez , Nationals , 1991 , 6.0 , 5 , L , 0.13 , 0.61
Brian Barnes , Nationals , 1991 , 6.0 , 0 , N , 0.66 , 0.04
