Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Mark Buehrle , White_Sox , 2011 , 6.0 , 4 , W , 0.19 , 0.5
Edwin Jackson , White_Sox , 2011 , 6.0 , 2 , W , 0.4 , 0.23
John Danks , White_Sox , 2011 , 6.0 , 2 , L , 0.4 , 0.23
Gavin Floyd , White_Sox , 2011 , 7.0 , 4 , N , 0.25 , 0.5
Mark Buehrle , White_Sox , 2011 , 5.0 , 5 , N , 0.1 , 0.62
Edwin Jackson , White_Sox , 2011 , 8.0 , 1 , W , 0.64 , 0.15
John Danks , White_Sox , 2011 , 6.0 , 4 , N , 0.19 , 0.5
Philip Humber , White_Sox , 2011 , 6.0 , 1 , W , 0.51 , 0.11
Gavin Floyd , White_Sox , 2011 , 8.0 , 0 , W , 0.76 , 0.04
Mark Buehrle , White_Sox , 2011 , 8.0 , 0 , N , 0.76 , 0.04
Edwin Jackson , White_Sox , 2011 , 4.67 , 3 , N , 0.0 , 0.5
John Danks , White_Sox , 2011 , 8.0 , 1 , N , 0.64 , 0.15
Philip Humber , White_Sox , 2011 , 5.0 , 2 , L , 0.35 , 0.24
Gavin Floyd , White_Sox , 2011 , 6.0 , 6 , L , 0.08 , 0.74
Mark Buehrle , White_Sox , 2011 , 7.0 , 4 , L , 0.25 , 0.5
Edwin Jackson , White_Sox , 2011 , 7.0 , 4 , L , 0.25 , 0.5
John Danks , White_Sox , 2011 , 7.0 , 2 , L , 0.46 , 0.23
Philip Humber , White_Sox , 2011 , 5.33 , 4 , L , 0.17 , 0.5
Gavin Floyd , White_Sox , 2011 , 6.0 , 2 , W , 0.4 , 0.23
Mark Buehrle , White_Sox , 2011 , 5.67 , 6 , L , 0.07 , 0.73
Edwin Jackson , White_Sox , 2011 , 5.67 , 7 , L , 0.06 , 0.8
John Danks , White_Sox , 2011 , 6.0 , 3 , L , 0.29 , 0.36
Philip Humber , White_Sox , 2011 , 7.0 , 0 , W , 0.73 , 0.04
Gavin Floyd , White_Sox , 2011 , 8.0 , 2 , W , 0.49 , 0.3
Mark Buehrle , White_Sox , 2011 , 7.0 , 3 , L , 0.34 , 0.37
Edwin Jackson , White_Sox , 2011 , 4.0 , 6 , L , 0.0 , 0.79
John Danks , White_Sox , 2011 , 6.0 , 5 , L , 0.13 , 0.61
Philip Humber , White_Sox , 2011 , 7.0 , 2 , L , 0.46 , 0.23
Gavin Floyd , White_Sox , 2011 , 6.0 , 6 , L , 0.08 , 0.74
Mark Buehrle , White_Sox , 2011 , 6.67 , 0 , W , 0.74 , 0.04
Edwin Jackson , White_Sox , 2011 , 8.0 , 1 , L , 0.64 , 0.15
John Danks , White_Sox , 2011 , 8.0 , 3 , L , 0.36 , 0.45
Philip Humber , White_Sox , 2011 , 7.0 , 2 , N , 0.46 , 0.23
Gavin Floyd , White_Sox , 2011 , 8.0 , 0 , W , 0.76 , 0.04
Mark Buehrle , White_Sox , 2011 , 8.0 , 2 , N , 0.49 , 0.3
Edwin Jackson , White_Sox , 2011 , 7.0 , 0 , W , 0.73 , 0.04
John Danks , White_Sox , 2011 , 5.0 , 6 , L , 0.08 , 0.7
Jake Peavy , White_Sox , 2011 , 6.0 , 4 , N , 0.19 , 0.5
Philip Humber , White_Sox , 2011 , 6.0 , 3 , W , 0.29 , 0.36
Gavin Floyd , White_Sox , 2011 , 4.33 , 5 , L , 0.0 , 0.73
Mark Buehrle , White_Sox , 2011 , 6.33 , 3 , W , 0.29 , 0.36
Edwin Jackson , White_Sox , 2011 , 5.33 , 4 , L , 0.17 , 0.5
John Danks , White_Sox , 2011 , 6.33 , 2 , N , 0.4 , 0.23
Jake Peavy , White_Sox , 2011 , 9.0 , 0 , W , 0.96 , 0.01
Gavin Floyd , White_Sox , 2011 , 7.0 , 1 , W , 0.59 , 0.11
Philip Humber , White_Sox , 2011 , 7.0 , 2 , N , 0.46 , 0.23
Mark Buehrle , White_Sox , 2011 , 7.0 , 2 , W , 0.46 , 0.23
Edwin Jackson , White_Sox , 2011 , 5.67 , 1 , W , 0.51 , 0.12
John Danks , White_Sox , 2011 , 8.0 , 4 , L , 0.25 , 0.58
Jake Peavy , White_Sox , 2011 , 3.0 , 2 , N , 0.0 , 0.39
Gavin Floyd , White_Sox , 2011 , 7.0 , 1 , L , 0.59 , 0.11
Philip Humber , White_Sox , 2011 , 7.67 , 1 , N , 0.72 , 0.08
Mark Buehrle , White_Sox , 2011 , 7.0 , 3 , L , 0.34 , 0.37
Edwin Jackson , White_Sox , 2011 , 6.67 , 6 , N , 0.09 , 0.74
John Danks , White_Sox , 2011 , 4.0 , 9 , L , 0.0 , 0.92
Jake Peavy , White_Sox , 2011 , 7.0 , 3 , W , 0.34 , 0.37
Philip Humber , White_Sox , 2011 , 7.67 , 4 , W , 0.32 , 0.44
Gavin Floyd , White_Sox , 2011 , 6.67 , 4 , W , 0.24 , 0.5
Mark Buehrle , White_Sox , 2011 , 6.0 , 3 , W , 0.29 , 0.36
Edwin Jackson , White_Sox , 2011 , 6.0 , 2 , N , 0.4 , 0.23
Jake Peavy , White_Sox , 2011 , 4.0 , 6 , L , 0.0 , 0.79
John Danks , White_Sox , 2011 , 7.33 , 0 , W , 0.73 , 0.04
Philip Humber , White_Sox , 2011 , 7.67 , 1 , W , 0.72 , 0.08
Gavin Floyd , White_Sox , 2011 , 6.0 , 3 , N , 0.29 , 0.36
Mark Buehrle , White_Sox , 2011 , 7.0 , 3 , W , 0.34 , 0.37
Edwin Jackson , White_Sox , 2011 , 6.0 , 2 , N , 0.4 , 0.23
John Danks , White_Sox , 2011 , 7.67 , 2 , W , 0.56 , 0.17
Philip Humber , White_Sox , 2011 , 7.0 , 3 , W , 0.34 , 0.37
Gavin Floyd , White_Sox , 2011 , 8.0 , 4 , L , 0.25 , 0.58
Mark Buehrle , White_Sox , 2011 , 7.0 , 1 , L , 0.59 , 0.11
Edwin Jackson , White_Sox , 2011 , 6.67 , 4 , L , 0.24 , 0.5
