Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Wilbur Wood , White_Sox , 1972 , 9.0 , 1 , N , 0.89 , 0.05
Stan Bahnsen , White_Sox , 1972 , 4.0 , 2 , L , 0.0 , 0.38
Tom Bradley , White_Sox , 1972 , 5.67 , 2 , N , 0.42 , 0.19
Wilbur Wood , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Stan Bahnsen , White_Sox , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Wilbur Wood , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Tom Bradley , White_Sox , 1972 , 8.67 , 2 , W , 0.68 , 0.18
Stan Bahnsen , White_Sox , 1972 , 8.67 , 1 , W , 0.81 , 0.07
Wilbur Wood , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Tom Bradley , White_Sox , 1972 , 6.0 , 4 , N , 0.19 , 0.5
Stan Bahnsen , White_Sox , 1972 , 2.33 , 5 , L , 0.0 , 0.75
Wilbur Wood , White_Sox , 1972 , 2.67 , 5 , L , 0.0 , 0.74
Tom Bradley , White_Sox , 1972 , 5.0 , 3 , W , 0.25 , 0.36
Stan Bahnsen , White_Sox , 1972 , 7.0 , 3 , L , 0.34 , 0.37
Wilbur Wood , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Tom Bradley , White_Sox , 1972 , 0.33 , 3 , L , 0.0 , 0.74
Stan Bahnsen , White_Sox , 1972 , 4.0 , 3 , L , 0.0 , 0.5
Wilbur Wood , White_Sox , 1972 , 7.0 , 2 , L , 0.46 , 0.23
Tom Bradley , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Wilbur Wood , White_Sox , 1972 , 8.33 , 2 , W , 0.49 , 0.3
Stan Bahnsen , White_Sox , 1972 , 7.67 , 3 , W , 0.46 , 0.32
Tom Bradley , White_Sox , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Wilbur Wood , White_Sox , 1972 , 8.67 , 1 , W , 0.81 , 0.07
Stan Bahnsen , White_Sox , 1972 , 5.67 , 1 , W , 0.51 , 0.12
Tom Bradley , White_Sox , 1972 , 6.0 , 3 , L , 0.29 , 0.36
Wilbur Wood , White_Sox , 1972 , 8.0 , 1 , W , 0.64 , 0.15
Stan Bahnsen , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Tom Bradley , White_Sox , 1972 , 3.33 , 4 , N , 0.0 , 0.62
Wilbur Wood , White_Sox , 1972 , 6.0 , 1 , N , 0.51 , 0.11
Stan Bahnsen , White_Sox , 1972 , 7.67 , 1 , W , 0.72 , 0.08
Tom Bradley , White_Sox , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Wilbur Wood , White_Sox , 1972 , 7.0 , 4 , L , 0.25 , 0.5
Stan Bahnsen , White_Sox , 1972 , 4.0 , 3 , L , 0.0 , 0.5
Tom Bradley , White_Sox , 1972 , 5.67 , 2 , N , 0.42 , 0.19
Wilbur Wood , White_Sox , 1972 , 6.0 , 4 , N , 0.19 , 0.5
Dave Lemonds , White_Sox , 1972 , 5.0 , 2 , N , 0.35 , 0.24
Stan Bahnsen , White_Sox , 1972 , 4.0 , 5 , L , 0.0 , 0.73
Tom Bradley , White_Sox , 1972 , 6.33 , 2 , N , 0.4 , 0.23
Wilbur Wood , White_Sox , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Stan Bahnsen , White_Sox , 1972 , 4.33 , 6 , N , 0.0 , 0.79
Tom Bradley , White_Sox , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Dave Lemonds , White_Sox , 1972 , 5.0 , 0 , N , 0.59 , 0.05
Wilbur Wood , White_Sox , 1972 , 8.0 , 2 , L , 0.49 , 0.3
Stan Bahnsen , White_Sox , 1972 , 6.0 , 1 , W , 0.51 , 0.11
Wilbur Wood , White_Sox , 1972 , 9.0 , 2 , W , 0.8 , 0.13
Tom Bradley , White_Sox , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Stan Bahnsen , White_Sox , 1972 , 6.0 , 4 , W , 0.19 , 0.5
Dave Lemonds , White_Sox , 1972 , 3.0 , 1 , N , 0.0 , 0.22
Wilbur Wood , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Tom Bradley , White_Sox , 1972 , 5.0 , 2 , L , 0.35 , 0.24
Stan Bahnsen , White_Sox , 1972 , 2.0 , 4 , L , 0.0 , 0.59
Wilbur Wood , White_Sox , 1972 , 8.0 , 4 , W , 0.25 , 0.58
Tom Bradley , White_Sox , 1972 , 2.33 , 4 , N , 0.0 , 0.59
Stan Bahnsen , White_Sox , 1972 , 5.0 , 2 , W , 0.35 , 0.24
Wilbur Wood , White_Sox , 1972 , 6.0 , 3 , L , 0.29 , 0.36
Tom Bradley , White_Sox , 1972 , 7.0 , 3 , W , 0.34 , 0.37
Stan Bahnsen , White_Sox , 1972 , 8.0 , 2 , W , 0.49 , 0.3
Wilbur Wood , White_Sox , 1972 , 7.33 , 4 , L , 0.25 , 0.5
Dave Lemonds , White_Sox , 1972 , 7.0 , 2 , L , 0.46 , 0.23
Tom Bradley , White_Sox , 1972 , 6.33 , 4 , W , 0.19 , 0.5
Wilbur Wood , White_Sox , 1972 , 6.0 , 4 , L , 0.19 , 0.5
Stan Bahnsen , White_Sox , 1972 , 5.0 , 5 , L , 0.1 , 0.62
Dave Lemonds , White_Sox , 1972 , 4.0 , 3 , N , 0.0 , 0.5
Wilbur Wood , White_Sox , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Tom Bradley , White_Sox , 1972 , 8.0 , 1 , L , 0.64 , 0.15
Stan Bahnsen , White_Sox , 1972 , 4.33 , 4 , N , 0.0 , 0.6
Dave Lemonds , White_Sox , 1972 , 8.0 , 1 , W , 0.64 , 0.15
Wilbur Wood , White_Sox , 1972 , 3.0 , 3 , L , 0.0 , 0.47
Tom Bradley , White_Sox , 1972 , 7.0 , 1 , W , 0.59 , 0.11
Stan Bahnsen , White_Sox , 1972 , 6.0 , 2 , L , 0.4 , 0.23
Wilbur Wood , White_Sox , 1972 , 8.0 , 1 , L , 0.64 , 0.15
Tom Bradley , White_Sox , 1972 , 9.0 , 2 , L , 0.8 , 0.13
Dave Lemonds , White_Sox , 1972 , 5.33 , 2 , N , 0.35 , 0.24
Stan Bahnsen , White_Sox , 1972 , 7.0 , 2 , W , 0.46 , 0.23
Wilbur Wood , White_Sox , 1972 , 8.0 , 4 , N , 0.25 , 0.58
Tom Bradley , White_Sox , 1972 , 8.0 , 4 , L , 0.25 , 0.58
Dave Lemonds , White_Sox , 1972 , 6.0 , 2 , L , 0.4 , 0.23
