Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Carl Pavano , Twins , 2011 , 4.0 , 7 , L , 0.0 , 0.83
Francisco Liriano , Twins , 2011 , 4.33 , 4 , L , 0.0 , 0.6
Nick Blackburn , Twins , 2011 , 5.67 , 1 , W , 0.51 , 0.12
Scott Baker , Twins , 2011 , 6.0 , 4 , L , 0.19 , 0.5
Brian Duensing , Twins , 2011 , 7.0 , 4 , N , 0.25 , 0.5
Francisco Liriano , Twins , 2011 , 5.0 , 4 , L , 0.17 , 0.5
Carl Pavano , Twins , 2011 , 8.0 , 1 , W , 0.64 , 0.15
Nick Blackburn , Twins , 2011 , 6.0 , 0 , L , 0.66 , 0.04
Scott Baker , Twins , 2011 , 5.0 , 4 , L , 0.17 , 0.5
Brian Duensing , Twins , 2011 , 6.0 , 2 , N , 0.4 , 0.23
Francisco Liriano , Twins , 2011 , 5.0 , 7 , L , 0.05 , 0.78
Carl Pavano , Twins , 2011 , 8.0 , 0 , N , 0.76 , 0.04
Nick Blackburn , Twins , 2011 , 6.0 , 5 , L , 0.13 , 0.61
Scott Baker , Twins , 2011 , 7.0 , 1 , N , 0.59 , 0.11
Brian Duensing , Twins , 2011 , 7.0 , 2 , W , 0.46 , 0.23
Francisco Liriano , Twins , 2011 , 6.33 , 2 , W , 0.4 , 0.23
Carl Pavano , Twins , 2011 , 4.67 , 7 , L , 0.0 , 0.82
Nick Blackburn , Twins , 2011 , 7.0 , 5 , L , 0.18 , 0.64
Scott Baker , Twins , 2011 , 7.0 , 0 , W , 0.73 , 0.04
Brian Duensing , Twins , 2011 , 7.0 , 1 , W , 0.59 , 0.11
Carl Pavano , Twins , 2011 , 7.0 , 3 , W , 0.34 , 0.37
Francisco Liriano , Twins , 2011 , 3.0 , 7 , L , 0.0 , 0.84
Nick Blackburn , Twins , 2011 , 3.33 , 5 , L , 0.0 , 0.69
Anthony Swarzak , Twins , 2011 , 5.33 , 5 , L , 0.1 , 0.62
Scott Baker , Twins , 2011 , 6.33 , 2 , N , 0.4 , 0.23
Brian Duensing , Twins , 2011 , 7.0 , 2 , L , 0.46 , 0.23
Carl Pavano , Twins , 2011 , 5.33 , 6 , L , 0.08 , 0.7
Francisco Liriano , Twins , 2011 , 9.0 , 0 , W , 0.96 , 0.01
Nick Blackburn , Twins , 2011 , 6.67 , 1 , W , 0.62 , 0.09
