Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Sonny Gray , Athletics , 2014 , 6.0 , 0 , N , 0.66 , 0.04
Scott Kazmir , Athletics , 2014 , 7.33 , 0 , W , 0.73 , 0.04
Joshua Lindblom , Athletics , 2014 , 4.67 , 2 , N , 0.0 , 0.4
Jesse Chavez , Athletics , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Daniel Straily , Athletics , 2014 , 6.0 , 3 , L , 0.29 , 0.36
Sonny Gray , Athletics , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Scott Kazmir , Athletics , 2014 , 6.0 , 3 , W , 0.29 , 0.36
Jesse Chavez , Athletics , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Daniel Straily , Athletics , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Tom Milone , Athletics , 2014 , 5.0 , 3 , L , 0.25 , 0.36
Sonny Gray , Athletics , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Scott Kazmir , Athletics , 2014 , 6.0 , 0 , N , 0.66 , 0.04
Jesse Chavez , Athletics , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Daniel Straily , Athletics , 2014 , 3.67 , 6 , N , 0.0 , 0.81
Tom Milone , Athletics , 2014 , 6.0 , 2 , N , 0.4 , 0.23
Sonny Gray , Athletics , 2014 , 6.0 , 3 , W , 0.29 , 0.36
Scott Kazmir , Athletics , 2014 , 8.0 , 2 , N , 0.49 , 0.3
Jesse Chavez , Athletics , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Daniel Straily , Athletics , 2014 , 5.0 , 3 , N , 0.25 , 0.36
Tom Milone , Athletics , 2014 , 6.0 , 3 , N , 0.29 , 0.36
Sonny Gray , Athletics , 2014 , 7.0 , 3 , L , 0.34 , 0.37
Scott Kazmir , Athletics , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Jesse Chavez , Athletics , 2014 , 5.0 , 4 , N , 0.17 , 0.5
Daniel Straily , Athletics , 2014 , 6.33 , 3 , N , 0.29 , 0.36
Tom Milone , Athletics , 2014 , 6.67 , 4 , L , 0.24 , 0.5
Sonny Gray , Athletics , 2014 , 9.0 , 0 , W , 0.96 , 0.01
Scott Kazmir , Athletics , 2014 , 5.0 , 3 , W , 0.25 , 0.36
Jesse Chavez , Athletics , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Daniel Straily , Athletics , 2014 , 4.33 , 2 , L , 0.0 , 0.38
Tom Milone , Athletics , 2014 , 4.0 , 6 , L , 0.0 , 0.79
Sonny Gray , Athletics , 2014 , 6.0 , 2 , N , 0.4 , 0.23
Scott Kazmir , Athletics , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Jesse Chavez , Athletics , 2014 , 5.67 , 4 , L , 0.17 , 0.51
Daniel Straily , Athletics , 2014 , 6.0 , 3 , N , 0.29 , 0.36
Drew Pomeranz , Athletics , 2014 , 5.0 , 0 , W , 0.59 , 0.05
Tom Milone , Athletics , 2014 , 8.0 , 0 , W , 0.76 , 0.04
Sonny Gray , Athletics , 2014 , 7.0 , 3 , N , 0.34 , 0.37
Scott Kazmir , Athletics , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Jesse Chavez , Athletics , 2014 , 8.0 , 2 , W , 0.49 , 0.3
Drew Pomeranz , Athletics , 2014 , 5.0 , 0 , W , 0.59 , 0.05
Tom Milone , Athletics , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Sonny Gray , Athletics , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Scott Kazmir , Athletics , 2014 , 1.33 , 1 , N , 0.0 , 0.31
Jesse Chavez , Athletics , 2014 , 5.0 , 2 , W , 0.35 , 0.24
Drew Pomeranz , Athletics , 2014 , 5.0 , 0 , W , 0.59 , 0.05
Tom Milone , Athletics , 2014 , 5.67 , 2 , W , 0.42 , 0.19
Sonny Gray , Athletics , 2014 , 8.0 , 1 , N , 0.64 , 0.15
Scott Kazmir , Athletics , 2014 , 7.0 , 3 , L , 0.34 , 0.37
Jesse Chavez , Athletics , 2014 , 5.33 , 2 , L , 0.35 , 0.24
Drew Pomeranz , Athletics , 2014 , 4.0 , 2 , L , 0.0 , 0.38
