Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
James Shields , Rays , 2008 , 7.0 , 2 , W , 0.46 , 0.23
Matt Garza , Rays , 2008 , 5.33 , 5 , N , 0.1 , 0.62
Andy Sonnanstine , Rays , 2008 , 6.0 , 4 , W , 0.19 , 0.5
Edwin Jackson , Rays , 2008 , 6.0 , 1 , W , 0.51 , 0.11
James Shields , Rays , 2008 , 5.0 , 2 , L , 0.35 , 0.24
Jason Hammel , Rays , 2008 , 6.0 , 4 , L , 0.19 , 0.5
Matt Garza , Rays , 2008 , 2.67 , 3 , N , 0.0 , 0.52
Andy Sonnanstine , Rays , 2008 , 6.0 , 4 , L , 0.19 , 0.5
Edwin Jackson , Rays , 2008 , 8.0 , 0 , W , 0.76 , 0.04
James Shields , Rays , 2008 , 6.0 , 2 , N , 0.4 , 0.23
Jason Hammel , Rays , 2008 , 7.0 , 2 , N , 0.46 , 0.23
Jeff Niemann , Rays , 2008 , 6.0 , 1 , W , 0.51 , 0.11
Andy Sonnanstine , Rays , 2008 , 3.33 , 7 , N , 0.0 , 0.84
Edwin Jackson , Rays , 2008 , 5.0 , 5 , L , 0.1 , 0.62
James Shields , Rays , 2008 , 5.0 , 3 , N , 0.25 , 0.36
Jason Hammel , Rays , 2008 , 6.0 , 3 , W , 0.29 , 0.36
Jeff Niemann , Rays , 2008 , 3.33 , 5 , L , 0.0 , 0.69
Andy Sonnanstine , Rays , 2008 , 9.0 , 0 , W , 0.96 , 0.01
Edwin Jackson , Rays , 2008 , 4.33 , 6 , L , 0.0 , 0.79
James Shields , Rays , 2008 , 7.0 , 2 , W , 0.46 , 0.23
Jason Hammel , Rays , 2008 , 6.0 , 3 , W , 0.29 , 0.36
Andy Sonnanstine , Rays , 2008 , 6.33 , 3 , W , 0.29 , 0.36
Matt Garza , Rays , 2008 , 5.0 , 3 , N , 0.25 , 0.36
Edwin Jackson , Rays , 2008 , 7.0 , 1 , N , 0.59 , 0.11
James Shields , Rays , 2008 , 9.0 , 0 , W , 0.96 , 0.01
Jason Hammel , Rays , 2008 , 2.67 , 3 , L , 0.0 , 0.52
Andy Sonnanstine , Rays , 2008 , 8.0 , 1 , W , 0.64 , 0.15
Matt Garza , Rays , 2008 , 6.0 , 2 , W , 0.4 , 0.23
Edwin Jackson , Rays , 2008 , 4.0 , 6 , L , 0.0 , 0.79
James Shields , Rays , 2008 , 3.67 , 7 , L , 0.0 , 0.83
Scott Kazmir , Rays , 2008 , 4.0 , 3 , L , 0.0 , 0.5
Andy Sonnanstine , Rays , 2008 , 6.0 , 4 , W , 0.19 , 0.5
Matt Garza , Rays , 2008 , 6.67 , 1 , L , 0.62 , 0.09
Edwin Jackson , Rays , 2008 , 8.0 , 0 , N , 0.76 , 0.04
James Shields , Rays , 2008 , 9.0 , 0 , W , 0.96 , 0.01
Scott Kazmir , Rays , 2008 , 6.0 , 0 , W , 0.66 , 0.04
Andy Sonnanstine , Rays , 2008 , 5.0 , 5 , N , 0.1 , 0.62
Matt Garza , Rays , 2008 , 7.0 , 0 , W , 0.73 , 0.04
Edwin Jackson , Rays , 2008 , 7.0 , 0 , N , 0.73 , 0.04
James Shields , Rays , 2008 , 7.33 , 2 , L , 0.46 , 0.23
Scott Kazmir , Rays , 2008 , 6.0 , 0 , W , 0.66 , 0.04
Andy Sonnanstine , Rays , 2008 , 8.0 , 1 , W , 0.64 , 0.15
Matt Garza , Rays , 2008 , 4.33 , 6 , N , 0.0 , 0.79
Edwin Jackson , Rays , 2008 , 5.33 , 1 , N , 0.47 , 0.13
James Shields , Rays , 2008 , 7.67 , 5 , N , 0.25 , 0.56
Scott Kazmir , Rays , 2008 , 7.0 , 1 , W , 0.59 , 0.11
Andy Sonnanstine , Rays , 2008 , 6.0 , 7 , L , 0.07 , 0.81
Matt Garza , Rays , 2008 , 7.33 , 0 , W , 0.73 , 0.04
Edwin Jackson , Rays , 2008 , 5.0 , 3 , W , 0.25 , 0.36
James Shields , Rays , 2008 , 8.0 , 3 , N , 0.36 , 0.45
Scott Kazmir , Rays , 2008 , 7.0 , 1 , W , 0.59 , 0.11
Andy Sonnanstine , Rays , 2008 , 5.0 , 2 , L , 0.35 , 0.24
Matt Garza , Rays , 2008 , 8.0 , 2 , W , 0.49 , 0.3
Edwin Jackson , Rays , 2008 , 6.0 , 4 , L , 0.19 , 0.5
James Shields , Rays , 2008 , 6.0 , 1 , N , 0.51 , 0.11
Scott Kazmir , Rays , 2008 , 7.0 , 0 , W , 0.73 , 0.04
Andy Sonnanstine , Rays , 2008 , 5.67 , 3 , N , 0.29 , 0.35
Matt Garza , Rays , 2008 , 5.33 , 5 , L , 0.1 , 0.62
Edwin Jackson , Rays , 2008 , 5.0 , 4 , L , 0.17 , 0.5
James Shields , Rays , 2008 , 1.0 , 4 , L , 0.0 , 0.73
Scott Kazmir , Rays , 2008 , 8.0 , 2 , W , 0.49 , 0.3
Andy Sonnanstine , Rays , 2008 , 5.0 , 2 , N , 0.35 , 0.24
Matt Garza , Rays , 2008 , 4.0 , 3 , L , 0.0 , 0.5
Edwin Jackson , Rays , 2008 , 7.0 , 4 , W , 0.25 , 0.5
James Shields , Rays , 2008 , 8.0 , 6 , L , 0.17 , 0.73
Scott Kazmir , Rays , 2008 , 6.67 , 3 , L , 0.36 , 0.33
Andy Sonnanstine , Rays , 2008 , 5.33 , 3 , W , 0.25 , 0.36
Matt Garza , Rays , 2008 , 7.0 , 1 , W , 0.59 , 0.11
Edwin Jackson , Rays , 2008 , 5.0 , 6 , L , 0.08 , 0.7
Scott Kazmir , Rays , 2008 , 4.67 , 1 , N , 0.0 , 0.3
Andy Sonnanstine , Rays , 2008 , 5.0 , 3 , W , 0.25 , 0.36
James Shields , Rays , 2008 , 6.33 , 3 , N , 0.29 , 0.36
Matt Garza , Rays , 2008 , 6.0 , 3 , L , 0.29 , 0.36
Edwin Jackson , Rays , 2008 , 6.33 , 2 , N , 0.4 , 0.23
Scott Kazmir , Rays , 2008 , 5.67 , 3 , L , 0.29 , 0.35
Andy Sonnanstine , Rays , 2008 , 5.0 , 2 , N , 0.35 , 0.24
James Shields , Rays , 2008 , 7.0 , 1 , W , 0.59 , 0.11
Matt Garza , Rays , 2008 , 9.0 , 1 , W , 0.89 , 0.05
Scott Kazmir , Rays , 2008 , 5.0 , 3 , W , 0.25 , 0.36
Edwin Jackson , Rays , 2008 , 6.67 , 3 , N , 0.36 , 0.33
Andy Sonnanstine , Rays , 2008 , 7.0 , 1 , W , 0.59 , 0.11
James Shields , Rays , 2008 , 6.33 , 2 , W , 0.4 , 0.23
Matt Garza , Rays , 2008 , 7.0 , 0 , W , 0.73 , 0.04
Scott Kazmir , Rays , 2008 , 5.0 , 4 , N , 0.17 , 0.5
Edwin Jackson , Rays , 2008 , 8.0 , 1 , W , 0.64 , 0.15
Andy Sonnanstine , Rays , 2008 , 7.0 , 0 , W , 0.73 , 0.04
James Shields , Rays , 2008 , 7.0 , 2 , W , 0.46 , 0.23
Matt Garza , Rays , 2008 , 6.67 , 3 , N , 0.36 , 0.33
Scott Kazmir , Rays , 2008 , 5.0 , 2 , L , 0.35 , 0.24
Edwin Jackson , Rays , 2008 , 6.33 , 1 , N , 0.51 , 0.11
Andy Sonnanstine , Rays , 2008 , 5.33 , 6 , L , 0.08 , 0.7
James Shields , Rays , 2008 , 6.0 , 5 , L , 0.13 , 0.61
Matt Garza , Rays , 2008 , 5.0 , 7 , L , 0.05 , 0.78
Scott Kazmir , Rays , 2008 , 6.0 , 5 , L , 0.13 , 0.61
James Shields , Rays , 2008 , 7.0 , 1 , W , 0.59 , 0.11
Matt Garza , Rays , 2008 , 7.67 , 0 , W , 0.83 , 0.03
Edwin Jackson , Rays , 2008 , 4.33 , 6 , L , 0.0 , 0.79
Scott Kazmir , Rays , 2008 , 7.0 , 0 , W , 0.73 , 0.04
Andy Sonnanstine , Rays , 2008 , 7.0 , 3 , L , 0.34 , 0.37
James Shields , Rays , 2008 , 8.33 , 3 , W , 0.36 , 0.45
Matt Garza , Rays , 2008 , 5.0 , 4 , L , 0.17 , 0.5
Edwin Jackson , Rays , 2008 , 5.0 , 2 , W , 0.35 , 0.24
Scott Kazmir , Rays , 2008 , 5.0 , 2 , N , 0.35 , 0.24
Andy Sonnanstine , Rays , 2008 , 6.67 , 5 , L , 0.17 , 0.6
