Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Jack Morris , Jays , 1993 , 4.33 , 7 , L , 0.0 , 0.83
Al Leiter , Jays , 1993 , 7.0 , 0 , W , 0.73 , 0.04
Juan Guzman , Jays , 1993 , 5.33 , 7 , N , 0.05 , 0.78
Todd Stottlemyre , Jays , 1993 , 8.0 , 4 , W , 0.25 , 0.58
Jack Morris , Jays , 1993 , 2.67 , 6 , L , 0.0 , 0.8
Al Leiter , Jays , 1993 , 5.67 , 4 , N , 0.17 , 0.51
Juan Guzman , Jays , 1993 , 3.33 , 5 , N , 0.0 , 0.69
Todd Stottlemyre , Jays , 1993 , 8.0 , 1 , W , 0.64 , 0.15
Jack Morris , Jays , 1993 , 4.0 , 8 , L , 0.0 , 0.91
Pat Hentgen , Jays , 1993 , 5.0 , 0 , W , 0.59 , 0.05
Al Leiter , Jays , 1993 , 4.0 , 5 , L , 0.0 , 0.73
Juan Guzman , Jays , 1993 , 7.0 , 1 , W , 0.59 , 0.11
Todd Stottlemyre , Jays , 1993 , 6.0 , 6 , L , 0.08 , 0.74
Jack Morris , Jays , 1993 , 6.0 , 4 , N , 0.19 , 0.5
Pat Hentgen , Jays , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Al Leiter , Jays , 1993 , 3.67 , 5 , L , 0.0 , 0.69
Juan Guzman , Jays , 1993 , 6.67 , 3 , W , 0.36 , 0.33
Todd Stottlemyre , Jays , 1993 , 8.0 , 0 , W , 0.76 , 0.04
Jack Morris , Jays , 1993 , 5.67 , 4 , W , 0.17 , 0.51
Pat Hentgen , Jays , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Scott Brow , Jays , 1993 , 6.0 , 4 , L , 0.19 , 0.5
Juan Guzman , Jays , 1993 , 9.0 , 0 , W , 0.96 , 0.01
Todd Stottlemyre , Jays , 1993 , 5.33 , 6 , L , 0.08 , 0.7
Jack Morris , Jays , 1993 , 5.0 , 5 , L , 0.1 , 0.62
Pat Hentgen , Jays , 1993 , 6.0 , 1 , W , 0.51 , 0.11
Juan Guzman , Jays , 1993 , 7.33 , 2 , N , 0.46 , 0.23
Todd Stottlemyre , Jays , 1993 , 5.67 , 1 , L , 0.51 , 0.12
Scott Brow , Jays , 1993 , 3.0 , 2 , N , 0.0 , 0.39
Pat Hentgen , Jays , 1993 , 6.0 , 2 , N , 0.4 , 0.23
Doug Linton , Jays , 1993 , 4.33 , 5 , L , 0.0 , 0.73
Juan Guzman , Jays , 1993 , 5.33 , 2 , N , 0.35 , 0.24
Todd Stottlemyre , Jays , 1993 , 2.67 , 3 , L , 0.0 , 0.52
Pat Hentgen , Jays , 1993 , 3.0 , 7 , L , 0.0 , 0.84
Dave Stewart , Jays , 1993 , 3.67 , 0 , N , 0.0 , 0.11
Juan Guzman , Jays , 1993 , 6.0 , 4 , N , 0.19 , 0.5
Al Leiter , Jays , 1993 , 4.33 , 4 , L , 0.0 , 0.6
Todd Stottlemyre , Jays , 1993 , 7.0 , 6 , W , 0.15 , 0.69
Pat Hentgen , Jays , 1993 , 7.0 , 2 , W , 0.46 , 0.23
Dave Stewart , Jays , 1993 , 1.67 , 10 , L , 0.0 , 1.0
Juan Guzman , Jays , 1993 , 6.0 , 3 , N , 0.29 , 0.36
Jack Morris , Jays , 1993 , 7.0 , 2 , W , 0.46 , 0.23
Todd Stottlemyre , Jays , 1993 , 2.67 , 0 , N , 0.0 , 0.12
Pat Hentgen , Jays , 1993 , 7.67 , 1 , W , 0.72 , 0.08
Dave Stewart , Jays , 1993 , 7.0 , 1 , W , 0.59 , 0.11
Juan Guzman , Jays , 1993 , 7.67 , 2 , W , 0.56 , 0.17
Jack Morris , Jays , 1993 , 4.0 , 8 , L , 0.0 , 0.91
Al Leiter , Jays , 1993 , 4.0 , 3 , L , 0.0 , 0.5
Pat Hentgen , Jays , 1993 , 6.33 , 0 , N , 0.66 , 0.04
Dave Stewart , Jays , 1993 , 5.0 , 3 , W , 0.25 , 0.36
Juan Guzman , Jays , 1993 , 2.33 , 9 , N , 0.0 , 0.95
Jack Morris , Jays , 1993 , 6.0 , 3 , W , 0.29 , 0.36
Al Leiter , Jays , 1993 , 5.33 , 0 , W , 0.59 , 0.05
Pat Hentgen , Jays , 1993 , 6.67 , 4 , W , 0.24 , 0.5
Dave Stewart , Jays , 1993 , 7.0 , 3 , N , 0.34 , 0.37
Juan Guzman , Jays , 1993 , 7.0 , 4 , W , 0.25 , 0.5
Jack Morris , Jays , 1993 , 2.0 , 6 , L , 0.0 , 0.82
Al Leiter , Jays , 1993 , 6.0 , 2 , W , 0.4 , 0.23
Pat Hentgen , Jays , 1993 , 4.0 , 2 , N , 0.0 , 0.38
Dave Stewart , Jays , 1993 , 8.0 , 5 , L , 0.2 , 0.67
Juan Guzman , Jays , 1993 , 5.67 , 4 , L , 0.17 , 0.51
Jack Morris , Jays , 1993 , 6.0 , 5 , L , 0.13 , 0.61
Al Leiter , Jays , 1993 , 3.0 , 7 , L , 0.0 , 0.84
Pat Hentgen , Jays , 1993 , 5.0 , 4 , W , 0.17 , 0.5
Dave Stewart , Jays , 1993 , 6.0 , 2 , N , 0.4 , 0.23
Juan Guzman , Jays , 1993 , 8.0 , 3 , W , 0.36 , 0.45
Jack Morris , Jays , 1993 , 9.0 , 0 , W , 0.96 , 0.01
Al Leiter , Jays , 1993 , 9.0 , 0 , W , 0.96 , 0.01
Pat Hentgen , Jays , 1993 , 6.0 , 1 , W , 0.51 , 0.11
Dave Stewart , Jays , 1993 , 8.67 , 4 , W , 0.45 , 0.36
Juan Guzman , Jays , 1993 , 7.0 , 2 , N , 0.46 , 0.23
Jack Morris , Jays , 1993 , 7.0 , 4 , N , 0.25 , 0.5
Todd Stottlemyre , Jays , 1993 , 5.0 , 4 , L , 0.17 , 0.5
Pat Hentgen , Jays , 1993 , 7.0 , 2 , W , 0.46 , 0.23
Dave Stewart , Jays , 1993 , 7.0 , 1 , N , 0.59 , 0.11
Juan Guzman , Jays , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Jack Morris , Jays , 1993 , 6.33 , 2 , W , 0.4 , 0.23
Todd Stottlemyre , Jays , 1993 , 6.0 , 2 , W , 0.4 , 0.23
Pat Hentgen , Jays , 1993 , 8.0 , 1 , W , 0.64 , 0.15
Dave Stewart , Jays , 1993 , 5.0 , 3 , L , 0.25 , 0.36
Juan Guzman , Jays , 1993 , 7.0 , 2 , N , 0.46 , 0.23
Jack Morris , Jays , 1993 , 8.0 , 3 , L , 0.36 , 0.45
Todd Stottlemyre , Jays , 1993 , 7.0 , 3 , L , 0.34 , 0.37
Pat Hentgen , Jays , 1993 , 9.0 , 4 , L , 0.55 , 0.37
Dave Stewart , Jays , 1993 , 6.0 , 0 , W , 0.66 , 0.04
Juan Guzman , Jays , 1993 , 5.33 , 5 , L , 0.1 , 0.62
Jack Morris , Jays , 1993 , 5.67 , 6 , L , 0.07 , 0.73
Todd Stottlemyre , Jays , 1993 , 6.67 , 4 , L , 0.24 , 0.5
Pat Hentgen , Jays , 1993 , 1.67 , 6 , L , 0.0 , 0.76
Dave Stewart , Jays , 1993 , 6.0 , 5 , L , 0.13 , 0.61
Juan Guzman , Jays , 1993 , 7.0 , 1 , N , 0.59 , 0.11
Jack Morris , Jays , 1993 , 7.0 , 5 , L , 0.18 , 0.64
Todd Stottlemyre , Jays , 1993 , 7.0 , 3 , N , 0.34 , 0.37
Pat Hentgen , Jays , 1993 , 9.0 , 3 , W , 0.7 , 0.23
Dave Stewart , Jays , 1993 , 7.0 , 7 , W , 0.08 , 0.77
Juan Guzman , Jays , 1993 , 8.0 , 2 , L , 0.49 , 0.3
Jack Morris , Jays , 1993 , 2.0 , 0 , N , 0.0 , 0.06
Todd Stottlemyre , Jays , 1993 , 5.33 , 5 , N , 0.1 , 0.62
Pat Hentgen , Jays , 1993 , 6.0 , 5 , L , 0.13 , 0.61
Dave Stewart , Jays , 1993 , 8.33 , 1 , W , 0.64 , 0.15
Juan Guzman , Jays , 1993 , 5.33 , 4 , N , 0.17 , 0.5
Jack Morris , Jays , 1993 , 7.0 , 2 , N , 0.46 , 0.23
Todd Stottlemyre , Jays , 1993 , 7.33 , 4 , N , 0.25 , 0.5
Pat Hentgen , Jays , 1993 , 6.33 , 4 , N , 0.19 , 0.5
Dave Stewart , Jays , 1993 , 4.33 , 6 , L , 0.0 , 0.79
Juan Guzman , Jays , 1993 , 6.33 , 1 , N , 0.51 , 0.11
Jack Morris , Jays , 1993 , 9.0 , 1 , W , 0.89 , 0.05
Todd Stottlemyre , Jays , 1993 , 7.0 , 0 , W , 0.73 , 0.04
Pat Hentgen , Jays , 1993 , 8.0 , 4 , W , 0.25 , 0.58
Dave Stewart , Jays , 1993 , 6.33 , 6 , L , 0.08 , 0.74
Juan Guzman , Jays , 1993 , 6.0 , 4 , N , 0.19 , 0.5
Jack Morris , Jays , 1993 , 6.0 , 4 , N , 0.19 , 0.5
Todd Stottlemyre , Jays , 1993 , 7.0 , 6 , L , 0.15 , 0.69
Pat Hentgen , Jays , 1993 , 9.0 , 5 , L , 0.47 , 0.49
Dave Stewart , Jays , 1993 , 8.0 , 3 , W , 0.36 , 0.45
Juan Guzman , Jays , 1993 , 8.0 , 1 , W , 0.64 , 0.15
Jack Morris , Jays , 1993 , 3.33 , 5 , L , 0.0 , 0.69
Todd Stottlemyre , Jays , 1993 , 4.0 , 5 , L , 0.0 , 0.73
Pat Hentgen , Jays , 1993 , 7.0 , 0 , W , 0.73 , 0.04
Dave Stewart , Jays , 1993 , 8.0 , 1 , W , 0.64 , 0.15
Juan Guzman , Jays , 1993 , 7.0 , 0 , W , 0.73 , 0.04
Jack Morris , Jays , 1993 , 5.0 , 2 , W , 0.35 , 0.24
Todd Stottlemyre , Jays , 1993 , 3.0 , 4 , N , 0.0 , 0.62
Pat Hentgen , Jays , 1993 , 7.0 , 3 , L , 0.34 , 0.37
Dave Stewart , Jays , 1993 , 6.0 , 4 , L , 0.19 , 0.5
Juan Guzman , Jays , 1993 , 7.0 , 3 , W , 0.34 , 0.37
Jack Morris , Jays , 1993 , 4.33 , 5 , N , 0.0 , 0.73
Todd Stottlemyre , Jays , 1993 , 5.33 , 5 , W , 0.1 , 0.62
Pat Hentgen , Jays , 1993 , 7.33 , 6 , W , 0.15 , 0.69
Dave Stewart , Jays , 1993 , 7.67 , 6 , L , 0.11 , 0.82
Juan Guzman , Jays , 1993 , 7.0 , 6 , N , 0.15 , 0.69
Jack Morris , Jays , 1993 , 7.0 , 0 , N , 0.73 , 0.04
Todd Stottlemyre , Jays , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Pat Hentgen , Jays , 1993 , 7.0 , 1 , W , 0.59 , 0.11
Dave Stewart , Jays , 1993 , 3.0 , 0 , N , 0.0 , 0.02
Juan Guzman , Jays , 1993 , 8.33 , 3 , W , 0.36 , 0.45
Jack Morris , Jays , 1993 , 8.0 , 4 , L , 0.25 , 0.58
Todd Stottlemyre , Jays , 1993 , 6.0 , 4 , L , 0.19 , 0.5
Pat Hentgen , Jays , 1993 , 6.33 , 5 , L , 0.13 , 0.61
Dave Stewart , Jays , 1993 , 7.33 , 5 , N , 0.18 , 0.64
Juan Guzman , Jays , 1993 , 7.67 , 0 , N , 0.83 , 0.03
Jack Morris , Jays , 1993 , 5.33 , 4 , N , 0.17 , 0.5
Todd Stottlemyre , Jays , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Pat Hentgen , Jays , 1993 , 6.33 , 4 , W , 0.19 , 0.5
Dave Stewart , Jays , 1993 , 6.33 , 1 , W , 0.51 , 0.11
Juan Guzman , Jays , 1993 , 7.33 , 5 , W , 0.18 , 0.64
Todd Stottlemyre , Jays , 1993 , 5.67 , 3 , W , 0.29 , 0.35
Pat Hentgen , Jays , 1993 , 8.0 , 1 , W , 0.64 , 0.15
Dave Stewart , Jays , 1993 , 6.67 , 1 , W , 0.62 , 0.09
Juan Guzman , Jays , 1993 , 8.0 , 0 , W , 0.76 , 0.04
Todd Stottlemyre , Jays , 1993 , 9.0 , 0 , W , 0.96 , 0.01
Pat Hentgen , Jays , 1993 , 6.33 , 4 , N , 0.19 , 0.5
Dave Stewart , Jays , 1993 , 7.0 , 1 , W , 0.59 , 0.11
Juan Guzman , Jays , 1993 , 7.0 , 2 , W , 0.46 , 0.23
Al Leiter , Jays , 1993 , 6.0 , 0 , W , 0.66 , 0.04
Todd Stottlemyre , Jays , 1993 , 6.0 , 6 , L , 0.08 , 0.74
Pat Hentgen , Jays , 1993 , 6.67 , 0 , W , 0.74 , 0.04
