Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Aaron Cook , Rockies , 2009 , 2.33 , 6 , N , 0.0 , 0.82
Ubaldo Jimenez , Rockies , 2009 , 7.0 , 0 , W , 0.73 , 0.04
Franklin Morales , Rockies , 2009 , 6.0 , 1 , W , 0.51 , 0.11
Jason Marquis , Rockies , 2009 , 7.0 , 2 , W , 0.46 , 0.23
Jorge de la Rosa , Rockies , 2009 , 4.67 , 5 , L , 0.0 , 0.66
Aaron Cook , Rockies , 2009 , 6.0 , 3 , N , 0.29 , 0.36
Ubaldo Jimenez , Rockies , 2009 , 3.67 , 3 , L , 0.0 , 0.51
Jason Marquis , Rockies , 2009 , 7.0 , 1 , W , 0.59 , 0.11
Jorge de la Rosa , Rockies , 2009 , 5.33 , 0 , N , 0.59 , 0.05
Aaron Cook , Rockies , 2009 , 4.0 , 5 , L , 0.0 , 0.73
Ubaldo Jimenez , Rockies , 2009 , 4.33 , 7 , L , 0.0 , 0.83
Jason Marquis , Rockies , 2009 , 5.0 , 6 , L , 0.08 , 0.7
Franklin Morales , Rockies , 2009 , 2.0 , 2 , N , 0.0 , 0.43
Jorge de la Rosa , Rockies , 2009 , 6.67 , 2 , L , 0.53 , 0.18
Aaron Cook , Rockies , 2009 , 6.0 , 3 , N , 0.29 , 0.36
Ubaldo Jimenez , Rockies , 2009 , 4.0 , 6 , L , 0.0 , 0.79
Jason Marquis , Rockies , 2009 , 7.33 , 3 , W , 0.34 , 0.37
Jason Hammel , Rockies , 2009 , 3.0 , 4 , N , 0.0 , 0.62
Jorge de la Rosa , Rockies , 2009 , 6.0 , 2 , N , 0.4 , 0.23
Aaron Cook , Rockies , 2009 , 7.0 , 3 , W , 0.34 , 0.37
Ubaldo Jimenez , Rockies , 2009 , 7.0 , 3 , L , 0.34 , 0.37
Jason Marquis , Rockies , 2009 , 9.0 , 1 , W , 0.89 , 0.05
Jason Hammel , Rockies , 2009 , 6.0 , 0 , N , 0.66 , 0.04
