Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Mike Moore , Mariners , 1986 , 7.67 , 4 , N , 0.32 , 0.44
Mark Langston , Mariners , 1986 , 2.33 , 5 , L , 0.0 , 0.75
Matt Young , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Milt Wilcox , Mariners , 1986 , 3.33 , 5 , L , 0.0 , 0.69
Mike Morgan , Mariners , 1986 , 5.67 , 2 , W , 0.42 , 0.19
Mike Moore , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Mark Langston , Mariners , 1986 , 5.67 , 4 , N , 0.17 , 0.51
Matt Young , Mariners , 1986 , 5.0 , 2 , W , 0.35 , 0.24
Milt Wilcox , Mariners , 1986 , 4.67 , 3 , L , 0.0 , 0.5
Mike Moore , Mariners , 1986 , 9.0 , 0 , L , 0.96 , 0.01
Mark Langston , Mariners , 1986 , 3.0 , 5 , L , 0.0 , 0.69
Matt Young , Mariners , 1986 , 3.67 , 4 , L , 0.0 , 0.62
Milt Wilcox , Mariners , 1986 , 5.67 , 3 , L , 0.29 , 0.35
Mike Morgan , Mariners , 1986 , 6.67 , 1 , L , 0.62 , 0.09
Mike Moore , Mariners , 1986 , 9.0 , 2 , N , 0.8 , 0.13
Mark Langston , Mariners , 1986 , 7.67 , 0 , W , 0.83 , 0.03
Matt Young , Mariners , 1986 , 0.67 , 4 , L , 0.0 , 0.72
Milt Wilcox , Mariners , 1986 , 5.67 , 1 , L , 0.51 , 0.12
Mike Morgan , Mariners , 1986 , 8.0 , 1 , L , 0.64 , 0.15
Mike Moore , Mariners , 1986 , 7.33 , 3 , L , 0.34 , 0.37
Mark Langston , Mariners , 1986 , 6.0 , 3 , N , 0.29 , 0.36
Bill Swift , Mariners , 1986 , 4.0 , 6 , L , 0.0 , 0.79
Milt Wilcox , Mariners , 1986 , 7.0 , 1 , N , 0.59 , 0.11
Mike Morgan , Mariners , 1986 , 7.0 , 2 , W , 0.46 , 0.23
Mike Moore , Mariners , 1986 , 8.67 , 3 , L , 0.55 , 0.28
Mark Langston , Mariners , 1986 , 8.0 , 3 , L , 0.36 , 0.45
Bill Swift , Mariners , 1986 , 3.33 , 4 , L , 0.0 , 0.62
Milt Wilcox , Mariners , 1986 , 5.0 , 6 , L , 0.08 , 0.7
Mike Morgan , Mariners , 1986 , 6.33 , 4 , L , 0.19 , 0.5
Mike Moore , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Mark Langston , Mariners , 1986 , 8.0 , 6 , N , 0.17 , 0.73
Bill Swift , Mariners , 1986 , 3.67 , 4 , L , 0.0 , 0.62
Milt Wilcox , Mariners , 1986 , 2.0 , 0 , N , 0.0 , 0.06
Mike Morgan , Mariners , 1986 , 5.67 , 5 , W , 0.13 , 0.61
Mike Moore , Mariners , 1986 , 3.67 , 6 , L , 0.0 , 0.81
Mark Langston , Mariners , 1986 , 8.67 , 3 , W , 0.55 , 0.28
Matt Young , Mariners , 1986 , 1.67 , 2 , L , 0.0 , 0.5
Mike Morgan , Mariners , 1986 , 3.33 , 3 , L , 0.0 , 0.47
Mike Moore , Mariners , 1986 , 4.0 , 6 , L , 0.0 , 0.79
Mark Langston , Mariners , 1986 , 7.0 , 5 , L , 0.18 , 0.64
Milt Wilcox , Mariners , 1986 , 4.33 , 1 , N , 0.0 , 0.25
Mike Morgan , Mariners , 1986 , 7.0 , 4 , L , 0.25 , 0.5
Bill Swift , Mariners , 1986 , 3.67 , 4 , N , 0.0 , 0.62
Mike Moore , Mariners , 1986 , 6.0 , 5 , L , 0.13 , 0.61
Mark Langston , Mariners , 1986 , 6.0 , 3 , W , 0.29 , 0.36
Mike Morgan , Mariners , 1986 , 0.33 , 4 , L , 0.0 , 0.67
Milt Wilcox , Mariners , 1986 , 7.0 , 2 , L , 0.46 , 0.23
Mike Moore , Mariners , 1986 , 6.67 , 7 , N , 0.07 , 0.82
Mark Langston , Mariners , 1986 , 7.33 , 3 , W , 0.34 , 0.37
Bill Swift , Mariners , 1986 , 5.33 , 0 , W , 0.59 , 0.05
Milt Wilcox , Mariners , 1986 , 4.0 , 4 , L , 0.0 , 0.6
Mike Moore , Mariners , 1986 , 9.0 , 1 , W , 0.89 , 0.05
Mark Langston , Mariners , 1986 , 4.33 , 6 , L , 0.0 , 0.79
Bill Swift , Mariners , 1986 , 7.67 , 3 , N , 0.46 , 0.32
Mike Morgan , Mariners , 1986 , 6.33 , 4 , N , 0.19 , 0.5
Lee Guetterman , Mariners , 1986 , 8.0 , 3 , L , 0.36 , 0.45
Mike Moore , Mariners , 1986 , 9.0 , 4 , N , 0.55 , 0.37
Mark Langston , Mariners , 1986 , 8.0 , 2 , W , 0.49 , 0.3
Bill Swift , Mariners , 1986 , 2.0 , 4 , N , 0.0 , 0.59
Mike Morgan , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Jim Beattie , Mariners , 1986 , 7.0 , 0 , N , 0.73 , 0.04
Mike Moore , Mariners , 1986 , 4.67 , 9 , N , 0.0 , 0.86
Mark Langston , Mariners , 1986 , 5.67 , 3 , W , 0.29 , 0.35
Bill Swift , Mariners , 1986 , 5.33 , 5 , N , 0.1 , 0.62
Mike Morgan , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Jim Beattie , Mariners , 1986 , 6.67 , 4 , L , 0.24 , 0.5
Mike Moore , Mariners , 1986 , 7.0 , 5 , L , 0.18 , 0.64
Mark Langston , Mariners , 1986 , 6.33 , 2 , W , 0.4 , 0.23
Bill Swift , Mariners , 1986 , 3.0 , 4 , L , 0.0 , 0.62
Mike Morgan , Mariners , 1986 , 1.33 , 4 , L , 0.0 , 0.73
Jim Beattie , Mariners , 1986 , 4.0 , 7 , L , 0.0 , 0.83
Mike Moore , Mariners , 1986 , 6.0 , 3 , N , 0.29 , 0.36
Mark Langston , Mariners , 1986 , 9.0 , 0 , W , 0.96 , 0.01
Lee Guetterman , Mariners , 1986 , 0.33 , 6 , L , 0.0 , 0.84
Mike Morgan , Mariners , 1986 , 6.33 , 2 , N , 0.4 , 0.23
Jim Beattie , Mariners , 1986 , 5.0 , 3 , L , 0.25 , 0.36
Mike Moore , Mariners , 1986 , 9.0 , 3 , W , 0.7 , 0.23
Mark Langston , Mariners , 1986 , 7.0 , 2 , W , 0.46 , 0.23
Lee Guetterman , Mariners , 1986 , 6.33 , 2 , N , 0.4 , 0.23
Mike Morgan , Mariners , 1986 , 8.0 , 3 , W , 0.36 , 0.45
Jim Beattie , Mariners , 1986 , 7.0 , 5 , L , 0.18 , 0.64
Mike Moore , Mariners , 1986 , 6.67 , 5 , W , 0.17 , 0.6
Mark Langston , Mariners , 1986 , 8.0 , 7 , L , 0.11 , 0.72
Mike Morgan , Mariners , 1986 , 5.0 , 6 , L , 0.08 , 0.7
Lee Guetterman , Mariners , 1986 , 2.0 , 4 , N , 0.0 , 0.59
Mike Moore , Mariners , 1986 , 7.0 , 4 , L , 0.25 , 0.5
Mark Langston , Mariners , 1986 , 4.0 , 1 , N , 0.0 , 0.25
Mike Morgan , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Jerry Reed , Mariners , 1986 , 5.0 , 3 , W , 0.25 , 0.36
Mike Moore , Mariners , 1986 , 8.0 , 4 , L , 0.25 , 0.58
Mark Langston , Mariners , 1986 , 10.0 , 0 , N , 0.37 , 0.03
Mike Moore , Mariners , 1986 , 7.0 , 4 , W , 0.25 , 0.5
Mike Morgan , Mariners , 1986 , 4.67 , 7 , L , 0.0 , 0.82
Jerry Reed , Mariners , 1986 , 5.0 , 3 , W , 0.25 , 0.36
Mark Huismann , Mariners , 1986 , 3.0 , 5 , L , 0.0 , 0.69
Mark Langston , Mariners , 1986 , 6.33 , 6 , N , 0.08 , 0.74
Mike Moore , Mariners , 1986 , 7.67 , 4 , L , 0.32 , 0.44
Mike Morgan , Mariners , 1986 , 5.0 , 3 , L , 0.25 , 0.36
Jerry Reed , Mariners , 1986 , 5.33 , 2 , W , 0.35 , 0.24
Mark Langston , Mariners , 1986 , 3.0 , 6 , L , 0.0 , 0.77
Mike Moore , Mariners , 1986 , 7.0 , 3 , N , 0.34 , 0.37
Jim Beattie , Mariners , 1986 , 5.0 , 4 , L , 0.17 , 0.5
Mike Morgan , Mariners , 1986 , 5.0 , 2 , W , 0.35 , 0.24
Mark Langston , Mariners , 1986 , 9.0 , 3 , L , 0.7 , 0.23
Mike Moore , Mariners , 1986 , 3.0 , 2 , N , 0.0 , 0.39
Jerry Reed , Mariners , 1986 , 4.33 , 0 , N , 0.0 , 0.12
Mike Morgan , Mariners , 1986 , 6.33 , 4 , N , 0.19 , 0.5
Jim Beattie , Mariners , 1986 , 3.67 , 3 , L , 0.0 , 0.51
Mark Langston , Mariners , 1986 , 5.0 , 4 , N , 0.17 , 0.5
Mike Moore , Mariners , 1986 , 8.0 , 3 , N , 0.36 , 0.45
Bill Swift , Mariners , 1986 , 5.33 , 5 , L , 0.1 , 0.62
Mike Morgan , Mariners , 1986 , 4.67 , 4 , L , 0.0 , 0.6
Mark Langston , Mariners , 1986 , 6.33 , 4 , L , 0.19 , 0.5
Mike Moore , Mariners , 1986 , 6.0 , 3 , N , 0.29 , 0.36
Steve Fireovid , Mariners , 1986 , 3.0 , 0 , N , 0.0 , 0.02
Mike Morgan , Mariners , 1986 , 8.0 , 4 , L , 0.25 , 0.58
Mark Langston , Mariners , 1986 , 3.33 , 7 , L , 0.0 , 0.84
Mike Moore , Mariners , 1986 , 9.0 , 0 , W , 0.96 , 0.01
Bill Swift , Mariners , 1986 , 6.33 , 5 , N , 0.13 , 0.61
Mike Morgan , Mariners , 1986 , 9.0 , 1 , W , 0.89 , 0.05
Mark Langston , Mariners , 1986 , 9.0 , 3 , W , 0.7 , 0.23
Mike Moore , Mariners , 1986 , 5.0 , 5 , L , 0.1 , 0.62
Mike Morgan , Mariners , 1986 , 4.67 , 3 , L , 0.0 , 0.5
Mike Brown , Mariners , 1986 , 1.67 , 6 , L , 0.0 , 0.76
Mark Langston , Mariners , 1986 , 7.0 , 0 , W , 0.73 , 0.04
Mike Moore , Mariners , 1986 , 7.33 , 2 , W , 0.46 , 0.23
Mike Trujillo , Mariners , 1986 , 5.0 , 1 , W , 0.47 , 0.13
Mike Morgan , Mariners , 1986 , 9.0 , 4 , L , 0.55 , 0.37
Mark Langston , Mariners , 1986 , 4.33 , 9 , N , 0.0 , 0.92
Bill Swift , Mariners , 1986 , 8.67 , 0 , W , 0.9 , 0.04
Mike Brown , Mariners , 1986 , 7.0 , 2 , L , 0.46 , 0.23
Mike Moore , Mariners , 1986 , 9.0 , 1 , W , 0.89 , 0.05
Mike Morgan , Mariners , 1986 , 6.0 , 5 , L , 0.13 , 0.61
Mark Langston , Mariners , 1986 , 6.0 , 2 , N , 0.4 , 0.23
Bill Swift , Mariners , 1986 , 4.0 , 2 , N , 0.0 , 0.38
Mike Moore , Mariners , 1986 , 9.0 , 2 , W , 0.8 , 0.13
Mike Morgan , Mariners , 1986 , 9.0 , 1 , W , 0.89 , 0.05
