Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Tony Cloninger , Braves , 1966 , 13.0 , 3 , L , 0.26 , 0.34
Ken Johnson , Braves , 1966 , 3.0 , 3 , L , 0.0 , 0.47
Denny Lemaster , Braves , 1966 , 8.33 , 1 , W , 0.64 , 0.15
Hank Fischer , Braves , 1966 , 7.0 , 2 , L , 0.46 , 0.23
Tony Cloninger , Braves , 1966 , 5.0 , 2 , N , 0.35 , 0.24
Wade Blasingame , Braves , 1966 , 4.0 , 1 , N , 0.0 , 0.25
Ken Johnson , Braves , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Denny Lemaster , Braves , 1966 , 1.33 , 2 , N , 0.0 , 0.54
Tony Cloninger , Braves , 1966 , 5.0 , 1 , W , 0.47 , 0.13
Hank Fischer , Braves , 1966 , 6.67 , 3 , W , 0.36 , 0.33
Wade Blasingame , Braves , 1966 , 6.0 , 2 , W , 0.4 , 0.23
Denny Lemaster , Braves , 1966 , 3.67 , 2 , L , 0.0 , 0.4
Ken Johnson , Braves , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Tony Cloninger , Braves , 1966 , 5.33 , 3 , W , 0.25 , 0.36
Hank Fischer , Braves , 1966 , 2.33 , 0 , N , 0.0 , 0.06
Wade Blasingame , Braves , 1966 , 1.67 , 5 , L , 0.0 , 0.73
Denny Lemaster , Braves , 1966 , 7.67 , 2 , N , 0.56 , 0.17
Ken Johnson , Braves , 1966 , 5.0 , 1 , N , 0.47 , 0.13
Tony Cloninger , Braves , 1966 , 6.0 , 5 , L , 0.13 , 0.61
Clay Carroll , Braves , 1966 , 1.33 , 2 , N , 0.0 , 0.54
Ken Johnson , Braves , 1966 , 6.0 , 2 , L , 0.4 , 0.23
Tony Cloninger , Braves , 1966 , 5.33 , 3 , N , 0.25 , 0.36
Denny Lemaster , Braves , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Wade Blasingame , Braves , 1966 , 4.0 , 2 , L , 0.0 , 0.38
Ken Johnson , Braves , 1966 , 6.0 , 3 , N , 0.29 , 0.36
Tony Cloninger , Braves , 1966 , 3.0 , 4 , L , 0.0 , 0.62
Denny Lemaster , Braves , 1966 , 5.0 , 3 , L , 0.25 , 0.36
Hank Fischer , Braves , 1966 , 2.0 , 3 , L , 0.0 , 0.56
Tony Cloninger , Braves , 1966 , 7.0 , 1 , W , 0.59 , 0.11
Wade Blasingame , Braves , 1966 , 7.0 , 2 , N , 0.46 , 0.23
Ken Johnson , Braves , 1966 , 5.0 , 4 , L , 0.17 , 0.5
Denny Lemaster , Braves , 1966 , 9.0 , 0 , W , 0.96 , 0.01
Tony Cloninger , Braves , 1966 , 3.33 , 3 , L , 0.0 , 0.47
Wade Blasingame , Braves , 1966 , 7.0 , 5 , L , 0.18 , 0.64
Ken Johnson , Braves , 1966 , 9.0 , 2 , W , 0.8 , 0.13
Denny Lemaster , Braves , 1966 , 9.0 , 2 , W , 0.8 , 0.13
Tony Cloninger , Braves , 1966 , 6.33 , 6 , N , 0.08 , 0.74
Wade Blasingame , Braves , 1966 , 7.67 , 2 , W , 0.56 , 0.17
Ken Johnson , Braves , 1966 , 8.33 , 3 , L , 0.36 , 0.45
Hank Fischer , Braves , 1966 , 6.0 , 3 , W , 0.29 , 0.36
Denny Lemaster , Braves , 1966 , 5.0 , 6 , L , 0.08 , 0.7
Tony Cloninger , Braves , 1966 , 7.0 , 1 , L , 0.59 , 0.11
Wade Blasingame , Braves , 1966 , 6.0 , 1 , W , 0.51 , 0.11
Denny Lemaster , Braves , 1966 , 7.0 , 4 , N , 0.25 , 0.5
Hank Fischer , Braves , 1966 , 6.0 , 1 , N , 0.51 , 0.11
Tony Cloninger , Braves , 1966 , 2.33 , 4 , L , 0.0 , 0.59
Wade Blasingame , Braves , 1966 , 0.67 , 3 , L , 0.0 , 0.71
Ken Johnson , Braves , 1966 , 6.0 , 4 , L , 0.19 , 0.5
Denny Lemaster , Braves , 1966 , 8.0 , 4 , L , 0.25 , 0.58
Hank Fischer , Braves , 1966 , 8.0 , 3 , L , 0.36 , 0.45
Arnold Umbach , Braves , 1966 , 8.33 , 0 , N , 0.76 , 0.04
