Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Mark Langston , Mariners , 1987 , 6.0 , 3 , L , 0.29 , 0.36
Mike Moore , Mariners , 1987 , 6.0 , 5 , L , 0.13 , 0.61
Scott Bankhead , Mariners , 1987 , 6.67 , 1 , W , 0.62 , 0.09
Mike Morgan , Mariners , 1987 , 8.0 , 8 , L , 0.0 , 1.0
Mike Trujillo , Mariners , 1987 , 5.33 , 3 , N , 0.25 , 0.36
Mark Langston , Mariners , 1987 , 7.33 , 7 , L , 0.08 , 0.77
Mike Moore , Mariners , 1987 , 9.0 , 3 , N , 0.7 , 0.23
Scott Bankhead , Mariners , 1987 , 6.0 , 2 , W , 0.4 , 0.23
Mike Morgan , Mariners , 1987 , 7.0 , 4 , L , 0.25 , 0.5
Mike Trujillo , Mariners , 1987 , 7.0 , 5 , W , 0.18 , 0.64
Mark Langston , Mariners , 1987 , 9.0 , 1 , W , 0.89 , 0.05
Mike Moore , Mariners , 1987 , 9.0 , 5 , L , 0.47 , 0.49
Scott Bankhead , Mariners , 1987 , 9.0 , 1 , W , 0.89 , 0.05
Mike Morgan , Mariners , 1987 , 0.0 , 6 , L , 0.0 , 0.84
Mike Trujillo , Mariners , 1987 , 5.0 , 5 , L , 0.1 , 0.62
Mark Langston , Mariners , 1987 , 9.0 , 3 , W , 0.7 , 0.23
Mike Moore , Mariners , 1987 , 9.0 , 3 , W , 0.7 , 0.23
Scott Bankhead , Mariners , 1987 , 3.0 , 5 , L , 0.0 , 0.69
Mike Trujillo , Mariners , 1987 , 5.0 , 3 , W , 0.25 , 0.36
Mark Langston , Mariners , 1987 , 8.0 , 2 , W , 0.49 , 0.3
Mike Morgan , Mariners , 1987 , 8.0 , 3 , W , 0.36 , 0.45
Mike Moore , Mariners , 1987 , 1.0 , 2 , L , 0.0 , 0.54
Scott Bankhead , Mariners , 1987 , 9.0 , 2 , W , 0.8 , 0.13
Mike Trujillo , Mariners , 1987 , 4.67 , 5 , N , 0.0 , 0.66
Mark Langston , Mariners , 1987 , 8.33 , 5 , L , 0.2 , 0.67
Mike Morgan , Mariners , 1987 , 9.0 , 2 , W , 0.8 , 0.13
Mike Moore , Mariners , 1987 , 4.0 , 4 , N , 0.0 , 0.6
Scott Bankhead , Mariners , 1987 , 5.0 , 7 , L , 0.05 , 0.78
Mark Langston , Mariners , 1987 , 9.0 , 3 , N , 0.7 , 0.23
Mike Morgan , Mariners , 1987 , 9.0 , 2 , W , 0.8 , 0.13
Mike Moore , Mariners , 1987 , 9.0 , 1 , W , 0.89 , 0.05
Scott Bankhead , Mariners , 1987 , 7.0 , 2 , W , 0.46 , 0.23
Mike Trujillo , Mariners , 1987 , 2.0 , 3 , L , 0.0 , 0.56
Mark Langston , Mariners , 1987 , 8.0 , 4 , W , 0.25 , 0.58
Mike Morgan , Mariners , 1987 , 6.67 , 4 , L , 0.24 , 0.5
Scott Bankhead , Mariners , 1987 , 6.0 , 5 , N , 0.13 , 0.61
Mike Moore , Mariners , 1987 , 5.0 , 6 , L , 0.08 , 0.7
Mark Langston , Mariners , 1987 , 7.0 , 6 , L , 0.15 , 0.69
Mike Trujillo , Mariners , 1987 , 2.33 , 6 , L , 0.0 , 0.82
Mike Morgan , Mariners , 1987 , 9.0 , 2 , W , 0.8 , 0.13
Scott Bankhead , Mariners , 1987 , 6.33 , 5 , L , 0.13 , 0.61
Mike Moore , Mariners , 1987 , 4.67 , 2 , L , 0.0 , 0.4
Mark Langston , Mariners , 1987 , 9.0 , 2 , W , 0.8 , 0.13
Mike Morgan , Mariners , 1987 , 7.33 , 5 , L , 0.18 , 0.64
Scott Bankhead , Mariners , 1987 , 5.0 , 4 , N , 0.17 , 0.5
Mike Moore , Mariners , 1987 , 8.0 , 5 , L , 0.2 , 0.67
Mark Langston , Mariners , 1987 , 9.0 , 3 , W , 0.7 , 0.23
Mike Morgan , Mariners , 1987 , 9.0 , 0 , W , 0.96 , 0.01
Lee Guetterman , Mariners , 1987 , 7.33 , 4 , W , 0.25 , 0.5
Scott Bankhead , Mariners , 1987 , 7.0 , 0 , W , 0.73 , 0.04
Mike Moore , Mariners , 1987 , 5.67 , 4 , L , 0.17 , 0.51
Mark Langston , Mariners , 1987 , 6.67 , 7 , L , 0.07 , 0.82
Mike Morgan , Mariners , 1987 , 7.67 , 4 , L , 0.32 , 0.44
Lee Guetterman , Mariners , 1987 , 7.0 , 2 , W , 0.46 , 0.23
