Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Mike Moore , Mariners , 1984 , 8.33 , 1 , N , 0.64 , 0.15
Jim Beattie , Mariners , 1984 , 1.67 , 6 , L , 0.0 , 0.76
Matt Young , Mariners , 1984 , 5.33 , 1 , W , 0.47 , 0.13
Mark Langston , Mariners , 1984 , 7.0 , 2 , W , 0.46 , 0.23
Mike Moore , Mariners , 1984 , 5.33 , 0 , W , 0.59 , 0.05
Jim Beattie , Mariners , 1984 , 7.0 , 1 , W , 0.59 , 0.11
Matt Young , Mariners , 1984 , 7.67 , 1 , W , 0.72 , 0.08
Mike Moore , Mariners , 1984 , 8.0 , 2 , N , 0.49 , 0.3
Mark Langston , Mariners , 1984 , 6.33 , 2 , N , 0.4 , 0.23
Jim Beattie , Mariners , 1984 , 2.0 , 3 , N , 0.0 , 0.56
Matt Young , Mariners , 1984 , 4.33 , 8 , L , 0.0 , 0.91
Mike Moore , Mariners , 1984 , 6.33 , 4 , L , 0.19 , 0.5
Bob Stoddard , Mariners , 1984 , 7.0 , 3 , N , 0.34 , 0.37
Jim Beattie , Mariners , 1984 , 9.0 , 0 , W , 0.96 , 0.01
Matt Young , Mariners , 1984 , 1.67 , 4 , L , 0.0 , 0.67
Mark Langston , Mariners , 1984 , 4.0 , 7 , L , 0.0 , 0.83
Mike Moore , Mariners , 1984 , 6.0 , 2 , N , 0.4 , 0.23
Jim Beattie , Mariners , 1984 , 8.0 , 2 , L , 0.49 , 0.3
Matt Young , Mariners , 1984 , 8.0 , 4 , N , 0.25 , 0.58
Bob Stoddard , Mariners , 1984 , 5.0 , 6 , L , 0.08 , 0.7
Mark Langston , Mariners , 1984 , 6.33 , 3 , L , 0.29 , 0.36
Mike Moore , Mariners , 1984 , 8.0 , 3 , N , 0.36 , 0.45
Paul Mirabella , Mariners , 1984 , 4.0 , 5 , L , 0.0 , 0.73
Matt Young , Mariners , 1984 , 2.0 , 3 , N , 0.0 , 0.56
Bob Stoddard , Mariners , 1984 , 6.33 , 5 , N , 0.13 , 0.61
Mark Langston , Mariners , 1984 , 6.33 , 2 , W , 0.4 , 0.23
Mike Moore , Mariners , 1984 , 6.0 , 4 , L , 0.19 , 0.5
Jim Beattie , Mariners , 1984 , 6.0 , 1 , L , 0.51 , 0.11
Ed Vande Berg , Mariners , 1984 , 5.67 , 1 , W , 0.51 , 0.12
Bob Stoddard , Mariners , 1984 , 6.33 , 2 , N , 0.4 , 0.23
Mark Langston , Mariners , 1984 , 6.67 , 2 , N , 0.53 , 0.18
Ed Vande Berg , Mariners , 1984 , 6.0 , 0 , N , 0.66 , 0.04
Matt Young , Mariners , 1984 , 6.0 , 1 , N , 0.51 , 0.11
Jim Beattie , Mariners , 1984 , 9.0 , 0 , W , 0.96 , 0.01
Mark Langston , Mariners , 1984 , 3.67 , 5 , L , 0.0 , 0.69
