Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Vida Blue , Giants , 1979 , 9.0 , 5 , W , 0.47 , 0.49
John Montefusco , Giants , 1979 , 5.67 , 2 , W , 0.42 , 0.19
Bob Knepper , Giants , 1979 , 6.67 , 2 , N , 0.53 , 0.18
Ed Halicki , Giants , 1979 , 5.0 , 0 , N , 0.59 , 0.05
Vida Blue , Giants , 1979 , 9.0 , 2 , W , 0.8 , 0.13
John Montefusco , Giants , 1979 , 7.0 , 3 , L , 0.34 , 0.37
Bob Knepper , Giants , 1979 , 7.67 , 2 , W , 0.56 , 0.17
Ed Halicki , Giants , 1979 , 7.0 , 3 , W , 0.34 , 0.37
Vida Blue , Giants , 1979 , 9.0 , 1 , W , 0.89 , 0.05
John Montefusco , Giants , 1979 , 7.0 , 4 , L , 0.25 , 0.5
Tom Griffin , Giants , 1979 , 5.0 , 5 , L , 0.1 , 0.62
Bob Knepper , Giants , 1979 , 7.0 , 4 , L , 0.25 , 0.5
Ed Halicki , Giants , 1979 , 4.0 , 4 , N , 0.0 , 0.6
Vida Blue , Giants , 1979 , 8.0 , 9 , W , 0.5 , 0.5
John Montefusco , Giants , 1979 , 7.0 , 1 , N , 0.59 , 0.11
Bob Knepper , Giants , 1979 , 8.0 , 1 , N , 0.64 , 0.15
Ed Halicki , Giants , 1979 , 3.67 , 5 , L , 0.0 , 0.69
Vida Blue , Giants , 1979 , 6.33 , 6 , L , 0.08 , 0.74
Tom Griffin , Giants , 1979 , 5.0 , 2 , L , 0.35 , 0.24
Bob Knepper , Giants , 1979 , 3.0 , 5 , L , 0.0 , 0.69
Ed Halicki , Giants , 1979 , 6.0 , 5 , L , 0.13 , 0.61
Vida Blue , Giants , 1979 , 5.0 , 6 , L , 0.08 , 0.7
Philip Nastu , Giants , 1979 , 4.33 , 4 , L , 0.0 , 0.6
Bob Knepper , Giants , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Ed Halicki , Giants , 1979 , 6.0 , 5 , W , 0.13 , 0.61
Vida Blue , Giants , 1979 , 9.0 , 3 , W , 0.7 , 0.23
Philip Nastu , Giants , 1979 , 5.33 , 1 , N , 0.47 , 0.13
Bob Knepper , Giants , 1979 , 7.0 , 3 , N , 0.34 , 0.37
Ed Halicki , Giants , 1979 , 6.0 , 1 , L , 0.51 , 0.11
Vida Blue , Giants , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Philip Nastu , Giants , 1979 , 6.0 , 2 , L , 0.4 , 0.23
Bob Knepper , Giants , 1979 , 7.67 , 1 , W , 0.72 , 0.08
Ed Halicki , Giants , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Vida Blue , Giants , 1979 , 5.0 , 4 , L , 0.17 , 0.5
Philip Nastu , Giants , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Bob Knepper , Giants , 1979 , 5.0 , 3 , N , 0.25 , 0.36
Ed Halicki , Giants , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Vida Blue , Giants , 1979 , 4.67 , 4 , L , 0.0 , 0.6
Philip Nastu , Giants , 1979 , 5.0 , 2 , N , 0.35 , 0.24
Dave Roberts , Giants , 1979 , 5.0 , 1 , N , 0.47 , 0.13
Bob Knepper , Giants , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Ed Halicki , Giants , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Vida Blue , Giants , 1979 , 6.0 , 4 , L , 0.19 , 0.5
Philip Nastu , Giants , 1979 , 7.67 , 1 , W , 0.72 , 0.08
Bob Knepper , Giants , 1979 , 7.33 , 4 , W , 0.25 , 0.5
Ed Halicki , Giants , 1979 , 6.0 , 3 , N , 0.29 , 0.36
Vida Blue , Giants , 1979 , 4.0 , 5 , N , 0.0 , 0.73
Philip Nastu , Giants , 1979 , 8.0 , 3 , L , 0.36 , 0.45
Bob Knepper , Giants , 1979 , 5.0 , 3 , N , 0.25 , 0.36
John Curtis , Giants , 1979 , 7.0 , 5 , N , 0.18 , 0.64
Vida Blue , Giants , 1979 , 3.33 , 9 , L , 0.0 , 0.96
Philip Nastu , Giants , 1979 , 4.0 , 5 , L , 0.0 , 0.73
Bob Knepper , Giants , 1979 , 5.67 , 5 , N , 0.13 , 0.61
John Curtis , Giants , 1979 , 6.0 , 2 , L , 0.4 , 0.23
Vida Blue , Giants , 1979 , 6.0 , 3 , N , 0.29 , 0.36
Philip Nastu , Giants , 1979 , 5.67 , 3 , N , 0.29 , 0.35
Bob Knepper , Giants , 1979 , 3.0 , 7 , N , 0.0 , 0.84
John Curtis , Giants , 1979 , 7.67 , 3 , L , 0.46 , 0.32
Vida Blue , Giants , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Philip Nastu , Giants , 1979 , 4.67 , 2 , N , 0.0 , 0.4
Bob Knepper , Giants , 1979 , 9.0 , 2 , W , 0.8 , 0.13
John Montefusco , Giants , 1979 , 5.0 , 1 , N , 0.47 , 0.13
Vida Blue , Giants , 1979 , 8.0 , 4 , N , 0.25 , 0.58
Philip Nastu , Giants , 1979 , 5.67 , 3 , N , 0.29 , 0.35
John Curtis , Giants , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Bob Knepper , Giants , 1979 , 7.33 , 4 , N , 0.25 , 0.5
John Montefusco , Giants , 1979 , 2.67 , 6 , L , 0.0 , 0.8
Vida Blue , Giants , 1979 , 3.0 , 5 , N , 0.0 , 0.69
Philip Nastu , Giants , 1979 , 8.67 , 2 , W , 0.68 , 0.18
John Curtis , Giants , 1979 , 6.0 , 1 , W , 0.51 , 0.11
Bob Knepper , Giants , 1979 , 6.0 , 6 , N , 0.08 , 0.74
John Montefusco , Giants , 1979 , 6.0 , 5 , L , 0.13 , 0.61
Vida Blue , Giants , 1979 , 6.33 , 4 , N , 0.19 , 0.5
Philip Nastu , Giants , 1979 , 6.0 , 2 , N , 0.4 , 0.23
Ed Halicki , Giants , 1979 , 3.33 , 4 , N , 0.0 , 0.62
Bob Knepper , Giants , 1979 , 6.0 , 4 , N , 0.19 , 0.5
John Montefusco , Giants , 1979 , 6.0 , 0 , N , 0.66 , 0.04
John Curtis , Giants , 1979 , 7.0 , 1 , W , 0.59 , 0.11
Philip Nastu , Giants , 1979 , 1.0 , 3 , N , 0.0 , 0.57
Ed Halicki , Giants , 1979 , 1.67 , 3 , L , 0.0 , 0.58
Bob Knepper , Giants , 1979 , 4.0 , 2 , N , 0.0 , 0.38
Ed Whitson , Giants , 1979 , 7.67 , 3 , N , 0.46 , 0.32
