Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Juan Marichal , Giants , 1971 , 9.0 , 0 , W , 0.96 , 0.01
Gaylord Perry , Giants , 1971 , 9.0 , 3 , W , 0.7 , 0.23
Steve Stone , Giants , 1971 , 3.0 , 4 , N , 0.0 , 0.62
Frank Reberger , Giants , 1971 , 8.33 , 4 , W , 0.25 , 0.58
Rich Robertson , Giants , 1971 , 4.67 , 3 , L , 0.0 , 0.5
Juan Marichal , Giants , 1971 , 9.0 , 2 , W , 0.8 , 0.13
Gaylord Perry , Giants , 1971 , 9.0 , 0 , W , 0.96 , 0.01
Steve Stone , Giants , 1971 , 7.0 , 1 , N , 0.59 , 0.11
Frank Reberger , Giants , 1971 , 6.0 , 2 , N , 0.4 , 0.23
Juan Marichal , Giants , 1971 , 9.0 , 0 , W , 0.96 , 0.01
Gaylord Perry , Giants , 1971 , 9.0 , 3 , W , 0.7 , 0.23
Steve Stone , Giants , 1971 , 4.0 , 1 , N , 0.0 , 0.25
Rich Robertson , Giants , 1971 , 9.0 , 1 , W , 0.89 , 0.05
Frank Reberger , Giants , 1971 , 0.0 , 1 , N , 0.0 , 0.18
Juan Marichal , Giants , 1971 , 8.0 , 2 , L , 0.49 , 0.3
Gaylord Perry , Giants , 1971 , 5.0 , 4 , L , 0.17 , 0.5
Steve Stone , Giants , 1971 , 9.0 , 0 , W , 0.96 , 0.01
Ron Bryant , Giants , 1971 , 9.0 , 0 , W , 0.96 , 0.01
Juan Marichal , Giants , 1971 , 5.0 , 3 , L , 0.25 , 0.36
Gaylord Perry , Giants , 1971 , 6.67 , 5 , N , 0.17 , 0.6
Steve Stone , Giants , 1971 , 6.0 , 3 , W , 0.29 , 0.36
Ron Bryant , Giants , 1971 , 6.0 , 2 , N , 0.4 , 0.23
Juan Marichal , Giants , 1971 , 6.0 , 3 , N , 0.29 , 0.36
Rich Robertson , Giants , 1971 , 6.0 , 3 , L , 0.29 , 0.36
Gaylord Perry , Giants , 1971 , 11.0 , 3 , N , 0.26 , 0.34
Steve Stone , Giants , 1971 , 6.33 , 3 , L , 0.29 , 0.36
Juan Marichal , Giants , 1971 , 9.0 , 1 , W , 0.89 , 0.05
Gaylord Perry , Giants , 1971 , 9.33 , 2 , N , 0.8 , 0.13
Ron Bryant , Giants , 1971 , 7.33 , 4 , L , 0.25 , 0.5
Steve Stone , Giants , 1971 , 8.0 , 2 , W , 0.49 , 0.3
Rich Robertson , Giants , 1971 , 4.0 , 4 , N , 0.0 , 0.6
Juan Marichal , Giants , 1971 , 9.0 , 2 , W , 0.8 , 0.13
Gaylord Perry , Giants , 1971 , 9.0 , 1 , W , 0.89 , 0.05
Ron Bryant , Giants , 1971 , 9.0 , 2 , W , 0.8 , 0.13
Steve Stone , Giants , 1971 , 6.0 , 4 , N , 0.19 , 0.5
Juan Marichal , Giants , 1971 , 9.0 , 0 , W , 0.96 , 0.01
Gaylord Perry , Giants , 1971 , 6.0 , 2 , N , 0.4 , 0.23
Ron Bryant , Giants , 1971 , 7.0 , 3 , W , 0.34 , 0.37
Steve Stone , Giants , 1971 , 1.0 , 5 , L , 0.0 , 0.72
Juan Marichal , Giants , 1971 , 6.33 , 6 , N , 0.08 , 0.74
Gaylord Perry , Giants , 1971 , 6.0 , 1 , L , 0.51 , 0.11
Rich Robertson , Giants , 1971 , 7.0 , 0 , N , 0.73 , 0.04
Ron Bryant , Giants , 1971 , 8.0 , 3 , W , 0.36 , 0.45
Juan Marichal , Giants , 1971 , 9.0 , 1 , W , 0.89 , 0.05
