Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Gary Peters , White_Sox , 1965 , 7.0 , 3 , W , 0.34 , 0.37
Joe Horlen , White_Sox , 1965 , 6.0 , 3 , L , 0.29 , 0.36
John Buzhardt , White_Sox , 1965 , 8.0 , 1 , N , 0.64 , 0.15
Bruce Howard , White_Sox , 1965 , 9.0 , 1 , N , 0.89 , 0.05
Gary Peters , White_Sox , 1965 , 8.67 , 1 , W , 0.81 , 0.07
Joe Horlen , White_Sox , 1965 , 7.0 , 0 , L , 0.73 , 0.04
Tommy John , White_Sox , 1965 , 7.0 , 2 , W , 0.46 , 0.23
John Buzhardt , White_Sox , 1965 , 10.0 , 1 , W , 0.46 , 0.05
Juan Pizarro , White_Sox , 1965 , 1.0 , 2 , N , 0.0 , 0.54
Bruce Howard , White_Sox , 1965 , 6.0 , 0 , W , 0.66 , 0.04
John Buzhardt , White_Sox , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Gary Peters , White_Sox , 1965 , 3.33 , 3 , L , 0.0 , 0.47
Joe Horlen , White_Sox , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Tommy John , White_Sox , 1965 , 7.0 , 0 , N , 0.73 , 0.04
Bruce Howard , White_Sox , 1965 , 6.0 , 3 , W , 0.29 , 0.36
Gary Peters , White_Sox , 1965 , 3.0 , 4 , N , 0.0 , 0.62
John Buzhardt , White_Sox , 1965 , 9.0 , 0 , W , 0.96 , 0.01
Joe Horlen , White_Sox , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Tommy John , White_Sox , 1965 , 5.67 , 4 , N , 0.17 , 0.51
Gary Peters , White_Sox , 1965 , 6.33 , 2 , L , 0.4 , 0.23
Bruce Howard , White_Sox , 1965 , 4.0 , 4 , L , 0.0 , 0.6
Joe Horlen , White_Sox , 1965 , 7.0 , 4 , L , 0.25 , 0.5
Juan Pizarro , White_Sox , 1965 , 5.0 , 3 , N , 0.25 , 0.36
John Buzhardt , White_Sox , 1965 , 4.0 , 3 , N , 0.0 , 0.5
Gary Peters , White_Sox , 1965 , 8.0 , 3 , W , 0.36 , 0.45
Joe Horlen , White_Sox , 1965 , 8.0 , 1 , W , 0.64 , 0.15
Bruce Howard , White_Sox , 1965 , 5.0 , 3 , W , 0.25 , 0.36
John Buzhardt , White_Sox , 1965 , 6.67 , 2 , W , 0.53 , 0.18
Tommy John , White_Sox , 1965 , 7.0 , 2 , W , 0.46 , 0.23
Gary Peters , White_Sox , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Joe Horlen , White_Sox , 1965 , 8.33 , 4 , W , 0.25 , 0.58
Bruce Howard , White_Sox , 1965 , 2.0 , 5 , L , 0.0 , 0.75
Tommy John , White_Sox , 1965 , 8.0 , 1 , L , 0.64 , 0.15
Gary Peters , White_Sox , 1965 , 0.0 , 4 , L , 0.0 , 0.67
Joe Horlen , White_Sox , 1965 , 3.0 , 2 , N , 0.0 , 0.39
John Buzhardt , White_Sox , 1965 , 2.33 , 5 , L , 0.0 , 0.75
Tommy John , White_Sox , 1965 , 5.33 , 5 , L , 0.1 , 0.62
Gary Peters , White_Sox , 1965 , 7.0 , 2 , L , 0.46 , 0.23
Joe Horlen , White_Sox , 1965 , 9.0 , 0 , W , 0.96 , 0.01
Tommy John , White_Sox , 1965 , 6.33 , 2 , W , 0.4 , 0.23
Gary Peters , White_Sox , 1965 , 8.0 , 2 , N , 0.49 , 0.3
John Buzhardt , White_Sox , 1965 , 3.0 , 3 , N , 0.0 , 0.47
Juan Pizarro , White_Sox , 1965 , 3.33 , 3 , N , 0.0 , 0.47
Joe Horlen , White_Sox , 1965 , 9.0 , 0 , N , 0.96 , 0.01
Gary Peters , White_Sox , 1965 , 5.67 , 2 , N , 0.42 , 0.19
Tommy John , White_Sox , 1965 , 2.33 , 4 , L , 0.0 , 0.59
Juan Pizarro , White_Sox , 1965 , 0.67 , 3 , L , 0.0 , 0.71
John Buzhardt , White_Sox , 1965 , 6.33 , 2 , W , 0.4 , 0.23
Joe Horlen , White_Sox , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Bruce Howard , White_Sox , 1965 , 2.67 , 2 , L , 0.0 , 0.46
Gary Peters , White_Sox , 1965 , 6.0 , 2 , W , 0.4 , 0.23
Juan Pizarro , White_Sox , 1965 , 5.0 , 1 , W , 0.47 , 0.13
John Buzhardt , White_Sox , 1965 , 4.33 , 3 , N , 0.0 , 0.5
Joe Horlen , White_Sox , 1965 , 3.0 , 5 , L , 0.0 , 0.69
Bruce Howard , White_Sox , 1965 , 7.0 , 1 , N , 0.59 , 0.11
Gary Peters , White_Sox , 1965 , 3.33 , 3 , L , 0.0 , 0.47
John Buzhardt , White_Sox , 1965 , 7.67 , 1 , W , 0.72 , 0.08
Joe Horlen , White_Sox , 1965 , 8.0 , 2 , L , 0.49 , 0.3
Juan Pizarro , White_Sox , 1965 , 3.67 , 3 , N , 0.0 , 0.51
Bruce Howard , White_Sox , 1965 , 7.0 , 1 , N , 0.59 , 0.11
Gary Peters , White_Sox , 1965 , 5.33 , 3 , N , 0.25 , 0.36
Juan Pizarro , White_Sox , 1965 , 1.0 , 1 , L , 0.0 , 0.31
John Buzhardt , White_Sox , 1965 , 7.67 , 0 , W , 0.83 , 0.03
Joe Horlen , White_Sox , 1965 , 9.0 , 0 , W , 0.96 , 0.01
Gary Peters , White_Sox , 1965 , 9.67 , 0 , N , 0.37 , 0.03
Tommy John , White_Sox , 1965 , 7.0 , 2 , W , 0.46 , 0.23
Bruce Howard , White_Sox , 1965 , 6.0 , 0 , W , 0.66 , 0.04
John Buzhardt , White_Sox , 1965 , 2.67 , 3 , N , 0.0 , 0.52
Joe Horlen , White_Sox , 1965 , 2.33 , 4 , N , 0.0 , 0.59
Gary Peters , White_Sox , 1965 , 2.67 , 1 , L , 0.0 , 0.28
Bruce Howard , White_Sox , 1965 , 6.67 , 3 , N , 0.36 , 0.33
Joe Horlen , White_Sox , 1965 , 5.0 , 3 , N , 0.25 , 0.36
John Buzhardt , White_Sox , 1965 , 3.0 , 4 , L , 0.0 , 0.62
Tommy John , White_Sox , 1965 , 8.33 , 0 , W , 0.76 , 0.04
Bruce Howard , White_Sox , 1965 , 6.0 , 1 , N , 0.51 , 0.11
Gary Peters , White_Sox , 1965 , 3.0 , 4 , L , 0.0 , 0.62
John Buzhardt , White_Sox , 1965 , 7.33 , 1 , N , 0.59 , 0.11
Tommy John , White_Sox , 1965 , 7.0 , 1 , W , 0.59 , 0.11
Bruce Howard , White_Sox , 1965 , 7.0 , 1 , L , 0.59 , 0.11
Gary Peters , White_Sox , 1965 , 3.67 , 4 , N , 0.0 , 0.62
Joe Horlen , White_Sox , 1965 , 6.0 , 0 , L , 0.66 , 0.04
Gary Peters , White_Sox , 1965 , 5.0 , 4 , N , 0.17 , 0.5
Joe Horlen , White_Sox , 1965 , 8.33 , 1 , W , 0.64 , 0.15
Bruce Howard , White_Sox , 1965 , 7.0 , 3 , N , 0.34 , 0.37
Tommy John , White_Sox , 1965 , 9.0 , 2 , W , 0.8 , 0.13
