Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Ramon Martinez , Dodgers , 1992 , 2.67 , 3 , L , 0.0 , 0.52
Orel Hershiser , Dodgers , 1992 , 7.0 , 0 , W , 0.73 , 0.04
Tom Candiotti , Dodgers , 1992 , 7.33 , 3 , W , 0.34 , 0.37
Bob Ojeda , Dodgers , 1992 , 4.0 , 4 , L , 0.0 , 0.6
Kevin Gross , Dodgers , 1992 , 7.67 , 0 , N , 0.83 , 0.03
Ramon Martinez , Dodgers , 1992 , 6.0 , 0 , N , 0.66 , 0.04
Orel Hershiser , Dodgers , 1992 , 6.0 , 6 , L , 0.08 , 0.74
Tom Candiotti , Dodgers , 1992 , 9.0 , 2 , W , 0.8 , 0.13
Bob Ojeda , Dodgers , 1992 , 5.67 , 4 , L , 0.17 , 0.51
Kevin Gross , Dodgers , 1992 , 6.0 , 2 , L , 0.4 , 0.23
Ramon Martinez , Dodgers , 1992 , 8.0 , 5 , N , 0.2 , 0.67
Orel Hershiser , Dodgers , 1992 , 7.33 , 3 , N , 0.34 , 0.37
Tom Candiotti , Dodgers , 1992 , 9.0 , 2 , W , 0.8 , 0.13
Bob Ojeda , Dodgers , 1992 , 9.0 , 0 , W , 0.96 , 0.01
Kevin Gross , Dodgers , 1992 , 6.0 , 4 , L , 0.19 , 0.5
Ramon Martinez , Dodgers , 1992 , 6.0 , 3 , N , 0.29 , 0.36
Orel Hershiser , Dodgers , 1992 , 7.33 , 3 , W , 0.34 , 0.37
Tom Candiotti , Dodgers , 1992 , 7.0 , 6 , N , 0.15 , 0.69
Bob Ojeda , Dodgers , 1992 , 6.0 , 3 , N , 0.29 , 0.36
Kevin Gross , Dodgers , 1992 , 5.0 , 5 , L , 0.1 , 0.62
Ramon Martinez , Dodgers , 1992 , 7.0 , 1 , N , 0.59 , 0.11
Orel Hershiser , Dodgers , 1992 , 5.0 , 3 , L , 0.25 , 0.36
Tom Candiotti , Dodgers , 1992 , 2.0 , 4 , L , 0.0 , 0.59
Ramon Martinez , Dodgers , 1992 , 6.33 , 1 , W , 0.51 , 0.11
Orel Hershiser , Dodgers , 1992 , 5.0 , 0 , N , 0.59 , 0.05
