Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Fernando Valenzuela , Dodgers , 1985 , 7.0 , 0 , L , 0.73 , 0.04
Jerry Reuss , Dodgers , 1985 , 7.33 , 2 , W , 0.46 , 0.23
Orel Hershiser , Dodgers , 1985 , 4.0 , 3 , N , 0.0 , 0.5
Rick Honeycutt , Dodgers , 1985 , 3.67 , 4 , L , 0.0 , 0.62
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Jerry Reuss , Dodgers , 1985 , 5.0 , 3 , L , 0.25 , 0.36
Orel Hershiser , Dodgers , 1985 , 4.0 , 3 , N , 0.0 , 0.5
Tom Brennan , Dodgers , 1985 , 5.0 , 1 , N , 0.47 , 0.13
Rick Honeycutt , Dodgers , 1985 , 8.0 , 0 , N , 0.76 , 0.04
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Jerry Reuss , Dodgers , 1985 , 4.0 , 4 , L , 0.0 , 0.6
Tom Brennan , Dodgers , 1985 , 4.67 , 2 , N , 0.0 , 0.4
Orel Hershiser , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Bob Welch , Dodgers , 1985 , 5.0 , 0 , N , 0.59 , 0.05
Fernando Valenzuela , Dodgers , 1985 , 8.0 , 0 , L , 0.76 , 0.04
Jerry Reuss , Dodgers , 1985 , 4.0 , 1 , N , 0.0 , 0.25
Rick Honeycutt , Dodgers , 1985 , 8.0 , 1 , W , 0.64 , 0.15
Orel Hershiser , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Tom Brennan , Dodgers , 1985 , 7.0 , 4 , L , 0.25 , 0.5
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 1 , L , 0.89 , 0.05
Jerry Reuss , Dodgers , 1985 , 5.67 , 4 , L , 0.17 , 0.51
Orel Hershiser , Dodgers , 1985 , 8.0 , 1 , N , 0.64 , 0.15
Rick Honeycutt , Dodgers , 1985 , 3.67 , 2 , L , 0.0 , 0.4
Fernando Valenzuela , Dodgers , 1985 , 10.0 , 4 , W , 0.28 , 0.33
Jerry Reuss , Dodgers , 1985 , 7.0 , 2 , N , 0.46 , 0.23
Orel Hershiser , Dodgers , 1985 , 4.0 , 2 , N , 0.0 , 0.38
Tom Brennan , Dodgers , 1985 , 5.67 , 4 , L , 0.17 , 0.51
Rick Honeycutt , Dodgers , 1985 , 7.0 , 2 , W , 0.46 , 0.23
Fernando Valenzuela , Dodgers , 1985 , 8.0 , 3 , N , 0.36 , 0.45
Jerry Reuss , Dodgers , 1985 , 8.67 , 0 , W , 0.9 , 0.04
Orel Hershiser , Dodgers , 1985 , 7.0 , 2 , N , 0.46 , 0.23
Bobby Castillo , Dodgers , 1985 , 6.33 , 0 , W , 0.66 , 0.04
Fernando Valenzuela , Dodgers , 1985 , 4.0 , 4 , L , 0.0 , 0.6
Rick Honeycutt , Dodgers , 1985 , 8.0 , 3 , L , 0.36 , 0.45
Jerry Reuss , Dodgers , 1985 , 4.0 , 5 , L , 0.0 , 0.73
Orel Hershiser , Dodgers , 1985 , 4.67 , 1 , N , 0.0 , 0.3
Fernando Valenzuela , Dodgers , 1985 , 7.33 , 1 , W , 0.59 , 0.11
Bobby Castillo , Dodgers , 1985 , 4.33 , 4 , L , 0.0 , 0.6
Rick Honeycutt , Dodgers , 1985 , 7.0 , 2 , L , 0.46 , 0.23
Jerry Reuss , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Orel Hershiser , Dodgers , 1985 , 7.0 , 1 , W , 0.59 , 0.11
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 2 , W , 0.8 , 0.13
Rick Honeycutt , Dodgers , 1985 , 5.0 , 0 , L , 0.59 , 0.05
Jerry Reuss , Dodgers , 1985 , 4.0 , 3 , L , 0.0 , 0.5
Orel Hershiser , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Fernando Valenzuela , Dodgers , 1985 , 7.0 , 3 , L , 0.34 , 0.37
Rick Honeycutt , Dodgers , 1985 , 6.0 , 0 , W , 0.66 , 0.04
Jerry Reuss , Dodgers , 1985 , 8.0 , 1 , N , 0.64 , 0.15
Bobby Castillo , Dodgers , 1985 , 5.0 , 3 , W , 0.25 , 0.36
Orel Hershiser , Dodgers , 1985 , 8.0 , 2 , N , 0.49 , 0.3
Fernando Valenzuela , Dodgers , 1985 , 8.67 , 4 , L , 0.45 , 0.36
Bob Welch , Dodgers , 1985 , 5.0 , 1 , W , 0.47 , 0.13
Jerry Reuss , Dodgers , 1985 , 4.33 , 2 , N , 0.0 , 0.38
Orel Hershiser , Dodgers , 1985 , 1.67 , 6 , L , 0.0 , 0.76
Fernando Valenzuela , Dodgers , 1985 , 5.67 , 5 , L , 0.13 , 0.61
Rick Honeycutt , Dodgers , 1985 , 5.33 , 4 , W , 0.17 , 0.5
Jerry Reuss , Dodgers , 1985 , 9.0 , 1 , W , 0.89 , 0.05
Orel Hershiser , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Rick Honeycutt , Dodgers , 1985 , 1.0 , 2 , L , 0.0 , 0.54
Bob Welch , Dodgers , 1985 , 5.67 , 4 , L , 0.17 , 0.51
Jerry Reuss , Dodgers , 1985 , 7.0 , 0 , W , 0.73 , 0.04
Orel Hershiser , Dodgers , 1985 , 7.0 , 1 , W , 0.59 , 0.11
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 3 , W , 0.7 , 0.23
Rick Honeycutt , Dodgers , 1985 , 6.67 , 1 , W , 0.62 , 0.09
Jerry Reuss , Dodgers , 1985 , 5.0 , 5 , L , 0.1 , 0.62
Bob Welch , Dodgers , 1985 , 7.0 , 2 , N , 0.46 , 0.23
Orel Hershiser , Dodgers , 1985 , 6.0 , 6 , L , 0.08 , 0.74
Fernando Valenzuela , Dodgers , 1985 , 6.0 , 5 , L , 0.13 , 0.61
Rick Honeycutt , Dodgers , 1985 , 7.0 , 3 , L , 0.34 , 0.37
Jerry Reuss , Dodgers , 1985 , 8.67 , 2 , W , 0.68 , 0.18
Bob Welch , Dodgers , 1985 , 7.0 , 3 , N , 0.34 , 0.37
Orel Hershiser , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Rick Honeycutt , Dodgers , 1985 , 5.0 , 2 , N , 0.35 , 0.24
Jerry Reuss , Dodgers , 1985 , 5.67 , 1 , N , 0.51 , 0.12
Bob Welch , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Orel Hershiser , Dodgers , 1985 , 5.33 , 5 , L , 0.1 , 0.62
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 3 , W , 0.7 , 0.23
Rick Honeycutt , Dodgers , 1985 , 5.0 , 2 , W , 0.35 , 0.24
Jerry Reuss , Dodgers , 1985 , 7.0 , 4 , W , 0.25 , 0.5
Bob Welch , Dodgers , 1985 , 7.33 , 1 , W , 0.59 , 0.11
Orel Hershiser , Dodgers , 1985 , 4.33 , 3 , N , 0.0 , 0.5
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 1 , W , 0.89 , 0.05
Rick Honeycutt , Dodgers , 1985 , 2.67 , 5 , L , 0.0 , 0.74
Orel Hershiser , Dodgers , 1985 , 7.0 , 1 , W , 0.59 , 0.11
Bob Welch , Dodgers , 1985 , 9.0 , 2 , W , 0.8 , 0.13
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Jerry Reuss , Dodgers , 1985 , 8.0 , 2 , N , 0.49 , 0.3
Rick Honeycutt , Dodgers , 1985 , 2.0 , 2 , L , 0.0 , 0.43
Orel Hershiser , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Bob Welch , Dodgers , 1985 , 9.0 , 1 , W , 0.89 , 0.05
Fernando Valenzuela , Dodgers , 1985 , 7.67 , 2 , W , 0.56 , 0.17
Jerry Reuss , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Orel Hershiser , Dodgers , 1985 , 7.0 , 1 , W , 0.59 , 0.11
Dennis Powell , Dodgers , 1985 , 4.0 , 4 , L , 0.0 , 0.6
Bob Welch , Dodgers , 1985 , 6.0 , 3 , W , 0.29 , 0.36
Fernando Valenzuela , Dodgers , 1985 , 7.0 , 1 , N , 0.59 , 0.11
Jerry Reuss , Dodgers , 1985 , 2.0 , 6 , L , 0.0 , 0.82
Orel Hershiser , Dodgers , 1985 , 7.0 , 2 , W , 0.46 , 0.23
Rick Honeycutt , Dodgers , 1985 , 2.67 , 4 , L , 0.0 , 0.65
Bob Welch , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Fernando Valenzuela , Dodgers , 1985 , 7.0 , 4 , N , 0.25 , 0.5
Jerry Reuss , Dodgers , 1985 , 7.67 , 1 , W , 0.72 , 0.08
Orel Hershiser , Dodgers , 1985 , 6.33 , 2 , N , 0.4 , 0.23
Bob Welch , Dodgers , 1985 , 9.0 , 1 , W , 0.89 , 0.05
Fernando Valenzuela , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Jerry Reuss , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Rick Honeycutt , Dodgers , 1985 , 6.0 , 0 , W , 0.66 , 0.04
Orel Hershiser , Dodgers , 1985 , 7.0 , 0 , N , 0.73 , 0.04
Bob Welch , Dodgers , 1985 , 9.0 , 0 , W , 0.96 , 0.01
Fernando Valenzuela , Dodgers , 1985 , 8.0 , 4 , W , 0.25 , 0.58
Jerry Reuss , Dodgers , 1985 , 6.0 , 1 , W , 0.51 , 0.11
