Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dwight Gooden , Mets , 1989 , 7.0 , 3 , W , 0.34 , 0.37
Bob Ojeda , Mets , 1989 , 6.67 , 2 , L , 0.53 , 0.18
Ron Darling , Mets , 1989 , 2.0 , 6 , L , 0.0 , 0.82
David Cone , Mets , 1989 , 6.33 , 2 , L , 0.4 , 0.23
Dwight Gooden , Mets , 1989 , 8.0 , 1 , W , 0.64 , 0.15
Bob Ojeda , Mets , 1989 , 5.0 , 2 , N , 0.35 , 0.24
Ron Darling , Mets , 1989 , 7.0 , 2 , L , 0.46 , 0.23
David Cone , Mets , 1989 , 9.0 , 4 , W , 0.55 , 0.37
Dwight Gooden , Mets , 1989 , 6.67 , 2 , N , 0.53 , 0.18
Bob Ojeda , Mets , 1989 , 4.0 , 3 , L , 0.0 , 0.5
Sid Fernandez , Mets , 1989 , 5.67 , 2 , W , 0.42 , 0.19
Ron Darling , Mets , 1989 , 2.67 , 7 , L , 0.0 , 0.85
David Cone , Mets , 1989 , 7.33 , 2 , N , 0.46 , 0.23
Dwight Gooden , Mets , 1989 , 7.0 , 3 , W , 0.34 , 0.37
Bob Ojeda , Mets , 1989 , 2.67 , 6 , L , 0.0 , 0.8
Sid Fernandez , Mets , 1989 , 8.0 , 1 , W , 0.64 , 0.15
Ron Darling , Mets , 1989 , 7.0 , 2 , N , 0.46 , 0.23
David Cone , Mets , 1989 , 8.67 , 1 , W , 0.81 , 0.07
Dwight Gooden , Mets , 1989 , 8.67 , 1 , W , 0.81 , 0.07
Sid Fernandez , Mets , 1989 , 6.0 , 3 , W , 0.29 , 0.36
Ron Darling , Mets , 1989 , 7.0 , 0 , W , 0.73 , 0.04
David Cone , Mets , 1989 , 2.33 , 5 , L , 0.0 , 0.75
Dwight Gooden , Mets , 1989 , 7.0 , 0 , W , 0.73 , 0.04
Bob Ojeda , Mets , 1989 , 8.0 , 0 , W , 0.76 , 0.04
Sid Fernandez , Mets , 1989 , 6.0 , 6 , L , 0.08 , 0.74
Ron Darling , Mets , 1989 , 8.33 , 2 , N , 0.49 , 0.3
David Cone , Mets , 1989 , 9.0 , 1 , W , 0.89 , 0.05
Dwight Gooden , Mets , 1989 , 6.0 , 3 , L , 0.29 , 0.36
Bob Ojeda , Mets , 1989 , 7.0 , 3 , L , 0.34 , 0.37
Sid Fernandez , Mets , 1989 , 7.67 , 1 , W , 0.72 , 0.08
Ron Darling , Mets , 1989 , 6.0 , 3 , W , 0.29 , 0.36
Dwight Gooden , Mets , 1989 , 8.0 , 2 , N , 0.49 , 0.3
David Cone , Mets , 1989 , 6.67 , 3 , N , 0.36 , 0.33
Bob Ojeda , Mets , 1989 , 6.0 , 1 , N , 0.51 , 0.11
Sid Fernandez , Mets , 1989 , 7.0 , 1 , N , 0.59 , 0.11
Ron Darling , Mets , 1989 , 7.33 , 3 , N , 0.34 , 0.37
Dwight Gooden , Mets , 1989 , 8.0 , 1 , W , 0.64 , 0.15
David Cone , Mets , 1989 , 8.0 , 2 , N , 0.49 , 0.3
Bob Ojeda , Mets , 1989 , 5.0 , 3 , L , 0.25 , 0.36
