Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Joe Niekro , Astros , 1981 , 7.0 , 2 , L , 0.46 , 0.23
Don Sutton , Astros , 1981 , 4.0 , 6 , L , 0.0 , 0.79
Vern Ruhle , Astros , 1981 , 5.0 , 3 , L , 0.25 , 0.36
Bob Knepper , Astros , 1981 , 3.0 , 1 , N , 0.0 , 0.22
Joe Niekro , Astros , 1981 , 9.0 , 2 , W , 0.8 , 0.13
Nolan Ryan , Astros , 1981 , 7.0 , 0 , W , 0.73 , 0.04
Don Sutton , Astros , 1981 , 6.33 , 4 , L , 0.19 , 0.5
Vern Ruhle , Astros , 1981 , 8.0 , 1 , N , 0.64 , 0.15
Joe Niekro , Astros , 1981 , 9.0 , 2 , L , 0.8 , 0.13
Joaquin Andujar , Astros , 1981 , 5.67 , 3 , L , 0.29 , 0.35
Bob Knepper , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Don Sutton , Astros , 1981 , 7.0 , 1 , L , 0.59 , 0.11
Vern Ruhle , Astros , 1981 , 7.33 , 3 , N , 0.34 , 0.37
Joe Niekro , Astros , 1981 , 8.67 , 3 , L , 0.55 , 0.28
Nolan Ryan , Astros , 1981 , 7.0 , 2 , L , 0.46 , 0.23
Bob Knepper , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Don Sutton , Astros , 1981 , 8.0 , 1 , W , 0.64 , 0.15
Vern Ruhle , Astros , 1981 , 3.33 , 1 , N , 0.0 , 0.22
Joe Niekro , Astros , 1981 , 9.0 , 1 , W , 0.89 , 0.05
Nolan Ryan , Astros , 1981 , 5.0 , 3 , N , 0.25 , 0.36
Bob Knepper , Astros , 1981 , 6.33 , 3 , N , 0.29 , 0.36
Don Sutton , Astros , 1981 , 7.0 , 1 , W , 0.59 , 0.11
Joaquin Andujar , Astros , 1981 , 5.33 , 1 , W , 0.47 , 0.13
Joe Niekro , Astros , 1981 , 6.33 , 3 , N , 0.29 , 0.36
Nolan Ryan , Astros , 1981 , 7.0 , 0 , N , 0.73 , 0.04
Bob Knepper , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Don Sutton , Astros , 1981 , 6.0 , 2 , L , 0.4 , 0.23
Joaquin Andujar , Astros , 1981 , 4.0 , 5 , L , 0.0 , 0.73
Joe Niekro , Astros , 1981 , 5.0 , 2 , W , 0.35 , 0.24
Nolan Ryan , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Bob Knepper , Astros , 1981 , 9.0 , 1 , N , 0.89 , 0.05
Don Sutton , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Bobby Sprowl , Astros , 1981 , 7.0 , 0 , N , 0.73 , 0.04
Joe Niekro , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Nolan Ryan , Astros , 1981 , 7.0 , 0 , W , 0.73 , 0.04
Bob Knepper , Astros , 1981 , 7.33 , 1 , W , 0.59 , 0.11
Don Sutton , Astros , 1981 , 3.67 , 7 , N , 0.0 , 0.83
Joe Niekro , Astros , 1981 , 10.0 , 3 , W , 0.26 , 0.34
Nolan Ryan , Astros , 1981 , 6.33 , 1 , L , 0.51 , 0.11
Bob Knepper , Astros , 1981 , 8.67 , 2 , N , 0.68 , 0.18
Vern Ruhle , Astros , 1981 , 4.67 , 1 , N , 0.0 , 0.3
Don Sutton , Astros , 1981 , 8.0 , 2 , L , 0.49 , 0.3
Joe Niekro , Astros , 1981 , 6.67 , 2 , W , 0.53 , 0.18
Nolan Ryan , Astros , 1981 , 7.0 , 0 , W , 0.73 , 0.04
Bob Knepper , Astros , 1981 , 9.0 , 0 , W , 0.96 , 0.01
Don Sutton , Astros , 1981 , 7.67 , 3 , L , 0.46 , 0.32
