Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Charlie Hough , Marlins , 1994 , 6.0 , 2 , N , 0.4 , 0.23
Ryan Bowen , Marlins , 1994 , 8.0 , 3 , L , 0.36 , 0.45
Chris Hammond , Marlins , 1994 , 7.67 , 0 , W , 0.83 , 0.03
David Weathers , Marlins , 1994 , 6.0 , 3 , L , 0.29 , 0.36
Pat Rapp , Marlins , 1994 , 6.0 , 1 , W , 0.51 , 0.11
Charlie Hough , Marlins , 1994 , 6.67 , 2 , W , 0.53 , 0.18
Ryan Bowen , Marlins , 1994 , 4.0 , 5 , L , 0.0 , 0.73
Chris Hammond , Marlins , 1994 , 5.67 , 1 , L , 0.51 , 0.12
David Weathers , Marlins , 1994 , 6.67 , 2 , W , 0.53 , 0.18
Pat Rapp , Marlins , 1994 , 6.0 , 2 , L , 0.4 , 0.23
Charlie Hough , Marlins , 1994 , 6.67 , 2 , N , 0.53 , 0.18
Ryan Bowen , Marlins , 1994 , 5.0 , 4 , L , 0.17 , 0.5
Chris Hammond , Marlins , 1994 , 6.0 , 2 , N , 0.4 , 0.23
David Weathers , Marlins , 1994 , 6.67 , 2 , W , 0.53 , 0.18
Pat Rapp , Marlins , 1994 , 2.33 , 5 , N , 0.0 , 0.75
Charlie Hough , Marlins , 1994 , 6.0 , 2 , N , 0.4 , 0.23
Ryan Bowen , Marlins , 1994 , 6.0 , 2 , N , 0.4 , 0.23
Chris Hammond , Marlins , 1994 , 6.67 , 4 , L , 0.24 , 0.5
David Weathers , Marlins , 1994 , 7.33 , 1 , W , 0.59 , 0.11
Pat Rapp , Marlins , 1994 , 4.33 , 3 , N , 0.0 , 0.5
Charlie Hough , Marlins , 1994 , 7.0 , 1 , W , 0.59 , 0.11
Ryan Bowen , Marlins , 1994 , 4.33 , 6 , N , 0.0 , 0.79
Chris Hammond , Marlins , 1994 , 5.33 , 4 , L , 0.17 , 0.5
David Weathers , Marlins , 1994 , 7.67 , 0 , W , 0.83 , 0.03
Pat Rapp , Marlins , 1994 , 6.67 , 2 , W , 0.53 , 0.18
Charlie Hough , Marlins , 1994 , 7.0 , 3 , W , 0.34 , 0.37
Ryan Bowen , Marlins , 1994 , 6.67 , 1 , L , 0.62 , 0.09
Chris Hammond , Marlins , 1994 , 9.0 , 0 , W , 0.96 , 0.01
David Weathers , Marlins , 1994 , 6.0 , 4 , W , 0.19 , 0.5
Pat Rapp , Marlins , 1994 , 1.67 , 5 , N , 0.0 , 0.73
Charlie Hough , Marlins , 1994 , 5.67 , 8 , L , 0.01 , 0.91
Ryan Bowen , Marlins , 1994 , 6.0 , 5 , L , 0.13 , 0.61
Chris Hammond , Marlins , 1994 , 8.0 , 0 , W , 0.76 , 0.04
David Weathers , Marlins , 1994 , 6.33 , 3 , L , 0.29 , 0.36
Charlie Hough , Marlins , 1994 , 6.33 , 4 , L , 0.19 , 0.5
Mark Gardner , Marlins , 1994 , 6.33 , 2 , W , 0.4 , 0.23
Chris Hammond , Marlins , 1994 , 5.0 , 0 , W , 0.59 , 0.05
David Weathers , Marlins , 1994 , 6.67 , 0 , N , 0.74 , 0.04
Pat Rapp , Marlins , 1994 , 6.0 , 2 , N , 0.4 , 0.23
Charlie Hough , Marlins , 1994 , 6.0 , 3 , W , 0.29 , 0.36
Mark Gardner , Marlins , 1994 , 5.67 , 3 , L , 0.29 , 0.35
Chris Hammond , Marlins , 1994 , 2.0 , 0 , N , 0.0 , 0.06
David Weathers , Marlins , 1994 , 5.33 , 5 , N , 0.1 , 0.62
Pat Rapp , Marlins , 1994 , 6.67 , 1 , W , 0.62 , 0.09
Charlie Hough , Marlins , 1994 , 2.67 , 5 , L , 0.0 , 0.74
Mark Gardner , Marlins , 1994 , 6.0 , 2 , L , 0.4 , 0.23
David Weathers , Marlins , 1994 , 6.0 , 4 , L , 0.19 , 0.5
Pat Rapp , Marlins , 1994 , 5.0 , 2 , N , 0.35 , 0.24
Charlie Hough , Marlins , 1994 , 6.0 , 1 , N , 0.51 , 0.11
Chris Hammond , Marlins , 1994 , 5.67 , 2 , N , 0.42 , 0.19
Mark Gardner , Marlins , 1994 , 6.0 , 2 , N , 0.4 , 0.23
David Weathers , Marlins , 1994 , 6.0 , 2 , W , 0.4 , 0.23
Pat Rapp , Marlins , 1994 , 8.33 , 0 , W , 0.76 , 0.04
Charlie Hough , Marlins , 1994 , 7.0 , 3 , N , 0.34 , 0.37
Chris Hammond , Marlins , 1994 , 6.67 , 5 , N , 0.17 , 0.6
Mark Gardner , Marlins , 1994 , 4.0 , 5 , N , 0.0 , 0.73
David Weathers , Marlins , 1994 , 8.0 , 2 , L , 0.49 , 0.3
Pat Rapp , Marlins , 1994 , 4.0 , 4 , N , 0.0 , 0.6
Charlie Hough , Marlins , 1994 , 6.0 , 2 , L , 0.4 , 0.23
Chris Hammond , Marlins , 1994 , 2.67 , 5 , L , 0.0 , 0.74
Kurt Miller , Marlins , 1994 , 4.0 , 7 , L , 0.0 , 0.83
David Weathers , Marlins , 1994 , 7.0 , 2 , L , 0.46 , 0.23
Pat Rapp , Marlins , 1994 , 8.0 , 1 , N , 0.64 , 0.15
Charlie Hough , Marlins , 1994 , 9.0 , 0 , W , 0.96 , 0.01
Terry Mathews , Marlins , 1994 , 7.0 , 1 , W , 0.59 , 0.11
Kurt Miller , Marlins , 1994 , 8.67 , 2 , W , 0.68 , 0.18
David Weathers , Marlins , 1994 , 7.0 , 3 , W , 0.34 , 0.37
Pat Rapp , Marlins , 1994 , 3.67 , 6 , L , 0.0 , 0.81
Charlie Hough , Marlins , 1994 , 2.67 , 4 , L , 0.0 , 0.65
Kurt Miller , Marlins , 1994 , 5.33 , 5 , L , 0.1 , 0.62
David Weathers , Marlins , 1994 , 4.0 , 5 , L , 0.0 , 0.73
Pat Rapp , Marlins , 1994 , 6.0 , 2 , L , 0.4 , 0.23
Charlie Hough , Marlins , 1994 , 4.0 , 1 , L , 0.0 , 0.25
Mark Gardner , Marlins , 1994 , 7.67 , 0 , W , 0.83 , 0.03
Kurt Miller , Marlins , 1994 , 2.0 , 4 , L , 0.0 , 0.59
David Weathers , Marlins , 1994 , 6.33 , 1 , N , 0.51 , 0.11
Pat Rapp , Marlins , 1994 , 7.0 , 3 , L , 0.34 , 0.37
Charlie Hough , Marlins , 1994 , 4.33 , 4 , L , 0.0 , 0.6
Mark Gardner , Marlins , 1994 , 6.33 , 3 , N , 0.29 , 0.36
Terry Mathews , Marlins , 1994 , 4.0 , 4 , L , 0.0 , 0.6
David Weathers , Marlins , 1994 , 2.67 , 7 , L , 0.0 , 0.85
Pat Rapp , Marlins , 1994 , 6.0 , 2 , L , 0.4 , 0.23
Charlie Hough , Marlins , 1994 , 4.0 , 4 , L , 0.0 , 0.6
Mark Gardner , Marlins , 1994 , 5.33 , 3 , N , 0.25 , 0.36
Rich Scheid , Marlins , 1994 , 7.0 , 1 , N , 0.59 , 0.11
David Weathers , Marlins , 1994 , 6.33 , 2 , W , 0.4 , 0.23
Pat Rapp , Marlins , 1994 , 6.67 , 2 , W , 0.53 , 0.18
Charlie Hough , Marlins , 1994 , 5.0 , 4 , N , 0.17 , 0.5
Mark Gardner , Marlins , 1994 , 5.67 , 3 , W , 0.29 , 0.35
David Weathers , Marlins , 1994 , 4.67 , 6 , L , 0.0 , 0.73
Pat Rapp , Marlins , 1994 , 5.33 , 3 , N , 0.25 , 0.36
Rich Scheid , Marlins , 1994 , 6.33 , 2 , L , 0.4 , 0.23
Charlie Hough , Marlins , 1994 , 5.33 , 5 , L , 0.1 , 0.62
Mark Gardner , Marlins , 1994 , 3.0 , 6 , L , 0.0 , 0.77
David Weathers , Marlins , 1994 , 1.67 , 5 , N , 0.0 , 0.73
Pat Rapp , Marlins , 1994 , 9.0 , 0 , W , 0.96 , 0.01
Rich Scheid , Marlins , 1994 , 4.67 , 1 , L , 0.0 , 0.3
Mark Gardner , Marlins , 1994 , 5.0 , 4 , N , 0.17 , 0.5
David Weathers , Marlins , 1994 , 6.0 , 1 , L , 0.51 , 0.11
Charlie Hough , Marlins , 1994 , 0.33 , 5 , N , 0.0 , 0.87
Pat Rapp , Marlins , 1994 , 9.0 , 3 , L , 0.7 , 0.23
Rich Scheid , Marlins , 1994 , 5.0 , 3 , N , 0.25 , 0.36
Mark Gardner , Marlins , 1994 , 7.0 , 4 , L , 0.25 , 0.5
David Weathers , Marlins , 1994 , 1.67 , 5 , L , 0.0 , 0.73
Pat Rapp , Marlins , 1994 , 4.0 , 1 , L , 0.0 , 0.25
Luis Aquino , Marlins , 1994 , 5.33 , 2 , N , 0.35 , 0.24
Chris Hammond , Marlins , 1994 , 3.0 , 2 , N , 0.0 , 0.39
Mark Gardner , Marlins , 1994 , 7.67 , 1 , W , 0.72 , 0.08
David Weathers , Marlins , 1994 , 3.67 , 7 , L , 0.0 , 0.83
Pat Rapp , Marlins , 1994 , 5.0 , 1 , W , 0.47 , 0.13
Ryan Bowen , Marlins , 1994 , 7.33 , 0 , W , 0.73 , 0.04
Rich Scheid , Marlins , 1994 , 5.0 , 4 , L , 0.17 , 0.5
Mark Gardner , Marlins , 1994 , 6.0 , 3 , N , 0.29 , 0.36
David Weathers , Marlins , 1994 , 5.33 , 7 , L , 0.05 , 0.78
Pat Rapp , Marlins , 1994 , 5.67 , 6 , L , 0.07 , 0.73
