Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dave Stewart , Athletics , 1989 , 5.33 , 1 , W , 0.47 , 0.13
Bob Welch , Athletics , 1989 , 8.0 , 1 , W , 0.64 , 0.15
Storm Davis , Athletics , 1989 , 5.0 , 3 , W , 0.25 , 0.36
Curt Young , Athletics , 1989 , 5.33 , 3 , L , 0.25 , 0.36
Mike Moore , Athletics , 1989 , 5.33 , 5 , L , 0.1 , 0.62
Dave Stewart , Athletics , 1989 , 8.33 , 2 , W , 0.49 , 0.3
Bob Welch , Athletics , 1989 , 8.0 , 0 , W , 0.76 , 0.04
Storm Davis , Athletics , 1989 , 4.67 , 6 , L , 0.0 , 0.73
Curt Young , Athletics , 1989 , 6.67 , 4 , L , 0.24 , 0.5
Mike Moore , Athletics , 1989 , 8.0 , 0 , W , 0.76 , 0.04
Dave Stewart , Athletics , 1989 , 6.33 , 1 , W , 0.51 , 0.11
Bob Welch , Athletics , 1989 , 6.33 , 2 , L , 0.4 , 0.23
Storm Davis , Athletics , 1989 , 5.0 , 1 , N , 0.47 , 0.13
Curt Young , Athletics , 1989 , 6.0 , 4 , L , 0.19 , 0.5
Mike Moore , Athletics , 1989 , 6.0 , 2 , N , 0.4 , 0.23
Dave Stewart , Athletics , 1989 , 6.0 , 4 , W , 0.19 , 0.5
Bob Welch , Athletics , 1989 , 5.67 , 4 , W , 0.17 , 0.51
Curt Young , Athletics , 1989 , 5.0 , 2 , W , 0.35 , 0.24
Mike Moore , Athletics , 1989 , 7.67 , 0 , W , 0.83 , 0.03
Dave Stewart , Athletics , 1989 , 7.0 , 3 , N , 0.34 , 0.37
Storm Davis , Athletics , 1989 , 7.0 , 1 , W , 0.59 , 0.11
Bob Welch , Athletics , 1989 , 7.0 , 2 , L , 0.46 , 0.23
Curt Young , Athletics , 1989 , 3.33 , 3 , N , 0.0 , 0.47
Mike Moore , Athletics , 1989 , 6.0 , 0 , W , 0.66 , 0.04
Dave Stewart , Athletics , 1989 , 9.0 , 2 , W , 0.8 , 0.13
Storm Davis , Athletics , 1989 , 1.33 , 4 , L , 0.0 , 0.73
Bob Welch , Athletics , 1989 , 6.0 , 4 , N , 0.19 , 0.5
Mike Moore , Athletics , 1989 , 4.33 , 2 , L , 0.0 , 0.38
Dave Stewart , Athletics , 1989 , 6.67 , 2 , W , 0.53 , 0.18
Storm Davis , Athletics , 1989 , 3.67 , 5 , L , 0.0 , 0.69
Bob Welch , Athletics , 1989 , 6.0 , 3 , W , 0.29 , 0.36
Mike Moore , Athletics , 1989 , 7.0 , 1 , W , 0.59 , 0.11
Dave Stewart , Athletics , 1989 , 6.67 , 6 , L , 0.09 , 0.74
Storm Davis , Athletics , 1989 , 5.0 , 3 , N , 0.25 , 0.36
Bob Welch , Athletics , 1989 , 8.33 , 2 , W , 0.49 , 0.3
Mike Moore , Athletics , 1989 , 9.0 , 1 , L , 0.89 , 0.05
Dave Stewart , Athletics , 1989 , 7.0 , 2 , W , 0.46 , 0.23
Curt Young , Athletics , 1989 , 7.67 , 3 , L , 0.46 , 0.32
Storm Davis , Athletics , 1989 , 5.0 , 2 , W , 0.35 , 0.24
Bob Welch , Athletics , 1989 , 5.0 , 2 , W , 0.35 , 0.24
Mike Moore , Athletics , 1989 , 7.67 , 2 , N , 0.56 , 0.17
Dave Stewart , Athletics , 1989 , 7.67 , 3 , W , 0.46 , 0.32
Curt Young , Athletics , 1989 , 2.33 , 3 , N , 0.0 , 0.56
Bob Welch , Athletics , 1989 , 5.33 , 4 , L , 0.17 , 0.5
Mike Moore , Athletics , 1989 , 8.0 , 2 , W , 0.49 , 0.3
Dave Stewart , Athletics , 1989 , 7.33 , 4 , L , 0.25 , 0.5
Todd Burns , Athletics , 1989 , 6.67 , 0 , W , 0.74 , 0.04
Curt Young , Athletics , 1989 , 5.0 , 0 , W , 0.59 , 0.05
Mike Moore , Athletics , 1989 , 5.33 , 1 , W , 0.47 , 0.13
Bob Welch , Athletics , 1989 , 9.33 , 3 , L , 0.7 , 0.23
Dave Stewart , Athletics , 1989 , 7.0 , 2 , W , 0.46 , 0.23
Todd Burns , Athletics , 1989 , 5.67 , 2 , N , 0.42 , 0.19
Mike Moore , Athletics , 1989 , 4.33 , 4 , L , 0.0 , 0.6
Bob Welch , Athletics , 1989 , 8.0 , 0 , W , 0.76 , 0.04
Dave Stewart , Athletics , 1989 , 7.0 , 0 , W , 0.73 , 0.04
Curt Young , Athletics , 1989 , 9.0 , 2 , L , 0.8 , 0.13
Mike Moore , Athletics , 1989 , 9.0 , 0 , W , 0.96 , 0.01
Bob Welch , Athletics , 1989 , 6.33 , 1 , W , 0.51 , 0.11
Dave Stewart , Athletics , 1989 , 3.33 , 7 , N , 0.0 , 0.84
Storm Davis , Athletics , 1989 , 5.0 , 1 , W , 0.47 , 0.13
Mike Moore , Athletics , 1989 , 6.33 , 0 , W , 0.66 , 0.04
Bob Welch , Athletics , 1989 , 3.67 , 1 , N , 0.0 , 0.44
Curt Young , Athletics , 1989 , 3.67 , 4 , L , 0.0 , 0.62
Dave Stewart , Athletics , 1989 , 7.67 , 1 , W , 0.72 , 0.08
Storm Davis , Athletics , 1989 , 5.0 , 3 , W , 0.25 , 0.36
Mike Moore , Athletics , 1989 , 7.0 , 5 , L , 0.18 , 0.64
Matt Young , Athletics , 1989 , 3.67 , 3 , L , 0.0 , 0.51
Curt Young , Athletics , 1989 , 5.33 , 3 , L , 0.25 , 0.36
Dave Stewart , Athletics , 1989 , 3.67 , 6 , L , 0.0 , 0.81
Storm Davis , Athletics , 1989 , 3.33 , 4 , N , 0.0 , 0.62
Mike Moore , Athletics , 1989 , 8.0 , 1 , W , 0.64 , 0.15
Matt Young , Athletics , 1989 , 5.67 , 1 , N , 0.51 , 0.12
Curt Young , Athletics , 1989 , 0.67 , 7 , L , 0.0 , 0.88
Dave Stewart , Athletics , 1989 , 9.0 , 0 , W , 0.96 , 0.01
Storm Davis , Athletics , 1989 , 7.0 , 2 , W , 0.46 , 0.23
Mike Moore , Athletics , 1989 , 8.0 , 3 , N , 0.36 , 0.45
Matt Young , Athletics , 1989 , 5.0 , 4 , N , 0.17 , 0.5
Dave Stewart , Athletics , 1989 , 8.0 , 2 , L , 0.49 , 0.3
Bob Welch , Athletics , 1989 , 5.0 , 0 , W , 0.59 , 0.05
Mike Moore , Athletics , 1989 , 5.67 , 3 , W , 0.29 , 0.35
Storm Davis , Athletics , 1989 , 7.0 , 2 , W , 0.46 , 0.23
Dave Stewart , Athletics , 1989 , 8.0 , 0 , W , 0.76 , 0.04
Matt Young , Athletics , 1989 , 3.0 , 4 , L , 0.0 , 0.62
Bob Welch , Athletics , 1989 , 3.33 , 6 , N , 0.0 , 0.77
Mike Moore , Athletics , 1989 , 7.0 , 0 , W , 0.73 , 0.04
Storm Davis , Athletics , 1989 , 8.0 , 6 , L , 0.17 , 0.73
Dave Stewart , Athletics , 1989 , 8.0 , 2 , N , 0.49 , 0.3
Bob Welch , Athletics , 1989 , 6.33 , 0 , W , 0.66 , 0.04
Storm Davis , Athletics , 1989 , 3.67 , 4 , N , 0.0 , 0.62
Bob Welch , Athletics , 1989 , 7.0 , 4 , L , 0.25 , 0.5
Dave Stewart , Athletics , 1989 , 4.0 , 6 , L , 0.0 , 0.79
