Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dillon Gee , Mets , 2014 , 6.67 , 4 , N , 0.24 , 0.5
Bartolo Colon , Mets , 2014 , 6.0 , 3 , L , 0.29 , 0.36
Zack Wheeler , Mets , 2014 , 6.0 , 3 , L , 0.29 , 0.36
Jenrry Mejia , Mets , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Dillon Gee , Mets , 2014 , 7.33 , 3 , N , 0.34 , 0.37
Jonathon Niese , Mets , 2014 , 5.67 , 2 , L , 0.42 , 0.19
Bartolo Colon , Mets , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Zack Wheeler , Mets , 2014 , 5.0 , 4 , L , 0.17 , 0.5
Jenrry Mejia , Mets , 2014 , 5.0 , 4 , N , 0.17 , 0.5
Dillon Gee , Mets , 2014 , 5.67 , 4 , N , 0.17 , 0.51
Jonathon Niese , Mets , 2014 , 7.33 , 3 , N , 0.34 , 0.37
Bartolo Colon , Mets , 2014 , 5.0 , 9 , L , 0.0 , 0.95
Zack Wheeler , Mets , 2014 , 6.33 , 2 , W , 0.4 , 0.23
Jenrry Mejia , Mets , 2014 , 5.0 , 0 , W , 0.59 , 0.05
Dillon Gee , Mets , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Jonathon Niese , Mets , 2014 , 6.0 , 1 , L , 0.51 , 0.11
Bartolo Colon , Mets , 2014 , 7.0 , 3 , L , 0.34 , 0.37
Zack Wheeler , Mets , 2014 , 6.0 , 3 , N , 0.29 , 0.36
Jenrry Mejia , Mets , 2014 , 6.67 , 0 , W , 0.74 , 0.04
Dillon Gee , Mets , 2014 , 6.0 , 2 , L , 0.4 , 0.23
Jonathon Niese , Mets , 2014 , 6.67 , 1 , W , 0.62 , 0.09
Bartolo Colon , Mets , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Zack Wheeler , Mets , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Jenrry Mejia , Mets , 2014 , 5.67 , 6 , N , 0.07 , 0.73
