Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Kirk Rueter , Giants , 2003 , 5.0 , 2 , N , 0.35 , 0.24
Jason Schmidt , Giants , 2003 , 7.67 , 1 , W , 0.72 , 0.08
Damian Moss , Giants , 2003 , 5.0 , 2 , W , 0.35 , 0.24
Ryan Jensen , Giants , 2003 , 5.33 , 5 , N , 0.1 , 0.62
Kurt Ainsworth , Giants , 2003 , 6.0 , 3 , W , 0.29 , 0.36
Kirk Rueter , Giants , 2003 , 6.0 , 0 , W , 0.66 , 0.04
Jason Schmidt , Giants , 2003 , 5.67 , 1 , N , 0.51 , 0.12
Damian Moss , Giants , 2003 , 5.67 , 3 , N , 0.29 , 0.35
Ryan Jensen , Giants , 2003 , 2.0 , 8 , N , 0.0 , 0.89
Kurt Ainsworth , Giants , 2003 , 8.0 , 1 , W , 0.64 , 0.15
Kirk Rueter , Giants , 2003 , 7.67 , 0 , W , 0.83 , 0.03
Jason Schmidt , Giants , 2003 , 6.0 , 4 , N , 0.19 , 0.5
Damian Moss , Giants , 2003 , 6.0 , 1 , W , 0.51 , 0.11
Kurt Ainsworth , Giants , 2003 , 5.0 , 4 , W , 0.17 , 0.5
Kirk Rueter , Giants , 2003 , 4.33 , 5 , N , 0.0 , 0.73
Jason Schmidt , Giants , 2003 , 7.33 , 1 , W , 0.59 , 0.11
Damian Moss , Giants , 2003 , 7.0 , 2 , W , 0.46 , 0.23
Kurt Ainsworth , Giants , 2003 , 4.33 , 6 , L , 0.0 , 0.79
Jesse Foppert , Giants , 2003 , 4.0 , 5 , L , 0.0 , 0.73
Kirk Rueter , Giants , 2003 , 6.0 , 3 , N , 0.29 , 0.36
Damian Moss , Giants , 2003 , 7.0 , 0 , W , 0.73 , 0.04
Kurt Ainsworth , Giants , 2003 , 6.0 , 2 , N , 0.4 , 0.23
Jerome Williams , Giants , 2003 , 4.0 , 5 , L , 0.0 , 0.73
Jesse Foppert , Giants , 2003 , 6.0 , 1 , L , 0.51 , 0.11
Kirk Rueter , Giants , 2003 , 6.0 , 3 , L , 0.29 , 0.36
Jason Schmidt , Giants , 2003 , 9.0 , 0 , W , 0.96 , 0.01
Damian Moss , Giants , 2003 , 6.0 , 1 , N , 0.51 , 0.11
Kurt Ainsworth , Giants , 2003 , 4.33 , 2 , L , 0.0 , 0.38
Jesse Foppert , Giants , 2003 , 5.33 , 4 , W , 0.17 , 0.5
Kirk Rueter , Giants , 2003 , 6.0 , 1 , W , 0.51 , 0.11
Jason Schmidt , Giants , 2003 , 6.0 , 2 , N , 0.4 , 0.23
Damian Moss , Giants , 2003 , 6.0 , 1 , W , 0.51 , 0.11
Kurt Ainsworth , Giants , 2003 , 7.0 , 1 , N , 0.59 , 0.11
Jesse Foppert , Giants , 2003 , 6.0 , 2 , W , 0.4 , 0.23
Kirk Rueter , Giants , 2003 , 6.0 , 1 , N , 0.51 , 0.11
Jason Schmidt , Giants , 2003 , 4.67 , 4 , L , 0.0 , 0.6
Damian Moss , Giants , 2003 , 6.67 , 3 , L , 0.36 , 0.33
Kurt Ainsworth , Giants , 2003 , 6.67 , 5 , L , 0.17 , 0.6
Jesse Foppert , Giants , 2003 , 6.67 , 4 , L , 0.24 , 0.5
Kirk Rueter , Giants , 2003 , 7.0 , 3 , W , 0.34 , 0.37
Jason Schmidt , Giants , 2003 , 6.67 , 5 , N , 0.17 , 0.6
Damian Moss , Giants , 2003 , 6.0 , 2 , L , 0.4 , 0.23
Kurt Ainsworth , Giants , 2003 , 5.0 , 2 , L , 0.35 , 0.24
Jesse Foppert , Giants , 2003 , 6.0 , 2 , N , 0.4 , 0.23
Kirk Rueter , Giants , 2003 , 7.33 , 3 , W , 0.34 , 0.37
Jason Schmidt , Giants , 2003 , 9.0 , 0 , W , 0.96 , 0.01
Damian Moss , Giants , 2003 , 3.67 , 8 , L , 0.0 , 0.85
Kurt Ainsworth , Giants , 2003 , 7.0 , 1 , W , 0.59 , 0.11
Jesse Foppert , Giants , 2003 , 4.0 , 2 , L , 0.0 , 0.38
Kirk Rueter , Giants , 2003 , 4.33 , 6 , N , 0.0 , 0.79
Jason Schmidt , Giants , 2003 , 9.0 , 2 , N , 0.8 , 0.13
Damian Moss , Giants , 2003 , 6.33 , 2 , W , 0.4 , 0.23
Kurt Ainsworth , Giants , 2003 , 6.67 , 1 , W , 0.62 , 0.09
Jesse Foppert , Giants , 2003 , 7.0 , 1 , W , 0.59 , 0.11
Kirk Rueter , Giants , 2003 , 7.33 , 0 , W , 0.73 , 0.04
Jason Schmidt , Giants , 2003 , 7.0 , 2 , L , 0.46 , 0.23
Damian Moss , Giants , 2003 , 7.0 , 6 , L , 0.15 , 0.69
Jerome Williams , Giants , 2003 , 6.67 , 3 , N , 0.36 , 0.33
Jesse Foppert , Giants , 2003 , 5.0 , 4 , L , 0.17 , 0.5
Kirk Rueter , Giants , 2003 , 6.0 , 3 , W , 0.29 , 0.36
Jason Schmidt , Giants , 2003 , 7.0 , 1 , W , 0.59 , 0.11
Damian Moss , Giants , 2003 , 3.0 , 6 , N , 0.0 , 0.77
Jerome Williams , Giants , 2003 , 5.0 , 2 , N , 0.35 , 0.24
Jesse Foppert , Giants , 2003 , 7.33 , 1 , W , 0.59 , 0.11
Kirk Rueter , Giants , 2003 , 6.0 , 4 , N , 0.19 , 0.5
Jason Schmidt , Giants , 2003 , 6.0 , 4 , L , 0.19 , 0.5
Damian Moss , Giants , 2003 , 6.33 , 3 , W , 0.29 , 0.36
Jerome Williams , Giants , 2003 , 6.0 , 2 , N , 0.4 , 0.23
Jesse Foppert , Giants , 2003 , 4.67 , 4 , L , 0.0 , 0.6
Kirk Rueter , Giants , 2003 , 5.33 , 4 , L , 0.17 , 0.5
Jason Schmidt , Giants , 2003 , 9.0 , 0 , W , 0.96 , 0.01
Damian Moss , Giants , 2003 , 6.0 , 4 , L , 0.19 , 0.5
Jerome Williams , Giants , 2003 , 6.33 , 3 , W , 0.29 , 0.36
Jesse Foppert , Giants , 2003 , 2.0 , 5 , N , 0.0 , 0.75
Kirk Rueter , Giants , 2003 , 6.0 , 0 , N , 0.66 , 0.04
Jason Schmidt , Giants , 2003 , 9.0 , 0 , W , 0.96 , 0.01
Damian Moss , Giants , 2003 , 2.0 , 5 , L , 0.0 , 0.75
Jerome Williams , Giants , 2003 , 9.0 , 0 , W , 0.96 , 0.01
Kirk Rueter , Giants , 2003 , 4.0 , 5 , N , 0.0 , 0.73
Jesse Foppert , Giants , 2003 , 4.0 , 2 , L , 0.0 , 0.38
Jason Schmidt , Giants , 2003 , 9.0 , 1 , W , 0.89 , 0.05
Jim Brower , Giants , 2003 , 6.0 , 1 , W , 0.51 , 0.11
Jerome Williams , Giants , 2003 , 6.0 , 1 , W , 0.51 , 0.11
