Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dave LaPoint , Yankees , 1990 , 5.33 , 2 , N , 0.35 , 0.24
Pascual Perez , Yankees , 1990 , 5.0 , 0 , W , 0.59 , 0.05
Andy Hawkins , Yankees , 1990 , 3.67 , 6 , L , 0.0 , 0.81
Greg Cadaret , Yankees , 1990 , 3.0 , 1 , N , 0.0 , 0.22
Tim Leary , Yankees , 1990 , 7.0 , 1 , W , 0.59 , 0.11
Dave LaPoint , Yankees , 1990 , 2.67 , 5 , L , 0.0 , 0.74
Pascual Perez , Yankees , 1990 , 6.0 , 0 , L , 0.66 , 0.04
Andy Hawkins , Yankees , 1990 , 5.67 , 3 , N , 0.29 , 0.35
Greg Cadaret , Yankees , 1990 , 3.33 , 7 , L , 0.0 , 0.84
Tim Leary , Yankees , 1990 , 6.67 , 1 , L , 0.62 , 0.09
Dave LaPoint , Yankees , 1990 , 6.67 , 1 , W , 0.62 , 0.09
Pascual Perez , Yankees , 1990 , 3.0 , 2 , L , 0.0 , 0.39
Andy Hawkins , Yankees , 1990 , 6.67 , 5 , L , 0.17 , 0.6
Tim Leary , Yankees , 1990 , 6.0 , 4 , N , 0.19 , 0.5
Greg Cadaret , Yankees , 1990 , 6.0 , 2 , W , 0.4 , 0.23
Dave LaPoint , Yankees , 1990 , 2.0 , 1 , L , 0.0 , 0.25
Clay Parker , Yankees , 1990 , 6.33 , 5 , L , 0.13 , 0.61
Andy Hawkins , Yankees , 1990 , 5.33 , 4 , L , 0.17 , 0.5
Tim Leary , Yankees , 1990 , 9.0 , 2 , L , 0.8 , 0.13
Greg Cadaret , Yankees , 1990 , 6.0 , 1 , N , 0.51 , 0.11
Dave LaPoint , Yankees , 1990 , 5.0 , 1 , W , 0.47 , 0.13
Clay Parker , Yankees , 1990 , 8.0 , 3 , W , 0.36 , 0.45
Andy Hawkins , Yankees , 1990 , 5.33 , 2 , W , 0.35 , 0.24
Tim Leary , Yankees , 1990 , 7.0 , 5 , L , 0.18 , 0.64
Greg Cadaret , Yankees , 1990 , 5.67 , 3 , L , 0.29 , 0.35
Dave LaPoint , Yankees , 1990 , 6.0 , 0 , N , 0.66 , 0.04
Andy Hawkins , Yankees , 1990 , 5.67 , 5 , N , 0.13 , 0.61
Tim Leary , Yankees , 1990 , 9.0 , 1 , W , 0.89 , 0.05
Greg Cadaret , Yankees , 1990 , 4.0 , 5 , L , 0.0 , 0.73
Chuck Cary , Yankees , 1990 , 7.0 , 1 , W , 0.59 , 0.11
Dave LaPoint , Yankees , 1990 , 7.33 , 4 , L , 0.25 , 0.5
Tim Leary , Yankees , 1990 , 6.0 , 3 , L , 0.29 , 0.36
Mike Witt , Yankees , 1990 , 6.0 , 0 , N , 0.66 , 0.04
Chuck Cary , Yankees , 1990 , 7.0 , 3 , N , 0.34 , 0.37
Andy Hawkins , Yankees , 1990 , 6.67 , 4 , N , 0.24 , 0.5
Dave LaPoint , Yankees , 1990 , 6.67 , 2 , W , 0.53 , 0.18
Tim Leary , Yankees , 1990 , 9.0 , 0 , W , 0.96 , 0.01
Mike Witt , Yankees , 1990 , 7.0 , 4 , N , 0.25 , 0.5
Chuck Cary , Yankees , 1990 , 5.0 , 3 , W , 0.25 , 0.36
Andy Hawkins , Yankees , 1990 , 1.67 , 5 , L , 0.0 , 0.73
Dave LaPoint , Yankees , 1990 , 3.33 , 5 , L , 0.0 , 0.69
Tim Leary , Yankees , 1990 , 8.0 , 2 , L , 0.49 , 0.3
Mike Witt , Yankees , 1990 , 6.0 , 4 , N , 0.19 , 0.5
Chuck Cary , Yankees , 1990 , 7.67 , 5 , L , 0.25 , 0.56
Dave LaPoint , Yankees , 1990 , 7.67 , 2 , W , 0.56 , 0.17
Tim Leary , Yankees , 1990 , 5.0 , 3 , L , 0.25 , 0.36
Mike Witt , Yankees , 1990 , 7.33 , 4 , L , 0.25 , 0.5
Chuck Cary , Yankees , 1990 , 6.67 , 3 , N , 0.36 , 0.33
Andy Hawkins , Yankees , 1990 , 0.33 , 5 , N , 0.0 , 0.87
Dave LaPoint , Yankees , 1990 , 5.67 , 3 , L , 0.29 , 0.35
Tim Leary , Yankees , 1990 , 6.67 , 3 , L , 0.36 , 0.33
Mike Witt , Yankees , 1990 , 1.67 , 0 , N , 0.0 , 0.15
Chuck Cary , Yankees , 1990 , 0.67 , 6 , L , 0.0 , 0.86
Jimmy Jones , Yankees , 1990 , 5.0 , 1 , W , 0.47 , 0.13
Dave LaPoint , Yankees , 1990 , 7.0 , 2 , N , 0.46 , 0.23
Tim Leary , Yankees , 1990 , 8.67 , 3 , L , 0.55 , 0.28
Chuck Cary , Yankees , 1990 , 7.0 , 1 , W , 0.59 , 0.11
Jimmy Jones , Yankees , 1990 , 5.67 , 1 , N , 0.51 , 0.12
Andy Hawkins , Yankees , 1990 , 8.0 , 1 , N , 0.64 , 0.15
Dave LaPoint , Yankees , 1990 , 6.33 , 6 , L , 0.08 , 0.74
Tim Leary , Yankees , 1990 , 8.0 , 4 , L , 0.25 , 0.58
Chuck Cary , Yankees , 1990 , 6.0 , 0 , W , 0.66 , 0.04
Jimmy Jones , Yankees , 1990 , 2.33 , 3 , N , 0.0 , 0.56
Andy Hawkins , Yankees , 1990 , 5.0 , 3 , N , 0.25 , 0.36
Dave LaPoint , Yankees , 1990 , 7.0 , 2 , N , 0.46 , 0.23
Tim Leary , Yankees , 1990 , 6.33 , 8 , L , 0.0 , 0.99
Chuck Cary , Yankees , 1990 , 2.0 , 6 , L , 0.0 , 0.82
Andy Hawkins , Yankees , 1990 , 6.67 , 2 , N , 0.53 , 0.18
Jimmy Jones , Yankees , 1990 , 5.67 , 5 , L , 0.13 , 0.61
Tim Leary , Yankees , 1990 , 7.0 , 1 , N , 0.59 , 0.11
Chuck Cary , Yankees , 1990 , 7.0 , 1 , L , 0.59 , 0.11
Dave LaPoint , Yankees , 1990 , 3.33 , 5 , N , 0.0 , 0.69
Andy Hawkins , Yankees , 1990 , 8.0 , 0 , L , 0.76 , 0.04
Jimmy Jones , Yankees , 1990 , 1.33 , 2 , L , 0.0 , 0.54
Tim Leary , Yankees , 1990 , 5.33 , 5 , L , 0.1 , 0.62
Chuck Cary , Yankees , 1990 , 5.0 , 3 , N , 0.25 , 0.36
Andy Hawkins , Yankees , 1990 , 11.67 , 2 , L , 0.29 , 0.23
Dave LaPoint , Yankees , 1990 , 5.0 , 2 , W , 0.35 , 0.24
Jimmy Jones , Yankees , 1990 , 2.67 , 3 , N , 0.0 , 0.52
Tim Leary , Yankees , 1990 , 4.67 , 5 , L , 0.0 , 0.66
Andy Hawkins , Yankees , 1990 , 4.33 , 8 , L , 0.0 , 0.91
Chuck Cary , Yankees , 1990 , 9.0 , 2 , L , 0.8 , 0.13
Tim Leary , Yankees , 1990 , 1.67 , 6 , N , 0.0 , 0.76
Dave LaPoint , Yankees , 1990 , 5.33 , 3 , N , 0.25 , 0.36
Jeff Robinson , Yankees , 1990 , 6.0 , 2 , W , 0.4 , 0.23
Andy Hawkins , Yankees , 1990 , 4.33 , 8 , L , 0.0 , 0.91
Chuck Cary , Yankees , 1990 , 7.0 , 3 , N , 0.34 , 0.37
Tim Leary , Yankees , 1990 , 7.33 , 1 , W , 0.59 , 0.11
Dave LaPoint , Yankees , 1990 , 8.33 , 2 , L , 0.49 , 0.3
Jeff Robinson , Yankees , 1990 , 8.0 , 2 , L , 0.49 , 0.3
Andy Hawkins , Yankees , 1990 , 5.67 , 3 , N , 0.29 , 0.35
Chuck Cary , Yankees , 1990 , 5.0 , 3 , L , 0.25 , 0.36
Tim Leary , Yankees , 1990 , 6.33 , 4 , L , 0.19 , 0.5
Dave LaPoint , Yankees , 1990 , 6.0 , 3 , N , 0.29 , 0.36
Andy Hawkins , Yankees , 1990 , 9.0 , 0 , W , 0.96 , 0.01
