Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Roger Clemens , Red_Sox , 1994 , 4.67 , 8 , N , 0.0 , 0.88
Frank Viola , Red_Sox , 1994 , 4.33 , 3 , N , 0.0 , 0.5
Danny Darwin , Red_Sox , 1994 , 5.0 , 2 , W , 0.35 , 0.24
Aaron Sele , Red_Sox , 1994 , 5.0 , 1 , N , 0.47 , 0.13
Roger Clemens , Red_Sox , 1994 , 6.0 , 4 , N , 0.19 , 0.5
Joe Hesketh , Red_Sox , 1994 , 4.67 , 6 , L , 0.0 , 0.73
Frank Viola , Red_Sox , 1994 , 6.67 , 2 , N , 0.53 , 0.18
Danny Darwin , Red_Sox , 1994 , 6.0 , 4 , W , 0.19 , 0.5
Aaron Sele , Red_Sox , 1994 , 7.33 , 0 , N , 0.73 , 0.04
Roger Clemens , Red_Sox , 1994 , 8.0 , 1 , W , 0.64 , 0.15
Frank Viola , Red_Sox , 1994 , 5.33 , 4 , L , 0.17 , 0.5
Danny Darwin , Red_Sox , 1994 , 6.67 , 8 , L , 0.12 , 0.8
Aaron Sele , Red_Sox , 1994 , 7.0 , 3 , W , 0.34 , 0.37
Roger Clemens , Red_Sox , 1994 , 9.0 , 0 , W , 0.96 , 0.01
Joe Hesketh , Red_Sox , 1994 , 3.67 , 1 , N , 0.0 , 0.44
Frank Viola , Red_Sox , 1994 , 6.0 , 5 , N , 0.13 , 0.61
Danny Darwin , Red_Sox , 1994 , 7.0 , 3 , W , 0.34 , 0.37
Aaron Sele , Red_Sox , 1994 , 6.33 , 4 , W , 0.19 , 0.5
Roger Clemens , Red_Sox , 1994 , 7.0 , 1 , L , 0.59 , 0.11
Joe Hesketh , Red_Sox , 1994 , 5.67 , 2 , N , 0.42 , 0.19
Frank Viola , Red_Sox , 1994 , 6.0 , 0 , W , 0.66 , 0.04
Danny Darwin , Red_Sox , 1994 , 6.67 , 1 , W , 0.62 , 0.09
Aaron Sele , Red_Sox , 1994 , 6.0 , 1 , W , 0.51 , 0.11
Roger Clemens , Red_Sox , 1994 , 8.0 , 1 , W , 0.64 , 0.15
Joe Hesketh , Red_Sox , 1994 , 7.0 , 0 , W , 0.73 , 0.04
Frank Viola , Red_Sox , 1994 , 2.67 , 2 , N , 0.0 , 0.46
Danny Darwin , Red_Sox , 1994 , 7.33 , 2 , W , 0.46 , 0.23
Aaron Sele , Red_Sox , 1994 , 5.33 , 2 , L , 0.35 , 0.24
Roger Clemens , Red_Sox , 1994 , 6.0 , 1 , N , 0.51 , 0.11
Joe Hesketh , Red_Sox , 1994 , 2.33 , 3 , N , 0.0 , 0.56
Danny Darwin , Red_Sox , 1994 , 6.33 , 5 , L , 0.13 , 0.61
Gar Finnvold , Red_Sox , 1994 , 5.0 , 2 , N , 0.35 , 0.24
Aaron Sele , Red_Sox , 1994 , 9.0 , 1 , W , 0.89 , 0.05
Roger Clemens , Red_Sox , 1994 , 7.0 , 0 , W , 0.73 , 0.04
Joe Hesketh , Red_Sox , 1994 , 6.0 , 2 , W , 0.4 , 0.23
Danny Darwin , Red_Sox , 1994 , 7.0 , 2 , W , 0.46 , 0.23
Roger Clemens , Red_Sox , 1994 , 8.0 , 2 , L , 0.49 , 0.3
Aaron Sele , Red_Sox , 1994 , 9.0 , 2 , W , 0.8 , 0.13
Danny Darwin , Red_Sox , 1994 , 7.0 , 2 , W , 0.46 , 0.23
Joe Hesketh , Red_Sox , 1994 , 1.0 , 4 , L , 0.0 , 0.73
Gar Finnvold , Red_Sox , 1994 , 7.0 , 1 , L , 0.59 , 0.11
Roger Clemens , Red_Sox , 1994 , 8.0 , 2 , W , 0.49 , 0.3
Aaron Sele , Red_Sox , 1994 , 5.67 , 5 , L , 0.13 , 0.61
Joe Hesketh , Red_Sox , 1994 , 6.0 , 1 , W , 0.51 , 0.11
Roger Clemens , Red_Sox , 1994 , 6.0 , 2 , N , 0.4 , 0.23
Gar Finnvold , Red_Sox , 1994 , 7.0 , 2 , N , 0.46 , 0.23
Danny Darwin , Red_Sox , 1994 , 4.67 , 8 , L , 0.0 , 0.88
Aaron Sele , Red_Sox , 1994 , 4.33 , 4 , N , 0.0 , 0.6
Joe Hesketh , Red_Sox , 1994 , 5.67 , 6 , L , 0.07 , 0.73
Roger Clemens , Red_Sox , 1994 , 7.0 , 2 , N , 0.46 , 0.23
Gar Finnvold , Red_Sox , 1994 , 4.0 , 5 , L , 0.0 , 0.73
