Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Andrew Cashner , Padres , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Ian Kennedy , Padres , 2014 , 5.0 , 3 , L , 0.25 , 0.36
Tyson Ross , Padres , 2014 , 5.0 , 3 , L , 0.25 , 0.36
Eric Stults , Padres , 2014 , 4.0 , 5 , L , 0.0 , 0.73
Andrew Cashner , Padres , 2014 , 6.0 , 2 , L , 0.4 , 0.23
Ian Kennedy , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 5.33 , 2 , L , 0.35 , 0.24
Eric Stults , Padres , 2014 , 5.67 , 1 , L , 0.51 , 0.12
Robert Erlin , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Andrew Cashner , Padres , 2014 , 9.0 , 0 , W , 0.96 , 0.01
Ian Kennedy , Padres , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Tyson Ross , Padres , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Eric Stults , Padres , 2014 , 5.0 , 3 , N , 0.25 , 0.36
Robert Erlin , Padres , 2014 , 4.67 , 3 , L , 0.0 , 0.5
Andrew Cashner , Padres , 2014 , 7.33 , 1 , W , 0.59 , 0.11
Ian Kennedy , Padres , 2014 , 7.0 , 3 , L , 0.34 , 0.37
Tyson Ross , Padres , 2014 , 8.0 , 0 , W , 0.76 , 0.04
Eric Stults , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Robert Erlin , Padres , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Andrew Cashner , Padres , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Ian Kennedy , Padres , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 6.0 , 5 , L , 0.13 , 0.61
Eric Stults , Padres , 2014 , 5.33 , 2 , N , 0.35 , 0.24
Robert Erlin , Padres , 2014 , 5.33 , 8 , L , 0.03 , 0.84
Andrew Cashner , Padres , 2014 , 6.0 , 2 , L , 0.4 , 0.23
Ian Kennedy , Padres , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Tyson Ross , Padres , 2014 , 5.33 , 4 , W , 0.17 , 0.5
Eric Stults , Padres , 2014 , 2.67 , 5 , L , 0.0 , 0.74
Robert Erlin , Padres , 2014 , 6.67 , 3 , L , 0.36 , 0.33
Andrew Cashner , Padres , 2014 , 6.0 , 2 , L , 0.4 , 0.23
Ian Kennedy , Padres , 2014 , 5.0 , 3 , L , 0.25 , 0.36
Tyson Ross , Padres , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Eric Stults , Padres , 2014 , 4.67 , 3 , N , 0.0 , 0.5
Robert Erlin , Padres , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Andrew Cashner , Padres , 2014 , 4.0 , 2 , L , 0.0 , 0.38
Ian Kennedy , Padres , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Tyson Ross , Padres , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Eric Stults , Padres , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Robert Erlin , Padres , 2014 , 6.33 , 0 , W , 0.66 , 0.04
Andrew Cashner , Padres , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Ian Kennedy , Padres , 2014 , 6.0 , 5 , L , 0.13 , 0.61
Tyson Ross , Padres , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Eric Stults , Padres , 2014 , 6.67 , 1 , L , 0.62 , 0.09
Robert Erlin , Padres , 2014 , 5.0 , 4 , W , 0.17 , 0.5
Donn Mitchell Roach , Padres , 2014 , 3.0 , 4 , N , 0.0 , 0.62
Ian Kennedy , Padres , 2014 , 6.67 , 4 , L , 0.24 , 0.5
Tyson Ross , Padres , 2014 , 7.0 , 1 , L , 0.59 , 0.11
Eric Stults , Padres , 2014 , 4.67 , 5 , L , 0.0 , 0.66
Tim Stauffer , Padres , 2014 , 5.0 , 0 , W , 0.59 , 0.05
Billy Buckner , Padres , 2014 , 5.67 , 3 , L , 0.29 , 0.35
Ian Kennedy , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 5.0 , 4 , N , 0.17 , 0.5
Eric Stults , Padres , 2014 , 6.0 , 3 , N , 0.29 , 0.36
Tim Stauffer , Padres , 2014 , 0.33 , 7 , L , 0.0 , 1.0
Ian Kennedy , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Eric Stults , Padres , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Tim Stauffer , Padres , 2014 , 2.67 , 2 , L , 0.0 , 0.46
Jesse Hahn , Padres , 2014 , 3.67 , 4 , L , 0.0 , 0.62
Ian Kennedy , Padres , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Tyson Ross , Padres , 2014 , 5.33 , 5 , L , 0.1 , 0.62
Andrew Cashner , Padres , 2014 , 6.0 , 0 , N , 0.66 , 0.04
Eric Stults , Padres , 2014 , 2.33 , 6 , L , 0.0 , 0.82
Ian Kennedy , Padres , 2014 , 7.0 , 5 , L , 0.18 , 0.64
Tyson Ross , Padres , 2014 , 7.0 , 0 , N , 0.73 , 0.04
Eric Stults , Padres , 2014 , 5.0 , 4 , L , 0.17 , 0.5
Andrew Cashner , Padres , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Jesse Hahn , Padres , 2014 , 6.0 , 0 , W , 0.66 , 0.04
Ian Kennedy , Padres , 2014 , 5.33 , 3 , L , 0.25 , 0.36
Tyson Ross , Padres , 2014 , 5.67 , 5 , L , 0.13 , 0.61
Eric Stults , Padres , 2014 , 5.0 , 3 , L , 0.25 , 0.36
Andrew Cashner , Padres , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Jesse Hahn , Padres , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Ian Kennedy , Padres , 2014 , 5.0 , 4 , N , 0.17 , 0.5
Tyson Ross , Padres , 2014 , 7.0 , 2 , L , 0.46 , 0.23
Eric Stults , Padres , 2014 , 7.0 , 2 , L , 0.46 , 0.23
Odrisamer Despaigne , Padres , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Jesse Hahn , Padres , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Ian Kennedy , Padres , 2014 , 6.33 , 4 , L , 0.19 , 0.5
Tyson Ross , Padres , 2014 , 7.0 , 2 , L , 0.46 , 0.23
Eric Stults , Padres , 2014 , 5.33 , 2 , L , 0.35 , 0.24
Odrisamer Despaigne , Padres , 2014 , 6.67 , 1 , W , 0.62 , 0.09
Jesse Hahn , Padres , 2014 , 5.0 , 0 , W , 0.59 , 0.05
Ian Kennedy , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 9.0 , 0 , W , 0.96 , 0.01
Eric Stults , Padres , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Odrisamer Despaigne , Padres , 2014 , 6.0 , 1 , N , 0.51 , 0.11
Jesse Hahn , Padres , 2014 , 7.0 , 3 , L , 0.34 , 0.37
Ian Kennedy , Padres , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Tyson Ross , Padres , 2014 , 6.0 , 2 , L , 0.4 , 0.23
Eric Stults , Padres , 2014 , 5.0 , 3 , N , 0.25 , 0.36
Odrisamer Despaigne , Padres , 2014 , 7.0 , 2 , L , 0.46 , 0.23
Jesse Hahn , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Ian Kennedy , Padres , 2014 , 8.0 , 0 , N , 0.76 , 0.04
Tyson Ross , Padres , 2014 , 7.0 , 1 , L , 0.59 , 0.11
Ian Kennedy , Padres , 2014 , 5.0 , 4 , N , 0.17 , 0.5
Tyson Ross , Padres , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Odrisamer Despaigne , Padres , 2014 , 7.67 , 1 , N , 0.72 , 0.08
Eric Stults , Padres , 2014 , 5.0 , 3 , L , 0.25 , 0.36
Ian Kennedy , Padres , 2014 , 6.0 , 3 , W , 0.29 , 0.36
Tyson Ross , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Jesse Hahn , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Odrisamer Despaigne , Padres , 2014 , 3.67 , 2 , L , 0.0 , 0.4
Eric Stults , Padres , 2014 , 6.0 , 6 , L , 0.08 , 0.74
Jason Lane , Padres , 2014 , 6.0 , 1 , L , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Jesse Hahn , Padres , 2014 , 7.0 , 1 , W , 0.59 , 0.11
Odrisamer Despaigne , Padres , 2014 , 5.67 , 6 , L , 0.07 , 0.73
Eric Stults , Padres , 2014 , 6.33 , 0 , W , 0.66 , 0.04
Ian Kennedy , Padres , 2014 , 5.0 , 1 , N , 0.47 , 0.13
Tyson Ross , Padres , 2014 , 6.0 , 2 , N , 0.4 , 0.23
Jesse Hahn , Padres , 2014 , 5.67 , 3 , L , 0.29 , 0.35
Odrisamer Despaigne , Padres , 2014 , 5.67 , 4 , N , 0.17 , 0.51
Ian Kennedy , Padres , 2014 , 6.0 , 1 , L , 0.51 , 0.11
Eric Stults , Padres , 2014 , 6.33 , 1 , W , 0.51 , 0.11
Tyson Ross , Padres , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Jesse Hahn , Padres , 2014 , 5.0 , 3 , N , 0.25 , 0.36
Odrisamer Despaigne , Padres , 2014 , 7.0 , 0 , W , 0.73 , 0.04
Ian Kennedy , Padres , 2014 , 6.0 , 3 , W , 0.29 , 0.36
Eric Stults , Padres , 2014 , 7.0 , 2 , N , 0.46 , 0.23
Tyson Ross , Padres , 2014 , 6.0 , 3 , L , 0.29 , 0.36
Jesse Hahn , Padres , 2014 , 5.67 , 5 , N , 0.13 , 0.61
Odrisamer Despaigne , Padres , 2014 , 4.0 , 5 , L , 0.0 , 0.73
