Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Randy Johnson , Diamondbacks , 2000 , 8.67 , 2 , W , 0.68 , 0.18
Todd Stottlemyre , Diamondbacks , 2000 , 5.0 , 3 , W , 0.25 , 0.36
Omar Daal , Diamondbacks , 2000 , 7.67 , 2 , N , 0.56 , 0.17
Armando Reynoso , Diamondbacks , 2000 , 7.0 , 3 , L , 0.34 , 0.37
Brian Anderson , Diamondbacks , 2000 , 5.33 , 4 , N , 0.17 , 0.5
Randy Johnson , Diamondbacks , 2000 , 9.0 , 0 , W , 0.96 , 0.01
Todd Stottlemyre , Diamondbacks , 2000 , 6.0 , 3 , W , 0.29 , 0.36
Omar Daal , Diamondbacks , 2000 , 9.0 , 2 , N , 0.8 , 0.13
Armando Reynoso , Diamondbacks , 2000 , 6.33 , 3 , L , 0.29 , 0.36
Brian Anderson , Diamondbacks , 2000 , 7.0 , 3 , W , 0.34 , 0.37
Randy Johnson , Diamondbacks , 2000 , 9.0 , 1 , W , 0.89 , 0.05
Todd Stottlemyre , Diamondbacks , 2000 , 5.0 , 3 , W , 0.25 , 0.36
Omar Daal , Diamondbacks , 2000 , 5.33 , 7 , L , 0.05 , 0.78
Armando Reynoso , Diamondbacks , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Brian Anderson , Diamondbacks , 2000 , 5.33 , 5 , N , 0.1 , 0.62
Randy Johnson , Diamondbacks , 2000 , 9.0 , 0 , W , 0.96 , 0.01
Todd Stottlemyre , Diamondbacks , 2000 , 3.67 , 7 , L , 0.0 , 0.83
Omar Daal , Diamondbacks , 2000 , 6.0 , 3 , L , 0.29 , 0.36
Armando Reynoso , Diamondbacks , 2000 , 0.0 , 7 , L , 0.0 , 1.0
Randy Johnson , Diamondbacks , 2000 , 6.67 , 2 , W , 0.53 , 0.18
Todd Stottlemyre , Diamondbacks , 2000 , 5.0 , 4 , W , 0.17 , 0.5
Omar Daal , Diamondbacks , 2000 , 5.0 , 4 , N , 0.17 , 0.5
Armando Reynoso , Diamondbacks , 2000 , 6.0 , 1 , N , 0.51 , 0.11
Brian Anderson , Diamondbacks , 2000 , 8.33 , 2 , N , 0.49 , 0.3
Randy Johnson , Diamondbacks , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Todd Stottlemyre , Diamondbacks , 2000 , 7.0 , 1 , W , 0.59 , 0.11
Omar Daal , Diamondbacks , 2000 , 6.67 , 4 , L , 0.24 , 0.5
Armando Reynoso , Diamondbacks , 2000 , 5.33 , 2 , W , 0.35 , 0.24
Randy Johnson , Diamondbacks , 2000 , 9.0 , 1 , W , 0.89 , 0.05
Brian Anderson , Diamondbacks , 2000 , 7.0 , 4 , W , 0.25 , 0.5
Todd Stottlemyre , Diamondbacks , 2000 , 5.67 , 1 , W , 0.51 , 0.12
Omar Daal , Diamondbacks , 2000 , 7.0 , 6 , W , 0.15 , 0.69
Armando Reynoso , Diamondbacks , 2000 , 4.33 , 6 , N , 0.0 , 0.79
Randy Johnson , Diamondbacks , 2000 , 8.0 , 1 , N , 0.64 , 0.15
Brian Anderson , Diamondbacks , 2000 , 7.0 , 1 , W , 0.59 , 0.11
Todd Stottlemyre , Diamondbacks , 2000 , 6.0 , 0 , W , 0.66 , 0.04
Omar Daal , Diamondbacks , 2000 , 7.0 , 1 , L , 0.59 , 0.11
Randy Johnson , Diamondbacks , 2000 , 8.0 , 1 , L , 0.64 , 0.15
Armando Reynoso , Diamondbacks , 2000 , 3.67 , 7 , L , 0.0 , 0.83
Brian Anderson , Diamondbacks , 2000 , 5.67 , 6 , N , 0.07 , 0.73
Todd Stottlemyre , Diamondbacks , 2000 , 6.0 , 4 , L , 0.19 , 0.5
Omar Daal , Diamondbacks , 2000 , 3.33 , 4 , L , 0.0 , 0.62
Randy Johnson , Diamondbacks , 2000 , 6.67 , 5 , N , 0.17 , 0.6
Brian Anderson , Diamondbacks , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Todd Stottlemyre , Diamondbacks , 2000 , 7.0 , 3 , W , 0.34 , 0.37
Omar Daal , Diamondbacks , 2000 , 6.0 , 3 , W , 0.29 , 0.36
Randy Johnson , Diamondbacks , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Armando Reynoso , Diamondbacks , 2000 , 6.0 , 2 , W , 0.4 , 0.23
Brian Anderson , Diamondbacks , 2000 , 7.67 , 3 , N , 0.46 , 0.32
Todd Stottlemyre , Diamondbacks , 2000 , 5.33 , 1 , L , 0.47 , 0.13
Omar Daal , Diamondbacks , 2000 , 6.67 , 5 , L , 0.17 , 0.6
Randy Johnson , Diamondbacks , 2000 , 7.67 , 2 , W , 0.56 , 0.17
Armando Reynoso , Diamondbacks , 2000 , 7.0 , 0 , W , 0.73 , 0.04
Brian Anderson , Diamondbacks , 2000 , 7.0 , 3 , W , 0.34 , 0.37
Nelson Figueroa , Diamondbacks , 2000 , 6.33 , 4 , L , 0.19 , 0.5
Omar Daal , Diamondbacks , 2000 , 6.0 , 4 , N , 0.19 , 0.5
Mike Morgan , Diamondbacks , 2000 , 4.67 , 1 , N , 0.0 , 0.3
Armando Reynoso , Diamondbacks , 2000 , 4.67 , 3 , L , 0.0 , 0.5
Brian Anderson , Diamondbacks , 2000 , 5.67 , 9 , L , 0.09 , 0.91
Randy Johnson , Diamondbacks , 2000 , 6.0 , 1 , W , 0.51 , 0.11
Omar Daal , Diamondbacks , 2000 , 3.0 , 6 , L , 0.0 , 0.77
Armando Reynoso , Diamondbacks , 2000 , 6.67 , 2 , N , 0.53 , 0.18
Brian Anderson , Diamondbacks , 2000 , 6.0 , 2 , W , 0.4 , 0.23
Mike Morgan , Diamondbacks , 2000 , 4.67 , 4 , L , 0.0 , 0.6
Randy Johnson , Diamondbacks , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Todd Stottlemyre , Diamondbacks , 2000 , 6.0 , 3 , L , 0.29 , 0.36
Brian Anderson , Diamondbacks , 2000 , 4.33 , 7 , L , 0.0 , 0.83
Armando Reynoso , Diamondbacks , 2000 , 2.0 , 9 , L , 0.0 , 0.95
Randy Johnson , Diamondbacks , 2000 , 7.0 , 2 , N , 0.46 , 0.23
Todd Stottlemyre , Diamondbacks , 2000 , 7.67 , 2 , L , 0.56 , 0.17
Omar Daal , Diamondbacks , 2000 , 4.0 , 4 , N , 0.0 , 0.6
Brian Anderson , Diamondbacks , 2000 , 8.0 , 0 , W , 0.76 , 0.04
Randy Johnson , Diamondbacks , 2000 , 7.0 , 3 , L , 0.34 , 0.37
Todd Stottlemyre , Diamondbacks , 2000 , 1.0 , 1 , N , 0.0 , 0.31
Armando Reynoso , Diamondbacks , 2000 , 7.33 , 1 , W , 0.59 , 0.11
Omar Daal , Diamondbacks , 2000 , 4.33 , 4 , L , 0.0 , 0.6
Brian Anderson , Diamondbacks , 2000 , 7.67 , 1 , W , 0.72 , 0.08
Randy Johnson , Diamondbacks , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Mike Morgan , Diamondbacks , 2000 , 5.0 , 4 , L , 0.17 , 0.5
Armando Reynoso , Diamondbacks , 2000 , 4.33 , 6 , N , 0.0 , 0.79
Omar Daal , Diamondbacks , 2000 , 1.33 , 7 , L , 0.0 , 0.94
Brian Anderson , Diamondbacks , 2000 , 6.33 , 2 , L , 0.4 , 0.23
Randy Johnson , Diamondbacks , 2000 , 6.0 , 4 , W , 0.19 , 0.5
Nelson Figueroa , Diamondbacks , 2000 , 4.0 , 6 , N , 0.0 , 0.79
Geraldo Guzman , Diamondbacks , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Armando Reynoso , Diamondbacks , 2000 , 5.0 , 1 , N , 0.47 , 0.13
Brian Anderson , Diamondbacks , 2000 , 6.67 , 2 , N , 0.53 , 0.18
Randy Johnson , Diamondbacks , 2000 , 7.0 , 2 , W , 0.46 , 0.23
Brian Anderson , Diamondbacks , 2000 , 8.0 , 1 , N , 0.64 , 0.15
Armando Reynoso , Diamondbacks , 2000 , 9.0 , 1 , W , 0.89 , 0.05
Randy Johnson , Diamondbacks , 2000 , 7.33 , 5 , N , 0.18 , 0.64
Nelson Figueroa , Diamondbacks , 2000 , 5.33 , 3 , N , 0.25 , 0.36
Geraldo Guzman , Diamondbacks , 2000 , 8.0 , 0 , W , 0.76 , 0.04
Brian Anderson , Diamondbacks , 2000 , 7.0 , 0 , N , 0.73 , 0.04
Armando Reynoso , Diamondbacks , 2000 , 5.0 , 3 , W , 0.25 , 0.36
Randy Johnson , Diamondbacks , 2000 , 9.0 , 2 , W , 0.8 , 0.13
Mike Morgan , Diamondbacks , 2000 , 5.0 , 4 , N , 0.17 , 0.5
Geraldo Guzman , Diamondbacks , 2000 , 2.67 , 5 , L , 0.0 , 0.74
Brian Anderson , Diamondbacks , 2000 , 5.0 , 5 , L , 0.1 , 0.62
