Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Justin Masterson , Indians , 2014 , 7.0 , 0 , N , 0.73 , 0.04
Corey Kluber , Indians , 2014 , 3.33 , 5 , L , 0.0 , 0.69
Zachary McAllister , Indians , 2014 , 4.0 , 3 , N , 0.0 , 0.5
Danny Dariel Salazar , Indians , 2014 , 5.67 , 2 , N , 0.42 , 0.19
Carlos Carrasco , Indians , 2014 , 5.67 , 4 , L , 0.17 , 0.51
Justin Masterson , Indians , 2014 , 3.67 , 5 , N , 0.0 , 0.69
Corey Kluber , Indians , 2014 , 6.0 , 3 , W , 0.29 , 0.36
Zachary McAllister , Indians , 2014 , 7.67 , 0 , W , 0.83 , 0.03
Trevor Bauer , Indians , 2014 , 6.0 , 1 , L , 0.51 , 0.11
Danny Dariel Salazar , Indians , 2014 , 3.67 , 5 , L , 0.0 , 0.69
Carlos Carrasco , Indians , 2014 , 4.67 , 5 , L , 0.0 , 0.66
Justin Masterson , Indians , 2014 , 4.67 , 5 , N , 0.0 , 0.66
Corey Kluber , Indians , 2014 , 7.33 , 2 , N , 0.46 , 0.23
Zachary McAllister , Indians , 2014 , 6.0 , 1 , W , 0.51 , 0.11
Danny Dariel Salazar , Indians , 2014 , 4.67 , 5 , L , 0.0 , 0.66
Justin Masterson , Indians , 2014 , 6.33 , 2 , N , 0.4 , 0.23
Corey Kluber , Indians , 2014 , 6.67 , 4 , L , 0.24 , 0.5
Carlos Carrasco , Indians , 2014 , 5.67 , 4 , N , 0.17 , 0.51
Zachary McAllister , Indians , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Danny Dariel Salazar , Indians , 2014 , 4.33 , 4 , L , 0.0 , 0.6
Justin Masterson , Indians , 2014 , 6.33 , 2 , N , 0.4 , 0.23
Corey Kluber , Indians , 2014 , 9.0 , 0 , W , 0.96 , 0.01
Carlos Carrasco , Indians , 2014 , 6.0 , 4 , L , 0.19 , 0.5
Zachary McAllister , Indians , 2014 , 5.0 , 4 , L , 0.17 , 0.5
Danny Dariel Salazar , Indians , 2014 , 7.0 , 1 , N , 0.59 , 0.11
Justin Masterson , Indians , 2014 , 7.33 , 5 , L , 0.18 , 0.64
Corey Kluber , Indians , 2014 , 4.67 , 3 , L , 0.0 , 0.5
Zachary McAllister , Indians , 2014 , 4.33 , 4 , L , 0.0 , 0.6
Danny Dariel Salazar , Indians , 2014 , 5.0 , 3 , W , 0.25 , 0.36
Justin Masterson , Indians , 2014 , 7.33 , 0 , W , 0.73 , 0.04
Corey Kluber , Indians , 2014 , 8.0 , 1 , N , 0.64 , 0.15
Zachary McAllister , Indians , 2014 , 6.67 , 0 , N , 0.74 , 0.04
Josh Tomlin , Indians , 2014 , 6.67 , 1 , W , 0.62 , 0.09
Danny Dariel Salazar , Indians , 2014 , 6.33 , 3 , N , 0.29 , 0.36
Justin Masterson , Indians , 2014 , 6.33 , 2 , W , 0.4 , 0.23
Corey Kluber , Indians , 2014 , 6.67 , 2 , W , 0.53 , 0.18
Zachary McAllister , Indians , 2014 , 4.33 , 5 , L , 0.0 , 0.73
Josh Tomlin , Indians , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Justin Masterson , Indians , 2014 , 5.33 , 5 , L , 0.1 , 0.62
Corey Kluber , Indians , 2014 , 7.0 , 2 , W , 0.46 , 0.23
Danny Dariel Salazar , Indians , 2014 , 4.0 , 2 , L , 0.0 , 0.38
Zachary McAllister , Indians , 2014 , 1.33 , 8 , L , 0.0 , 0.79
Josh Tomlin , Indians , 2014 , 6.0 , 3 , L , 0.29 , 0.36
Justin Masterson , Indians , 2014 , 4.33 , 7 , L , 0.0 , 0.83
Corey Kluber , Indians , 2014 , 7.0 , 3 , N , 0.34 , 0.37
Trevor Bauer , Indians , 2014 , 6.0 , 2 , W , 0.4 , 0.23
Zachary McAllister , Indians , 2014 , 2.0 , 4 , N , 0.0 , 0.59
Justin Masterson , Indians , 2014 , 5.67 , 5 , N , 0.13 , 0.61
T.J. House , Indians , 2014 , 6.0 , 5 , L , 0.13 , 0.61
Corey Kluber , Indians , 2014 , 7.0 , 0 , W , 0.73 , 0.04
