Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Jake Westbrook , Indians , 2005 , 8.0 , 1 , L , 0.64 , 0.15
Kevin Millwood , Indians , 2005 , 6.0 , 0 , N , 0.66 , 0.04
Cliff Lee , Indians , 2005 , 3.33 , 5 , N , 0.0 , 0.69
Scott Elarton , Indians , 2005 , 5.33 , 2 , N , 0.35 , 0.24
Jake Westbrook , Indians , 2005 , 2.0 , 7 , L , 0.0 , 0.88
Jason Davis , Indians , 2005 , 6.0 , 4 , W , 0.19 , 0.5
Kevin Millwood , Indians , 2005 , 7.0 , 2 , L , 0.46 , 0.23
Cliff Lee , Indians , 2005 , 6.67 , 4 , N , 0.24 , 0.5
Scott Elarton , Indians , 2005 , 4.67 , 5 , N , 0.0 , 0.66
Jake Westbrook , Indians , 2005 , 8.0 , 1 , L , 0.64 , 0.15
Kevin Millwood , Indians , 2005 , 7.0 , 6 , L , 0.15 , 0.69
CC Sabathia , Indians , 2005 , 5.67 , 1 , N , 0.51 , 0.12
Cliff Lee , Indians , 2005 , 7.0 , 0 , W , 0.73 , 0.04
Scott Elarton , Indians , 2005 , 3.67 , 5 , N , 0.0 , 0.69
Jake Westbrook , Indians , 2005 , 8.0 , 2 , L , 0.49 , 0.3
Kevin Millwood , Indians , 2005 , 5.33 , 3 , N , 0.25 , 0.36
CC Sabathia , Indians , 2005 , 7.0 , 1 , W , 0.59 , 0.11
Cliff Lee , Indians , 2005 , 7.0 , 0 , W , 0.73 , 0.04
Scott Elarton , Indians , 2005 , 5.33 , 5 , L , 0.1 , 0.62
Jake Westbrook , Indians , 2005 , 2.33 , 9 , L , 0.0 , 0.95
Kevin Millwood , Indians , 2005 , 7.0 , 3 , L , 0.34 , 0.37
CC Sabathia , Indians , 2005 , 7.0 , 0 , W , 0.73 , 0.04
Cliff Lee , Indians , 2005 , 5.0 , 5 , L , 0.1 , 0.62
Scott Elarton , Indians , 2005 , 6.0 , 3 , N , 0.29 , 0.36
Jake Westbrook , Indians , 2005 , 6.0 , 2 , W , 0.4 , 0.23
Kevin Millwood , Indians , 2005 , 5.0 , 3 , N , 0.25 , 0.36
CC Sabathia , Indians , 2005 , 4.33 , 5 , L , 0.0 , 0.73
Cliff Lee , Indians , 2005 , 5.33 , 3 , W , 0.25 , 0.36
Scott Elarton , Indians , 2005 , 6.33 , 6 , L , 0.08 , 0.74
