Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Chris Short , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Larry Jackson , Phillies , 1968 , 3.0 , 4 , L , 0.0 , 0.62
Woodie Fryman , Phillies , 1968 , 4.67 , 4 , L , 0.0 , 0.6
Grant Jackson , Phillies , 1968 , 4.67 , 2 , L , 0.0 , 0.4
Rick Wise , Phillies , 1968 , 4.33 , 5 , L , 0.0 , 0.73
Chris Short , Phillies , 1968 , 6.0 , 3 , L , 0.29 , 0.36
Larry Jackson , Phillies , 1968 , 7.0 , 4 , L , 0.25 , 0.5
Woodie Fryman , Phillies , 1968 , 7.67 , 2 , W , 0.56 , 0.17
Chris Short , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Larry Jackson , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Woodie Fryman , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Rick Wise , Phillies , 1968 , 10.0 , 1 , W , 0.46 , 0.05
Chris Short , Phillies , 1968 , 7.0 , 4 , L , 0.25 , 0.5
Larry Jackson , Phillies , 1968 , 6.33 , 2 , L , 0.4 , 0.23
Woodie Fryman , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Rick Wise , Phillies , 1968 , 8.33 , 3 , W , 0.36 , 0.45
Chris Short , Phillies , 1968 , 7.0 , 1 , L , 0.59 , 0.11
Larry Jackson , Phillies , 1968 , 10.0 , 2 , W , 0.29 , 0.23
Woodie Fryman , Phillies , 1968 , 6.0 , 3 , L , 0.29 , 0.36
Rick Wise , Phillies , 1968 , 7.0 , 2 , N , 0.46 , 0.23
Chris Short , Phillies , 1968 , 8.33 , 2 , N , 0.49 , 0.3
Larry Jackson , Phillies , 1968 , 7.0 , 3 , L , 0.34 , 0.37
Woodie Fryman , Phillies , 1968 , 3.0 , 5 , L , 0.0 , 0.69
Rick Wise , Phillies , 1968 , 6.0 , 2 , W , 0.4 , 0.23
Chris Short , Phillies , 1968 , 6.0 , 0 , N , 0.66 , 0.04
Larry Jackson , Phillies , 1968 , 8.0 , 1 , W , 0.64 , 0.15
Woodie Fryman , Phillies , 1968 , 6.0 , 2 , L , 0.4 , 0.23
Jeff James , Phillies , 1968 , 6.0 , 2 , L , 0.4 , 0.23
Chris Short , Phillies , 1968 , 8.33 , 4 , L , 0.25 , 0.58
Larry Jackson , Phillies , 1968 , 6.0 , 3 , L , 0.29 , 0.36
Woodie Fryman , Phillies , 1968 , 10.0 , 0 , W , 0.37 , 0.03
Larry Jackson , Phillies , 1968 , 9.0 , 2 , W , 0.8 , 0.13
Chris Short , Phillies , 1968 , 8.0 , 3 , N , 0.36 , 0.45
Rick Wise , Phillies , 1968 , 4.0 , 3 , N , 0.0 , 0.5
Woodie Fryman , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Chris Short , Phillies , 1968 , 6.33 , 5 , L , 0.13 , 0.61
Larry Jackson , Phillies , 1968 , 8.33 , 0 , W , 0.76 , 0.04
Woodie Fryman , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Chris Short , Phillies , 1968 , 4.67 , 1 , L , 0.0 , 0.3
Rick Wise , Phillies , 1968 , 9.0 , 3 , W , 0.7 , 0.23
Larry Jackson , Phillies , 1968 , 5.67 , 1 , N , 0.51 , 0.12
Woodie Fryman , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Rick Wise , Phillies , 1968 , 4.67 , 5 , L , 0.0 , 0.66
Chris Short , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Larry Jackson , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Woodie Fryman , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Rick Wise , Phillies , 1968 , 1.33 , 3 , L , 0.0 , 0.57
Chris Short , Phillies , 1968 , 7.33 , 2 , L , 0.46 , 0.23
Larry Jackson , Phillies , 1968 , 4.0 , 3 , L , 0.0 , 0.5
Woodie Fryman , Phillies , 1968 , 8.33 , 2 , L , 0.49 , 0.3
Rick Wise , Phillies , 1968 , 1.33 , 4 , L , 0.0 , 0.73
Chris Short , Phillies , 1968 , 8.33 , 1 , W , 0.64 , 0.15
Jeff James , Phillies , 1968 , 2.33 , 4 , L , 0.0 , 0.59
Woodie Fryman , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Larry Jackson , Phillies , 1968 , 8.33 , 4 , N , 0.25 , 0.58
Rick Wise , Phillies , 1968 , 7.0 , 1 , L , 0.59 , 0.11
Chris Short , Phillies , 1968 , 9.0 , 2 , W , 0.8 , 0.13
Woodie Fryman , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Larry Jackson , Phillies , 1968 , 6.0 , 3 , L , 0.29 , 0.36
Rick Wise , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Jeff James , Phillies , 1968 , 7.0 , 2 , L , 0.46 , 0.23
Chris Short , Phillies , 1968 , 6.0 , 3 , N , 0.29 , 0.36
Woodie Fryman , Phillies , 1968 , 6.0 , 4 , L , 0.19 , 0.5
Larry Jackson , Phillies , 1968 , 2.0 , 6 , L , 0.0 , 0.82
Rick Wise , Phillies , 1968 , 7.0 , 2 , N , 0.46 , 0.23
Chris Short , Phillies , 1968 , 6.0 , 3 , L , 0.29 , 0.36
Woodie Fryman , Phillies , 1968 , 5.0 , 3 , L , 0.25 , 0.36
Larry Jackson , Phillies , 1968 , 9.0 , 0 , L , 0.96 , 0.01
Jeff James , Phillies , 1968 , 6.33 , 2 , N , 0.4 , 0.23
Chris Short , Phillies , 1968 , 8.33 , 4 , W , 0.25 , 0.58
Woodie Fryman , Phillies , 1968 , 4.0 , 1 , L , 0.0 , 0.25
Larry Jackson , Phillies , 1968 , 8.33 , 2 , W , 0.49 , 0.3
Grant Jackson , Phillies , 1968 , 5.0 , 2 , L , 0.35 , 0.24
Jeff James , Phillies , 1968 , 7.33 , 4 , W , 0.25 , 0.5
Chris Short , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Woodie Fryman , Phillies , 1968 , 2.0 , 3 , L , 0.0 , 0.56
Rick Wise , Phillies , 1968 , 7.0 , 3 , N , 0.34 , 0.37
Larry Jackson , Phillies , 1968 , 7.33 , 3 , L , 0.34 , 0.37
Larry Jackson , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Chris Short , Phillies , 1968 , 7.0 , 0 , W , 0.73 , 0.04
Jeff James , Phillies , 1968 , 8.33 , 2 , W , 0.49 , 0.3
Woodie Fryman , Phillies , 1968 , 6.33 , 1 , N , 0.51 , 0.11
Rick Wise , Phillies , 1968 , 9.0 , 3 , W , 0.7 , 0.23
Grant Jackson , Phillies , 1968 , 9.0 , 2 , W , 0.8 , 0.13
Larry Jackson , Phillies , 1968 , 6.0 , 1 , W , 0.51 , 0.11
Chris Short , Phillies , 1968 , 7.0 , 2 , N , 0.46 , 0.23
Woodie Fryman , Phillies , 1968 , 4.33 , 4 , L , 0.0 , 0.6
Jeff James , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Rick Wise , Phillies , 1968 , 5.0 , 2 , L , 0.35 , 0.24
Larry Jackson , Phillies , 1968 , 5.33 , 5 , L , 0.1 , 0.62
Chris Short , Phillies , 1968 , 4.0 , 7 , L , 0.0 , 0.83
Woodie Fryman , Phillies , 1968 , 8.0 , 3 , N , 0.36 , 0.45
Rick Wise , Phillies , 1968 , 0.33 , 5 , L , 0.0 , 0.87
Larry Jackson , Phillies , 1968 , 7.0 , 3 , L , 0.34 , 0.37
Chris Short , Phillies , 1968 , 6.0 , 2 , L , 0.4 , 0.23
Rick Wise , Phillies , 1968 , 7.67 , 2 , N , 0.56 , 0.17
Jeff James , Phillies , 1968 , 8.0 , 3 , L , 0.36 , 0.45
Woodie Fryman , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Larry Jackson , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Jerry Johnson , Phillies , 1968 , 5.0 , 2 , N , 0.35 , 0.24
Chris Short , Phillies , 1968 , 3.67 , 6 , L , 0.0 , 0.81
Rick Wise , Phillies , 1968 , 5.0 , 5 , L , 0.1 , 0.62
Woodie Fryman , Phillies , 1968 , 7.0 , 3 , L , 0.34 , 0.37
Larry Jackson , Phillies , 1968 , 7.33 , 2 , L , 0.46 , 0.23
Jeff James , Phillies , 1968 , 6.67 , 2 , N , 0.53 , 0.18
Chris Short , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Rick Wise , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Woodie Fryman , Phillies , 1968 , 3.67 , 1 , N , 0.0 , 0.44
Larry Jackson , Phillies , 1968 , 8.0 , 3 , L , 0.36 , 0.45
Jeff James , Phillies , 1968 , 6.0 , 3 , N , 0.29 , 0.36
Rick Wise , Phillies , 1968 , 9.0 , 0 , W , 0.96 , 0.01
Chris Short , Phillies , 1968 , 7.0 , 2 , W , 0.46 , 0.23
Woodie Fryman , Phillies , 1968 , 10.0 , 2 , N , 0.29 , 0.23
Larry Jackson , Phillies , 1968 , 8.0 , 1 , L , 0.64 , 0.15
Rick Wise , Phillies , 1968 , 5.33 , 5 , L , 0.1 , 0.62
Jeff James , Phillies , 1968 , 7.0 , 2 , W , 0.46 , 0.23
Chris Short , Phillies , 1968 , 6.33 , 3 , W , 0.29 , 0.36
Woodie Fryman , Phillies , 1968 , 5.33 , 2 , N , 0.35 , 0.24
Jerry Johnson , Phillies , 1968 , 7.33 , 4 , N , 0.25 , 0.5
Rick Wise , Phillies , 1968 , 5.0 , 4 , L , 0.17 , 0.5
Chris Short , Phillies , 1968 , 7.0 , 3 , N , 0.34 , 0.37
Woodie Fryman , Phillies , 1968 , 2.0 , 1 , L , 0.0 , 0.25
Larry Jackson , Phillies , 1968 , 9.0 , 2 , W , 0.8 , 0.13
Jerry Johnson , Phillies , 1968 , 4.33 , 4 , L , 0.0 , 0.6
Chris Short , Phillies , 1968 , 9.0 , 3 , W , 0.7 , 0.23
Rick Wise , Phillies , 1968 , 6.33 , 5 , L , 0.13 , 0.61
Jerry Johnson , Phillies , 1968 , 7.33 , 1 , W , 0.59 , 0.11
Larry Jackson , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Chris Short , Phillies , 1968 , 3.0 , 4 , N , 0.0 , 0.62
Rick Wise , Phillies , 1968 , 3.33 , 6 , L , 0.0 , 0.77
Woodie Fryman , Phillies , 1968 , 6.0 , 3 , L , 0.29 , 0.36
Jerry Johnson , Phillies , 1968 , 8.0 , 2 , L , 0.49 , 0.3
Larry Jackson , Phillies , 1968 , 4.67 , 5 , L , 0.0 , 0.66
Chris Short , Phillies , 1968 , 5.0 , 0 , W , 0.59 , 0.05
Rick Wise , Phillies , 1968 , 8.0 , 2 , N , 0.49 , 0.3
Jerry Johnson , Phillies , 1968 , 9.0 , 3 , W , 0.7 , 0.23
Jeff James , Phillies , 1968 , 0.33 , 3 , N , 0.0 , 0.74
Woodie Fryman , Phillies , 1968 , 5.33 , 5 , W , 0.1 , 0.62
Grant Jackson , Phillies , 1968 , 7.0 , 2 , N , 0.46 , 0.23
Larry Jackson , Phillies , 1968 , 7.0 , 1 , L , 0.59 , 0.11
Rick Wise , Phillies , 1968 , 9.0 , 2 , W , 0.8 , 0.13
Jerry Johnson , Phillies , 1968 , 7.67 , 2 , N , 0.56 , 0.17
Woodie Fryman , Phillies , 1968 , 1.67 , 5 , L , 0.0 , 0.73
Larry Jackson , Phillies , 1968 , 6.67 , 2 , N , 0.53 , 0.18
Grant Jackson , Phillies , 1968 , 3.0 , 3 , N , 0.0 , 0.47
Rick Wise , Phillies , 1968 , 4.0 , 5 , L , 0.0 , 0.73
Chris Short , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Jerry Johnson , Phillies , 1968 , 4.33 , 4 , L , 0.0 , 0.6
Larry Jackson , Phillies , 1968 , 9.0 , 1 , W , 0.89 , 0.05
Grant Jackson , Phillies , 1968 , 0.33 , 2 , L , 0.0 , 0.53
Rick Wise , Phillies , 1968 , 5.33 , 4 , L , 0.17 , 0.5
Chris Short , Phillies , 1968 , 7.0 , 3 , L , 0.34 , 0.37
Jerry Johnson , Phillies , 1968 , 7.0 , 1 , W , 0.59 , 0.11
Woodie Fryman , Phillies , 1968 , 8.0 , 2 , N , 0.49 , 0.3
Larry Jackson , Phillies , 1968 , 5.33 , 3 , N , 0.25 , 0.36
Chris Short , Phillies , 1968 , 8.67 , 3 , W , 0.55 , 0.28
