Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Don Newcombe , Dodgers , 1957 , 7.0 , 5 , N , 0.18 , 0.64
Sal Maglie , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Johnny Podres , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Don Newcombe , Dodgers , 1957 , 2.33 , 4 , L , 0.0 , 0.59
Don Drysdale , Dodgers , 1957 , 7.67 , 4 , W , 0.32 , 0.44
Roger Craig , Dodgers , 1957 , 7.33 , 1 , W , 0.59 , 0.11
Sandy Koufax , Dodgers , 1957 , 4.0 , 2 , N , 0.0 , 0.38
Johnny Podres , Dodgers , 1957 , 5.33 , 4 , L , 0.17 , 0.5
Don Newcombe , Dodgers , 1957 , 9.0 , 2 , W , 0.8 , 0.13
Roger Craig , Dodgers , 1957 , 6.0 , 1 , L , 0.51 , 0.11
Sal Maglie , Dodgers , 1957 , 5.67 , 5 , N , 0.13 , 0.61
Don Drysdale , Dodgers , 1957 , 9.0 , 1 , W , 0.89 , 0.05
Johnny Podres , Dodgers , 1957 , 7.0 , 1 , N , 0.59 , 0.11
Don Newcombe , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Roger Craig , Dodgers , 1957 , 7.0 , 2 , N , 0.46 , 0.23
Sal Maglie , Dodgers , 1957 , 3.0 , 1 , N , 0.0 , 0.22
Don Drysdale , Dodgers , 1957 , 6.67 , 2 , N , 0.53 , 0.18
Johnny Podres , Dodgers , 1957 , 7.0 , 3 , L , 0.34 , 0.37
Don Newcombe , Dodgers , 1957 , 9.0 , 7 , L , 0.18 , 0.82
Sal Maglie , Dodgers , 1957 , 4.0 , 2 , L , 0.0 , 0.38
Roger Craig , Dodgers , 1957 , 2.0 , 3 , N , 0.0 , 0.56
Johnny Podres , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Don Newcombe , Dodgers , 1957 , 8.0 , 3 , L , 0.36 , 0.45
Don Drysdale , Dodgers , 1957 , 7.0 , 2 , N , 0.46 , 0.23
Sandy Koufax , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Don Newcombe , Dodgers , 1957 , 9.0 , 3 , W , 0.7 , 0.23
Don Drysdale , Dodgers , 1957 , 7.0 , 3 , W , 0.34 , 0.37
Johnny Podres , Dodgers , 1957 , 9.0 , 1 , W , 0.89 , 0.05
Sandy Koufax , Dodgers , 1957 , 4.0 , 3 , L , 0.0 , 0.5
Don Newcombe , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Johnny Podres , Dodgers , 1957 , 2.0 , 6 , N , 0.0 , 0.82
Sandy Koufax , Dodgers , 1957 , 6.33 , 2 , W , 0.4 , 0.23
Don Drysdale , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Don Newcombe , Dodgers , 1957 , 10.33 , 2 , L , 0.29 , 0.23
Johnny Podres , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Sal Maglie , Dodgers , 1957 , 7.67 , 3 , W , 0.46 , 0.32
Sandy Koufax , Dodgers , 1957 , 4.67 , 2 , L , 0.0 , 0.4
Don Drysdale , Dodgers , 1957 , 7.0 , 2 , L , 0.46 , 0.23
Roger Craig , Dodgers , 1957 , 5.0 , 3 , L , 0.25 , 0.36
Don Newcombe , Dodgers , 1957 , 8.0 , 5 , L , 0.2 , 0.67
Johnny Podres , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Sandy Koufax , Dodgers , 1957 , 7.67 , 5 , W , 0.25 , 0.56
Don Drysdale , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
Roger Craig , Dodgers , 1957 , 9.0 , 3 , W , 0.7 , 0.23
Johnny Podres , Dodgers , 1957 , 9.0 , 2 , W , 0.8 , 0.13
Don Drysdale , Dodgers , 1957 , 8.0 , 3 , L , 0.36 , 0.45
Ed Roebuck , Dodgers , 1957 , 5.0 , 2 , L , 0.35 , 0.24
Don Newcombe , Dodgers , 1957 , 8.0 , 2 , L , 0.49 , 0.3
Roger Craig , Dodgers , 1957 , 5.0 , 6 , L , 0.08 , 0.7
Johnny Podres , Dodgers , 1957 , 3.67 , 5 , N , 0.0 , 0.69
Don Drysdale , Dodgers , 1957 , 1.67 , 4 , N , 0.0 , 0.67
Don Newcombe , Dodgers , 1957 , 10.0 , 1 , W , 0.46 , 0.05
Roger Craig , Dodgers , 1957 , 2.67 , 4 , L , 0.0 , 0.65
Don Drysdale , Dodgers , 1957 , 4.0 , 2 , N , 0.0 , 0.38
Johnny Podres , Dodgers , 1957 , 5.67 , 6 , L , 0.07 , 0.73
Danny McDevitt , Dodgers , 1957 , 9.0 , 2 , W , 0.8 , 0.13
Don Newcombe , Dodgers , 1957 , 9.0 , 0 , W , 0.96 , 0.01
