Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Vicente Padilla , Dodgers , 2010 , 4.33 , 7 , L , 0.0 , 0.83
Clayton Kershaw , Dodgers , 2010 , 4.67 , 3 , N , 0.0 , 0.5
Chad Billingsley , Dodgers , 2010 , 5.33 , 1 , W , 0.47 , 0.13
Hiroki Kuroda , Dodgers , 2010 , 8.0 , 0 , W , 0.76 , 0.04
Vicente Padilla , Dodgers , 2010 , 4.33 , 4 , N , 0.0 , 0.6
Charlie Haeger , Dodgers , 2010 , 6.0 , 3 , N , 0.29 , 0.36
Clayton Kershaw , Dodgers , 2010 , 5.33 , 2 , W , 0.35 , 0.24
Chad Billingsley , Dodgers , 2010 , 5.67 , 6 , N , 0.07 , 0.73
Hiroki Kuroda , Dodgers , 2010 , 7.0 , 2 , N , 0.46 , 0.23
Vicente Padilla , Dodgers , 2010 , 7.0 , 3 , W , 0.34 , 0.37
Charlie Haeger , Dodgers , 2010 , 3.0 , 5 , L , 0.0 , 0.69
Clayton Kershaw , Dodgers , 2010 , 7.0 , 1 , N , 0.59 , 0.11
Chad Billingsley , Dodgers , 2010 , 3.0 , 4 , N , 0.0 , 0.62
Hiroki Kuroda , Dodgers , 2010 , 5.67 , 3 , W , 0.29 , 0.35
Vicente Padilla , Dodgers , 2010 , 6.0 , 2 , N , 0.4 , 0.23
Charlie Haeger , Dodgers , 2010 , 5.33 , 3 , L , 0.25 , 0.36
Clayton Kershaw , Dodgers , 2010 , 6.0 , 2 , N , 0.4 , 0.23
Chad Billingsley , Dodgers , 2010 , 6.0 , 1 , L , 0.51 , 0.11
Hiroki Kuroda , Dodgers , 2010 , 6.0 , 2 , L , 0.4 , 0.23
Charlie Haeger , Dodgers , 2010 , 4.0 , 5 , L , 0.0 , 0.73
John Ely , Dodgers , 2010 , 6.0 , 5 , L , 0.13 , 0.61
Clayton Kershaw , Dodgers , 2010 , 6.33 , 2 , L , 0.4 , 0.23
Chad Billingsley , Dodgers , 2010 , 6.0 , 2 , W , 0.4 , 0.23
Carlos Monasterios , Dodgers , 2010 , 4.0 , 1 , N , 0.0 , 0.25
Hiroki Kuroda , Dodgers , 2010 , 8.0 , 1 , W , 0.64 , 0.15
Clayton Kershaw , Dodgers , 2010 , 1.33 , 7 , L , 0.0 , 0.94
Chad Billingsley , Dodgers , 2010 , 6.0 , 4 , L , 0.19 , 0.5
John Ely , Dodgers , 2010 , 6.67 , 1 , N , 0.62 , 0.09
Hiroki Kuroda , Dodgers , 2010 , 5.33 , 4 , N , 0.17 , 0.5
Charlie Haeger , Dodgers , 2010 , 0.0 , 5 , L , 0.0 , 0.87
Clayton Kershaw , Dodgers , 2010 , 8.0 , 0 , W , 0.76 , 0.04
Chad Billingsley , Dodgers , 2010 , 5.33 , 2 , W , 0.35 , 0.24
John Ely , Dodgers , 2010 , 6.0 , 2 , W , 0.4 , 0.23
