6/6/57,Robin Roberts,Vs. CIN,1,1,0,1,0,0,0,9.00,8,2,2,0,1,2,0,0,0
6/7/57,Jack Sanford,Vs. CHN,1,1,0,1,0,0,1,9.00,3,0,0,0,4,13,0,0,0
06/09/1957 (1),Don Cardwell,Vs. CHN,1,0,0,0,0,0,0,6.00,2,3,3,0,2,7,0,0,0
06/09/1957 (2),Harvey Haddix,Vs. CHN,1,0,0,0,0,0,0,7.33,7,4,4,1,5,10,0,0,0
6/11/57,Curt Simmons,Vs. SLN,1,0,0,0,1,0,0,5.33,11,5,5,1,2,0,0,0,0
6/12/57,Robin Roberts,Vs. SLN,1,0,0,0,1,0,0,7.00,4,4,4,2,2,5,0,0,0
6/13/57,Jack Sanford,Vs. SLN,1,1,0,1,0,0,0,9.00,9,1,1,0,2,6,0,0,0
6/14/57,Don Cardwell,Vs. MIL,1,0,0,0,1,0,0,7.00,7,4,4,1,0,4,0,0,0
6/15/57,Harvey Haddix,Vs. MIL,1,0,0,0,1,0,0,4.67,6,3,3,2,0,5,0,0,0
06/16/1957 (1),Robin Roberts,Vs. MIL,1,0,0,0,0,0,0,3.67,7,2,2,0,0,0,0,0,0
06/16/1957 (2),Curt Simmons,Vs. MIL,1,1,0,1,0,0,1,9.00,6,0,0,0,2,2,0,0,0
6/18/57,Jack Sanford,At CHN,1,0,0,0,0,0,0,4.67,7,5,5,1,3,7,0,0,0
06/19/1957 (1),Don Cardwell,At CHN,1,0,0,0,1,0,0,5.00,4,4,4,2,1,3,0,0,0
06/19/1957 (2),Robin Roberts,At CHN,1,0,0,0,0,0,0,7.00,7,2,2,1,1,5,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/20/57,Harvey Haddix,At CHN,1,1,0,1,0,0,0,9.00,7,2,2,1,1,7,0,0,1
6/21/57,Curt Simmons,At MIL,1,1,0,1,0,0,0,9.00,8,1,1,0,4,5,0,0,0
6/22/57,Jack Sanford,At MIL,1,1,0,1,0,0,0,9.00,6,2,1,0,3,5,0,0,0
06/23/1957 (1),Robin Roberts,At MIL,1,1,0,0,1,0,0,8.67,10,7,7,1,3,4,0,0,0
06/23/1957 (2),Don Cardwell,At MIL,1,0,0,0,0,0,0,1.67,5,3,3,0,1,2,0,0,0
6/24/57,Harvey Haddix,At MIL,1,0,0,1,0,0,0,7.33,12,4,4,0,1,5,0,0,0
6/26/57,Curt Simmons,At SLN,1,1,0,1,0,0,0,9.00,9,3,3,0,0,2,0,0,0
6/27/57,Jack Sanford,At SLN,1,0,0,0,1,0,0,7.00,8,6,5,2,4,5,0,0,0
6/28/57,Don Cardwell,At CIN,1,0,0,0,1,0,0,4.00,6,5,5,2,2,2,0,0,0
6/29/57,Robin Roberts,At CIN,1,0,0,0,1,0,0,7.33,7,6,6,2,0,3,0,0,0
06/30/1957 (1),Curt Simmons,At CIN,1,0,0,0,1,0,0,3.33,4,4,4,0,3,2,1,0,0
06/30/1957 (2),Harvey Haddix,At CIN,1,0,0,0,1,0,0,6.00,7,6,6,2,2,5,0,0,0
7/1/57,Jack Sanford,At PIT,1,0,0,0,0,0,0,4.00,7,4,4,0,2,5,0,0,1
07/04/1957 (1),Harvey Haddix,Vs. NYN,1,1,0,1,0,0,0,9.00,8,1,1,0,1,4,0,0,0
07/04/1957 (2),Curt Simmons,Vs. NYN,1,0,0,1,0,0,0,8.33,6,2,2,0,1,4,0,0,0
7/5/57,Robin Roberts,At BRO,1,1,0,0,1,0,0,8.00,6,6,5,1,4,3,0,0,0
7/6/57,Jack Sanford,At BRO,1,1,0,1,0,0,0,9.00,6,4,3,1,2,8,0,0,0
07/07/1957 (1),Warren Hacker,At BRO,1,0,0,1,0,0,0,8.33,6,1,1,0,0,4,0,0,0
07/07/1957 (2),Don Cardwell,At BRO,1,0,0,0,0,0,0,0.33,2,2,2,0,1,0,0,0,0
07/11/1957 (1),Harvey Haddix,Vs. CHN,1,1,0,1,0,0,1,11.00,8,0,0,0,0,8,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
07/11/1957 (2),Jack Sanford,Vs. CHN,1,1,0,1,0,0,0,9.00,4,1,1,0,1,8,0,0,0
7/12/57,Robin Roberts,Vs. CHN,1,0,0,0,1,0,0,8.33,11,5,5,3,1,9,0,0,0
7/13/57,Warren Hacker,Vs. CHN,1,0,0,1,0,0,0,8.00,7,2,2,1,2,2,0,0,0
07/14/1957 (1),Curt Simmons,Vs. SLN,1,1,0,1,0,0,0,9.00,10,2,2,0,1,4,0,0,0
07/14/1957 (2),Jim Hearn,Vs. SLN,1,1,0,1,0,0,0,9.00,11,4,3,0,2,4,0,0,0
7/15/57,Jack Sanford,Vs. SLN,1,1,0,1,0,0,0,9.00,5,2,2,1,3,7,0,0,0
