06/09/1957 (2),Dick Donovan,Vs. BAL,1,1,0,0,1,0,0,9.00,10,5,4,0,1,4,1,0,0
6/11/57,Jim Wilson,Vs. NYA,1,1,0,0,1,0,0,9.00,10,3,3,1,5,4,0,0,1
6/12/57,Jack Harshman,Vs. NYA,1,0,0,1,0,0,0,7.33,12,4,4,3,2,2,0,0,0
6/13/57,Billy Pierce,Vs. NYA,1,0,0,0,1,0,0,4.33,11,3,3,0,0,2,0,0,0
6/14/57,Dick Donovan,Vs. WSH,1,0,0,1,0,0,0,8.00,10,3,3,2,1,2,0,0,0
6/15/57,Bill Fischer,Vs. WSH,1,0,0,0,1,0,0,5.00,6,4,4,0,3,3,0,0,0
06/16/1957 (1),Jim Wilson,Vs. WSH,1,0,0,1,0,0,0,8.67,7,2,2,0,3,2,1,0,0
06/16/1957 (2),Jack Harshman,Vs. WSH,1,0,0,0,0,0,0,4.33,7,6,6,1,5,3,0,0,1
6/18/57,Billy Pierce,At BAL,1,0,0,0,1,0,0,6.67,4,2,2,0,5,2,0,1,0
6/19/57,Bob Keegan,At BAL,1,0,0,1,0,0,0,6.00,7,1,1,0,1,0,0,0,0
6/20/57,Bill Fischer,At BAL,1,0,0,0,1,0,0,2.00,5,4,4,0,1,1,0,0,0
6/21/57,Jim Wilson,At NYA,1,1,0,0,1,0,0,8.00,8,4,4,0,3,3,0,0,0
6/22/57,Jack Harshman,At NYA,1,0,0,0,0,0,0,2.33,3,2,2,1,2,1,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
06/23/1957 (1),Billy Pierce,At NYA,1,0,0,0,1,0,0,5.00,11,7,7,1,1,2,0,0,0
06/23/1957 (2),Dick Donovan,At NYA,1,0,0,1,0,0,0,8.00,6,3,3,1,1,3,0,0,0
6/25/57,Bob Keegan,At BOS,1,1,0,1,0,0,0,9.00,6,1,1,0,2,2,0,0,0
6/26/57,Jim Wilson,At BOS,1,0,0,1,0,0,0,7.33,12,5,5,2,2,2,0,0,1
06/27/1957 (1),Jack Harshman,At BOS,1,0,0,0,1,0,0,0.33,1,4,4,0,3,0,1,0,0
06/27/1957 (2),Billy Pierce,At BOS,1,0,0,0,1,0,0,6.67,9,7,7,1,4,2,0,0,0
6/28/57,Dick Donovan,At WSH,1,0,0,1,0,0,0,8.33,9,3,2,0,1,3,0,0,0
6/29/57,Jack Harshman,At WSH,1,1,0,1,0,0,0,9.00,6,1,1,1,3,8,0,0,0
06/30/1957 (1),Bob Keegan,At WSH,1,0,0,0,0,0,0,2.67,6,4,4,3,0,0,0,0,0
06/30/1957 (2),Jim Derrington,At WSH,1,0,0,0,0,0,0,0.00,2,5,5,0,3,0,0,0,0
7/1/57,Jim Wilson,At DET,1,0,0,0,1,0,0,5.67,10,5,5,2,2,2,1,0,0
7/2/57,Billy Pierce,At DET,1,1,0,1,0,0,0,9.00,5,2,1,1,3,2,0,0,0
7/3/57,Dick Donovan,At KCA,1,0,0,0,1,0,0,5.00,6,4,3,1,1,4,1,0,0
07/04/1957 (1),Jack Harshman,At KCA,1,0,0,0,0,0,0,6.67,3,0,0,0,5,4,0,0,1
07/04/1957 (2),Bob Keegan,At KCA,1,1,0,1,0,0,0,9.00,11,3,3,1,1,3,0,0,0
7/5/57,Jim Wilson,Vs. CLE,1,1,0,1,0,0,0,9.00,9,4,4,1,2,4,0,0,0
7/6/57,Billy Pierce,Vs. CLE,1,1,0,1,0,0,0,9.00,8,1,1,0,1,4,0,0,0
07/07/1957 (1),Dick Donovan,Vs. CLE,1,0,0,0,0,0,0,1.00,5,5,5,1,1,1,0,1,0
07/07/1957 (2),Jack Harshman,Vs. CLE,1,1,0,1,0,0,0,9.00,5,2,2,1,4,6,0,0,0
7/11/57,Jim Wilson,Vs. WSH,1,0,0,0,0,0,0,6.33,10,4,4,0,3,3,0,0,0
