Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Todd Stottlemyre , Cardinals , 1998 , 7.0 , 0 , W , 0.73 , 0.04
Cliff Politte , Cardinals , 1998 , 5.0 , 1 , N , 0.47 , 0.13
Manny Aybar , Cardinals , 1998 , 2.33 , 7 , L , 0.0 , 0.88
Kent Mercker , Cardinals , 1998 , 6.0 , 3 , W , 0.29 , 0.36
Todd Stottlemyre , Cardinals , 1998 , 8.0 , 2 , N , 0.49 , 0.3
Cliff Politte , Cardinals , 1998 , 5.67 , 1 , W , 0.51 , 0.12
Manny Aybar , Cardinals , 1998 , 5.0 , 4 , W , 0.17 , 0.5
Kent Mercker , Cardinals , 1998 , 5.0 , 5 , N , 0.1 , 0.62
Todd Stottlemyre , Cardinals , 1998 , 6.0 , 3 , N , 0.29 , 0.36
Matt Morris , Cardinals , 1998 , 5.0 , 2 , N , 0.35 , 0.24
Cliff Politte , Cardinals , 1998 , 6.0 , 1 , N , 0.51 , 0.11
Manny Aybar , Cardinals , 1998 , 5.0 , 5 , L , 0.1 , 0.62
Kent Mercker , Cardinals , 1998 , 6.0 , 4 , N , 0.19 , 0.5
Todd Stottlemyre , Cardinals , 1998 , 7.0 , 2 , W , 0.46 , 0.23
Donovan Osborne , Cardinals , 1998 , 5.0 , 5 , L , 0.1 , 0.62
Cliff Politte , Cardinals , 1998 , 5.0 , 5 , W , 0.1 , 0.62
Manny Aybar , Cardinals , 1998 , 6.0 , 2 , W , 0.4 , 0.23
Kent Mercker , Cardinals , 1998 , 7.0 , 0 , W , 0.73 , 0.04
Todd Stottlemyre , Cardinals , 1998 , 7.67 , 3 , W , 0.46 , 0.32
Donovan Osborne , Cardinals , 1998 , 5.67 , 1 , N , 0.51 , 0.12
Cliff Politte , Cardinals , 1998 , 5.33 , 3 , L , 0.25 , 0.36
Kent Mercker , Cardinals , 1998 , 4.33 , 7 , L , 0.0 , 0.83
Manny Aybar , Cardinals , 1998 , 4.0 , 3 , N , 0.0 , 0.5
Todd Stottlemyre , Cardinals , 1998 , 6.0 , 5 , L , 0.13 , 0.61
Donovan Osborne , Cardinals , 1998 , 7.0 , 0 , W , 0.73 , 0.04
Kent Mercker , Cardinals , 1998 , 4.0 , 4 , N , 0.0 , 0.6
Mark Petkovsek , Cardinals , 1998 , 0.67 , 5 , L , 0.0 , 0.77
Todd Stottlemyre , Cardinals , 1998 , 7.0 , 5 , L , 0.18 , 0.64
Donovan Osborne , Cardinals , 1998 , 7.0 , 3 , N , 0.34 , 0.37
Cliff Politte , Cardinals , 1998 , 3.0 , 3 , N , 0.0 , 0.47
Kent Mercker , Cardinals , 1998 , 4.0 , 4 , L , 0.0 , 0.6
Todd Stottlemyre , Cardinals , 1998 , 6.0 , 1 , L , 0.51 , 0.11
Donovan Osborne , Cardinals , 1998 , 6.0 , 0 , L , 0.66 , 0.04
Cliff Politte , Cardinals , 1998 , 5.0 , 7 , L , 0.05 , 0.78
Todd Stottlemyre , Cardinals , 1998 , 8.0 , 0 , W , 0.76 , 0.04
Kent Mercker , Cardinals , 1998 , 6.0 , 3 , N , 0.29 , 0.36
Cliff Politte , Cardinals , 1998 , 2.0 , 5 , L , 0.0 , 0.75
Mark Petkovsek , Cardinals , 1998 , 7.0 , 0 , N , 0.73 , 0.04
Brady Raggio , Cardinals , 1998 , 0.67 , 7 , L , 0.0 , 0.88
Todd Stottlemyre , Cardinals , 1998 , 9.0 , 4 , W , 0.55 , 0.37
Kent Mercker , Cardinals , 1998 , 5.67 , 4 , W , 0.17 , 0.51
Manny Aybar , Cardinals , 1998 , 3.33 , 5 , L , 0.0 , 0.69
Mark Petkovsek , Cardinals , 1998 , 5.0 , 5 , N , 0.1 , 0.62
Mike Busby , Cardinals , 1998 , 6.0 , 2 , W , 0.4 , 0.23
Todd Stottlemyre , Cardinals , 1998 , 8.0 , 4 , L , 0.25 , 0.58
Kent Mercker , Cardinals , 1998 , 8.0 , 2 , N , 0.49 , 0.3
Manny Aybar , Cardinals , 1998 , 4.67 , 7 , N , 0.0 , 0.82
Mark Petkovsek , Cardinals , 1998 , 7.0 , 2 , N , 0.46 , 0.23
Mike Busby , Cardinals , 1998 , 4.67 , 4 , L , 0.0 , 0.6
Todd Stottlemyre , Cardinals , 1998 , 8.33 , 1 , W , 0.64 , 0.15
Kent Mercker , Cardinals , 1998 , 5.0 , 1 , W , 0.47 , 0.13
Mark Petkovsek , Cardinals , 1998 , 8.0 , 0 , W , 0.76 , 0.04
Juan Acevedo , Cardinals , 1998 , 5.0 , 1 , N , 0.47 , 0.13
Sean Lowe , Cardinals , 1998 , 1.67 , 5 , L , 0.0 , 0.73
Todd Stottlemyre , Cardinals , 1998 , 6.0 , 3 , L , 0.29 , 0.36
Kent Mercker , Cardinals , 1998 , 7.0 , 4 , W , 0.25 , 0.5
Mark Petkovsek , Cardinals , 1998 , 4.0 , 5 , L , 0.0 , 0.73
Juan Acevedo , Cardinals , 1998 , 3.0 , 0 , N , 0.0 , 0.02
Kent Bottenfield , Cardinals , 1998 , 3.0 , 3 , L , 0.0 , 0.47
Todd Stottlemyre , Cardinals , 1998 , 7.67 , 2 , N , 0.56 , 0.17
Kent Mercker , Cardinals , 1998 , 6.67 , 6 , L , 0.09 , 0.74
Mark Petkovsek , Cardinals , 1998 , 4.33 , 7 , L , 0.0 , 0.83
Juan Acevedo , Cardinals , 1998 , 4.0 , 3 , N , 0.0 , 0.5
Kent Bottenfield , Cardinals , 1998 , 5.0 , 0 , N , 0.59 , 0.05
Todd Stottlemyre , Cardinals , 1998 , 8.0 , 3 , W , 0.36 , 0.45
Kent Mercker , Cardinals , 1998 , 2.67 , 0 , N , 0.0 , 0.12
Mark Petkovsek , Cardinals , 1998 , 5.0 , 0 , W , 0.59 , 0.05
Juan Acevedo , Cardinals , 1998 , 6.0 , 4 , W , 0.19 , 0.5
Todd Stottlemyre , Cardinals , 1998 , 7.67 , 2 , N , 0.56 , 0.17
Kent Bottenfield , Cardinals , 1998 , 5.0 , 4 , W , 0.17 , 0.5
Mark Petkovsek , Cardinals , 1998 , 7.0 , 0 , W , 0.73 , 0.04
Manny Aybar , Cardinals , 1998 , 6.0 , 1 , W , 0.51 , 0.11
Juan Acevedo , Cardinals , 1998 , 5.0 , 0 , N , 0.59 , 0.05
Todd Stottlemyre , Cardinals , 1998 , 8.0 , 1 , W , 0.64 , 0.15
Kent Bottenfield , Cardinals , 1998 , 7.0 , 5 , L , 0.18 , 0.64
Mark Petkovsek , Cardinals , 1998 , 0.33 , 7 , L , 0.0 , 1.0
Manny Aybar , Cardinals , 1998 , 6.0 , 4 , L , 0.19 , 0.5
Juan Acevedo , Cardinals , 1998 , 7.0 , 2 , L , 0.46 , 0.23
Todd Stottlemyre , Cardinals , 1998 , 9.0 , 1 , W , 0.89 , 0.05
Kent Bottenfield , Cardinals , 1998 , 6.67 , 3 , L , 0.36 , 0.33
Manny Aybar , Cardinals , 1998 , 5.0 , 4 , L , 0.17 , 0.5
Kent Mercker , Cardinals , 1998 , 1.67 , 5 , L , 0.0 , 0.73
Juan Acevedo , Cardinals , 1998 , 7.67 , 0 , W , 0.83 , 0.03
Todd Stottlemyre , Cardinals , 1998 , 5.0 , 6 , L , 0.08 , 0.7
Kent Bottenfield , Cardinals , 1998 , 5.67 , 2 , N , 0.42 , 0.19
Kent Mercker , Cardinals , 1998 , 5.67 , 4 , L , 0.17 , 0.51
Todd Stottlemyre , Cardinals , 1998 , 7.0 , 2 , L , 0.46 , 0.23
Matt Morris , Cardinals , 1998 , 6.0 , 0 , N , 0.66 , 0.04
Kent Mercker , Cardinals , 1998 , 7.0 , 2 , N , 0.46 , 0.23
Juan Acevedo , Cardinals , 1998 , 6.33 , 3 , W , 0.29 , 0.36
Kent Bottenfield , Cardinals , 1998 , 6.0 , 2 , N , 0.4 , 0.23
Todd Stottlemyre , Cardinals , 1998 , 7.0 , 6 , L , 0.15 , 0.69
Matt Morris , Cardinals , 1998 , 6.0 , 1 , N , 0.51 , 0.11
Kent Mercker , Cardinals , 1998 , 3.33 , 5 , L , 0.0 , 0.69
Juan Acevedo , Cardinals , 1998 , 6.0 , 0 , W , 0.66 , 0.04
Kent Bottenfield , Cardinals , 1998 , 6.0 , 4 , N , 0.19 , 0.5
Todd Stottlemyre , Cardinals , 1998 , 6.0 , 4 , N , 0.19 , 0.5
Matt Morris , Cardinals , 1998 , 6.33 , 1 , W , 0.51 , 0.11
Kent Mercker , Cardinals , 1998 , 5.0 , 4 , L , 0.17 , 0.5
Bobby Witt , Cardinals , 1998 , 5.0 , 2 , W , 0.35 , 0.24
Kent Bottenfield , Cardinals , 1998 , 7.0 , 1 , W , 0.59 , 0.11
Todd Stottlemyre , Cardinals , 1998 , 2.0 , 3 , L , 0.0 , 0.56
Matt Morris , Cardinals , 1998 , 7.0 , 3 , L , 0.34 , 0.37
Kent Mercker , Cardinals , 1998 , 5.0 , 1 , W , 0.47 , 0.13
Kent Bottenfield , Cardinals , 1998 , 6.0 , 3 , N , 0.29 , 0.36
Bobby Witt , Cardinals , 1998 , 7.0 , 2 , L , 0.46 , 0.23
Matt Morris , Cardinals , 1998 , 5.0 , 1 , W , 0.47 , 0.13
Kent Mercker , Cardinals , 1998 , 8.0 , 2 , W , 0.49 , 0.3
Kent Bottenfield , Cardinals , 1998 , 7.0 , 0 , N , 0.73 , 0.04
Bobby Witt , Cardinals , 1998 , 4.67 , 1 , L , 0.0 , 0.3
Darren Oliver , Cardinals , 1998 , 5.67 , 3 , L , 0.29 , 0.35
Matt Morris , Cardinals , 1998 , 9.0 , 1 , W , 0.89 , 0.05
Kent Mercker , Cardinals , 1998 , 7.0 , 1 , W , 0.59 , 0.11
Kent Bottenfield , Cardinals , 1998 , 7.0 , 1 , W , 0.59 , 0.11
Donovan Osborne , Cardinals , 1998 , 5.0 , 3 , N , 0.25 , 0.36
Darren Oliver , Cardinals , 1998 , 6.0 , 0 , W , 0.66 , 0.04
Matt Morris , Cardinals , 1998 , 7.0 , 2 , L , 0.46 , 0.23
Kent Mercker , Cardinals , 1998 , 5.0 , 4 , L , 0.17 , 0.5
Kent Bottenfield , Cardinals , 1998 , 6.0 , 1 , N , 0.51 , 0.11
Donovan Osborne , Cardinals , 1998 , 6.0 , 2 , W , 0.4 , 0.23
