Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Brad Radke , Twins , 1997 , 5.0 , 5 , N , 0.1 , 0.62
Frank Rodriguez , Twins , 1997 , 7.0 , 2 , N , 0.46 , 0.23
Scott Aldred , Twins , 1997 , 3.0 , 5 , N , 0.0 , 0.69
Bob Tewksbury , Twins , 1997 , 8.0 , 1 , L , 0.64 , 0.15
Rich Robertson , Twins , 1997 , 5.0 , 4 , W , 0.17 , 0.5
Brad Radke , Twins , 1997 , 4.33 , 6 , L , 0.0 , 0.79
Frank Rodriguez , Twins , 1997 , 4.0 , 5 , L , 0.0 , 0.73
Bob Tewksbury , Twins , 1997 , 5.0 , 3 , N , 0.25 , 0.36
Scott Aldred , Twins , 1997 , 5.0 , 3 , W , 0.25 , 0.36
Brad Radke , Twins , 1997 , 4.67 , 4 , N , 0.0 , 0.6
Frank Rodriguez , Twins , 1997 , 3.67 , 3 , L , 0.0 , 0.51
Bob Tewksbury , Twins , 1997 , 7.0 , 3 , L , 0.34 , 0.37
Scott Aldred , Twins , 1997 , 7.0 , 3 , L , 0.34 , 0.37
Rich Robertson , Twins , 1997 , 5.67 , 2 , W , 0.42 , 0.19
Brad Radke , Twins , 1997 , 5.67 , 1 , N , 0.51 , 0.12
Frank Rodriguez , Twins , 1997 , 6.33 , 3 , W , 0.29 , 0.36
Bob Tewksbury , Twins , 1997 , 9.0 , 0 , W , 0.96 , 0.01
Scott Aldred , Twins , 1997 , 5.0 , 4 , N , 0.17 , 0.5
Brad Radke , Twins , 1997 , 7.67 , 2 , W , 0.56 , 0.17
Rich Robertson , Twins , 1997 , 4.0 , 6 , L , 0.0 , 0.79
Frank Rodriguez , Twins , 1997 , 1.67 , 6 , N , 0.0 , 0.76
Bob Tewksbury , Twins , 1997 , 8.0 , 6 , L , 0.17 , 0.73
Scott Aldred , Twins , 1997 , 5.0 , 3 , L , 0.25 , 0.36
Brad Radke , Twins , 1997 , 7.0 , 2 , N , 0.46 , 0.23
Rich Robertson , Twins , 1997 , 5.33 , 4 , N , 0.17 , 0.5
Bob Tewksbury , Twins , 1997 , 6.0 , 5 , L , 0.13 , 0.61
Scott Aldred , Twins , 1997 , 6.33 , 3 , L , 0.29 , 0.36
Brad Radke , Twins , 1997 , 9.0 , 2 , W , 0.8 , 0.13
Rich Robertson , Twins , 1997 , 6.0 , 2 , N , 0.4 , 0.23
Bob Tewksbury , Twins , 1997 , 8.0 , 1 , L , 0.64 , 0.15
Frank Rodriguez , Twins , 1997 , 4.0 , 5 , N , 0.0 , 0.73
Scott Aldred , Twins , 1997 , 5.0 , 6 , L , 0.08 , 0.7
Brad Radke , Twins , 1997 , 4.33 , 7 , L , 0.0 , 0.83
Rich Robertson , Twins , 1997 , 5.0 , 4 , W , 0.17 , 0.5
Frank Rodriguez , Twins , 1997 , 6.33 , 2 , L , 0.4 , 0.23
Greg Swindell , Twins , 1997 , 3.67 , 5 , L , 0.0 , 0.69
Scott Aldred , Twins , 1997 , 7.0 , 3 , L , 0.34 , 0.37
Brad Radke , Twins , 1997 , 7.0 , 2 , W , 0.46 , 0.23
Rich Robertson , Twins , 1997 , 5.0 , 4 , L , 0.17 , 0.5
Frank Rodriguez , Twins , 1997 , 5.67 , 3 , N , 0.29 , 0.35
Scott Aldred , Twins , 1997 , 7.0 , 4 , W , 0.25 , 0.5
Brad Radke , Twins , 1997 , 7.67 , 4 , L , 0.32 , 0.44
Rich Robertson , Twins , 1997 , 6.67 , 2 , W , 0.53 , 0.18
Frank Rodriguez , Twins , 1997 , 4.33 , 2 , N , 0.0 , 0.38
Scott Aldred , Twins , 1997 , 4.67 , 5 , L , 0.0 , 0.66
Brad Radke , Twins , 1997 , 4.67 , 5 , L , 0.0 , 0.66
Rich Robertson , Twins , 1997 , 7.0 , 4 , W , 0.25 , 0.5
Bob Tewksbury , Twins , 1997 , 5.0 , 3 , N , 0.25 , 0.36
Scott Aldred , Twins , 1997 , 0.33 , 4 , L , 0.0 , 0.67
Kevin Jarvis , Twins , 1997 , 2.33 , 6 , N , 0.0 , 0.82
Brad Radke , Twins , 1997 , 8.0 , 1 , W , 0.64 , 0.15
Rich Robertson , Twins , 1997 , 7.33 , 5 , L , 0.18 , 0.64
Bob Tewksbury , Twins , 1997 , 7.0 , 3 , W , 0.34 , 0.37
Scott Aldred , Twins , 1997 , 2.67 , 5 , L , 0.0 , 0.74
Kevin Jarvis , Twins , 1997 , 2.33 , 4 , N , 0.0 , 0.59
