Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Darren Oliver , Rangers , 1998 , 19 , 103.34 , 6.53 , 0.19 , 6 - 7 , 3.67 - 9.78 , 5.11
Bobby Witt , Rangers , 1998 , 13 , 68.32 , 7.77 , 0.17 , 5 - 4 , 2.22 - 7.36 , 6.14
Matt Perisho , Rangers , 1998 , 2 , 5.0 , 27.0 , 0.0 , 0 - 2 , 0.0 - 1.82 , -0.18
Todd Van Poppel , Rangers , 1998 , 4 , 19.33 , 8.85 , 0.11 , 1 - 2 , 0.44 - 2.6 , 1.16
Esteban Loaiza , Rangers , 1998 , 14 , 79.34 , 5.9 , 0.25 , 3 - 6 , 3.5 - 6.76 , 0.25
Todd Stottlemyre , Rangers , 1998 , 10 , 60.33 , 4.33 , 0.34 , 5 - 4 , 3.37 - 3.7 , 1.33
Eric Gunderson , Rangers , 1998 , 1 , 1.67 , 21.56 , 0.0 , 0 - 1 , 0.0 - 0.67 , -0.33
Jonathan Johnson , Rangers , 1998 , 1 , 4.33 , 8.31 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Rick Helling , Rangers , 1999 , 35 , 219.33 , 4.84 , 0.3 , 13 - 11 , 10.46 - 14.97 , 6.52
Aaron Sele , Rangers , 1999 , 33 , 205.01 , 4.79 , 0.33 , 18 - 9 , 10.99 - 13.37 , 11.38
Mark Clark , Rangers , 1999 , 15 , 74.33 , 8.6 , 0.14 , 3 - 7 , 2.15 - 8.76 , 2.61
John Burkett , Rangers , 1999 , 25 , 129.34 , 5.91 , 0.25 , 9 - 8 , 6.25 - 11.06 , 5.81
Mike Morgan , Rangers , 1999 , 25 , 122.99 , 6.51 , 0.19 , 11 - 8 , 4.72 - 11.82 , 10.11
Esteban Loaiza , Rangers , 1999 , 15 , 91.66 , 3.83 , 0.36 , 8 - 4 , 5.45 - 4.99 , 3.54
Ryan Glynn , Rangers , 1999 , 10 , 50.32 , 7.15 , 0.14 , 2 - 4 , 1.38 - 5.16 , 1.78
Jeff Fassero , Rangers , 1999 , 3 , 14.0 , 3.21 , 0.2 , 1 - 0 , 0.6 - 0.72 , 1.11
Matt Perisho , Rangers , 1999 , 1 , 6.0 , 0 , 0.66 , 0 - 0 , 0.66 - 0.04 , -0.62
Kenny Rogers , Rangers , 2000 , 34 , 227.33 , 4.55 , 0.31 , 13 - 13 , 10.37 - 14.72 , 4.35
Rick Helling , Rangers , 2000 , 35 , 217.01 , 4.48 , 0.36 , 16 - 13 , 12.47 - 13.14 , 3.67
Darren Oliver , Rangers , 2000 , 21 , 108.01 , 7.42 , 0.18 , 2 - 9 , 3.71 - 11.38 , 0.67
Esteban Loaiza , Rangers , 2000 , 17 , 100.99 , 5.7 , 0.28 , 5 - 6 , 4.75 - 7.89 , 2.14
Mark Clark , Rangers , 2000 , 8 , 36.65 , 8.59 , 0.16 , 3 - 4 , 1.25 - 4.47 , 2.21
Doug Davis , Rangers , 2000 , 13 , 74.66 , 5.55 , 0.29 , 4 - 5 , 3.77 - 5.79 , 1.01
Ryan Glynn , Rangers , 2000 , 16 , 88.68 , 5.58 , 0.26 , 5 - 7 , 4.15 - 6.98 , 0.83
Matt Perisho , Rangers , 2000 , 13 , 63.67 , 7.92 , 0.2 , 1 - 7 , 2.56 - 6.98 , -1.58
Brian Sikorski , Rangers , 2000 , 5 , 27.0 , 5.0 , 0.25 , 1 - 3 , 1.25 - 2.04 , -1.21
Rick Helling , Rangers , 2001 , 34 , 215.67 , 5.17 , 0.32 , 12 - 11 , 10.98 - 14.8 , 4.82
Kenny Rogers , Rangers , 2001 , 20 , 120.66 , 6.19 , 0.29 , 5 - 7 , 5.76 - 9.59 , 1.83
Darren Oliver , Rangers , 2001 , 28 , 154.0 , 6.02 , 0.24 , 11 - 11 , 6.74 - 12.97 , 6.23
Ryan Glynn , Rangers , 2001 , 9 , 40.67 , 7.3 , 0.18 , 1 - 5 , 1.58 - 4.37 , -1.21
Doug Davis , Rangers , 2001 , 30 , 185.99 , 4.45 , 0.32 , 11 - 10 , 9.48 - 11.76 , 3.28
Aaron Myette , Rangers , 2001 , 15 , 71.34 , 7.32 , 0.2 , 4 - 5 , 3.03 - 7.49 , 3.45
Pat Mahomes , Rangers , 2001 , 4 , 15.0 , 12.6 , 0.11 , 1 - 2 , 0.46 - 2.63 , 1.17
Mike Judd , Rangers , 2001 , 1 , 2.67 , 13.48 , 0.0 , 0 - 1 , 0.0 - 0.65 , -0.35
Rob Bell , Rangers , 2001 , 18 , 105.35 , 7.18 , 0.19 , 5 - 5 , 3.4 - 10.31 , 6.91
Justin Duchscherer , Rangers , 2001 , 2 , 10.34 , 8.7 , 0.12 , 1 - 1 , 0.24 - 1.3 , 1.06
Joaquin Benoit , Rangers , 2001 , 1 , 5.0 , 10.8 , 0.08 , 0 - 0 , 0.08 - 0.7 , 0.62
Chan Ho Park , Rangers , 2002 , 25 , 145.64 , 5.75 , 0.26 , 9 - 8 , 6.53 - 11.56 , 6.03
Kenny Rogers , Rangers , 2002 , 33 , 210.67 , 3.84 , 0.39 , 13 - 8 , 12.83 - 11.18 , 3.35
Dave Burba , Rangers , 2002 , 18 , 104.34 , 5.0 , 0.29 , 4 - 4 , 5.2 - 7.18 , 1.98
Doug Davis , Rangers , 2002 , 10 , 59.67 , 4.98 , 0.32 , 3 - 5 , 3.23 - 4.06 , -1.17
Ismael Valdez , Rangers , 2002 , 23 , 146.65 , 3.93 , 0.35 , 6 - 9 , 8.12 - 7.99 , -3.13
Hideki Irabu , Rangers , 2002 , 2 , 11.0 , 6.55 , 0.19 , 0 - 2 , 0.38 - 0.98 , -1.4
Rob Bell , Rangers , 2002 , 15 , 86.66 , 6.54 , 0.2 , 4 - 3 , 2.98 - 7.75 , 5.77
Joaquin Benoit , Rangers , 2002 , 13 , 66.34 , 6.1 , 0.26 , 4 - 5 , 3.36 - 5.64 , 1.27
Aaron Myette , Rangers , 2002 , 12 , 45.34 , 9.73 , 0.14 , 2 - 5 , 1.68 - 6.22 , 1.55
Dennys Reyes , Rangers , 2002 , 5 , 23.34 , 8.1 , 0.12 , 2 - 2 , 0.59 - 2.82 , 2.23
Colby Lewis , Rangers , 2002 , 4 , 21.66 , 5.4 , 0.22 , 0 - 1 , 0.88 - 1.69 , -0.19
Ben Kozlowski , Rangers , 2002 , 2 , 10.0 , 6.3 , 0.21 , 0 - 0 , 0.42 - 0.86 , 0.43
Ismael Valdez , Rangers , 2003 , 22 , 115.0 , 6.1 , 0.27 , 8 - 8 , 5.94 - 9.54 , 3.61
Chan Ho Park , Rangers , 2003 , 7 , 29.67 , 7.58 , 0.16 , 1 - 3 , 1.12 - 3.58 , 0.46
John Thomson , Rangers , 2003 , 35 , 217.02 , 4.85 , 0.3 , 13 - 14 , 10.45 - 15.16 , 3.71
Colby Lewis , Rangers , 2003 , 26 , 127.02 , 7.3 , 0.2 , 10 - 9 , 5.19 - 13.03 , 8.84
Ryan Drese , Rangers , 2003 , 8 , 36.99 , 6.33 , 0.19 , 2 - 4 , 1.54 - 3.87 , 0.33
Doug Davis , Rangers , 2003 , 1 , 3.0 , 12.0 , 0.0 , 0 - 0 , 0.0 - 0.62 , 0.62
Joaquin Benoit , Rangers , 2003 , 17 , 82.68 , 5.55 , 0.2 , 5 - 5 , 3.48 - 6.94 , 3.46
Todd Van Poppel , Rangers , 2003 , 1 , 4.0 , 6.75 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Alan Benes , Rangers , 2003 , 4 , 14.99 , 11.41 , 0.03 , 0 - 3 , 0.1 - 2.63 , -0.48
Victor Santos , Rangers , 2003 , 4 , 19.34 , 6.98 , 0.12 , 0 - 2 , 0.47 - 2.01 , -0.46
Tony Mounce , Rangers , 2003 , 11 , 50.66 , 7.11 , 0.2 , 1 - 5 , 2.18 - 5.33 , -0.85
Mario Ramos , Rangers , 2003 , 3 , 13.0 , 6.23 , 0.13 , 1 - 1 , 0.4 - 1.33 , 0.93
R.A. Dickey , Rangers , 2003 , 13 , 73.67 , 5.25 , 0.27 , 5 - 5 , 3.54 - 5.51 , 1.97
Robert Ellis , Rangers , 2003 , 4 , 18.33 , 8.35 , 0.2 , 1 - 1 , 0.81 - 2.13 , 1.31
Juan Dominguez , Rangers , 2003 , 3 , 14.0 , 7.71 , 0.06 , 0 - 2 , 0.17 - 1.7 , -0.47
Mickey Callaway , Rangers , 2003 , 3 , 12.67 , 10.66 , 0.13 , 0 - 3 , 0.4 - 1.88 , -1.52
Kenny Rogers , Rangers , 2004 , 35 , 211.69 , 4.76 , 0.33 , 18 - 9 , 11.53 - 13.57 , 11.04
Chan Ho Park , Rangers , 2004 , 16 , 96.0 , 5.44 , 0.26 , 4 - 7 , 4.17 - 7.29 , 0.12
Colby Lewis , Rangers , 2004 , 3 , 15.33 , 4.11 , 0.33 , 1 - 1 , 0.97 - 0.85 , -0.12
R.A. Dickey , Rangers , 2004 , 15 , 81.67 , 6.39 , 0.29 , 4 - 7 , 4.29 - 6.95 , -0.34
Mickey Callaway , Rangers , 2004 , 3 , 10.33 , 8.71 , 0.0 , 0 - 1 , 0.0 - 1.64 , 0.64
Ryan Drese , Rangers , 2004 , 33 , 203.33 , 4.29 , 0.35 , 14 - 10 , 11.46 - 12.17 , 4.71
Joaquin Benoit , Rangers , 2004 , 15 , 75.33 , 6.33 , 0.15 , 3 - 5 , 2.26 - 7.19 , 2.93
John Wasdin , Rangers , 2004 , 10 , 52.67 , 6.66 , 0.2 , 2 - 4 , 2.05 - 4.88 , 0.83
Juan Dominguez , Rangers , 2004 , 4 , 23.0 , 3.91 , 0.33 , 1 - 2 , 1.33 - 1.35 , -0.97
Nick Bierbrodt , Rangers , 2004 , 4 , 17.0 , 5.82 , 0.17 , 1 - 1 , 0.68 - 1.64 , 0.96
Ricardo Rodriguez , Rangers , 2004 , 4 , 23.0 , 1.96 , 0.41 , 2 - 1 , 1.63 - 0.97 , 0.34
Nick Regilio , Rangers , 2004 , 4 , 14.33 , 5.65 , 0.18 , 0 - 4 , 0.71 - 1.49 , -3.22
Samuel Narron , Rangers , 2004 , 1 , 2.67 , 13.48 , 0.0 , 0 - 0 , 0.0 - 0.65 , 0.65
Mike Bacsik , Rangers , 2004 , 3 , 15.67 , 4.59 , 0.24 , 1 - 1 , 0.73 - 1.2 , 0.47
Scott Erickson , Rangers , 2004 , 4 , 19.0 , 6.16 , 0.2 , 1 - 3 , 0.81 - 1.75 , -1.06
Chris Young , Rangers , 2004 , 7 , 36.33 , 4.71 , 0.25 , 3 - 2 , 1.76 - 2.65 , 1.89
Kameron Loe , Rangers , 2004 , 1 , 4.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Ryan Drese , Rangers , 2005 , 12 , 69.66 , 6.46 , 0.23 , 4 - 6 , 2.75 - 6.33 , 1.58
Kenny Rogers , Rangers , 2005 , 30 , 195.33 , 3.46 , 0.41 , 14 - 8 , 12.23 - 9.38 , 3.15
Chris Young , Rangers , 2005 , 31 , 164.66 , 4.26 , 0.33 , 12 - 7 , 10.13 - 10.61 , 5.48
Chan Ho Park , Rangers , 2005 , 20 , 109.68 , 5.66 , 0.28 , 8 - 5 , 5.52 - 8.42 , 5.9
Pedro Astacio , Rangers , 2005 , 12 , 67.0 , 6.04 , 0.27 , 2 - 8 , 3.23 - 5.66 , -3.57
Ricardo Rodriguez , Rangers , 2005 , 10 , 53.01 , 5.77 , 0.27 , 2 - 3 , 2.74 - 4.45 , 0.71
C.J. Wilson , Rangers , 2005 , 6 , 21.68 , 12.04 , 0.03 , 0 - 5 , 0.19 - 3.93 , -1.26
John Wasdin , Rangers , 2005 , 6 , 26.34 , 6.83 , 0.17 , 1 - 1 , 1.03 - 2.87 , 1.84
Joaquin Benoit , Rangers , 2005 , 9 , 45.34 , 5.96 , 0.22 , 2 - 4 , 1.99 - 3.95 , -0.05
Juan Dominguez , Rangers , 2005 , 10 , 57.99 , 4.04 , 0.35 , 4 - 4 , 3.46 - 3.52 , 0.06
Kameron Loe , Rangers , 2005 , 8 , 46.67 , 2.7 , 0.4 , 4 - 2 , 3.21 - 1.79 , 0.58
Edinson Volquez , Rangers , 2005 , 3 , 10.67 , 11.81 , 0.0 , 0 - 3 , 0.0 - 1.81 , -1.19
R.A. Dickey , Rangers , 2005 , 4 , 23.01 , 6.26 , 0.21 , 1 - 1 , 0.84 - 1.96 , 1.12
Josh Rupe , Rangers , 2005 , 1 , 5.0 , 3.6 , 0.35 , 1 - 0 , 0.35 - 0.24 , 0.88
Kevin Millwood , Rangers , 2006 , 34 , 214.99 , 4.52 , 0.35 , 16 - 12 , 11.97 - 12.87 , 4.91
Vicente Padilla , Rangers , 2006 , 33 , 200.01 , 4.5 , 0.35 , 15 - 10 , 11.39 - 12.27 , 5.88
Kameron Loe , Rangers , 2006 , 15 , 78.34 , 5.86 , 0.29 , 3 - 6 , 4.28 - 6.39 , -0.89
R.A. Dickey , Rangers , 2006 , 1 , 3.33 , 18.92 , 0.0 , 0 - 1 , 0.0 - 0.84 , -0.16
John Koronka , Rangers , 2006 , 23 , 125.0 , 5.69 , 0.28 , 7 - 7 , 6.34 - 9.81 , 3.46
Rick Bauer , Rangers , 2006 , 1 , 5.33 , 1.69 , 0.47 , 0 - 0 , 0.47 - 0.13 , -0.35
John Rheinecker , Rangers , 2006 , 13 , 65.67 , 6.03 , 0.21 , 4 - 5 , 2.78 - 6.0 , 2.22
Robinson Tejeda , Rangers , 2006 , 14 , 73.68 , 4.28 , 0.38 , 5 - 5 , 5.32 - 4.41 , -0.91
John Wasdin , Rangers , 2006 , 5 , 24.67 , 5.47 , 0.17 , 2 - 2 , 0.83 - 2.07 , 1.24
Adam Eaton , Rangers , 2006 , 13 , 65.01 , 5.12 , 0.26 , 7 - 4 , 3.33 - 5.19 , 4.86
Kip Wells , Rangers , 2006 , 2 , 8.0 , 5.63 , 0.24 , 1 - 0 , 0.47 - 0.75 , 1.27
Edinson Volquez , Rangers , 2006 , 8 , 33.34 , 7.29 , 0.16 , 1 - 6 , 1.26 - 3.82 , -2.44
Kevin Millwood , Rangers , 2007 , 31 , 172.68 , 5.16 , 0.28 , 10 - 14 , 8.73 - 12.58 , -0.16
Vicente Padilla , Rangers , 2007 , 23 , 120.34 , 5.76 , 0.24 , 6 - 10 , 5.47 - 9.84 , 0.36
Brandon McCarthy , Rangers , 2007 , 22 , 99.68 , 4.97 , 0.24 , 5 - 10 , 5.31 - 7.91 , -2.4
Robinson Tejeda , Rangers , 2007 , 19 , 95.33 , 6.61 , 0.19 , 5 - 9 , 3.63 - 9.16 , 1.53
Jamey Wright , Rangers , 2007 , 9 , 46.34 , 4.66 , 0.28 , 3 - 3 , 2.5 - 3.12 , 0.62
Kameron Loe , Rangers , 2007 , 23 , 127.67 , 5.36 , 0.3 , 6 - 11 , 6.79 - 9.47 , -2.33
Mike Wood , Rangers , 2007 , 4 , 19.33 , 5.59 , 0.25 , 1 - 1 , 0.99 - 1.67 , 0.69
John Koronka , Rangers , 2007 , 2 , 10.33 , 7.84 , 0.17 , 0 - 2 , 0.33 - 1.07 , -1.26
John Rheinecker , Rangers , 2007 , 7 , 37.66 , 6.21 , 0.24 , 1 - 1 , 1.7 - 3.31 , 1.61
Willie Eyre , Rangers , 2007 , 2 , 7.0 , 12.86 , 0.0 , 0 - 1 , 0.0 - 1.38 , 0.38
Kason Gabbard , Rangers , 2007 , 8 , 40.34 , 5.58 , 0.2 , 2 - 1 , 1.62 - 3.13 , 2.5
Edinson Volquez , Rangers , 2007 , 6 , 34.0 , 4.5 , 0.32 , 2 - 1 , 1.94 - 2.11 , 1.17
Luis Mendoza , Rangers , 2007 , 3 , 11.67 , 2.31 , 0.16 , 1 - 0 , 0.47 - 0.58 , 1.11
Armando Galarraga , Rangers , 2007 , 1 , 4.67 , 9.64 , 0.0 , 0 - 0 , 0.0 - 0.66 , 0.66
A.J. Murray , Rangers , 2007 , 2 , 11.0 , 3.27 , 0.38 , 0 - 1 , 0.76 - 0.48 , -1.28
Kevin Millwood , Rangers , 2008 , 29 , 168.67 , 5.07 , 0.3 , 9 - 10 , 8.59 - 11.91 , 2.33
Vicente Padilla , Rangers , 2008 , 29 , 171.01 , 4.74 , 0.34 , 14 - 8 , 9.78 - 11.05 , 7.28
Jason Jennings , Rangers , 2008 , 6 , 27.34 , 8.56 , 0.11 , 0 - 5 , 0.67 - 3.43 , -2.24
Kason Gabbard , Rangers , 2008 , 12 , 56.0 , 4.82 , 0.19 , 2 - 3 , 2.3 - 4.14 , 0.83
Luis Mendoza , Rangers , 2008 , 11 , 45.0 , 9.4 , 0.12 , 2 - 6 , 1.34 - 6.1 , 0.75
Scott Feldman , Rangers , 2008 , 25 , 144.34 , 5.18 , 0.28 , 6 - 8 , 7.07 - 10.13 , 1.06
Sidney Ponson , Rangers , 2008 , 9 , 55.66 , 3.88 , 0.36 , 4 - 1 , 3.28 - 3.01 , 2.72
A.J. Murray , Rangers , 2008 , 2 , 7.66 , 3.52 , 0.18 , 1 - 0 , 0.35 - 0.48 , 1.13
Doug Mathis , Rangers , 2008 , 4 , 17.33 , 8.83 , 0.22 , 1 - 1 , 0.87 - 2.03 , 1.16
Eric Hurley , Rangers , 2008 , 5 , 24.67 , 5.47 , 0.29 , 1 - 2 , 1.45 - 1.91 , -0.54
Matt Harrison , Rangers , 2008 , 15 , 83.68 , 5.49 , 0.3 , 9 - 3 , 4.55 - 6.41 , 7.86
Warner Madrigal , Rangers , 2008 , 1 , 3.0 , 3.0 , 0.0 , 0 - 0 , 0.0 - 0.22 , 0.22
Tommy Hunter , Rangers , 2008 , 3 , 11.0 , 16.36 , 0.03 , 0 - 2 , 0.08 - 2.44 , 0.36
Dustin Nippert , Rangers , 2008 , 6 , 31.99 , 5.63 , 0.27 , 2 - 3 , 1.65 - 2.59 , -0.06
Brandon McCarthy , Rangers , 2008 , 5 , 22.0 , 4.09 , 0.2 , 1 - 1 , 0.99 - 1.43 , 0.44
Kevin Millwood , Rangers , 2009 , 31 , 198.68 , 3.67 , 0.39 , 13 - 10 , 12.14 - 9.9 , 0.76
Vicente Padilla , Rangers , 2009 , 18 , 108.01 , 4.92 , 0.32 , 8 - 6 , 5.74 - 7.31 , 3.57
Brandon McCarthy , Rangers , 2009 , 17 , 97.33 , 4.62 , 0.32 , 7 - 4 , 5.38 - 6.39 , 4.01
Kris Benson , Rangers , 2009 , 2 , 11.0 , 9.0 , 0.12 , 1 - 1 , 0.24 - 1.28 , 1.04
Matt Harrison , Rangers , 2009 , 11 , 63.34 , 6.11 , 0.3 , 4 - 5 , 3.26 - 5.23 , 0.97
Scott Feldman , Rangers , 2009 , 31 , 183.01 , 3.79 , 0.38 , 17 - 8 , 11.9 - 9.6 , 6.7
Derek Holland , Rangers , 2009 , 21 , 117.01 , 6.23 , 0.23 , 6 - 12 , 4.93 - 10.11 , -0.83
Tommy Hunter , Rangers , 2009 , 19 , 111.99 , 4.1 , 0.36 , 9 - 6 , 6.77 - 6.41 , 2.64
Doug Mathis , Rangers , 2009 , 2 , 9.0 , 7.0 , 0.09 , 0 - 1 , 0.17 - 1.0 , -0.18
Dustin Nippert , Rangers , 2009 , 10 , 50.35 , 4.65 , 0.24 , 3 - 3 , 2.38 - 3.67 , 1.3
Scott Feldman , Rangers , 2010 , 22 , 127.67 , 5.57 , 0.22 , 5 - 11 , 4.91 - 10.28 , -0.62
Rich Harden , Rangers , 2010 , 18 , 89.33 , 5.34 , 0.23 , 5 - 5 , 4.06 - 7.52 , 3.46
C.J. Wilson , Rangers , 2010 , 33 , 204.02 , 3.35 , 0.42 , 15 - 8 , 13.83 - 9.53 , 2.7
Colby Lewis , Rangers , 2010 , 32 , 201.0 , 3.72 , 0.39 , 12 - 13 , 12.44 - 9.87 , -3.57
Matt Harrison , Rangers , 2010 , 6 , 34.0 , 5.29 , 0.29 , 1 - 1 , 1.76 - 2.48 , 0.73
Derek Holland , Rangers , 2010 , 10 , 46.66 , 4.44 , 0.26 , 3 - 4 , 2.57 - 3.49 , -0.08
Tommy Hunter , Rangers , 2010 , 22 , 127.33 , 3.75 , 0.38 , 13 - 4 , 8.31 - 6.58 , 7.28
Dustin Nippert , Rangers , 2010 , 2 , 6.0 , 7.5 , 0.0 , 0 - 0 , 0.0 - 0.86 , 0.86
Omar Beltre , Rangers , 2010 , 2 , 7.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 1.12 , 0.12
Cliff Lee , Rangers , 2010 , 15 , 108.67 , 3.98 , 0.42 , 4 - 6 , 6.23 - 5.89 , -2.34
C.J. Wilson , Rangers , 2011 , 34 , 223.35 , 2.94 , 0.44 , 16 - 7 , 14.97 - 9.1 , 3.13
Colby Lewis , Rangers , 2011 , 32 , 200.33 , 4.4 , 0.36 , 14 - 10 , 11.58 - 12.21 , 4.63
Matt Harrison , Rangers , 2011 , 30 , 183.67 , 3.43 , 0.4 , 14 - 9 , 11.99 - 8.94 , 1.96
Derek Holland , Rangers , 2011 , 32 , 198.01 , 3.95 , 0.4 , 16 - 5 , 12.73 - 11.14 , 9.41
Alexi Ogando , Rangers , 2011 , 29 , 167.01 , 3.56 , 0.38 , 13 - 8 , 11.09 - 8.52 , 2.43
Dave Bush , Rangers , 2011 , 3 , 11.0 , 4.09 , 0.0 , 0 - 0 , 0.0 - 0.9 , 0.9
Scott Feldman , Rangers , 2011 , 2 , 11.0 , 3.27 , 0.42 , 1 - 1 , 0.84 - 0.54 , -0.3
Colby Lewis , Rangers , 2012 , 16 , 105.01 , 3.43 , 0.44 , 6 - 6 , 7.0 - 4.73 , -2.27
Derek Holland , Rangers , 2012 , 27 , 171.68 , 4.72 , 0.33 , 12 - 6 , 8.97 - 10.97 , 8.0
Matt Harrison , Rangers , 2012 , 32 , 213.34 , 3.29 , 0.43 , 18 - 11 , 13.86 - 9.87 , 3.01
Yu Darvish , Rangers , 2012 , 29 , 191.33 , 3.9 , 0.37 , 16 - 9 , 10.87 - 10.23 , 6.37
Neftali Feliz , Rangers , 2012 , 7 , 41.67 , 3.02 , 0.35 , 3 - 1 , 2.42 - 1.99 , 1.56
Scott Feldman , Rangers , 2012 , 21 , 110.01 , 5.48 , 0.21 , 5 - 11 , 4.45 - 8.95 , -1.5
Alexi Ogando , Rangers , 2012 , 1 , 3.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.02 , 0.02
Justin Grimm , Rangers , 2012 , 2 , 7.0 , 11.57 , 0.14 , 1 - 1 , 0.29 - 1.21 , 0.92
Roy Oswalt , Rangers , 2012 , 9 , 46.67 , 6.36 , 0.23 , 3 - 3 , 2.06 - 3.89 , 1.83
Martin Perez , Rangers , 2012 , 6 , 26.0 , 5.88 , 0.21 , 1 - 4 , 1.26 - 2.45 , -1.81
Ryan Dempster , Rangers , 2012 , 12 , 69.01 , 5.09 , 0.33 , 7 - 3 , 3.98 - 4.87 , 4.88
Matt Harrison , Rangers , 2013 , 2 , 10.67 , 8.43 , 0.12 , 0 - 2 , 0.23 - 1.23 , -1.0
Yu Darvish , Rangers , 2013 , 32 , 209.67 , 2.83 , 0.45 , 13 - 9 , 14.34 - 8.28 , -2.05
Alexi Ogando , Rangers , 2013 , 18 , 97.66 , 3.23 , 0.36 , 6 - 4 , 6.46 - 4.71 , 0.25
Derek Holland , Rangers , 2013 , 33 , 213.02 , 3.42 , 0.39 , 10 - 9 , 13.0 - 10.68 , -1.32
Nicholas Tepesch , Rangers , 2013 , 17 , 88.68 , 4.87 , 0.26 , 4 - 6 , 4.44 - 6.4 , -0.04
Justin Grimm , Rangers , 2013 , 17 , 89.01 , 6.37 , 0.23 , 7 - 7 , 3.92 - 7.85 , 3.94
Joshua Lindblom , Rangers , 2013 , 5 , 27.0 , 6.33 , 0.18 , 0 - 3 , 0.92 - 2.4 , -1.52
Ross Wolf , Rangers , 2013 , 3 , 13.0 , 6.92 , 0.29 , 1 - 2 , 0.87 - 1.24 , -0.63
Martin Perez , Rangers , 2013 , 20 , 124.32 , 3.62 , 0.39 , 10 - 6 , 7.78 - 6.14 , 2.36
Matt Garza , Rangers , 2013 , 13 , 84.33 , 4.38 , 0.31 , 4 - 5 , 4.04 - 5.42 , 0.37
Travis Blackley , Rangers , 2013 , 3 , 14.33 , 5.02 , 0.1 , 1 - 1 , 0.29 - 1.24 , 0.95
Tanner Scheppers , Rangers , 2014 , 4 , 18.33 , 9.82 , 0.13 , 0 - 1 , 0.54 - 2.53 , 1.0
Martin Perez , Rangers , 2014 , 8 , 51.34 , 4.38 , 0.43 , 4 - 3 , 3.41 - 3.05 , 0.64
Robert Ross , Rangers , 2014 , 12 , 59.99 , 5.7 , 0.27 , 1 - 6 , 3.19 - 4.97 , -3.22
Joe Saunders , Rangers , 2014 , 8 , 39.67 , 6.13 , 0.22 , 0 - 5 , 1.79 - 3.54 , -3.24
Nicholas Martinez , Rangers , 2014 , 24 , 128.67 , 4.9 , 0.32 , 5 - 11 , 7.58 - 8.5 , -5.08
Yu Darvish , Rangers , 2014 , 22 , 144.33 , 3.06 , 0.43 , 10 - 7 , 9.4 - 6.6 , 0.2
Colby Lewis , Rangers , 2014 , 29 , 170.33 , 5.18 , 0.32 , 10 - 14 , 9.34 - 10.34 , -2.99
Matt Harrison , Rangers , 2014 , 4 , 17.33 , 4.15 , 0.25 , 1 - 1 , 0.99 - 1.36 , 0.37
Nicholas Tepesch , Rangers , 2014 , 22 , 125.65 , 4.3 , 0.31 , 5 - 10 , 6.81 - 7.94 , -3.87
Scott Baker , Rangers , 2014 , 8 , 40.33 , 5.8 , 0.17 , 2 - 4 , 1.35 - 3.68 , 0.33
Miles Mikolas , Rangers , 2014 , 10 , 57.33 , 6.44 , 0.28 , 2 - 5 , 2.82 - 4.65 , -1.17
Phillip Irwin , Rangers , 2014 , 1 , 4.0 , 6.75 , 0.0 , 0 - 1 , 0.0 - 0.5 , -0.5
Jerome Williams , Rangers , 2014 , 2 , 10.0 , 9.9 , 0.26 , 1 - 1 , 0.51 - 1.07 , 0.56
Derek Holland , Rangers , 2014 , 5 , 34.33 , 1.31 , 0.58 , 2 - 0 , 2.88 - 0.61 , -0.27
Lisalberto Bonilla , Rangers , 2014 , 3 , 17.0 , 2.12 , 0.47 , 3 - 0 , 1.41 - 0.52 , 2.1
Yovani Gallardo , Rangers , 2015 , 33 , 184.33 , 3.42 , 0.37 , 13 - 11 , 12.37 - 9.47 , -0.9
Colby Lewis , Rangers , 2015 , 33 , 204.68 , 4.66 , 0.35 , 17 - 9 , 11.51 - 12.7 , 9.19
Ross Detwiler , Rangers , 2015 , 7 , 33.66 , 6.95 , 0.19 , 0 - 5 , 1.32 - 3.55 , -2.78
Nicholas Martinez , Rangers , 2015 , 21 , 121.0 , 4.09 , 0.36 , 7 - 7 , 7.52 - 7.03 , -0.49
Derek Holland , Rangers , 2015 , 10 , 58.66 , 4.91 , 0.3 , 4 - 3 , 2.96 - 4.13 , 2.18
Anthony Ranaudo , Rangers , 2015 , 2 , 8.34 , 6.47 , 0.37 , 0 - 1 , 0.74 - 0.8 , -0.93
Wandy Rodriguez , Rangers , 2015 , 15 , 84.0 , 4.07 , 0.36 , 6 - 4 , 5.43 - 4.65 , 1.22
Phil Klein , Rangers , 2015 , 2 , 7.33 , 8.59 , 0.24 , 1 - 0 , 0.47 - 0.95 , 1.48
Chi Chi Gonzalez , Rangers , 2015 , 10 , 60.34 , 4.03 , 0.39 , 3 - 5 , 3.95 - 3.42 , -2.52
Matt Harrison , Rangers , 2015 , 3 , 16.0 , 6.75 , 0.25 , 1 - 2 , 0.75 - 1.57 , -0.18
Martin Perez , Rangers , 2015 , 14 , 78.66 , 4.46 , 0.34 , 3 - 6 , 4.74 - 4.7 , -3.04
