Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Jeff Juden , Yankees , 1999 , 1 , 3.67 , 2.45 , 0.0 , 0 - 1 , 0.0 - 0.44 , -0.56
Orlando Hernandez , Yankees , 2000 , 29 , 195.67 , 4.51 , 0.37 , 12 - 13 , 10.87 - 11.7 , -0.18
Roger Clemens , Yankees , 2000 , 32 , 204.34 , 3.7 , 0.4 , 13 - 8 , 12.78 - 10.2 , 2.43
David Cone , Yankees , 2000 , 29 , 153.68 , 6.73 , 0.23 , 4 - 14 , 6.71 - 14.15 , -2.56
Andy Pettitte , Yankees , 2000 , 32 , 204.66 , 4.35 , 0.37 , 19 - 9 , 11.86 - 12.37 , 10.51
Ramiro Mendoza , Yankees , 2000 , 9 , 53.33 , 4.05 , 0.37 , 5 - 3 , 3.33 - 3.05 , 1.72
Jason Grimsley , Yankees , 2000 , 4 , 17.33 , 5.19 , 0.27 , 1 - 0 , 1.08 - 1.32 , 1.24
Jake Westbrook , Yankees , 2000 , 2 , 4.34 , 20.74 , 0.0 , 0 - 2 , 0.0 - 1.41 , -0.59
Ben Ford , Yankees , 2000 , 2 , 8.33 , 9.72 , 0.2 , 0 - 1 , 0.4 - 1.11 , -0.28
Ed Yarnall , Yankees , 2000 , 1 , 1.0 , 45.0 , 0.0 , 0 - 0 , 0.0 - 0.72 , 0.72
Dwight Gooden , Yankees , 2000 , 5 , 26.34 , 3.42 , 0.39 , 3 - 1 , 1.97 - 1.32 , 1.35
Denny Neagle , Yankees , 2000 , 15 , 90.67 , 5.66 , 0.32 , 7 - 7 , 4.74 - 6.98 , 2.25
Randy Keisler , Yankees , 2000 , 1 , 5.0 , 1.8 , 0.47 , 1 - 0 , 0.47 - 0.13 , 0.65
Roger Clemens , Yankees , 2001 , 33 , 220.34 , 3.51 , 0.39 , 20 - 3 , 12.97 - 10.66 , 14.69
Andy Pettitte , Yankees , 2001 , 31 , 200.65 , 3.99 , 0.36 , 15 - 10 , 11.03 - 11.53 , 5.49
Mike Mussina , Yankees , 2001 , 34 , 228.67 , 3.15 , 0.45 , 17 - 11 , 15.27 - 10.26 , 0.99
Christian Parker , Yankees , 2001 , 1 , 3.0 , 21.0 , 0.0 , 0 - 1 , 0.0 - 0.84 , -0.16
Orlando Hernandez , Yankees , 2001 , 16 , 90.67 , 5.06 , 0.28 , 3 - 7 , 4.53 - 6.76 , -1.77
Randy Keisler , Yankees , 2001 , 10 , 50.66 , 6.22 , 0.18 , 1 - 2 , 1.79 - 4.71 , 1.93
Ted Lilly , Yankees , 2001 , 21 , 104.01 , 5.62 , 0.24 , 4 - 6 , 4.94 - 8.86 , 1.92
Ramiro Mendoza , Yankees , 2001 , 2 , 9.67 , 8.38 , 0.05 , 0 - 0 , 0.1 - 1.22 , 1.11
Adrian Hernandez , Yankees , 2001 , 3 , 15.0 , 4.8 , 0.1 , 0 - 3 , 0.29 - 1.26 , -2.03
Brett Jodie , Yankees , 2001 , 1 , 2.0 , 27.0 , 0.0 , 0 - 1 , 0.0 - 0.82 , -0.18
Sterling Hitchcock , Yankees , 2001 , 9 , 49.67 , 6.16 , 0.27 , 4 - 4 , 2.4 - 4.18 , 1.78
Roger Clemens , Yankees , 2002 , 29 , 180.0 , 4.35 , 0.34 , 13 - 6 , 9.91 - 10.73 , 7.82
David Wells , Yankees , 2002 , 31 , 206.33 , 3.75 , 0.39 , 19 - 7 , 12.09 - 10.85 , 10.76
Mike Mussina , Yankees , 2002 , 33 , 215.68 , 4.05 , 0.38 , 18 - 10 , 12.69 - 11.91 , 7.22
Andy Pettitte , Yankees , 2002 , 22 , 134.66 , 3.27 , 0.39 , 13 - 5 , 8.61 - 6.58 , 5.97
Orlando Hernandez , Yankees , 2002 , 22 , 140.0 , 3.79 , 0.37 , 8 - 5 , 8.1 - 7.39 , 2.29
Ted Lilly , Yankees , 2002 , 11 , 68.67 , 3.54 , 0.4 , 3 - 5 , 4.39 - 3.48 , -2.91
Sterling Hitchcock , Yankees , 2002 , 2 , 8.33 , 7.56 , 0.0 , 0 - 0 , 0.0 - 1.1 , 1.1
Adrian Hernandez , Yankees , 2002 , 1 , 4.0 , 13.5 , 0.0 , 0 - 1 , 0.0 - 0.79 , -0.21
Mike Thurman , Yankees , 2002 , 2 , 11.33 , 4.77 , 0.23 , 1 - 0 , 0.46 - 0.83 , 1.38
Jeff Weaver , Yankees , 2002 , 8 , 55.67 , 4.53 , 0.37 , 4 - 2 , 2.96 - 3.25 , 2.29
Roger Clemens , Yankees , 2003 , 33 , 211.67 , 3.91 , 0.39 , 17 - 9 , 12.95 - 11.06 , 6.11
Andy Pettitte , Yankees , 2003 , 33 , 208.34 , 4.02 , 0.39 , 21 - 8 , 12.86 - 11.46 , 11.6
Mike Mussina , Yankees , 2003 , 31 , 214.66 , 3.4 , 0.42 , 17 - 8 , 12.98 - 10.19 , 6.21
David Wells , Yankees , 2003 , 30 , 207.35 , 4.21 , 0.4 , 14 - 7 , 11.89 - 11.44 , 6.55
Jeff Weaver , Yankees , 2003 , 24 , 147.67 , 5.73 , 0.25 , 7 - 9 , 6.09 - 11.49 , 3.4
Jose Contreras , Yankees , 2003 , 9 , 57.67 , 2.34 , 0.48 , 6 - 1 , 4.32 - 2.06 , 2.73
Brandon Claussen , Yankees , 2003 , 1 , 6.33 , 1.42 , 0.51 , 1 - 0 , 0.51 - 0.11 , 0.6
Sterling Hitchcock , Yankees , 2003 , 1 , 6.0 , 4.5 , 0.29 , 0 - 0 , 0.29 - 0.36 , 0.07
Jorge DePaula , Yankees , 2003 , 1 , 6.33 , 0 , 0.66 , 0 - 0 , 0.66 - 0.04 , -0.62
Mike Mussina , Yankees , 2004 , 27 , 164.66 , 4.59 , 0.3 , 12 - 9 , 8.13 - 10.57 , 5.44
Kevin Brown , Yankees , 2004 , 22 , 132.01 , 4.09 , 0.35 , 10 - 6 , 7.66 - 7.77 , 4.11
Javier Vazquez , Yankees , 2004 , 32 , 198.0 , 4.91 , 0.31 , 14 - 10 , 10.04 - 13.44 , 7.4
Jose Contreras , Yankees , 2004 , 18 , 95.66 , 5.64 , 0.27 , 8 - 5 , 4.92 - 7.99 , 6.06
Jorge DePaula , Yankees , 2004 , 1 , 6.33 , 7.11 , 0.13 , 0 - 1 , 0.13 - 0.61 , -0.52
Alex Graman , Yankees , 2004 , 2 , 3.0 , 30.0 , 0.0 , 0 - 0 , 0.0 - 1.61 , 1.61
Jon Lieber , Yankees , 2004 , 27 , 176.67 , 4.33 , 0.34 , 14 - 8 , 9.14 - 10.61 , 7.47
Donovan Osborne , Yankees , 2004 , 2 , 6.33 , 14.22 , 0.09 , 0 - 0 , 0.17 - 1.35 , 1.18
Tanyon Sturtze , Yankees , 2004 , 3 , 14.0 , 4.5 , 0.21 , 2 - 0 , 0.64 - 0.98 , 2.34
Brad Halsey , Yankees , 2004 , 7 , 30.99 , 6.68 , 0.18 , 1 - 3 , 1.25 - 3.14 , -0.11
Orlando Hernandez , Yankees , 2004 , 15 , 84.66 , 3.3 , 0.35 , 8 - 2 , 5.24 - 4.04 , 4.8
Esteban Loaiza , Yankees , 2004 , 6 , 29.99 , 6.6 , 0.14 , 1 - 2 , 0.85 - 2.92 , 1.07
Randy Johnson , Yankees , 2005 , 34 , 225.33 , 3.79 , 0.4 , 17 - 8 , 13.49 - 12.0 , 7.51
Carl Pavano , Yankees , 2005 , 17 , 100.0 , 4.77 , 0.3 , 4 - 6 , 5.1 - 6.74 , -0.36
Mike Mussina , Yankees , 2005 , 30 , 179.66 , 4.41 , 0.35 , 13 - 8 , 10.44 - 11.15 , 5.71
Jaret Wright , Yankees , 2005 , 13 , 63.65 , 6.08 , 0.23 , 5 - 5 , 2.97 - 5.7 , 2.74
Kevin Brown , Yankees , 2005 , 13 , 73.32 , 6.51 , 0.22 , 4 - 7 , 2.9 - 6.63 , 0.73
Chien-Ming Wang , Yankees , 2005 , 17 , 111.66 , 4.03 , 0.34 , 8 - 5 , 5.74 - 6.28 , 3.54
Sean Henn , Yankees , 2005 , 3 , 11.33 , 11.12 , 0.0 , 0 - 3 , 0.0 - 2.04 , -0.96
Tanyon Sturtze , Yankees , 2005 , 1 , 3.67 , 9.81 , 0.0 , 0 - 0 , 0.0 - 0.62 , 0.62
Darrell May , Yankees , 2005 , 1 , 4.33 , 14.55 , 0.0 , 0 - 1 , 0.0 - 0.83 , -0.17
Tim Redding , Yankees , 2005 , 1 , 1.0 , 54.0 , 0.0 , 0 - 1 , 0.0 - 0.85 , -0.15
Al Leiter , Yankees , 2005 , 10 , 49.0 , 5.33 , 0.31 , 4 - 4 , 3.08 - 3.86 , 0.78
Aaron Small , Yankees , 2005 , 9 , 59.67 , 3.47 , 0.42 , 8 - 0 , 3.82 - 2.72 , 6.89
Shawn Chacon , Yankees , 2005 , 12 , 77.34 , 2.79 , 0.48 , 7 - 3 , 5.79 - 3.06 , 1.27
Scott Proctor , Yankees , 2005 , 1 , 5.0 , 5.4 , 0.25 , 0 - 0 , 0.25 - 0.36 , 0.11
Randy Johnson , Yankees , 2006 , 33 , 205.0 , 5.0 , 0.29 , 17 - 11 , 9.72 - 14.64 , 10.92
Mike Mussina , Yankees , 2006 , 32 , 197.34 , 3.51 , 0.35 , 15 - 7 , 11.27 - 9.67 , 6.4
Chien-Ming Wang , Yankees , 2006 , 33 , 217.32 , 3.64 , 0.38 , 19 - 6 , 12.68 - 11.3 , 11.62
Shawn Chacon , Yankees , 2006 , 11 , 51.99 , 6.58 , 0.21 , 4 - 3 , 2.35 - 5.12 , 3.77
Jaret Wright , Yankees , 2006 , 27 , 136.32 , 4.42 , 0.3 , 11 - 6 , 8.23 - 8.89 , 5.66
Aaron Small , Yankees , 2006 , 3 , 12.0 , 10.5 , 0.08 , 0 - 2 , 0.25 - 1.82 , -0.43
Kris Wilson , Yankees , 2006 , 1 , 2.67 , 10.11 , 0.0 , 0 - 0 , 0.0 - 0.52 , 0.52
Sidney Ponson , Yankees , 2006 , 3 , 12.0 , 12.0 , 0.08 , 0 - 1 , 0.24 - 2.09 , 0.85
Cory Lidle , Yankees , 2006 , 9 , 44.34 , 5.07 , 0.28 , 4 - 3 , 2.49 - 3.44 , 1.95
Jeff Karstens , Yankees , 2006 , 6 , 36.67 , 4.17 , 0.34 , 2 - 1 , 2.03 - 1.96 , 0.94
Darrell Rasner , Yankees , 2006 , 3 , 14.33 , 5.65 , 0.27 , 2 - 1 , 0.8 - 1.22 , 1.42
Sean Henn , Yankees , 2006 , 1 , 3.67 , 7.36 , 0.0 , 0 - 1 , 0.0 - 0.51 , -0.49
Carl Pavano , Yankees , 2007 , 2 , 11.33 , 4.77 , 0.23 , 1 - 0 , 0.46 - 0.83 , 1.38
Andy Pettitte , Yankees , 2007 , 34 , 213.33 , 4.09 , 0.35 , 15 - 9 , 12.07 - 12.04 , 5.98
Mike Mussina , Yankees , 2007 , 27 , 148.35 , 5.16 , 0.3 , 11 - 10 , 8.09 - 10.36 , 3.28
Kei Igawa , Yankees , 2007 , 12 , 61.33 , 6.9 , 0.2 , 1 - 3 , 2.42 - 5.78 , 1.36
Darrell Rasner , Yankees , 2007 , 6 , 24.66 , 4.01 , 0.25 , 1 - 3 , 1.5 - 1.98 , -1.52
Chase Wright , Yankees , 2007 , 2 , 8.0 , 7.88 , 0.13 , 1 - 0 , 0.25 - 0.98 , 1.73
Jeff Karstens , Yankees , 2007 , 3 , 7.33 , 14.73 , 0.0 , 0 - 2 , 0.0 - 1.55 , -0.45
Chien-Ming Wang , Yankees , 2007 , 30 , 199.32 , 3.7 , 0.4 , 19 - 7 , 12.1 - 10.0 , 9.9
Phil Hughes , Yankees , 2007 , 13 , 72.66 , 4.46 , 0.31 , 5 - 3 , 3.97 - 4.57 , 2.61
Matthew Desalvo , Yankees , 2007 , 6 , 27.67 , 5.2 , 0.19 , 1 - 3 , 1.11 - 2.55 , -0.56
Tyler Clippard , Yankees , 2007 , 6 , 27.0 , 6.33 , 0.21 , 3 - 1 , 1.24 - 2.59 , 3.36
Roger Clemens , Yankees , 2007 , 17 , 97.99 , 4.13 , 0.33 , 6 - 6 , 5.58 - 5.98 , 0.39
Ian Kennedy , Yankees , 2007 , 3 , 19.0 , 1.89 , 0.51 , 1 - 0 , 1.53 - 0.46 , -0.07
Sean Henn , Yankees , 2007 , 1 , 3.0 , 3.0 , 0.0 , 0 - 0 , 0.0 - 0.22 , 0.22
Chien-Ming Wang , Yankees , 2008 , 15 , 94.99 , 4.07 , 0.41 , 8 - 2 , 6.12 - 5.16 , 5.04
Mike Mussina , Yankees , 2008 , 34 , 200.34 , 3.37 , 0.38 , 20 - 9 , 13.04 - 9.98 , 7.94
Phil Hughes , Yankees , 2008 , 8 , 34.0 , 6.62 , 0.12 , 0 - 4 , 0.99 - 3.57 , -1.42
Ian Kennedy , Yankees , 2008 , 9 , 36.67 , 8.34 , 0.13 , 0 - 4 , 1.16 - 4.75 , -0.4
Andy Pettitte , Yankees , 2008 , 33 , 204.01 , 4.54 , 0.34 , 14 - 14 , 11.23 - 12.16 , 0.92
Brian Bruney , Yankees , 2008 , 1 , 2.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.06 , 0.06
Darrell Rasner , Yankees , 2008 , 20 , 105.0 , 5.4 , 0.28 , 5 - 10 , 5.57 - 7.99 , -2.58
Kei Igawa , Yankees , 2008 , 1 , 3.0 , 18.0 , 0.0 , 0 - 1 , 0.0 - 0.77 , -0.23
Joba Chamberlain , Yankees , 2008 , 12 , 65.34 , 2.75 , 0.35 , 3 - 1 , 4.17 - 2.89 , 0.72
Dan Giese , Yankees , 2008 , 3 , 16.67 , 3.78 , 0.42 , 0 - 2 , 1.25 - 0.94 , -2.31
Sidney Ponson , Yankees , 2008 , 15 , 79.0 , 5.92 , 0.27 , 4 - 4 , 4.05 - 6.53 , 2.48
Carl Pavano , Yankees , 2008 , 7 , 34.33 , 5.77 , 0.21 , 4 - 2 , 1.47 - 2.89 , 3.41
Alfredo Aceves , Yankees , 2008 , 4 , 23.0 , 2.74 , 0.41 , 1 - 0 , 1.65 - 0.99 , 0.34
CC Sabathia , Yankees , 2009 , 34 , 230.03 , 3.36 , 0.42 , 19 - 8 , 14.19 - 11.38 , 8.19
Chien-Ming Wang , Yankees , 2009 , 9 , 34.0 , 11.38 , 0.11 , 1 - 6 , 1.03 - 5.05 , -0.98
A.J. Burnett , Yankees , 2009 , 33 , 207.0 , 4.04 , 0.38 , 13 - 9 , 12.43 - 11.17 , 2.74
Andy Pettitte , Yankees , 2009 , 32 , 194.66 , 4.16 , 0.33 , 14 - 8 , 10.59 - 11.31 , 6.72
Joba Chamberlain , Yankees , 2009 , 31 , 156.34 , 4.78 , 0.22 , 9 - 6 , 6.94 - 11.55 , 7.62
Phil Hughes , Yankees , 2009 , 7 , 34.67 , 5.45 , 0.3 , 3 - 2 , 2.1 - 2.73 , 1.63
Alfredo Aceves , Yankees , 2009 , 1 , 3.33 , 8.11 , 0.0 , 0 - 0 , 0.0 - 0.47 , 0.47
Sergio Mitre , Yankees , 2009 , 9 , 43.99 , 7.16 , 0.21 , 3 - 3 , 1.91 - 4.27 , 2.36
Chad Gaudin , Yankees , 2009 , 6 , 31.01 , 3.19 , 0.22 , 1 - 0 , 1.33 - 1.66 , 1.33
CC Sabathia , Yankees , 2010 , 34 , 237.67 , 3.18 , 0.43 , 21 - 7 , 14.78 - 10.58 , 9.8
A.J. Burnett , Yankees , 2010 , 33 , 186.66 , 5.26 , 0.31 , 10 - 15 , 10.15 - 13.77 , -1.38
Andy Pettitte , Yankees , 2010 , 21 , 128.99 , 3.28 , 0.4 , 11 - 3 , 8.34 - 6.22 , 5.88
Javier Vazquez , Yankees , 2010 , 26 , 144.0 , 5.56 , 0.25 , 8 - 10 , 6.63 - 11.35 , 2.72
Phil Hughes , Yankees , 2010 , 29 , 174.34 , 4.23 , 0.34 , 17 - 8 , 9.92 - 10.06 , 9.15
Sergio Mitre , Yankees , 2010 , 3 , 13.66 , 5.93 , 0.16 , 0 - 2 , 0.47 - 1.36 , -1.11
Dustin Moseley , Yankees , 2010 , 9 , 50.99 , 5.3 , 0.23 , 4 - 4 , 2.08 - 3.91 , 1.84
Ivan Nova , Yankees , 2010 , 7 , 36.68 , 4.91 , 0.24 , 1 - 1 , 1.69 - 2.62 , 0.93
CC Sabathia , Yankees , 2011 , 33 , 237.34 , 3.0 , 0.46 , 19 - 8 , 15.22 - 10.0 , 5.78
A.J. Burnett , Yankees , 2011 , 32 , 190.0 , 5.16 , 0.29 , 11 - 11 , 9.34 - 13.14 , 3.8
Phil Hughes , Yankees , 2011 , 14 , 71.67 , 5.9 , 0.28 , 5 - 4 , 3.9 - 6.08 , 3.18
Ivan Nova , Yankees , 2011 , 27 , 164.65 , 3.66 , 0.37 , 16 - 3 , 10.0 - 8.63 , 11.63
Freddy Garcia , Yankees , 2011 , 25 , 145.68 , 3.58 , 0.39 , 12 - 8 , 9.73 - 7.5 , 1.77
Bartolo Colon , Yankees , 2011 , 26 , 153.0 , 4.0 , 0.36 , 8 - 9 , 9.29 - 9.1 , -1.19
Brian Gordon , Yankees , 2011 , 2 , 10.33 , 5.23 , 0.26 , 0 - 1 , 0.53 - 0.73 , -0.8
Hector Noesi , Yankees , 2011 , 2 , 4.67 , 9.64 , 0.0 , 0 - 1 , 0.0 - 1.02 , 0.02
Dellin Betances , Yankees , 2011 , 1 , 2.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.06 , 0.06
CC Sabathia , Yankees , 2012 , 28 , 200.0 , 3.38 , 0.42 , 15 - 6 , 11.65 - 9.37 , 6.72
Hiroki Kuroda , Yankees , 2012 , 33 , 219.65 , 3.32 , 0.41 , 16 - 11 , 13.46 - 10.4 , 1.95
Phil Hughes , Yankees , 2012 , 32 , 191.33 , 4.23 , 0.34 , 16 - 13 , 11.01 - 11.4 , 3.39
Ivan Nova , Yankees , 2012 , 28 , 170.33 , 5.02 , 0.3 , 12 - 8 , 8.49 - 11.53 , 7.04
Freddy Garcia , Yankees , 2012 , 17 , 85.01 , 5.93 , 0.21 , 5 - 6 , 3.53 - 7.42 , 2.89
David Phelps , Yankees , 2012 , 11 , 57.34 , 3.77 , 0.22 , 2 - 2 , 2.39 - 3.57 , 1.17
Andy Pettitte , Yankees , 2012 , 12 , 75.33 , 2.87 , 0.41 , 5 - 4 , 4.86 - 3.22 , -0.64
Adam Warren , Yankees , 2012 , 1 , 2.33 , 23.18 , 0.0 , 0 - 0 , 0.0 - 0.82 , 0.82
CC Sabathia , Yankees , 2013 , 32 , 210.98 , 4.78 , 0.3 , 14 - 13 , 9.69 - 13.78 , 5.09
Hiroki Kuroda , Yankees , 2013 , 32 , 201.33 , 3.31 , 0.42 , 11 - 13 , 13.47 - 9.55 , -5.92
Andy Pettitte , Yankees , 2013 , 30 , 185.34 , 3.74 , 0.36 , 11 - 11 , 10.77 - 9.64 , -1.13
Ivan Nova , Yankees , 2013 , 20 , 127.67 , 3.17 , 0.41 , 8 - 6 , 8.21 - 5.91 , -0.3
Phil Hughes , Yankees , 2013 , 29 , 145.33 , 4.95 , 0.23 , 4 - 14 , 6.66 - 11.48 , -5.18
David Phelps , Yankees , 2013 , 12 , 65.67 , 4.93 , 0.34 , 5 - 4 , 4.07 - 4.36 , 1.29
Vidal Nuno , Yankees , 2013 , 3 , 17.0 , 2.12 , 0.46 , 1 - 1 , 1.38 - 0.52 , -0.86
Adam Warren , Yankees , 2013 , 2 , 8.0 , 2.25 , 0.3 , 1 - 0 , 0.59 - 0.44 , 0.84
David Huff , Yankees , 2013 , 2 , 8.33 , 10.8 , 0.24 , 0 - 1 , 0.47 - 1.09 , -0.39
CC Sabathia , Yankees , 2014 , 8 , 46.0 , 5.28 , 0.27 , 3 - 4 , 2.16 - 3.4 , 0.24
Hiroki Kuroda , Yankees , 2014 , 32 , 199.03 , 3.71 , 0.35 , 11 - 9 , 11.09 - 10.44 , 1.35
Ivan Nova , Yankees , 2014 , 4 , 20.67 , 8.27 , 0.22 , 2 - 2 , 0.88 - 2.16 , 1.28
Masahiro Tanaka , Yankees , 2014 , 20 , 136.33 , 2.77 , 0.48 , 13 - 5 , 9.64 - 5.04 , 3.41
Michael Pineda , Yankees , 2014 , 13 , 76.32 , 1.89 , 0.47 , 5 - 5 , 6.17 - 2.29 , -3.88
Vidal Nuno , Yankees , 2014 , 14 , 73.67 , 4.89 , 0.26 , 2 - 5 , 3.69 - 5.41 , -1.28
David Phelps , Yankees , 2014 , 17 , 96.67 , 4.28 , 0.35 , 5 - 5 , 5.98 - 5.69 , -0.3
Chase Whitley , Yankees , 2014 , 12 , 58.67 , 4.76 , 0.23 , 3 - 3 , 2.77 - 4.4 , 1.64
Shane Greene , Yankees , 2014 , 14 , 78.34 , 3.79 , 0.36 , 5 - 4 , 5.1 - 4.46 , 0.36
Brandon McCarthy , Yankees , 2014 , 14 , 90.33 , 2.89 , 0.46 , 7 - 5 , 6.39 - 3.52 , -0.87
Chris Capuano , Yankees , 2014 , 12 , 65.66 , 4.25 , 0.33 , 2 - 3 , 3.94 - 4.23 , -0.72
Esmil Rogers , Yankees , 2014 , 1 , 5.0 , 1.8 , 0.47 , 1 - 0 , 0.47 - 0.13 , 0.65
Bryan Mitchell , Yankees , 2014 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Masahiro Tanaka , Yankees , 2015 , 24 , 154.0 , 3.51 , 0.4 , 12 - 7 , 9.65 - 7.32 , 2.67
Michael Pineda , Yankees , 2015 , 27 , 160.67 , 4.37 , 0.35 , 12 - 10 , 9.46 - 9.79 , 2.33
CC Sabathia , Yankees , 2015 , 29 , 167.35 , 4.73 , 0.29 , 6 - 10 , 8.36 - 11.24 , -1.13
Nathan Eovaldi , Yankees , 2015 , 27 , 154.32 , 4.2 , 0.33 , 14 - 3 , 9.01 - 9.09 , 11.08
Adam Warren , Yankees , 2015 , 17 , 96.01 , 3.66 , 0.29 , 6 - 6 , 4.99 - 5.37 , 0.38
Chase Whitley , Yankees , 2015 , 4 , 19.34 , 4.19 , 0.33 , 1 - 2 , 1.34 - 1.35 , -0.98
Chris Capuano , Yankees , 2015 , 4 , 13.33 , 9.45 , 0.06 , 0 - 3 , 0.25 - 2.13 , -1.12
Ivan Nova , Yankees , 2015 , 17 , 94.01 , 5.07 , 0.3 , 6 - 11 , 5.08 - 6.5 , -3.58
Bryan Mitchell , Yankees , 2015 , 2 , 5.67 , 7.94 , 0.0 , 0 - 1 , 0.0 - 0.94 , -0.06
Luis Severino , Yankees , 2015 , 11 , 62.33 , 2.89 , 0.43 , 5 - 3 , 4.76 - 2.58 , -0.18
Masahiro Tanaka , Yankees , 2016 , 5 , 31.34 , 2.87 , 0.44 , 1 - 0 , 2.22 - 1.07 , -0.15
Michael Pineda , Yankees , 2016 , 5 , 27.0 , 6.33 , 0.26 , 1 - 3 , 1.28 - 2.2 , -1.08
Nathan Eovaldi , Yankees , 2016 , 5 , 29.67 , 5.46 , 0.29 , 1 - 2 , 1.45 - 2.21 , -0.24
Luis Severino , Yankees , 2016 , 5 , 25.67 , 6.31 , 0.22 , 0 - 4 , 1.1 - 2.24 , -2.86
CC Sabathia , Yankees , 2016 , 5 , 28.34 , 3.81 , 0.26 , 2 - 2 , 1.31 - 1.75 , 0.44
