Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Wandy Rodriguez , Astros , 2009 , 33 , 205.67 , 3.02 , 0.43 , 14 - 12 , 14.27 - 8.54 , -3.74
Brian Moehler , Astros , 2009 , 29 , 154.66 , 5.47 , 0.3 , 8 - 12 , 8.6 - 11.55 , -1.05
Mike Hampton , Astros , 2009 , 21 , 112.0 , 5.3 , 0.26 , 7 - 10 , 5.52 - 8.46 , -0.06
Russ Ortiz , Astros , 2009 , 13 , 63.99 , 6.61 , 0.22 , 2 - 5 , 2.81 - 6.03 , 0.22
Felipe Paulino , Astros , 2009 , 17 , 87.0 , 5.69 , 0.28 , 2 - 11 , 4.68 - 6.86 , -6.82
Brandon Backe , Astros , 2009 , 1 , 4.0 , 6.75 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Bud Norris , Astros , 2009 , 10 , 52.67 , 4.61 , 0.36 , 6 - 3 , 3.56 - 3.46 , 2.9
Yorman Bazardo , Astros , 2009 , 6 , 25.68 , 8.76 , 0.1 , 1 - 3 , 0.6 - 3.29 , 0.69
Wilton Lopez , Astros , 2009 , 2 , 8.67 , 8.3 , 0.13 , 0 - 2 , 0.25 - 1.06 , -1.19
Roy Oswalt , Astros , 2010 , 20 , 129.0 , 3.42 , 0.4 , 6 - 12 , 8.08 - 6.23 , -7.85
Wandy Rodriguez , Astros , 2010 , 32 , 194.99 , 3.6 , 0.4 , 11 - 12 , 12.83 - 9.58 , -4.25
Brett Myers , Astros , 2010 , 33 , 223.68 , 3.14 , 0.44 , 14 - 8 , 14.66 - 9.38 , 0.72
Bud Norris , Astros , 2010 , 27 , 153.69 , 4.92 , 0.29 , 9 - 10 , 7.79 - 10.79 , 2.0
Felipe Paulino , Astros , 2010 , 14 , 86.01 , 4.39 , 0.35 , 1 - 8 , 4.94 - 5.05 , -6.88
Brian Moehler , Astros , 2010 , 8 , 38.34 , 5.16 , 0.24 , 1 - 3 , 1.9 - 2.73 , -1.17
Josh Banks , Astros , 2010 , 1 , 4.0 , 13.5 , 0.0 , 0 - 1 , 0.0 - 0.79 , -0.21
Wesley Wright , Astros , 2010 , 4 , 19.0 , 6.63 , 0.16 , 1 - 2 , 0.63 - 1.9 , 0.27
J.A. Happ , Astros , 2010 , 13 , 71.99 , 3.75 , 0.42 , 5 - 4 , 5.48 - 3.95 , -0.53
Nelson Figueroa , Astros , 2010 , 10 , 55.67 , 3.23 , 0.37 , 4 - 3 , 3.72 - 2.75 , 0.04
Brett Myers , Astros , 2011 , 33 , 214.01 , 4.46 , 0.34 , 7 - 14 , 11.24 - 12.81 , -5.43
Wandy Rodriguez , Astros , 2011 , 30 , 191.0 , 3.49 , 0.4 , 11 - 11 , 12.09 - 9.27 , -2.81
Bud Norris , Astros , 2011 , 31 , 186.0 , 3.77 , 0.37 , 6 - 11 , 11.43 - 9.98 , -6.44
J.A. Happ , Astros , 2011 , 28 , 156.35 , 5.35 , 0.28 , 6 - 15 , 7.97 - 11.42 , -5.55
Nelson Figueroa , Astros , 2011 , 5 , 25.0 , 8.28 , 0.16 , 0 - 3 , 0.78 - 2.9 , -0.88
Aneury Rodriguez , Astros , 2011 , 8 , 40.33 , 5.8 , 0.24 , 0 - 4 , 1.96 - 3.38 , -2.58
Jordan Lyles , Astros , 2011 , 15 , 89.66 , 5.02 , 0.29 , 2 - 7 , 4.32 - 6.22 , -3.09
Henry Sosa , Astros , 2011 , 10 , 53.33 , 5.23 , 0.27 , 3 - 5 , 2.66 - 3.97 , -0.69
Lucas Harrell , Astros , 2011 , 2 , 8.33 , 3.24 , 0.3 , 0 - 1 , 0.59 - 0.52 , -1.07
Wandy Rodriguez , Astros , 2012 , 21 , 130.66 , 3.79 , 0.37 , 7 - 9 , 7.79 - 6.94 , -2.84
Lucas Harrell , Astros , 2012 , 32 , 193.67 , 3.76 , 0.39 , 11 - 11 , 12.57 - 9.72 , -2.86
Bud Norris , Astros , 2012 , 29 , 168.33 , 4.65 , 0.34 , 7 - 13 , 9.84 - 10.71 , -5.13
J.A. Happ , Astros , 2012 , 18 , 104.32 , 4.83 , 0.31 , 7 - 9 , 5.57 - 6.88 , -0.69
Kyle Weiland , Astros , 2012 , 3 , 17.67 , 6.62 , 0.2 , 0 - 3 , 0.59 - 1.6 , -1.99
Jordan Lyles , Astros , 2012 , 25 , 141.33 , 5.09 , 0.27 , 5 - 12 , 6.86 - 10.26 , -3.6
Aneury Rodriguez , Astros , 2012 , 1 , 6.0 , 3.0 , 0.4 , 0 - 0 , 0.4 - 0.23 , -0.16
Dallas Keuchel , Astros , 2012 , 16 , 85.33 , 5.27 , 0.3 , 3 - 8 , 4.75 - 6.32 , -3.44
Armando Galarraga , Astros , 2012 , 5 , 24.0 , 6.75 , 0.19 , 0 - 4 , 0.96 - 2.27 , -2.69
Fernando Abad , Astros , 2012 , 6 , 22.33 , 6.45 , 0.04 , 0 - 6 , 0.25 - 2.57 , -3.68
Edgar Gonzalez , Astros , 2012 , 6 , 25.0 , 5.04 , 0.21 , 3 - 1 , 1.24 - 2.11 , 2.86
Bud Norris , Astros , 2013 , 21 , 126.01 , 3.93 , 0.39 , 6 - 9 , 8.28 - 6.76 , -4.53
Lucas Harrell , Astros , 2013 , 22 , 114.33 , 5.98 , 0.32 , 5 - 12 , 6.94 - 9.04 , -4.9
Philip Humber , Astros , 2013 , 7 , 33.67 , 8.82 , 0.21 , 0 - 7 , 1.45 - 3.93 , -4.52
Bradley Peacock , Astros , 2013 , 14 , 75.66 , 5.0 , 0.25 , 5 - 6 , 3.49 - 5.52 , 1.02
Erik Bedard , Astros , 2013 , 26 , 133.99 , 4.77 , 0.26 , 3 - 11 , 6.8 - 9.47 , -5.33
Jordan Lyles , Astros , 2013 , 25 , 139.0 , 5.57 , 0.3 , 7 - 9 , 7.6 - 10.11 , 0.5
Dallas Keuchel , Astros , 2013 , 22 , 132.34 , 4.9 , 0.3 , 6 - 8 , 6.56 - 8.83 , 0.27
Jarred Cosart , Astros , 2013 , 10 , 60.0 , 1.95 , 0.49 , 1 - 1 , 4.87 - 1.78 , -3.08
Brett Oberholtzer , Astros , 2013 , 10 , 64.33 , 2.24 , 0.51 , 4 - 5 , 5.14 - 2.0 , -4.14
Paul Clemens , Astros , 2013 , 5 , 26.67 , 3.71 , 0.29 , 0 - 3 , 1.45 - 1.58 , -2.87
Scott Feldman , Astros , 2014 , 29 , 180.32 , 3.74 , 0.39 , 8 - 12 , 11.21 - 9.09 , -6.12
Jarred Cosart , Astros , 2014 , 20 , 116.34 , 4.41 , 0.35 , 9 - 7 , 7.03 - 7.11 , 2.08
Brett Oberholtzer , Astros , 2014 , 24 , 143.66 , 4.39 , 0.32 , 5 - 13 , 7.58 - 8.6 , -6.98
Lucas Harrell , Astros , 2014 , 3 , 12.33 , 9.49 , 0.06 , 0 - 3 , 0.17 - 1.78 , -1.39
Dallas Keuchel , Astros , 2014 , 29 , 200.01 , 2.92 , 0.47 , 12 - 9 , 13.53 - 7.95 , -2.58
Bradley Peacock , Astros , 2014 , 24 , 122.0 , 4.5 , 0.28 , 4 - 8 , 6.81 - 7.78 , -3.03
Collin McHugh , Astros , 2014 , 25 , 154.66 , 2.74 , 0.43 , 11 - 9 , 10.8 - 6.23 , -2.57
Rudy Owens , Astros , 2014 , 1 , 5.67 , 7.94 , 0.13 , 0 - 1 , 0.13 - 0.61 , -0.51
Jake Buchanan , Astros , 2014 , 2 , 9.33 , 7.72 , 0.13 , 0 - 1 , 0.25 - 1.1 , -0.15
Nicholas Tropeano , Astros , 2014 , 4 , 21.67 , 4.57 , 0.31 , 1 - 3 , 1.25 - 1.36 , -1.89
Sam Deduno , Astros , 2014 , 1 , 4.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.12 , 0.12
Dallas Keuchel , Astros , 2015 , 33 , 232.02 , 2.48 , 0.52 , 20 - 8 , 17.02 - 7.89 , 2.87
Scott Feldman , Astros , 2015 , 18 , 108.35 , 3.9 , 0.37 , 5 - 5 , 6.71 - 5.79 , -0.92
Asher Wojciechowski , Astros , 2015 , 3 , 12.0 , 9.75 , 0.0 , 0 - 1 , 0.0 - 1.94 , 0.94
Collin McHugh , Astros , 2015 , 32 , 203.67 , 3.89 , 0.37 , 19 - 7 , 11.94 - 10.82 , 10.88
Fausto Carmona , Astros , 2015 , 11 , 66.01 , 5.18 , 0.24 , 2 - 5 , 2.61 - 4.7 , -0.91
Bradley Peacock , Astros , 2015 , 1 , 5.0 , 5.4 , 0.25 , 0 - 1 , 0.25 - 0.36 , -0.89
Sam Deduno , Astros , 2015 , 2 , 8.67 , 11.42 , 0.0 , 0 - 1 , 0.0 - 1.13 , 0.13
Brett Oberholtzer , Astros , 2015 , 8 , 38.33 , 4.46 , 0.26 , 2 - 2 , 2.08 - 2.67 , 0.59
Lance McCullers , Astros , 2015 , 22 , 125.66 , 3.22 , 0.36 , 6 - 7 , 8.01 - 5.94 , -3.06
Vincent Velasquez , Astros , 2015 , 7 , 37.99 , 4.03 , 0.27 , 1 - 1 , 1.86 - 2.26 , 0.4
Daniel Straily , Astros , 2015 , 3 , 15.34 , 5.87 , 0.13 , 0 - 1 , 0.4 - 1.44 , 0.04
Scott Kazmir , Astros , 2015 , 13 , 73.34 , 4.17 , 0.31 , 2 - 6 , 4.09 - 4.59 , -3.5
Michael Fiers , Astros , 2015 , 9 , 57.34 , 2.67 , 0.47 , 2 - 1 , 4.26 - 2.04 , -1.22
Dallas Keuchel , Astros , 2016 , 6 , 37.0 , 5.11 , 0.29 , 2 - 4 , 1.73 - 2.71 , -1.02
Collin McHugh , Astros , 2016 , 6 , 27.33 , 6.59 , 0.24 , 3 - 3 , 1.43 - 2.88 , 1.45
Michael Fiers , Astros , 2016 , 6 , 33.67 , 5.35 , 0.23 , 2 - 1 , 1.38 - 2.56 , 2.18
Scott Feldman , Astros , 2016 , 4 , 19.66 , 4.58 , 0.23 , 0 - 2 , 0.91 - 1.51 , -1.41
Doug Fister , Astros , 2016 , 5 , 29.34 , 4.6 , 0.33 , 2 - 3 , 1.63 - 1.78 , -0.85
Christopher M Devenski , Astros , 2016 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
