Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
John Burkett , Braves , 2000 , 22 , 119.68 , 4.81 , 0.29 , 9 - 4 , 6.33 - 8.19 , 6.86
Andy Ashby , Braves , 2000 , 15 , 98.0 , 4.13 , 0.38 , 8 - 6 , 5.68 - 5.71 , 2.03
John Burkett , Braves , 2001 , 34 , 219.35 , 3.04 , 0.44 , 12 - 12 , 14.86 - 9.32 , -5.55
Tom Glavine , Braves , 2001 , 35 , 219.34 , 3.57 , 0.38 , 16 - 7 , 13.33 - 10.95 , 6.62
Kevin Millwood , Braves , 2001 , 21 , 120.99 , 4.31 , 0.33 , 7 - 7 , 6.92 - 7.55 , 0.63
Odalis Perez , Braves , 2001 , 16 , 86.66 , 4.57 , 0.31 , 6 - 6 , 4.92 - 5.82 , 0.9
Greg Maddux , Braves , 2001 , 34 , 233.01 , 3.05 , 0.44 , 17 - 11 , 15.05 - 10.08 , 1.03
Jason Marquis , Braves , 2001 , 16 , 99.33 , 3.26 , 0.38 , 4 - 6 , 6.14 - 4.69 , -3.45
John Smoltz , Braves , 2001 , 5 , 25.0 , 5.76 , 0.25 , 2 - 2 , 1.23 - 2.08 , 0.84
Damian Moss , Braves , 2001 , 1 , 4.0 , 4.5 , 0.0 , 0 - 0 , 0.0 - 0.38 , 0.38
Tom Glavine , Braves , 2002 , 36 , 224.68 , 2.96 , 0.43 , 18 - 11 , 15.66 - 9.56 , 0.91
Kevin Millwood , Braves , 2002 , 34 , 213.02 , 3.25 , 0.41 , 17 - 8 , 13.81 - 9.73 , 4.92
Jason Marquis , Braves , 2002 , 22 , 114.33 , 5.04 , 0.26 , 8 - 9 , 5.75 - 8.46 , 1.72
Albie Lopez , Braves , 2002 , 4 , 19.0 , 7.11 , 0.16 , 0 - 4 , 0.65 - 1.92 , -2.73
Damian Moss , Braves , 2002 , 29 , 175.02 , 3.5 , 0.41 , 12 - 6 , 11.85 - 8.74 , 2.89
John Ennis , Braves , 2002 , 1 , 4.0 , 4.5 , 0.0 , 0 - 0 , 0.0 - 0.38 , 0.38
Greg Maddux , Braves , 2002 , 34 , 199.34 , 2.62 , 0.45 , 16 - 6 , 15.35 - 7.56 , 2.21
Jung Bong , Braves , 2002 , 1 , 6.0 , 7.5 , 0.13 , 0 - 1 , 0.13 - 0.61 , -0.52
Greg Maddux , Braves , 2003 , 36 , 218.34 , 3.96 , 0.39 , 16 - 11 , 14.13 - 11.74 , 2.61
Horacio Ramirez , Braves , 2003 , 29 , 182.35 , 4.0 , 0.37 , 12 - 4 , 10.78 - 9.79 , 7.01
Russ Ortiz , Braves , 2003 , 34 , 212.33 , 3.81 , 0.39 , 21 - 7 , 13.11 - 11.18 , 12.07
Jason Marquis , Braves , 2003 , 2 , 10.33 , 3.48 , 0.35 , 0 - 0 , 0.71 - 0.47 , -0.23
Trey Hodges , Braves , 2003 , 1 , 4.67 , 1.93 , 0.0 , 0 - 0 , 0.0 - 0.3 , 0.3
Shane Reynolds , Braves , 2003 , 29 , 165.31 , 5.5 , 0.29 , 11 - 9 , 8.29 - 12.66 , 6.37
Mike Hampton , Braves , 2003 , 31 , 190.01 , 3.84 , 0.37 , 14 - 8 , 11.49 - 10.09 , 4.6
Russ Ortiz , Braves , 2004 , 34 , 204.66 , 4.13 , 0.38 , 15 - 9 , 13.02 - 11.81 , 4.79
Mike Hampton , Braves , 2004 , 29 , 172.33 , 4.28 , 0.33 , 13 - 9 , 9.7 - 10.56 , 4.86
John Thomson , Braves , 2004 , 33 , 198.34 , 3.72 , 0.36 , 14 - 8 , 11.81 - 10.5 , 4.69
Horacio Ramirez , Braves , 2004 , 9 , 59.32 , 2.28 , 0.44 , 2 - 4 , 4.0 - 1.81 , -4.18
Jaret Wright , Braves , 2004 , 32 , 186.33 , 3.28 , 0.39 , 15 - 8 , 12.57 - 8.72 , 3.15
Travis Smith , Braves , 2004 , 4 , 22.0 , 4.5 , 0.3 , 1 - 3 , 1.21 - 1.47 , -1.74
Paul Byrd , Braves , 2004 , 19 , 114.33 , 3.94 , 0.35 , 8 - 7 , 6.61 - 6.25 , 0.64
Jose Capellan , Braves , 2004 , 2 , 6.0 , 13.5 , 0.18 , 0 - 1 , 0.35 - 1.18 , -0.18
John Smoltz , Braves , 2005 , 33 , 229.67 , 3.06 , 0.43 , 14 - 7 , 14.17 - 9.97 , 2.8
Mike Hampton , Braves , 2005 , 12 , 69.33 , 3.5 , 0.36 , 5 - 3 , 4.28 - 3.61 , 1.33
Tim Hudson , Braves , 2005 , 29 , 192.0 , 3.52 , 0.42 , 14 - 9 , 12.07 - 9.25 , 2.18
John Thomson , Braves , 2005 , 17 , 98.67 , 4.47 , 0.31 , 4 - 6 , 5.35 - 6.13 , -1.21
Horacio Ramirez , Braves , 2005 , 32 , 198.68 , 4.48 , 0.34 , 11 - 9 , 10.96 - 12.22 , 3.27
Kyle Davies , Braves , 2005 , 14 , 75.67 , 4.28 , 0.35 , 6 - 4 , 4.95 - 4.72 , 1.77
Seth Greisinger , Braves , 2005 , 1 , 5.0 , 3.6 , 0.35 , 0 - 0 , 0.35 - 0.24 , -0.12
Jorge Sosa , Braves , 2005 , 20 , 106.66 , 2.62 , 0.4 , 10 - 3 , 7.94 - 4.01 , 3.07
Roman Colon , Braves , 2005 , 4 , 23.33 , 3.09 , 0.36 , 1 - 2 , 1.44 - 1.16 , -1.29
Tim Hudson , Braves , 2006 , 35 , 218.35 , 4.86 , 0.33 , 13 - 12 , 11.52 - 14.56 , 4.04
John Smoltz , Braves , 2006 , 35 , 232.0 , 3.49 , 0.42 , 16 - 9 , 14.75 - 11.46 , 3.71
Horacio Ramirez , Braves , 2006 , 14 , 76.34 , 4.48 , 0.36 , 5 - 5 , 5.02 - 5.18 , 0.16
Jorge Sosa , Braves , 2006 , 13 , 70.0 , 5.53 , 0.24 , 1 - 8 , 3.11 - 5.63 , -4.48
Kyle Davies , Braves , 2006 , 14 , 63.33 , 8.38 , 0.18 , 3 - 7 , 2.49 - 7.53 , 1.04
John Thomson , Braves , 2006 , 15 , 75.67 , 4.88 , 0.3 , 2 - 7 , 4.54 - 5.36 , -4.18
Travis Smith , Braves , 2006 , 1 , 4.33 , 4.16 , 0.0 , 0 - 1 , 0.0 - 0.38 , -0.62
Lance Cormier , Braves , 2006 , 9 , 48.0 , 4.31 , 0.28 , 2 - 4 , 2.51 - 3.1 , -1.41
Chuck James , Braves , 2006 , 18 , 107.66 , 3.93 , 0.38 , 11 - 4 , 6.9 - 5.98 , 6.08
Jason Shiell , Braves , 2006 , 3 , 12.0 , 9.75 , 0.08 , 0 - 2 , 0.25 - 1.74 , -0.51
Kevin Barry , Braves , 2006 , 1 , 3.33 , 13.51 , 0.0 , 0 - 1 , 0.0 - 0.69 , -0.31
Oscar Villarreal , Braves , 2006 , 4 , 18.0 , 3.5 , 0.33 , 1 - 0 , 1.32 - 1.01 , 0.69
John Smoltz , Braves , 2007 , 32 , 205.67 , 3.11 , 0.41 , 14 - 8 , 13.19 - 9.12 , 1.94
Tim Hudson , Braves , 2007 , 34 , 224.34 , 3.33 , 0.43 , 16 - 10 , 14.55 - 10.64 , 2.1
Chuck James , Braves , 2007 , 30 , 161.33 , 4.24 , 0.31 , 11 - 10 , 9.43 - 10.03 , 1.6
Mark Redman , Braves , 2007 , 5 , 20.34 , 10.62 , 0.09 , 0 - 4 , 0.47 - 3.19 , -1.28
Kyle Davies , Braves , 2007 , 17 , 86.0 , 5.76 , 0.24 , 4 - 8 , 4.02 - 7.49 , -0.53
Anthony Lerew , Braves , 2007 , 3 , 11.67 , 7.71 , 0.13 , 0 - 2 , 0.4 - 1.48 , -0.91
Buddy Carlyle , Braves , 2007 , 20 , 104.0 , 5.37 , 0.21 , 8 - 7 , 4.27 - 8.38 , 5.12
Lance Cormier , Braves , 2007 , 9 , 44.67 , 6.85 , 0.19 , 2 - 6 , 1.75 - 4.38 , -1.38
Jo-Jo Reyes , Braves , 2007 , 10 , 47.33 , 6.47 , 0.23 , 2 - 2 , 2.31 - 4.41 , 2.1
Jeff Bennett , Braves , 2007 , 2 , 11.67 , 3.08 , 0.4 , 1 - 1 , 0.8 - 0.47 , -0.33
Tim Hudson , Braves , 2008 , 22 , 141.01 , 3.19 , 0.44 , 11 - 7 , 9.68 - 6.51 , 0.83
Tom Glavine , Braves , 2008 , 13 , 63.34 , 5.54 , 0.26 , 2 - 4 , 3.43 - 5.18 , -0.24
Jair Jurrjens , Braves , 2008 , 31 , 188.33 , 3.68 , 0.37 , 13 - 10 , 11.6 - 9.79 , 1.19
Jeff Bennett , Braves , 2008 , 4 , 16.67 , 6.48 , 0.07 , 0 - 2 , 0.29 - 1.8 , -0.49
John Smoltz , Braves , 2008 , 5 , 27.0 , 2.0 , 0.46 , 3 - 2 , 2.29 - 0.93 , -0.36
Chuck James , Braves , 2008 , 7 , 29.67 , 9.1 , 0.11 , 2 - 5 , 0.78 - 4.05 , 0.27
Jo-Jo Reyes , Braves , 2008 , 22 , 110.32 , 5.55 , 0.22 , 3 - 11 , 4.88 - 9.24 , -3.64
Jorge Campillo , Braves , 2008 , 25 , 137.0 , 4.34 , 0.28 , 8 - 7 , 6.88 - 8.93 , 3.05
Charlie Morton , Braves , 2008 , 15 , 72.66 , 6.32 , 0.24 , 4 - 8 , 3.54 - 6.73 , -0.81
Mike Hampton , Braves , 2008 , 13 , 78.0 , 4.85 , 0.29 , 3 - 4 , 3.75 - 5.27 , 0.52
James Parr , Braves , 2008 , 5 , 22.33 , 4.84 , 0.27 , 1 - 0 , 1.33 - 1.96 , 1.63
Derek Lowe , Braves , 2009 , 34 , 194.67 , 4.67 , 0.31 , 15 - 10 , 10.38 - 12.45 , 7.06
Jair Jurrjens , Braves , 2009 , 34 , 215.01 , 2.6 , 0.44 , 14 - 10 , 15.06 - 8.05 , -3.0
Javier Vazquez , Braves , 2009 , 32 , 219.34 , 2.87 , 0.47 , 15 - 10 , 14.94 - 8.63 , -1.31
Kenshin Kawakami , Braves , 2009 , 25 , 142.67 , 3.97 , 0.33 , 7 - 10 , 8.37 - 7.65 , -3.72
Jo-Jo Reyes , Braves , 2009 , 5 , 26.0 , 6.58 , 0.21 , 0 - 2 , 1.07 - 2.41 , -0.66
Kris Medlen , Braves , 2009 , 4 , 18.33 , 6.38 , 0.17 , 1 - 2 , 0.69 - 1.79 , 0.11
Tommy Hanson , Braves , 2009 , 21 , 127.67 , 2.89 , 0.42 , 11 - 4 , 8.92 - 5.28 , 3.36
Tim Hudson , Braves , 2009 , 7 , 42.33 , 3.61 , 0.37 , 2 - 1 , 2.62 - 2.07 , 0.45
Derek Lowe , Braves , 2010 , 33 , 193.66 , 4.0 , 0.36 , 16 - 12 , 11.8 - 10.6 , 2.8
Jair Jurrjens , Braves , 2010 , 20 , 116.34 , 4.64 , 0.34 , 7 - 6 , 6.87 - 7.44 , 1.57
Tommy Hanson , Braves , 2010 , 34 , 202.68 , 3.33 , 0.42 , 10 - 11 , 14.4 - 9.39 , -6.01
Tim Hudson , Braves , 2010 , 34 , 228.68 , 2.83 , 0.45 , 17 - 9 , 15.17 - 9.14 , 1.97
Kenshin Kawakami , Braves , 2010 , 16 , 85.33 , 4.85 , 0.28 , 1 - 10 , 4.49 - 6.01 , -7.48
Kris Medlen , Braves , 2010 , 14 , 83.99 , 3.86 , 0.3 , 5 - 0 , 4.15 - 4.63 , 5.49
Mike Minor , Braves , 2010 , 8 , 39.33 , 6.18 , 0.21 , 3 - 2 , 1.67 - 3.52 , 2.85
Brandon Beachy , Braves , 2010 , 3 , 15.0 , 3.0 , 0.26 , 0 - 2 , 0.78 - 0.68 , -2.09
Derek Lowe , Braves , 2011 , 34 , 186.99 , 5.05 , 0.29 , 9 - 17 , 10.02 - 13.3 , -4.72
Tommy Hanson , Braves , 2011 , 22 , 130.0 , 3.6 , 0.37 , 11 - 7 , 8.13 - 6.67 , 2.55
Tim Hudson , Braves , 2011 , 33 , 215.0 , 3.22 , 0.42 , 16 - 10 , 13.86 - 9.54 , 1.68
Brandon Beachy , Braves , 2011 , 25 , 141.66 , 3.68 , 0.36 , 7 - 3 , 9.03 - 7.37 , 2.34
Mike Minor , Braves , 2011 , 15 , 82.68 , 4.14 , 0.3 , 5 - 3 , 4.54 - 5.09 , 2.56
Jair Jurrjens , Braves , 2011 , 23 , 151.99 , 2.96 , 0.47 , 13 - 6 , 10.8 - 5.93 , 2.13
Julio Teheran , Braves , 2011 , 3 , 14.0 , 3.86 , 0.16 , 1 - 1 , 0.47 - 1.01 , 0.53
Randall Delgado , Braves , 2011 , 7 , 35.0 , 2.83 , 0.38 , 1 - 1 , 2.66 - 1.52 , -1.15
Tommy Hanson , Braves , 2012 , 31 , 174.66 , 4.48 , 0.32 , 13 - 10 , 9.79 - 10.9 , 4.11
Jair Jurrjens , Braves , 2012 , 10 , 47.33 , 7.04 , 0.22 , 3 - 4 , 2.18 - 4.85 , 1.67
Mike Minor , Braves , 2012 , 30 , 179.34 , 4.12 , 0.34 , 11 - 10 , 10.34 - 10.19 , 0.86
Brandon Beachy , Braves , 2012 , 13 , 80.99 , 2.0 , 0.47 , 5 - 5 , 6.14 - 2.56 , -3.57
Randall Delgado , Braves , 2012 , 17 , 91.65 , 4.42 , 0.28 , 4 - 9 , 4.8 - 6.22 , -3.58
Tim Hudson , Braves , 2012 , 28 , 179.0 , 3.62 , 0.41 , 16 - 7 , 11.36 - 9.12 , 6.77
Julio Teheran , Braves , 2012 , 1 , 4.33 , 8.31 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Ben Sheets , Braves , 2012 , 9 , 49.33 , 3.47 , 0.34 , 4 - 4 , 3.07 - 2.51 , -0.56
Kris Medlen , Braves , 2012 , 12 , 83.66 , 0.97 , 0.64 , 9 - 0 , 7.64 - 1.27 , 2.63
Paul Maholm , Braves , 2012 , 11 , 68.67 , 3.54 , 0.45 , 4 - 5 , 4.98 - 3.33 , -2.65
Tim Hudson , Braves , 2013 , 21 , 131.33 , 3.97 , 0.36 , 8 - 7 , 7.54 - 7.28 , 0.74
Paul Maholm , Braves , 2013 , 26 , 153.0 , 4.41 , 0.35 , 10 - 11 , 9.03 - 9.29 , -0.74
Kris Medlen , Braves , 2013 , 31 , 193.98 , 3.11 , 0.42 , 15 - 11 , 12.88 - 8.65 , -0.23
Mike Minor , Braves , 2013 , 32 , 204.67 , 3.21 , 0.41 , 13 - 9 , 12.98 - 9.18 , 0.2
Julio Teheran , Braves , 2013 , 30 , 185.66 , 3.2 , 0.41 , 14 - 8 , 12.42 - 8.19 , 1.77
Alex Wood , Braves , 2013 , 11 , 56.0 , 3.54 , 0.29 , 3 - 2 , 3.2 - 3.3 , 1.1
Brandon Beachy , Braves , 2013 , 5 , 30.0 , 4.5 , 0.35 , 2 - 1 , 1.73 - 1.82 , 1.09
Kameron Loe , Braves , 2013 , 1 , 4.33 , 10.39 , 0.0 , 0 - 1 , 0.0 - 0.73 , -0.27
Freddy Garcia , Braves , 2013 , 3 , 19.67 , 1.83 , 0.54 , 1 - 1 , 1.63 - 0.4 , -1.23
David Hale , Braves , 2013 , 2 , 11.0 , 0.82 , 0.55 , 1 - 0 , 1.11 - 0.16 , 0.06
Julio Teheran , Braves , 2014 , 33 , 220.98 , 2.89 , 0.46 , 14 - 13 , 15.04 - 9.0 , -5.05
Alex Wood , Braves , 2014 , 24 , 156.33 , 2.59 , 0.47 , 8 - 10 , 11.28 - 5.39 , -7.89
Aaron Harang , Braves , 2014 , 33 , 204.34 , 3.57 , 0.4 , 12 - 12 , 13.36 - 9.75 , -3.61
David Hale , Braves , 2014 , 6 , 33.0 , 2.45 , 0.35 , 2 - 1 , 2.1 - 1.46 , 0.36
Ervin Santana , Braves , 2014 , 31 , 196.0 , 3.95 , 0.37 , 14 - 10 , 11.45 - 10.42 , 2.97
Mike Minor , Braves , 2014 , 25 , 145.34 , 4.77 , 0.31 , 6 - 12 , 7.84 - 9.57 , -4.26
Gavin Floyd , Braves , 2014 , 9 , 54.33 , 2.65 , 0.45 , 2 - 2 , 4.08 - 1.9 , -2.18
James Russell , Braves , 2014 , 1 , 4.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.12 , 0.12
Julio Teheran , Braves , 2015 , 33 , 200.66 , 4.04 , 0.36 , 11 - 8 , 11.88 - 11.26 , 2.38
Alex Wood , Braves , 2015 , 20 , 119.34 , 3.54 , 0.37 , 7 - 6 , 7.38 - 5.85 , -0.53
Shelby Miller , Braves , 2015 , 33 , 205.32 , 3.02 , 0.43 , 6 - 17 , 14.11 - 8.74 , -16.37
Eric Stults , Braves , 2015 , 8 , 44.0 , 6.34 , 0.23 , 1 - 5 , 1.87 - 3.7 , -2.17
Trevor Cahill , Braves , 2015 , 3 , 12.33 , 8.03 , 0.06 , 0 - 3 , 0.19 - 1.59 , -1.6
Mike Foltynewicz , Braves , 2015 , 15 , 84.02 , 5.68 , 0.28 , 4 - 6 , 4.2 - 6.41 , 0.21
Williams Perez , Braves , 2015 , 20 , 113.34 , 4.61 , 0.34 , 7 - 6 , 6.78 - 7.23 , 1.44
Matthew R Wisler , Braves , 2015 , 19 , 107.01 , 4.79 , 0.33 , 8 - 8 , 6.31 - 7.13 , 0.82
Manuel Banuelos , Braves , 2015 , 6 , 25.34 , 5.33 , 0.22 , 1 - 4 , 1.3 - 2.31 , -1.99
Ryan Weber , Braves , 2015 , 5 , 28.33 , 4.77 , 0.35 , 0 - 3 , 1.77 - 1.84 , -2.93
Julio Teheran , Braves , 2016 , 6 , 36.33 , 3.72 , 0.37 , 0 - 3 , 2.22 - 1.91 , -3.31
Bud Norris , Braves , 2016 , 5 , 22.66 , 8.74 , 0.12 , 1 - 4 , 0.62 - 2.94 , -0.68
Matthew R Wisler , Braves , 2016 , 5 , 32.34 , 3.34 , 0.43 , 1 - 2 , 2.14 - 1.55 , -1.58
Williams Perez , Braves , 2016 , 3 , 12.33 , 5.11 , 0.0 , 0 - 0 , 0.0 - 1.13 , 1.13
Jhoulys Chacin , Braves , 2016 , 5 , 26.67 , 5.4 , 0.31 , 1 - 2 , 1.56 - 1.87 , -0.69
Aaron D Blair , Braves , 2016 , 2 , 11.33 , 3.18 , 0.38 , 0 - 1 , 0.76 - 0.48 , -1.29
Mike Foltynewicz , Braves , 2016 , 1 , 3.67 , 9.81 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
