Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Eric Stults , Dodgers , 2007 , 5 , 25.33 , 5.68 , 0.16 , 1 - 3 , 0.81 - 2.26 , -0.55
David Wells , Dodgers , 2007 , 7 , 38.67 , 5.12 , 0.26 , 4 - 1 , 1.85 - 2.71 , 3.86
Esteban Loaiza , Dodgers , 2007 , 5 , 22.67 , 8.34 , 0.07 , 1 - 4 , 0.34 - 2.94 , -0.4
Brad Penny , Dodgers , 2008 , 17 , 93.68 , 6.05 , 0.27 , 6 - 9 , 4.55 - 7.6 , 0.05
Derek Lowe , Dodgers , 2008 , 34 , 210.97 , 3.24 , 0.41 , 14 - 11 , 13.9 - 9.55 , -1.35
Hong-Chih Kuo , Dodgers , 2008 , 3 , 10.67 , 5.06 , 0.0 , 0 - 1 , 0.0 - 0.97 , -0.03
Hiroki Kuroda , Dodgers , 2008 , 31 , 183.33 , 3.73 , 0.39 , 9 - 10 , 12.0 - 9.88 , -3.12
Esteban Loaiza , Dodgers , 2008 , 3 , 11.33 , 8.74 , 0.12 , 0 - 1 , 0.35 - 1.59 , 0.23
Chad Billingsley , Dodgers , 2008 , 32 , 196.33 , 3.16 , 0.42 , 16 - 10 , 13.52 - 8.58 , 1.06
Chan Ho Park , Dodgers , 2008 , 5 , 25.0 , 2.16 , 0.33 , 1 - 0 , 1.65 - 1.04 , 0.38
Clayton Kershaw , Dodgers , 2008 , 21 , 106.67 , 4.3 , 0.28 , 5 - 5 , 5.91 - 7.01 , 1.1
Eric Stults , Dodgers , 2008 , 7 , 38.67 , 3.49 , 0.28 , 2 - 3 , 1.94 - 2.23 , -0.71
Jason Johnson , Dodgers , 2008 , 2 , 10.33 , 2.61 , 0.33 , 1 - 0 , 0.66 - 0.54 , 0.88
Greg Maddux , Dodgers , 2008 , 7 , 40.67 , 5.09 , 0.33 , 2 - 4 , 2.32 - 2.66 , -1.67
Hiroki Kuroda , Dodgers , 2009 , 20 , 115.99 , 3.57 , 0.36 , 8 - 7 , 7.19 - 5.91 , -0.28
Randy Wolf , Dodgers , 2009 , 34 , 214.31 , 3.23 , 0.4 , 11 - 7 , 13.73 - 9.36 , -0.37
Chad Billingsley , Dodgers , 2009 , 32 , 194.67 , 3.98 , 0.35 , 12 - 11 , 11.14 - 10.68 , 0.54
Clayton Kershaw , Dodgers , 2009 , 30 , 169.0 , 2.82 , 0.41 , 8 - 8 , 12.35 - 7.28 , -5.07
James McDonald , Dodgers , 2009 , 4 , 13.33 , 8.78 , 0.03 , 1 - 1 , 0.1 - 2.06 , 1.95
Eric Stults , Dodgers , 2009 , 10 , 50.0 , 4.86 , 0.3 , 4 - 3 , 2.97 - 3.62 , 1.65
Jeff Weaver , Dodgers , 2009 , 7 , 31.66 , 3.13 , 0.27 , 2 - 1 , 1.91 - 1.5 , 0.6
Eric Milton , Dodgers , 2009 , 5 , 23.66 , 3.8 , 0.2 , 2 - 1 , 1.0 - 1.49 , 1.49
Jason Schmidt , Dodgers , 2009 , 4 , 17.67 , 5.6 , 0.23 , 2 - 2 , 0.91 - 1.64 , 0.73
Charlie Haeger , Dodgers , 2009 , 3 , 16.33 , 3.86 , 0.36 , 1 - 1 , 1.07 - 1.0 , -0.07
Vicente Padilla , Dodgers , 2009 , 7 , 37.33 , 3.38 , 0.39 , 4 - 0 , 2.71 - 1.76 , 3.05
Jon Garland , Dodgers , 2009 , 6 , 36.33 , 2.73 , 0.43 , 3 - 2 , 2.57 - 1.53 , -0.04
Vicente Padilla , Dodgers , 2010 , 16 , 94.99 , 4.07 , 0.35 , 6 - 5 , 5.64 - 5.55 , 0.91
Clayton Kershaw , Dodgers , 2010 , 32 , 204.33 , 2.91 , 0.44 , 13 - 10 , 14.02 - 8.59 , -2.42
Chad Billingsley , Dodgers , 2010 , 31 , 191.66 , 3.57 , 0.4 , 12 - 11 , 12.33 - 9.48 , -1.85
Hiroki Kuroda , Dodgers , 2010 , 31 , 196.33 , 3.39 , 0.4 , 11 - 13 , 12.33 - 9.53 , -4.8
Charlie Haeger , Dodgers , 2010 , 6 , 23.0 , 9.78 , 0.09 , 0 - 4 , 0.54 - 3.61 , -0.93
John Ely , Dodgers , 2010 , 18 , 100.0 , 5.49 , 0.3 , 4 - 10 , 5.31 - 7.62 , -3.69
Carlos Monasterios , Dodgers , 2010 , 13 , 53.33 , 5.91 , 0.15 , 2 - 5 , 2.0 - 5.37 , 0.37
Ramon Ortiz , Dodgers , 2010 , 2 , 7.33 , 9.82 , 0.0 , 0 - 1 , 0.0 - 1.19 , 0.19
James McDonald , Dodgers , 2010 , 1 , 5.0 , 7.2 , 0.17 , 0 - 1 , 0.17 - 0.5 , -0.68
Ted Lilly , Dodgers , 2010 , 12 , 76.66 , 3.52 , 0.43 , 7 - 4 , 5.11 - 3.71 , 1.6
Clayton Kershaw , Dodgers , 2011 , 33 , 233.34 , 2.28 , 0.55 , 21 - 5 , 18.14 - 7.2 , 5.07
Chad Billingsley , Dodgers , 2011 , 32 , 187.99 , 4.21 , 0.33 , 11 - 11 , 10.49 - 11.34 , 0.85
Ted Lilly , Dodgers , 2011 , 33 , 192.67 , 3.97 , 0.34 , 12 - 14 , 11.08 - 10.92 , -2.16
Hiroki Kuroda , Dodgers , 2011 , 32 , 202.0 , 3.07 , 0.42 , 13 - 16 , 13.5 - 8.76 , -7.75
John Ely , Dodgers , 2011 , 1 , 5.67 , 6.35 , 0.17 , 0 - 1 , 0.17 - 0.51 , -0.66
Jon Garland , Dodgers , 2011 , 9 , 54.0 , 4.33 , 0.36 , 1 - 5 , 3.23 - 3.15 , -4.09
Rubby De La Rosa , Dodgers , 2011 , 10 , 55.67 , 3.88 , 0.33 , 3 - 5 , 3.32 - 3.15 , -2.17
Nathan Eovaldi , Dodgers , 2011 , 6 , 32.0 , 3.09 , 0.4 , 1 - 2 , 2.4 - 1.49 , -1.91
Dana Eveland , Dodgers , 2011 , 5 , 29.67 , 3.03 , 0.44 , 3 - 2 , 2.19 - 1.47 , 0.27
Clayton Kershaw , Dodgers , 2012 , 33 , 227.66 , 2.53 , 0.47 , 14 - 9 , 15.65 - 8.33 , -2.32
Chad Billingsley , Dodgers , 2012 , 25 , 149.65 , 3.55 , 0.36 , 10 - 9 , 9.02 - 7.72 , -0.31
Chris Capuano , Dodgers , 2012 , 33 , 198.32 , 3.72 , 0.37 , 12 - 12 , 12.05 - 10.55 , -1.5
Aaron Harang , Dodgers , 2012 , 31 , 179.66 , 3.61 , 0.35 , 10 - 10 , 10.98 - 9.34 , -1.64
Ted Lilly , Dodgers , 2012 , 8 , 48.66 , 3.14 , 0.46 , 5 - 1 , 3.67 - 2.07 , 2.4
Nathan Eovaldi , Dodgers , 2012 , 10 , 56.33 , 4.15 , 0.32 , 1 - 6 , 3.25 - 3.12 , -5.12
Stephen Fife , Dodgers , 2012 , 5 , 26.66 , 2.7 , 0.35 , 0 - 2 , 1.73 - 1.08 , -2.66
Joe Blanton , Dodgers , 2012 , 10 , 57.67 , 4.99 , 0.31 , 2 - 4 , 3.09 - 3.86 , -1.23
Josh Beckett , Dodgers , 2012 , 7 , 43.0 , 2.93 , 0.42 , 2 - 3 , 2.95 - 1.67 , -2.28
Clayton Kershaw , Dodgers , 2013 , 33 , 236.0 , 1.83 , 0.56 , 16 - 9 , 18.51 - 6.23 , -5.28
Hyun-Jin Ryu , Dodgers , 2013 , 30 , 191.99 , 3.0 , 0.42 , 14 - 8 , 12.73 - 7.78 , 1.05
Josh Beckett , Dodgers , 2013 , 8 , 43.33 , 5.19 , 0.22 , 0 - 5 , 1.79 - 3.31 , -3.48
Zack Greinke , Dodgers , 2013 , 28 , 177.65 , 2.63 , 0.46 , 15 - 4 , 12.98 - 6.79 , 4.81
Chad Billingsley , Dodgers , 2013 , 2 , 12.0 , 3.0 , 0.4 , 1 - 0 , 0.8 - 0.47 , 0.67
Chris Capuano , Dodgers , 2013 , 20 , 100.99 , 4.46 , 0.31 , 4 - 7 , 6.19 - 7.15 , -2.04
Stephen Fife , Dodgers , 2013 , 10 , 53.33 , 3.04 , 0.36 , 4 - 4 , 3.55 - 2.51 , -1.04
Ted Lilly , Dodgers , 2013 , 5 , 23.0 , 5.09 , 0.25 , 0 - 2 , 1.24 - 1.82 , -1.42
Matthew Magill , Dodgers , 2013 , 6 , 27.67 , 6.51 , 0.22 , 0 - 2 , 1.33 - 2.63 , -0.71
Ricky Nolasco , Dodgers , 2013 , 15 , 86.0 , 3.56 , 0.4 , 8 - 3 , 6.07 - 4.3 , 3.24
Edinson Volquez , Dodgers , 2013 , 5 , 27.0 , 4.33 , 0.29 , 0 - 2 , 1.45 - 1.66 , -1.79
Clayton Kershaw , Dodgers , 2014 , 27 , 198.34 , 1.77 , 0.6 , 21 - 3 , 16.29 - 5.04 , 6.75
Hyun-Jin Ryu , Dodgers , 2014 , 26 , 152.0 , 3.38 , 0.42 , 14 - 7 , 10.84 - 7.38 , 3.54
Zack Greinke , Dodgers , 2014 , 32 , 202.34 , 2.71 , 0.44 , 17 - 8 , 13.99 - 7.92 , 2.93
Dan Haren , Dodgers , 2014 , 32 , 185.99 , 4.02 , 0.34 , 13 - 11 , 10.84 - 10.52 , 1.68
Paul Maholm , Dodgers , 2014 , 8 , 43.67 , 4.74 , 0.3 , 1 - 4 , 2.39 - 3.01 , -2.38
Josh Beckett , Dodgers , 2014 , 20 , 115.67 , 2.88 , 0.42 , 6 - 6 , 8.37 - 5.34 , -3.04
Red Patterson , Dodgers , 2014 , 1 , 4.67 , 1.93 , 0.0 , 0 - 0 , 0.0 - 0.3 , 0.3
Stephen Fife , Dodgers , 2014 , 1 , 6.0 , 6.0 , 0.19 , 0 - 0 , 0.19 - 0.5 , 0.31
Fausto Carmona , Dodgers , 2014 , 9 , 43.67 , 4.74 , 0.19 , 2 - 3 , 1.74 - 3.32 , 0.58
Kevin Correia , Dodgers , 2014 , 3 , 14.0 , 6.43 , 0.23 , 2 - 1 , 0.69 - 1.29 , 1.61
Carlos Frias , Dodgers , 2014 , 2 , 6.67 , 10.79 , 0.33 , 0 - 1 , 0.66 - 0.98 , -0.68
Jamey Wright , Dodgers , 2014 , 1 , 2.0 , 4.5 , 0.0 , 0 - 0 , 0.0 - 0.25 , 0.25
Clayton Kershaw , Dodgers , 2015 , 33 , 232.67 , 2.13 , 0.52 , 16 - 7 , 17.15 - 6.92 , -1.23
Zack Greinke , Dodgers , 2015 , 32 , 222.68 , 1.66 , 0.57 , 19 - 3 , 18.11 - 5.41 , 3.3
Brandon McCarthy , Dodgers , 2015 , 4 , 23.0 , 5.87 , 0.28 , 3 - 0 , 1.1 - 1.88 , 3.78
Brett Anderson , Dodgers , 2015 , 31 , 180.35 , 3.69 , 0.35 , 10 - 9 , 10.96 - 9.41 , -0.55
David Huff , Dodgers , 2015 , 1 , 4.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Michael Bolsinger , Dodgers , 2015 , 21 , 109.34 , 3.62 , 0.26 , 6 - 6 , 5.49 - 6.53 , 1.04
Scott Baker , Dodgers , 2015 , 2 , 11.0 , 5.73 , 0.17 , 0 - 1 , 0.34 - 0.98 , -0.37
Carlos Frias , Dodgers , 2015 , 13 , 71.33 , 4.42 , 0.34 , 4 - 5 , 4.46 - 4.16 , -1.29
Joseph Wieland , Dodgers , 2015 , 2 , 8.67 , 8.3 , 0.0 , 0 - 1 , 0.0 - 1.11 , 0.11
Juan Nicasio , Dodgers , 2015 , 1 , 2.0 , 4.5 , 0.0 , 0 - 0 , 0.0 - 0.25 , 0.25
Yimi Garcia , Dodgers , 2015 , 1 , 2.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.43 , 0.43
Brandon Beachy , Dodgers , 2015 , 2 , 8.0 , 7.88 , 0.0 , 0 - 1 , 0.0 - 1.1 , 0.1
Ian Thomas , Dodgers , 2015 , 1 , 5.0 , 1.8 , 0.47 , 1 - 0 , 0.47 - 0.13 , 0.65
Zach Lee , Dodgers , 2015 , 1 , 4.67 , 13.49 , 0.0 , 0 - 1 , 0.0 - 0.82 , -0.18
Mat Latos , Dodgers , 2015 , 5 , 23.34 , 6.56 , 0.1 , 0 - 2 , 0.51 - 2.51 , -0.0
Alex Wood , Dodgers , 2015 , 12 , 70.33 , 4.35 , 0.36 , 5 - 6 , 4.31 - 4.06 , -1.25
Clayton Kershaw , Dodgers , 2016 , 6 , 46.0 , 1.96 , 0.58 , 3 - 1 , 3.46 - 1.37 , -0.09
Scott Kazmir , Dodgers , 2016 , 6 , 31.67 , 5.68 , 0.25 , 2 - 2 , 1.48 - 2.66 , 1.18
Kenta Maeda , Dodgers , 2016 , 5 , 32.0 , 1.41 , 0.57 , 3 - 1 , 2.83 - 0.74 , -0.09
Alex Wood , Dodgers , 2016 , 6 , 33.0 , 5.18 , 0.26 , 1 - 3 , 1.56 - 2.46 , -1.11
Ross Stripling , Dodgers , 2016 , 5 , 27.0 , 4.33 , 0.25 , 0 - 2 , 1.23 - 1.78 , -1.46
