Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Jason Grimsley , Angels , 1996 , 20 , 106.0 , 6.71 , 0.26 , 5 - 7 , 5.14 - 10.08 , 2.94
Phil Leftwich , Angels , 1996 , 2 , 7.33 , 7.37 , 0.0 , 0 - 1 , 0.0 - 1.0 , -0.0
Dennis Springer , Angels , 1996 , 15 , 89.33 , 5.34 , 0.25 , 5 - 6 , 3.73 - 7.09 , 2.36
Shad Williams , Angels , 1996 , 2 , 11.0 , 5.73 , 0.07 , 0 - 2 , 0.13 - 1.02 , -1.12
Ryan Hancock , Angels , 1996 , 4 , 13.67 , 11.19 , 0.27 , 2 - 1 , 1.09 - 2.15 , 2.06
Jason Dickson , Angels , 1996 , 7 , 43.34 , 4.57 , 0.36 , 1 - 4 , 2.5 - 2.55 , -2.95
Pep Harris , Angels , 1996 , 3 , 16.67 , 4.32 , 0.24 , 1 - 0 , 0.71 - 1.1 , 1.39
Mark Langston , Angels , 1997 , 9 , 47.67 , 5.85 , 0.25 , 2 - 4 , 2.27 - 3.86 , -0.4
Jason Dickson , Angels , 1997 , 32 , 197.32 , 4.42 , 0.34 , 12 - 9 , 11.01 - 12.07 , 4.07
Allen Watson , Angels , 1997 , 34 , 199.0 , 4.79 , 0.31 , 12 - 12 , 10.56 - 13.52 , 2.96
Shigetoshi Hasegawa , Angels , 1997 , 7 , 34.0 , 6.62 , 0.2 , 0 - 3 , 1.37 - 3.29 , -1.08
Mark Gubicza , Angels , 1997 , 2 , 4.67 , 25.05 , 0.0 , 0 - 1 , 0.0 - 1.68 , 0.68
Chuck Finley , Angels , 1997 , 25 , 164.0 , 4.23 , 0.38 , 13 - 6 , 9.38 - 9.48 , 7.1
Dennis Springer , Angels , 1997 , 28 , 182.0 , 5.14 , 0.3 , 8 - 9 , 8.4 - 12.85 , 3.45
Matt Perisho , Angels , 1997 , 8 , 38.32 , 7.05 , 0.16 , 0 - 2 , 1.29 - 3.97 , 0.69
Kevin Gross , Angels , 1997 , 3 , 11.34 , 11.11 , 0.14 , 1 - 1 , 0.42 - 1.76 , 1.34
Ken Hill , Angels , 1997 , 12 , 79.0 , 3.65 , 0.43 , 4 - 4 , 5.19 - 3.77 , -1.42
Darrell May , Angels , 1997 , 2 , 8.0 , 9.0 , 0.13 , 1 - 0 , 0.25 - 1.05 , 1.8
Chuck Finley , Angels , 1998 , 34 , 223.34 , 3.38 , 0.4 , 11 - 9 , 13.53 - 10.77 , -0.75
Ken Hill , Angels , 1998 , 19 , 103.01 , 4.98 , 0.32 , 9 - 6 , 5.99 - 7.45 , 4.45
Jack McDowell , Angels , 1998 , 14 , 76.0 , 5.09 , 0.27 , 5 - 3 , 3.81 - 5.73 , 3.93
Allen Watson , Angels , 1998 , 14 , 71.33 , 6.94 , 0.22 , 5 - 7 , 3.11 - 6.82 , 1.71
Jason Dickson , Angels , 1998 , 18 , 101.33 , 7.11 , 0.21 , 7 - 10 , 3.73 - 9.77 , 3.03
Omar Olivares , Angels , 1998 , 26 , 160.01 , 4.27 , 0.35 , 7 - 9 , 8.98 - 9.55 , -1.43
Jarrod Washburn , Angels , 1998 , 11 , 68.33 , 4.21 , 0.34 , 6 - 2 , 3.71 - 3.85 , 4.14
Steve Sparks , Angels , 1998 , 20 , 121.67 , 4.14 , 0.34 , 9 - 4 , 6.73 - 7.17 , 5.44
Jeff Juden , Angels , 1998 , 6 , 35.33 , 6.88 , 0.17 , 1 - 3 , 1.04 - 3.33 , 0.29
Tim Belcher , Angels , 1999 , 24 , 132.33 , 6.73 , 0.21 , 6 - 8 , 5.03 - 12.51 , 5.48
Ken Hill , Angels , 1999 , 22 , 123.65 , 4.8 , 0.29 , 4 - 11 , 6.38 - 8.53 , -4.86
Steve Sparks , Angels , 1999 , 26 , 145.0 , 5.34 , 0.26 , 5 - 11 , 6.68 - 11.14 , -1.54
Chuck Finley , Angels , 1999 , 33 , 213.33 , 4.43 , 0.37 , 12 - 11 , 12.33 - 12.73 , 1.4
Omar Olivares , Angels , 1999 , 20 , 131.0 , 4.05 , 0.41 , 8 - 9 , 8.22 - 7.1 , -2.12
Shigetoshi Hasegawa , Angels , 1999 , 1 , 2.33 , 15.45 , 0.0 , 0 - 1 , 0.0 - 0.59 , -0.41
Mike Fyhrie , Angels , 1999 , 7 , 33.67 , 6.42 , 0.24 , 0 - 4 , 1.71 - 3.06 , -2.65
Jack McDowell , Angels , 1999 , 4 , 19.0 , 8.05 , 0.23 , 0 - 4 , 0.91 - 2.04 , -2.86
Jarrod Washburn , Angels , 1999 , 10 , 54.68 , 4.94 , 0.29 , 4 - 5 , 2.88 - 4.11 , 0.23
Ramon Ortiz , Angels , 1999 , 9 , 48.33 , 6.52 , 0.22 , 2 - 3 , 1.97 - 4.48 , 1.51
Brian Cooper , Angels , 1999 , 5 , 27.67 , 4.88 , 0.26 , 1 - 1 , 1.29 - 1.99 , 0.7
Al Levine , Angels , 1999 , 1 , 4.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.12 , 0.12
Ken Hill , Angels , 2000 , 16 , 78.66 , 6.52 , 0.23 , 5 - 7 , 3.63 - 7.11 , 1.48
Kent Bottenfield , Angels , 2000 , 21 , 127.68 , 5.71 , 0.28 , 7 - 8 , 5.89 - 9.55 , 2.65
Scott Schoeneweis , Angels , 2000 , 27 , 170.0 , 5.45 , 0.29 , 7 - 10 , 7.8 - 12.86 , 2.06
Jason Dickson , Angels , 2000 , 6 , 27.99 , 6.11 , 0.3 , 2 - 2 , 1.83 - 2.51 , 0.69
Ramon Ortiz , Angels , 2000 , 18 , 111.34 , 5.09 , 0.35 , 8 - 6 , 6.31 - 7.25 , 2.94
Kent Mercker , Angels , 2000 , 7 , 26.67 , 6.07 , 0.16 , 1 - 2 , 1.14 - 2.8 , 0.66
Jarrod Washburn , Angels , 2000 , 14 , 84.32 , 3.74 , 0.4 , 7 - 2 , 5.64 - 4.22 , 3.58
Al Levine , Angels , 2000 , 5 , 18.33 , 6.38 , 0.0 , 0 - 0 , 0.0 - 2.21 , 2.21
Brian Cooper , Angels , 2000 , 15 , 86.99 , 5.9 , 0.26 , 4 - 8 , 3.88 - 7.3 , -0.58
Seth Etherton , Angels , 2000 , 11 , 60.33 , 5.52 , 0.29 , 5 - 1 , 3.23 - 4.39 , 5.16
Tim Belcher , Angels , 2000 , 9 , 40.66 , 6.86 , 0.24 , 4 - 5 , 2.15 - 4.29 , 1.14
Matt Wise , Angels , 2000 , 6 , 34.32 , 6.03 , 0.26 , 3 - 3 , 1.56 - 2.9 , 1.35
Scott Karl , Angels , 2000 , 4 , 16.33 , 6.61 , 0.19 , 0 - 2 , 0.76 - 1.77 , -0.99
Lou Pote , Angels , 2000 , 1 , 4.33 , 2.08 , 0.0 , 0 - 0 , 0.0 - 0.25 , 0.25
Derrick Turnbow , Angels , 2000 , 1 , 3.67 , 0 , 0.0 , 0 - 0 , 0.0 - 0.11 , 0.11
Mark Petkovsek , Angels , 2000 , 1 , 4.33 , 4.16 , 0.0 , 0 - 0 , 0.0 - 0.38 , 0.38
Scott Schoeneweis , Angels , 2001 , 32 , 205.36 , 5.08 , 0.34 , 10 - 11 , 10.74 - 13.68 , 1.94
Pat Rapp , Angels , 2001 , 28 , 165.01 , 4.8 , 0.3 , 5 - 12 , 8.3 - 11.06 , -4.24
Ramon Ortiz , Angels , 2001 , 32 , 208.66 , 4.36 , 0.35 , 13 - 11 , 11.13 - 12.2 , 3.07
Matt Wise , Angels , 2001 , 9 , 45.33 , 4.77 , 0.26 , 1 - 4 , 2.34 - 3.11 , -2.23
Steve Green , Angels , 2001 , 1 , 6.0 , 3.0 , 0.4 , 0 - 0 , 0.4 - 0.23 , -0.16
Ismael Valdes , Angels , 2001 , 27 , 163.67 , 4.45 , 0.36 , 9 - 13 , 9.69 - 9.97 , -3.72
Jarrod Washburn , Angels , 2001 , 30 , 193.34 , 3.77 , 0.37 , 11 - 10 , 11.21 - 10.19 , -0.02
Al Levine , Angels , 2001 , 1 , 3.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.47 , 0.47
Lou Pote , Angels , 2001 , 1 , 5.0 , 1.8 , 0.47 , 1 - 0 , 0.47 - 0.13 , 0.65
Brian Cooper , Angels , 2001 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Jarrod Washburn , Angels , 2002 , 32 , 205.99 , 3.15 , 0.41 , 18 - 6 , 13.26 - 9.08 , 7.82
Kevin Appier , Angels , 2002 , 32 , 188.34 , 3.92 , 0.37 , 14 - 12 , 11.79 - 10.55 , 0.76
Aaron Sele , Angels , 2002 , 26 , 159.99 , 4.89 , 0.3 , 8 - 9 , 7.87 - 10.65 , 1.78
Scott Schoeneweis , Angels , 2002 , 15 , 90.34 , 5.38 , 0.33 , 6 - 6 , 4.93 - 6.7 , 1.78
Ramon Ortiz , Angels , 2002 , 32 , 217.32 , 3.77 , 0.4 , 15 - 9 , 12.93 - 10.94 , 4.01
John Lackey , Angels , 2002 , 18 , 108.33 , 3.66 , 0.33 , 9 - 4 , 6.03 - 5.82 , 4.8
Mickey Callaway , Angels , 2002 , 6 , 34.33 , 4.19 , 0.31 , 2 - 1 , 1.88 - 2.26 , 1.38
Scot Shields , Angels , 2002 , 1 , 3.0 , 6.0 , 0.0 , 0 - 0 , 0.0 - 0.39 , 0.39
John Lackey , Angels , 2003 , 33 , 204.0 , 4.63 , 0.34 , 10 - 16 , 11.2 - 12.93 , -4.27
Mickey Callaway , Angels , 2003 , 4 , 20.33 , 5.76 , 0.23 , 1 - 2 , 0.91 - 1.8 , -0.12
Ramon Ortiz , Angels , 2003 , 32 , 179.99 , 5.2 , 0.29 , 16 - 13 , 9.34 - 13.25 , 6.91
Kevin Appier , Angels , 2003 , 19 , 92.67 , 5.63 , 0.29 , 7 - 7 , 5.51 - 7.67 , 2.16
Jarrod Washburn , Angels , 2003 , 32 , 207.34 , 4.43 , 0.36 , 10 - 15 , 11.51 - 12.31 , -4.19
Scot Shields , Angels , 2003 , 13 , 78.67 , 3.89 , 0.36 , 4 - 6 , 4.68 - 4.28 , -2.4
Aaron Sele , Angels , 2003 , 25 , 121.68 , 5.77 , 0.26 , 7 - 11 , 6.56 - 9.94 , -0.62
Kevin Gregg , Angels , 2003 , 3 , 20.0 , 1.35 , 0.56 , 2 - 0 , 1.69 - 0.34 , 0.65
Chris Bootcheck , Angels , 2003 , 1 , 3.33 , 21.62 , 0.0 , 0 - 1 , 0.0 - 0.92 , -0.08
Bartolo Colon , Angels , 2004 , 34 , 208.35 , 5.01 , 0.32 , 18 - 12 , 11.0 - 14.31 , 9.31
Jarrod Washburn , Angels , 2004 , 25 , 149.33 , 4.64 , 0.34 , 11 - 8 , 8.41 - 9.46 , 4.05
Kelvim Escobar , Angels , 2004 , 33 , 208.34 , 3.93 , 0.35 , 11 - 12 , 11.63 - 11.27 , -1.36
Ramon Ortiz , Angels , 2004 , 14 , 79.01 , 5.47 , 0.28 , 4 - 5 , 3.99 - 6.08 , 1.09
John Lackey , Angels , 2004 , 32 , 197.34 , 4.7 , 0.33 , 14 - 13 , 10.52 - 12.75 , 3.23
Aaron Sele , Angels , 2004 , 24 , 121.66 , 5.03 , 0.27 , 9 - 4 , 6.39 - 9.17 , 7.78
Bartolo Colon , Angels , 2005 , 33 , 222.67 , 3.48 , 0.44 , 21 - 8 , 14.53 - 10.29 , 8.76
Jarrod Washburn , Angels , 2005 , 29 , 177.33 , 3.2 , 0.42 , 8 - 8 , 12.18 - 7.83 , -4.35
John Lackey , Angels , 2005 , 33 , 209.02 , 3.44 , 0.41 , 14 - 5 , 13.5 - 9.93 , 5.43
Paul Byrd , Angels , 2005 , 31 , 204.35 , 3.74 , 0.4 , 12 - 11 , 12.32 - 10.47 , -0.86
Kevin Gregg , Angels , 2005 , 2 , 7.33 , 9.82 , 0.13 , 1 - 1 , 0.25 - 1.11 , 0.86
Kelvim Escobar , Angels , 2005 , 7 , 40.66 , 3.54 , 0.37 , 2 - 2 , 2.57 - 2.19 , -0.38
Ervin Santana , Angels , 2005 , 23 , 133.67 , 4.65 , 0.36 , 12 - 8 , 8.19 - 8.42 , 4.23
Chris Bootcheck , Angels , 2005 , 2 , 9.67 , 6.51 , 0.26 , 0 - 1 , 0.51 - 0.92 , -0.59
Joe Saunders , Angels , 2005 , 2 , 9.33 , 7.72 , 0.23 , 0 - 0 , 0.46 - 1.06 , 0.6
Bartolo Colon , Angels , 2006 , 10 , 56.34 , 5.11 , 0.33 , 1 - 5 , 3.26 - 4.11 , -3.15
John Lackey , Angels , 2006 , 33 , 217.67 , 3.56 , 0.41 , 13 - 11 , 13.4 - 11.24 , -0.16
Jeff Weaver , Angels , 2006 , 16 , 88.66 , 6.29 , 0.23 , 3 - 10 , 3.66 - 7.58 , -3.08
Kelvim Escobar , Angels , 2006 , 30 , 189.34 , 3.61 , 0.38 , 11 - 14 , 11.28 - 9.7 , -4.58
Ervin Santana , Angels , 2006 , 33 , 204.0 , 4.28 , 0.33 , 16 - 8 , 10.85 - 12.41 , 9.56
Hector Carrasco , Angels , 2006 , 3 , 14.0 , 5.79 , 0.21 , 0 - 2 , 0.62 - 1.21 , -1.41
Kevin Gregg , Angels , 2006 , 3 , 15.67 , 6.89 , 0.26 , 1 - 1 , 0.78 - 1.46 , 0.68
Jered Weaver , Angels , 2006 , 19 , 123.02 , 2.56 , 0.47 , 11 - 2 , 9.02 - 4.36 , 4.35
Dustin Moseley , Angels , 2006 , 2 , 9.0 , 11.0 , 0.09 , 1 - 0 , 0.17 - 1.33 , 2.16
Joe Saunders , Angels , 2006 , 13 , 70.67 , 4.71 , 0.4 , 7 - 3 , 5.18 - 4.57 , 3.39
John Lackey , Angels , 2007 , 33 , 224.0 , 3.01 , 0.44 , 19 - 9 , 14.44 - 9.71 , 5.27
Kelvim Escobar , Angels , 2007 , 30 , 195.67 , 3.4 , 0.44 , 18 - 7 , 13.11 - 9.3 , 7.19
Ervin Santana , Angels , 2007 , 26 , 145.99 , 5.92 , 0.27 , 7 - 14 , 7.1 - 11.79 , -2.31
Joe Saunders , Angels , 2007 , 18 , 107.34 , 4.44 , 0.34 , 8 - 5 , 6.15 - 6.3 , 3.15
Dustin Moseley , Angels , 2007 , 8 , 40.67 , 4.2 , 0.25 , 1 - 1 , 1.98 - 2.51 , 0.53
Hector Carrasco , Angels , 2007 , 1 , 3.33 , 2.7 , 0.0 , 0 - 1 , 0.0 - 0.22 , -0.78
Jered Weaver , Angels , 2007 , 28 , 161.0 , 3.91 , 0.37 , 13 - 7 , 10.32 - 8.87 , 4.55
Bartolo Colon , Angels , 2007 , 18 , 98.33 , 6.41 , 0.21 , 6 - 8 , 3.8 - 9.12 , 3.32
Jered Weaver , Angels , 2008 , 30 , 176.65 , 4.33 , 0.34 , 11 - 10 , 10.28 - 10.65 , 1.38
Jon Garland , Angels , 2008 , 32 , 196.66 , 4.9 , 0.32 , 14 - 8 , 10.38 - 13.0 , 8.62
Joe Saunders , Angels , 2008 , 31 , 197.98 , 3.41 , 0.41 , 17 - 7 , 12.78 - 9.4 , 6.62
Ervin Santana , Angels , 2008 , 32 , 219.0 , 3.49 , 0.42 , 16 - 7 , 13.5 - 10.32 , 5.82
Dustin Moseley , Angels , 2008 , 10 , 46.33 , 6.41 , 0.19 , 2 - 3 , 1.86 - 4.48 , 1.62
Nick Adenhart , Angels , 2008 , 3 , 12.0 , 9.0 , 0.06 , 1 - 0 , 0.17 - 1.76 , 2.59
John Lackey , Angels , 2008 , 24 , 163.34 , 3.75 , 0.44 , 12 - 5 , 10.45 - 8.02 , 4.57
Joe Saunders , Angels , 2009 , 31 , 186.0 , 4.6 , 0.35 , 16 - 7 , 10.75 - 11.56 , 9.81
Dustin Moseley , Angels , 2009 , 3 , 14.67 , 4.29 , 0.24 , 1 - 0 , 0.71 - 0.94 , 1.23
Nick Adenhart , Angels , 2009 , 1 , 6.0 , 0 , 0.66 , 0 - 0 , 0.66 - 0.04 , -0.62
Jered Weaver , Angels , 2009 , 33 , 210.98 , 3.75 , 0.41 , 16 - 8 , 13.38 - 10.91 , 5.52
Shane Loux , Angels , 2009 , 6 , 33.0 , 4.64 , 0.3 , 2 - 2 , 1.8 - 2.18 , 0.38
Darren Oliver , Angels , 2009 , 1 , 4.0 , 2.25 , 0.0 , 0 - 0 , 0.0 - 0.25 , 0.25
Matt Palmer , Angels , 2009 , 13 , 75.33 , 4.66 , 0.32 , 9 - 1 , 4.17 - 4.79 , 8.62
Anthony Ortega , Angels , 2009 , 3 , 12.66 , 9.24 , 0.15 , 0 - 2 , 0.46 - 1.71 , -0.76
Ervin Santana , Angels , 2009 , 23 , 137.68 , 5.1 , 0.33 , 8 - 8 , 7.55 - 9.64 , 2.09
John Lackey , Angels , 2009 , 27 , 176.34 , 3.83 , 0.4 , 11 - 8 , 10.72 - 9.27 , 1.55
Kelvim Escobar , Angels , 2009 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Sean O'Sullivan , Angels , 2009 , 10 , 48.67 , 6.29 , 0.23 , 4 - 2 , 2.29 - 4.44 , 4.15
Trevor Bell , Angels , 2009 , 4 , 15.0 , 10.8 , 0.11 , 1 - 1 , 0.42 - 2.36 , 1.94
Scott Kazmir , Angels , 2009 , 6 , 36.33 , 1.73 , 0.51 , 2 - 2 , 3.04 - 0.91 , -2.13
Jered Weaver , Angels , 2010 , 34 , 224.34 , 3.01 , 0.44 , 13 - 12 , 15.0 - 9.36 , -4.63
Joe Saunders , Angels , 2010 , 20 , 120.68 , 4.62 , 0.36 , 6 - 10 , 7.28 - 7.74 , -3.54
Ervin Santana , Angels , 2010 , 33 , 222.67 , 3.92 , 0.4 , 17 - 10 , 13.06 - 11.55 , 5.49
Joel Pineiro , Angels , 2010 , 23 , 152.32 , 3.84 , 0.43 , 10 - 7 , 9.89 - 7.73 , 0.83
Matt Palmer , Angels , 2010 , 1 , 5.0 , 9.0 , 0.1 , 0 - 1 , 0.1 - 0.62 , -0.49
Scott Kazmir , Angels , 2010 , 28 , 150.0 , 5.82 , 0.27 , 9 - 15 , 7.43 - 11.67 , -1.76
Sean O'Sullivan , Angels , 2010 , 1 , 6.0 , 3.0 , 0.4 , 1 - 0 , 0.4 - 0.23 , 0.84
Trevor Bell , Angels , 2010 , 7 , 36.65 , 4.67 , 0.25 , 1 - 4 , 1.73 - 2.56 , -2.18
Dan Haren , Angels , 2010 , 14 , 94.0 , 2.87 , 0.44 , 5 - 4 , 6.21 - 3.71 , -1.49
Scot Shields , Angels , 2010 , 1 , 1.67 , 10.78 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Jered Weaver , Angels , 2011 , 33 , 235.68 , 2.41 , 0.55 , 18 - 8 , 18.18 - 7.33 , -0.85
Dan Haren , Angels , 2011 , 34 , 237.34 , 3.19 , 0.47 , 15 - 10 , 15.94 - 10.21 , -0.74
Ervin Santana , Angels , 2011 , 33 , 228.68 , 3.38 , 0.42 , 11 - 12 , 13.91 - 10.66 , -4.24
Scott Kazmir , Angels , 2011 , 1 , 1.67 , 26.95 , 0.0 , 0 - 0 , 0.0 - 0.73 , 0.73
Matt Palmer , Angels , 2011 , 3 , 15.67 , 5.74 , 0.21 , 1 - 1 , 0.62 - 1.33 , 0.71
Tyler Chatwood , Angels , 2011 , 25 , 136.66 , 4.81 , 0.32 , 6 - 11 , 7.89 - 9.69 , -3.2
Joel Pineiro , Angels , 2011 , 24 , 137.65 , 5.1 , 0.3 , 7 - 7 , 7.12 - 9.84 , 2.72
Garrett Richards , Angels , 2011 , 3 , 10.67 , 5.9 , 0.19 , 0 - 1 , 0.56 - 0.96 , -0.6
Jerome Williams , Angels , 2011 , 6 , 38.99 , 2.31 , 0.44 , 4 - 0 , 2.65 - 1.42 , 2.77
Jered Weaver , Angels , 2012 , 30 , 188.66 , 2.81 , 0.48 , 20 - 5 , 14.28 - 7.47 , 8.19
Dan Haren , Angels , 2012 , 30 , 176.66 , 4.33 , 0.34 , 12 - 13 , 10.21 - 10.52 , -0.69
Ervin Santana , Angels , 2012 , 30 , 178.01 , 5.16 , 0.32 , 9 - 13 , 9.56 - 12.35 , -1.21
C.J. Wilson , Angels , 2012 , 34 , 202.34 , 3.83 , 0.37 , 13 - 10 , 12.64 - 10.77 , 1.14
Jerome Williams , Angels , 2012 , 15 , 91.34 , 4.83 , 0.31 , 6 - 8 , 4.58 - 6.26 , -0.32
Garrett Richards , Angels , 2012 , 9 , 53.0 , 4.42 , 0.36 , 3 - 2 , 3.22 - 3.33 , 1.1
Brad Mills , Angels , 2012 , 1 , 5.0 , 0 , 0.59 , 1 - 0 , 0.59 - 0.05 , 0.46
Zack Greinke , Angels , 2012 , 13 , 89.33 , 3.53 , 0.41 , 6 - 2 , 5.33 - 4.25 , 2.92
Jered Weaver , Angels , 2013 , 24 , 154.35 , 3.27 , 0.43 , 11 - 8 , 10.34 - 6.84 , -0.5
C.J. Wilson , Angels , 2013 , 33 , 212.32 , 3.39 , 0.4 , 17 - 7 , 13.08 - 9.88 , 6.8
Joe Blanton , Angels , 2013 , 20 , 116.01 , 5.66 , 0.24 , 2 - 13 , 4.72 - 9.29 , -6.43
Jason Vargas , Angels , 2013 , 24 , 149.99 , 4.02 , 0.37 , 9 - 8 , 8.93 - 8.48 , 0.55
Tommy Hanson , Angels , 2013 , 13 , 67.66 , 5.59 , 0.26 , 4 - 3 , 3.41 - 5.29 , 2.88
Garrett Richards , Angels , 2013 , 17 , 103.33 , 4.18 , 0.35 , 6 - 6 , 5.87 - 6.18 , 0.31
Michael Roth , Angels , 2013 , 1 , 3.33 , 13.51 , 0.0 , 0 - 1 , 0.0 - 0.69 , -0.31
Jerome Williams , Angels , 2013 , 25 , 138.66 , 5.06 , 0.29 , 8 - 10 , 7.29 - 9.89 , 0.6
Barry Enright , Angels , 2013 , 2 , 5.33 , 15.2 , 0.0 , 0 - 1 , 0.0 - 1.28 , 0.28
Billy Buckner , Angels , 2013 , 2 , 8.0 , 3.38 , 0.3 , 1 - 0 , 0.59 - 0.52 , 0.93
Matthew Shoemaker , Angels , 2013 , 1 , 5.0 , 0 , 0.59 , 0 - 0 , 0.59 - 0.05 , -0.54
Jered Weaver , Angels , 2014 , 34 , 213.33 , 3.59 , 0.37 , 18 - 9 , 12.63 - 10.37 , 6.73
C.J. Wilson , Angels , 2014 , 31 , 175.67 , 4.51 , 0.33 , 13 - 10 , 10.32 - 11.61 , 4.29
Hector Santiago , Angels , 2014 , 24 , 117.65 , 4.05 , 0.31 , 4 - 9 , 7.5 - 7.56 , -4.94
Garrett Richards , Angels , 2014 , 26 , 168.66 , 2.61 , 0.46 , 13 - 4 , 12.04 - 6.7 , 3.65
Tyler Skaggs , Angels , 2014 , 18 , 113.02 , 4.3 , 0.32 , 5 - 5 , 5.73 - 6.82 , 1.09
Matthew Shoemaker , Angels , 2014 , 20 , 121.35 , 2.89 , 0.45 , 14 - 3 , 9.03 - 4.83 , 6.8
Wade LeBlanc , Angels , 2014 , 3 , 13.99 , 3.86 , 0.4 , 1 - 1 , 1.19 - 0.87 , -0.32
Cory Rasmus , Angels , 2014 , 6 , 19.0 , 2.37 , 0.0 , 0 - 1 , 0.0 - 1.37 , 0.37
Jered Weaver , Angels , 2015 , 26 , 159.01 , 4.64 , 0.33 , 7 - 12 , 8.46 - 10.07 , -3.39
C.J. Wilson , Angels , 2015 , 21 , 132.01 , 3.89 , 0.39 , 8 - 8 , 8.22 - 7.03 , -1.19
Matthew Shoemaker , Angels , 2015 , 24 , 134.34 , 4.42 , 0.35 , 7 - 10 , 8.45 - 8.35 , -3.1
Hector Santiago , Angels , 2015 , 32 , 177.0 , 3.66 , 0.36 , 9 - 9 , 11.66 - 9.46 , -2.21
Drew Rucinski , Angels , 2015 , 1 , 2.67 , 13.48 , 0.0 , 0 - 1 , 0.0 - 0.65 , -0.35
Garrett Richards , Angels , 2015 , 32 , 207.35 , 3.65 , 0.41 , 15 - 12 , 13.01 - 10.05 , 0.05
Nicholas Tropeano , Angels , 2015 , 7 , 36.66 , 3.93 , 0.26 , 3 - 2 , 1.83 - 2.27 , 1.45
Andrew Heaney , Angels , 2015 , 18 , 105.66 , 3.49 , 0.39 , 6 - 4 , 7.1 - 5.1 , -0.0
Cory Rasmus , Angels , 2015 , 1 , 3.0 , 6.0 , 0.0 , 0 - 0 , 0.0 - 0.39 , 0.39
Garrett Richards , Angels , 2016 , 6 , 34.67 , 2.34 , 0.4 , 1 - 3 , 2.42 - 1.18 , -3.24
Andrew Heaney , Angels , 2016 , 1 , 6.0 , 6.0 , 0.19 , 0 - 1 , 0.19 - 0.5 , -0.69
Hector Santiago , Angels , 2016 , 6 , 37.67 , 3.58 , 0.38 , 2 - 1 , 2.26 - 1.82 , 0.57
Matthew Shoemaker , Angels , 2016 , 5 , 20.66 , 9.15 , 0.21 , 1 - 4 , 1.06 - 2.7 , -1.36
Jered Weaver , Angels , 2016 , 5 , 28.33 , 5.4 , 0.27 , 3 - 1 , 1.35 - 2.11 , 2.76
Nicholas Tropeano , Angels , 2016 , 5 , 26.33 , 3.42 , 0.38 , 1 - 1 , 1.92 - 1.26 , -0.66
Cory Rasmus , Angels , 2016 , 1 , 2.33 , 19.31 , 0.0 , 0 - 1 , 0.0 - 0.75 , -0.25
