Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Norm Charlton , Reds , 1990 , 16 , 103.66 , 2.6 , 0.46 , 6 - 5 , 7.42 - 3.83 , -2.6
Chris Hammond , Reds , 1990 , 3 , 11.33 , 6.35 , 0.0 , 0 - 2 , 0.0 - 1.46 , -0.54
Tom Browning , Reds , 1991 , 36 , 230.31 , 4.18 , 0.35 , 14 - 14 , 12.7 - 13.36 , 0.66
Jose Rijo , Reds , 1991 , 30 , 204.34 , 2.51 , 0.5 , 15 - 6 , 14.97 - 7.01 , 1.04
Norm Charlton , Reds , 1991 , 11 , 65.66 , 4.25 , 0.37 , 3 - 5 , 4.02 - 4.01 , -2.02
Jack Armstrong , Reds , 1991 , 24 , 134.0 , 5.51 , 0.28 , 7 - 13 , 6.84 - 10.41 , -2.43
Chris Hammond , Reds , 1991 , 18 , 95.66 , 4.14 , 0.29 , 7 - 7 , 5.3 - 6.2 , 0.91
Scott Scudder , Reds , 1991 , 14 , 76.34 , 4.36 , 0.37 , 6 - 7 , 5.22 - 4.63 , -1.59
Gino Minutelli , Reds , 1991 , 3 , 10.67 , 4.22 , 0.16 , 0 - 1 , 0.47 - 0.93 , -0.54
Kip Gross , Reds , 1991 , 9 , 50.65 , 4.44 , 0.31 , 4 - 4 , 2.81 - 3.41 , 0.6
Randy Myers , Reds , 1991 , 12 , 70.34 , 3.45 , 0.33 , 2 - 6 , 3.98 - 3.76 , -4.22
Mo Sanford , Reds , 1991 , 5 , 28.0 , 3.86 , 0.33 , 1 - 2 , 1.67 - 1.61 , -1.06
Jose Rijo , Reds , 1992 , 33 , 211.0 , 2.56 , 0.45 , 15 - 10 , 14.71 - 7.63 , -2.08
Tom Browning , Reds , 1992 , 16 , 87.01 , 5.07 , 0.3 , 6 - 5 , 4.77 - 6.14 , 2.37
Tim Belcher , Reds , 1992 , 34 , 226.65 , 3.85 , 0.4 , 15 - 13 , 13.63 - 12.16 , 0.53
Greg Swindell , Reds , 1992 , 30 , 212.65 , 2.71 , 0.49 , 12 - 8 , 14.64 - 8.11 , -2.53
Chris Hammond , Reds , 1992 , 26 , 144.34 , 4.24 , 0.3 , 7 - 10 , 7.88 - 9.01 , -1.87
Keith Brown , Reds , 1992 , 2 , 8.0 , 4.5 , 0.0 , 0 - 1 , 0.0 - 0.77 , -0.23
Tom Bolton , Reds , 1992 , 8 , 41.0 , 5.27 , 0.19 , 2 - 3 , 1.53 - 3.26 , 0.72
Steve Foster , Reds , 1992 , 1 , 3.33 , 13.51 , 0.0 , 0 - 1 , 0.0 - 0.69 , -0.31
Tim Pugh , Reds , 1992 , 7 , 45.33 , 2.58 , 0.42 , 4 - 2 , 2.96 - 1.77 , 0.82
Bobby Ayala , Reds , 1992 , 5 , 29.0 , 4.34 , 0.29 , 2 - 1 , 1.47 - 1.8 , 1.33
Jose Rijo , Reds , 1993 , 36 , 257.34 , 2.48 , 0.49 , 14 - 9 , 17.62 - 9.11 , -3.51
John Smiley , Reds , 1993 , 18 , 105.67 , 5.62 , 0.3 , 3 - 9 , 5.47 - 8.11 , -3.36
Tim Belcher , Reds , 1993 , 22 , 136.98 , 4.47 , 0.35 , 9 - 6 , 7.7 - 8.69 , 3.99
Tom Browning , Reds , 1993 , 20 , 113.0 , 4.7 , 0.34 , 7 - 7 , 6.72 - 7.24 , 0.52
Tim Pugh , Reds , 1993 , 27 , 155.01 , 5.28 , 0.28 , 10 - 14 , 7.68 - 11.67 , -0.0
John Roper , Reds , 1993 , 15 , 79.0 , 5.7 , 0.22 , 2 - 5 , 3.26 - 6.5 , 0.24
Larry Luebbers , Reds , 1993 , 14 , 77.33 , 4.54 , 0.3 , 2 - 5 , 4.21 - 5.06 , -2.15
Bobby Ayala , Reds , 1993 , 9 , 40.67 , 8.41 , 0.15 , 2 - 6 , 1.32 - 4.92 , -0.4
Ross Powell , Reds , 1993 , 1 , 4.0 , 4.5 , 0.0 , 0 - 1 , 0.0 - 0.38 , -0.62
Jose Rijo , Reds , 1994 , 26 , 172.33 , 3.08 , 0.42 , 9 - 6 , 10.81 - 7.72 , -0.09
John Smiley , Reds , 1994 , 24 , 158.67 , 3.86 , 0.37 , 11 - 10 , 8.99 - 8.44 , 0.46
Tom Browning , Reds , 1994 , 7 , 40.67 , 4.2 , 0.41 , 3 - 1 , 2.89 - 2.31 , 1.42
Erik Hanson , Reds , 1994 , 21 , 122.34 , 4.12 , 0.36 , 5 - 5 , 7.63 - 7.07 , -0.56
Tim Pugh , Reds , 1994 , 9 , 45.67 , 6.11 , 0.28 , 3 - 3 , 2.54 - 4.03 , 1.49
John Roper , Reds , 1994 , 15 , 91.65 , 4.32 , 0.32 , 6 - 2 , 4.74 - 5.57 , 4.83
Kevin Jarvis , Reds , 1994 , 3 , 14.34 , 6.28 , 0.2 , 1 - 0 , 0.59 - 1.31 , 1.72
Pete Schourek , Reds , 1994 , 10 , 55.67 , 3.56 , 0.35 , 4 - 2 , 3.47 - 2.96 , 1.49
Jose Rijo , Reds , 1995 , 14 , 68.99 , 4.17 , 0.27 , 5 - 4 , 3.83 - 4.24 , 1.41
John Smiley , Reds , 1995 , 27 , 175.66 , 3.43 , 0.39 , 12 - 5 , 10.45 - 8.65 , 5.19
Kevin Jarvis , Reds , 1995 , 11 , 63.66 , 5.23 , 0.26 , 3 - 4 , 2.88 - 4.77 , 0.89
Pete Schourek , Reds , 1995 , 29 , 190.35 , 3.22 , 0.44 , 18 - 7 , 12.82 - 8.47 , 6.65
John Roper , Reds , 1995 , 2 , 7.0 , 10.29 , 0.0 , 0 - 0 , 0.0 - 1.21 , 1.21
Pete Smith , Reds , 1995 , 2 , 7.66 , 14.1 , 0.0 , 0 - 1 , 0.0 - 1.58 , 0.58
Tim Pugh , Reds , 1995 , 12 , 62.0 , 4.35 , 0.27 , 5 - 4 , 3.29 - 4.2 , 1.91
C.J. Nitkowski , Reds , 1995 , 7 , 31.33 , 6.32 , 0.28 , 1 - 3 , 1.95 - 3.18 , -0.77
Rick Reed , Reds , 1995 , 3 , 15.0 , 6.6 , 0.25 , 0 - 0 , 0.76 - 1.38 , 0.62
Mark Portugal , Reds , 1995 , 14 , 77.66 , 3.82 , 0.37 , 6 - 5 , 5.18 - 4.4 , 0.22
David Wells , Reds , 1995 , 11 , 72.66 , 3.59 , 0.44 , 6 - 5 , 4.82 - 3.45 , -0.37
Dave Burba , Reds , 1995 , 9 , 51.0 , 3.88 , 0.4 , 4 - 2 , 3.62 - 2.96 , 1.34
Frank Viola , Reds , 1995 , 3 , 14.34 , 6.28 , 0.1 , 0 - 1 , 0.29 - 1.45 , 0.15
Pete Schourek , Reds , 1996 , 12 , 67.33 , 6.02 , 0.25 , 4 - 5 , 3.01 - 5.73 , 1.71
John Smiley , Reds , 1996 , 34 , 217.02 , 3.61 , 0.42 , 13 - 14 , 14.23 - 10.86 , -4.37
Dave Burba , Reds , 1996 , 33 , 192.99 , 3.87 , 0.33 , 11 - 13 , 11.04 - 10.98 , -2.06
Mark Portugal , Reds , 1996 , 26 , 155.0 , 3.89 , 0.34 , 8 - 9 , 8.8 - 9.0 , -0.81
Roger Salkeld , Reds , 1996 , 19 , 97.35 , 5.82 , 0.24 , 6 - 5 , 4.64 - 8.19 , 4.56
Kevin Jarvis , Reds , 1996 , 20 , 108.32 , 6.15 , 0.25 , 8 - 8 , 5.09 - 9.11 , 4.02
Scott Service , Reds , 1996 , 1 , 5.0 , 5.4 , 0.25 , 0 - 0 , 0.25 - 0.36 , 0.11
Giovanni Carrara , Reds , 1996 , 5 , 19.0 , 7.11 , 0.17 , 1 - 0 , 0.84 - 2.42 , 2.57
Mike Remlinger , Reds , 1996 , 4 , 17.33 , 7.27 , 0.11 , 0 - 1 , 0.42 - 1.92 , 0.5
Mike Morgan , Reds , 1996 , 5 , 27.33 , 2.31 , 0.45 , 2 - 3 , 2.26 - 0.88 , -2.37
Curt Lyons , Reds , 1996 , 3 , 16.0 , 4.5 , 0.31 , 2 - 0 , 0.94 - 0.97 , 2.04
John Smiley , Reds , 1997 , 20 , 117.0 , 5.23 , 0.28 , 9 - 10 , 5.54 - 8.66 , 2.12
Dave Burba , Reds , 1997 , 27 , 155.66 , 4.8 , 0.33 , 11 - 10 , 8.82 - 9.91 , 2.09
Pete Schourek , Reds , 1997 , 17 , 84.33 , 5.34 , 0.22 , 5 - 8 , 3.72 - 6.79 , 0.06
Ricky Bones , Reds , 1997 , 2 , 8.0 , 12.38 , 0.0 , 0 - 1 , 0.0 - 1.44 , 0.44
Mike Morgan , Reds , 1997 , 30 , 161.65 , 4.79 , 0.31 , 9 - 12 , 9.17 - 10.86 , -1.31
Kent Mercker , Reds , 1997 , 25 , 140.66 , 4.03 , 0.32 , 7 - 11 , 7.88 - 8.26 , -3.62
Brett Tomko , Reds , 1997 , 19 , 116.99 , 3.15 , 0.39 , 11 - 6 , 7.37 - 5.25 , 2.88
Mike Remlinger , Reds , 1997 , 12 , 73.34 , 4.3 , 0.39 , 6 - 4 , 4.66 - 4.06 , 1.4
Giovanni Carrara , Reds , 1997 , 2 , 10.33 , 7.84 , 0.14 , 0 - 1 , 0.28 - 1.11 , -0.17
Gabe White , Reds , 1997 , 6 , 36.34 , 4.71 , 0.3 , 2 - 2 , 1.81 - 2.26 , 0.45
Felix Rodriguez , Reds , 1997 , 1 , 4.67 , 3.85 , 0.0 , 0 - 0 , 0.0 - 0.4 , 0.4
Jim Crowell , Reds , 1997 , 1 , 5.33 , 11.82 , 0.05 , 0 - 1 , 0.05 - 0.78 , -0.27
Mike Remlinger , Reds , 1998 , 28 , 155.65 , 4.8 , 0.26 , 7 - 15 , 7.37 - 11.28 , -4.09
Pete Harnisch , Reds , 1998 , 32 , 209.0 , 3.14 , 0.42 , 14 - 7 , 13.47 - 8.82 , 2.35
Steve Cooke , Reds , 1998 , 1 , 6.0 , 1.5 , 0.51 , 1 - 0 , 0.51 - 0.11 , 0.6
David Weathers , Reds , 1998 , 9 , 49.66 , 5.98 , 0.24 , 2 - 4 , 2.12 - 4.35 , 0.23
Brett Tomko , Reds , 1998 , 34 , 210.67 , 4.44 , 0.36 , 13 - 12 , 12.15 - 12.67 , 1.52
Gabe White , Reds , 1998 , 3 , 15.33 , 7.05 , 0.15 , 0 - 2 , 0.46 - 1.59 , -0.87
Mark Hutton , Reds , 1998 , 2 , 2.33 , 27.04 , 0.0 , 0 - 1 , 0.0 - 1.33 , 0.33
Scott Winchester , Reds , 1998 , 16 , 78.99 , 5.81 , 0.26 , 3 - 6 , 4.17 - 6.59 , -0.58
Eddie Priest , Reds , 1998 , 2 , 6.0 , 10.5 , 0.06 , 0 - 1 , 0.13 - 1.14 , 0.01
Scott Klingenbeck , Reds , 1998 , 4 , 22.67 , 5.96 , 0.23 , 1 - 3 , 0.94 - 1.87 , -1.07
Steve Parris , Reds , 1998 , 16 , 95.01 , 3.88 , 0.37 , 6 - 5 , 5.9 - 5.16 , 0.25
Rick Krivda , Reds , 1998 , 1 , 4.0 , 13.5 , 0.0 , 0 - 1 , 0.0 - 0.79 , -0.21
Dennys Reyes , Reds , 1998 , 7 , 37.0 , 4.62 , 0.29 , 3 - 1 , 2.01 - 2.57 , 2.56
Jason Bere , Reds , 1998 , 7 , 39.66 , 3.86 , 0.41 , 3 - 2 , 2.86 - 2.36 , 0.5
Brett Tomko , Reds , 1999 , 26 , 157.34 , 5.15 , 0.3 , 5 - 7 , 7.74 - 11.33 , 1.58
Jason Bere , Reds , 1999 , 10 , 40.32 , 6.03 , 0.17 , 3 - 0 , 1.69 - 4.08 , 5.39
Steve Avery , Reds , 1999 , 19 , 96.01 , 5.16 , 0.29 , 6 - 7 , 5.6 - 7.37 , 0.77
Pete Harnisch , Reds , 1999 , 33 , 198.34 , 3.68 , 0.38 , 16 - 10 , 12.64 - 10.76 , 4.12
Denny Neagle , Reds , 1999 , 19 , 109.33 , 4.28 , 0.34 , 9 - 5 , 6.38 - 6.68 , 4.29
Steve Parris , Reds , 1999 , 21 , 125.34 , 3.37 , 0.41 , 10 - 4 , 8.53 - 5.94 , 3.41
Ron Villone , Reds , 1999 , 22 , 125.0 , 4.75 , 0.3 , 8 - 7 , 6.56 - 8.58 , 3.02
Dennys Reyes , Reds , 1999 , 1 , 2.67 , 20.22 , 0.0 , 0 - 1 , 0.0 - 0.8 , -0.2
Juan Guzman , Reds , 1999 , 12 , 77.33 , 3.03 , 0.44 , 6 - 3 , 5.31 - 3.16 , 0.85
Pete Harnisch , Reds , 2000 , 22 , 131.0 , 4.74 , 0.33 , 8 - 6 , 7.29 - 8.38 , 3.09
Denny Neagle , Reds , 2000 , 18 , 117.67 , 3.52 , 0.41 , 8 - 2 , 7.38 - 5.61 , 4.24
Steve Parris , Reds , 2000 , 33 , 192.67 , 4.81 , 0.31 , 12 - 17 , 10.18 - 13.07 , -2.11
Ron Villone , Reds , 2000 , 23 , 126.67 , 5.54 , 0.29 , 10 - 9 , 6.75 - 9.95 , 4.2
Rob Bell , Reds , 2000 , 26 , 140.33 , 5.0 , 0.27 , 7 - 8 , 6.94 - 10.57 , 2.63
Osvaldo Fernandez , Reds , 2000 , 14 , 78.99 , 3.65 , 0.37 , 4 - 3 , 5.17 - 4.07 , -0.1
Elmer Dessens , Reds , 2000 , 16 , 104.67 , 4.21 , 0.35 , 10 - 5 , 5.64 - 5.99 , 5.35
Scott Williamson , Reds , 2000 , 10 , 55.34 , 2.93 , 0.37 , 3 - 3 , 3.67 - 2.55 , -1.12
Larry Luebbers , Reds , 2000 , 1 , 6.67 , 4.05 , 0.36 , 0 - 1 , 0.36 - 0.33 , -1.03
Pete Harnisch , Reds , 2001 , 7 , 35.33 , 6.37 , 0.17 , 1 - 3 , 1.19 - 3.31 , 0.12
Osvaldo Fernandez , Reds , 2001 , 14 , 69.0 , 6.91 , 0.2 , 5 - 6 , 2.87 - 6.65 , 2.78
Chris Reitsma , Reds , 2001 , 29 , 173.01 , 5.25 , 0.31 , 6 - 15 , 8.91 - 12.45 , -5.46
Elmer Dessens , Reds , 2001 , 34 , 204.99 , 4.48 , 0.31 , 10 - 14 , 10.71 - 12.67 , -2.04
Rob Bell , Reds , 2001 , 9 , 44.34 , 5.48 , 0.18 , 0 - 5 , 1.66 - 3.81 , -2.85
Jim Brower , Reds , 2001 , 10 , 49.33 , 6.02 , 0.24 , 4 - 3 , 2.44 - 4.41 , 2.97
Brian Reith , Reds , 2001 , 8 , 39.34 , 8.01 , 0.16 , 0 - 7 , 1.26 - 4.52 , -3.74
Lance Davis , Reds , 2001 , 20 , 106.35 , 4.74 , 0.32 , 8 - 4 , 6.46 - 7.34 , 4.87
Jose Acevedo , Reds , 2001 , 18 , 96.0 , 5.44 , 0.27 , 5 - 7 , 4.94 - 7.43 , 0.49
Scott Winchester , Reds , 2001 , 1 , 5.0 , 7.2 , 0.17 , 0 - 1 , 0.17 - 0.5 , -0.68
Dennys Reyes , Reds , 2001 , 6 , 27.67 , 6.51 , 0.2 , 1 - 4 , 1.18 - 2.66 , -1.53
Joey Hamilton , Reds , 2001 , 4 , 17.33 , 6.23 , 0.21 , 1 - 2 , 0.84 - 1.7 , -0.15
Jared Fernandez , Reds , 2001 , 2 , 7.34 , 7.36 , 0.0 , 0 - 1 , 0.0 - 1.02 , 0.02
Joey Hamilton , Reds , 2002 , 17 , 90.66 , 5.56 , 0.27 , 3 - 7 , 4.54 - 7.14 , -1.4
Elmer Dessens , Reds , 2002 , 30 , 178.01 , 3.03 , 0.4 , 7 - 8 , 12.01 - 7.86 , -5.14
Jose Acevedo , Reds , 2002 , 5 , 22.0 , 7.77 , 0.21 , 3 - 2 , 1.04 - 2.48 , 2.44
Jimmy Haynes , Reds , 2002 , 34 , 196.64 , 4.12 , 0.33 , 15 - 10 , 11.26 - 11.05 , 4.8
Chris Reitsma , Reds , 2002 , 21 , 117.34 , 4.07 , 0.31 , 4 - 10 , 6.5 - 6.76 , -5.74
Jose Rijo , Reds , 2002 , 9 , 44.67 , 5.84 , 0.24 , 4 - 4 , 2.13 - 3.84 , 1.71
Carlos Almanzar , Reds , 2002 , 1 , 0.67 , 40.3 , 0.0 , 0 - 1 , 0.0 - 0.71 , -0.29
Bruce Chen , Reds , 2002 , 1 , 4.0 , 11.25 , 0.0 , 0 - 1 , 0.0 - 0.73 , -0.27
Luis Pineda , Reds , 2002 , 2 , 5.33 , 8.44 , 0.3 , 1 - 0 , 0.59 - 0.91 , 1.32
Jared Fernandez , Reds , 2002 , 8 , 42.67 , 4.22 , 0.25 , 1 - 3 , 2.0 - 2.75 , -1.26
Ryan Dempster , Reds , 2002 , 15 , 88.67 , 6.19 , 0.28 , 5 - 5 , 4.15 - 7.27 , 3.12
Brian Moehler , Reds , 2002 , 9 , 42.0 , 6.21 , 0.17 , 2 - 4 , 1.57 - 4.0 , 0.43
Shawn Estes , Reds , 2002 , 6 , 28.01 , 7.71 , 0.24 , 1 - 3 , 1.44 - 3.09 , -0.34
Danny Graves , Reds , 2002 , 4 , 19.0 , 1.89 , 0.36 , 1 - 0 , 1.43 - 0.61 , 0.18
Jimmy Haynes , Reds , 2003 , 18 , 94.34 , 6.3 , 0.26 , 2 - 12 , 4.59 - 8.19 , -6.4
Ryan Dempster , Reds , 2003 , 20 , 112.67 , 6.71 , 0.27 , 3 - 7 , 5.43 - 9.9 , 0.48
Jimmy Anderson , Reds , 2003 , 7 , 37.67 , 9.08 , 0.15 , 1 - 5 , 1.02 - 4.25 , -0.78
Danny Graves , Reds , 2003 , 26 , 162.01 , 5.33 , 0.3 , 4 - 14 , 7.71 - 11.59 , -6.12
Paul Wilson , Reds , 2003 , 28 , 166.68 , 4.64 , 0.34 , 8 - 10 , 9.5 - 10.33 , -1.18
Chris Reitsma , Reds , 2003 , 3 , 17.33 , 7.27 , 0.25 , 1 - 1 , 0.76 - 1.73 , 0.97
Jeff Austin , Reds , 2003 , 7 , 28.33 , 8.58 , 0.17 , 2 - 3 , 1.19 - 3.79 , 1.6
John Riedling , Reds , 2003 , 8 , 35.67 , 7.32 , 0.13 , 0 - 3 , 1.02 - 4.18 , 0.15
Jose Acevedo , Reds , 2003 , 4 , 26.0 , 2.77 , 0.42 , 2 - 0 , 1.68 - 0.98 , 1.3
Josh Hall , Reds , 2003 , 5 , 23.67 , 6.08 , 0.24 , 0 - 2 , 1.19 - 2.19 , -1.0
John Bale , Reds , 2003 , 9 , 44.34 , 4.47 , 0.17 , 1 - 2 , 1.49 - 3.25 , 0.77
Aaron Harang , Reds , 2003 , 9 , 46.0 , 5.28 , 0.27 , 4 - 3 , 2.4 - 3.57 , 2.17
Seth Etherton , Reds , 2003 , 7 , 30.0 , 6.9 , 0.17 , 2 - 4 , 1.19 - 3.25 , 0.07
Dan Serafini , Reds , 2003 , 4 , 18.67 , 6.27 , 0.23 , 0 - 3 , 0.92 - 1.71 , -2.21
Todd Van Poppel , Reds , 2003 , 4 , 24.33 , 3.7 , 0.38 , 2 - 1 , 1.5 - 1.27 , 0.77
Scott Randall , Reds , 2003 , 2 , 10.33 , 6.1 , 0.23 , 0 - 2 , 0.46 - 0.85 , -1.6
Brian Reith , Reds , 2003 , 1 , 5.0 , 0 , 0.59 , 1 - 0 , 0.59 - 0.05 , 0.46
Cory Lidle , Reds , 2004 , 24 , 149.0 , 5.32 , 0.31 , 7 - 10 , 7.35 - 10.69 , 0.34
Paul Wilson , Reds , 2004 , 29 , 183.68 , 4.36 , 0.37 , 11 - 6 , 10.62 - 10.65 , 5.04
Jose Acevedo , Reds , 2004 , 27 , 140.65 , 6.65 , 0.21 , 5 - 12 , 5.55 - 13.38 , 0.83
Aaron Harang , Reds , 2004 , 28 , 160.99 , 4.86 , 0.32 , 10 - 9 , 8.97 - 10.68 , 2.71
Jimmy Haynes , Reds , 2004 , 4 , 13.33 , 10.8 , 0.06 , 0 - 3 , 0.25 - 2.38 , -0.87
Todd Van Poppel , Reds , 2004 , 11 , 61.0 , 5.31 , 0.25 , 2 - 3 , 2.73 - 4.53 , 0.8
Joe Valentine , Reds , 2004 , 1 , 1.0 , 27.0 , 0.0 , 0 - 1 , 0.0 - 0.57 , -0.43
Jung Bong , Reds , 2004 , 3 , 15.33 , 4.7 , 0.28 , 1 - 1 , 0.85 - 1.16 , 0.31
Jesus Sanchez , Reds , 2004 , 3 , 14.33 , 7.54 , 0.13 , 0 - 2 , 0.4 - 1.63 , -0.77
Brandon Claussen , Reds , 2004 , 14 , 65.99 , 6.14 , 0.24 , 2 - 8 , 3.33 - 5.65 , -3.68
Josh Hancock , Reds , 2004 , 9 , 52.01 , 4.33 , 0.32 , 3 - 1 , 2.91 - 3.15 , 2.24
Luke Hudson , Reds , 2004 , 9 , 48.33 , 2.42 , 0.4 , 4 - 2 , 3.6 - 2.02 , 0.42
Paul Wilson , Reds , 2005 , 9 , 46.33 , 7.77 , 0.2 , 1 - 5 , 1.84 - 4.84 , -0.99
Eric Milton , Reds , 2005 , 34 , 186.33 , 6.47 , 0.25 , 8 - 15 , 8.58 - 16.37 , 0.79
Aaron Harang , Reds , 2005 , 32 , 211.66 , 3.83 , 0.37 , 11 - 13 , 11.96 - 11.13 , -2.82
Ramon Ortiz , Reds , 2005 , 30 , 171.34 , 5.36 , 0.3 , 9 - 11 , 8.88 - 12.53 , 1.65
Matt Belisle , Reds , 2005 , 5 , 24.0 , 5.25 , 0.27 , 2 - 2 , 1.37 - 1.77 , 0.4
Brandon Claussen , Reds , 2005 , 29 , 166.68 , 4.21 , 0.34 , 10 - 11 , 9.98 - 9.45 , -1.53
Elizardo Ramirez , Reds , 2005 , 4 , 19.34 , 9.31 , 0.14 , 0 - 3 , 0.58 - 2.51 , -1.07
Luke Hudson , Reds , 2005 , 16 , 75.0 , 7.2 , 0.18 , 6 - 8 , 2.93 - 7.9 , 2.97
Randy Keisler , Reds , 2005 , 4 , 18.33 , 5.4 , 0.25 , 0 - 1 , 1.02 - 1.53 , -0.49
Aaron Harang , Reds , 2006 , 35 , 233.34 , 3.78 , 0.39 , 16 - 11 , 13.75 - 12.28 , 3.53
Bronson Arroyo , Reds , 2006 , 35 , 240.67 , 3.29 , 0.45 , 14 - 11 , 15.58 - 10.94 , -1.63
Brandon Claussen , Reds , 2006 , 14 , 77.0 , 6.19 , 0.28 , 3 - 8 , 3.93 - 6.19 , -2.74
Eric Milton , Reds , 2006 , 26 , 152.66 , 5.19 , 0.31 , 8 - 8 , 8.19 - 10.57 , 2.39
Dave Williams , Reds , 2006 , 8 , 40.0 , 7.2 , 0.23 , 2 - 3 , 1.84 - 3.99 , 1.16
Elizardo Ramirez , Reds , 2006 , 19 , 102.67 , 5.26 , 0.26 , 4 - 8 , 5.0 - 7.58 , -1.42
Joe Mays , Reds , 2006 , 4 , 20.0 , 9.45 , 0.13 , 0 - 1 , 0.51 - 2.47 , 0.96
Justin Germano , Reds , 2006 , 1 , 5.67 , 6.35 , 0.17 , 0 - 1 , 0.17 - 0.51 , -0.66
Kyle Lohse , Reds , 2006 , 11 , 61.99 , 4.5 , 0.35 , 3 - 5 , 3.81 - 3.91 , -1.9
Chris Michalak , Reds , 2006 , 6 , 26.33 , 6.15 , 0.07 , 1 - 4 , 0.4 - 2.76 , -0.64
Sun-Woo Kim , Reds , 2006 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Matt Belisle , Reds , 2006 , 2 , 9.67 , 0.93 , 0.33 , 0 - 0 , 0.66 - 0.49 , -0.18
Aaron Harang , Reds , 2007 , 34 , 231.69 , 3.73 , 0.39 , 16 - 6 , 13.36 - 12.1 , 8.74
Bronson Arroyo , Reds , 2007 , 34 , 210.68 , 4.23 , 0.37 , 9 - 15 , 12.61 - 12.1 , -6.51
Kyle Lohse , Reds , 2007 , 21 , 131.67 , 4.58 , 0.35 , 6 - 12 , 7.28 - 8.5 , -4.78
Matt Belisle , Reds , 2007 , 30 , 177.67 , 5.32 , 0.28 , 8 - 9 , 8.46 - 12.95 , 3.48
Eric Milton , Reds , 2007 , 6 , 31.33 , 5.17 , 0.22 , 0 - 4 , 1.34 - 2.34 , -3.0
Bobby Livingston , Reds , 2007 , 10 , 56.33 , 5.27 , 0.27 , 3 - 3 , 2.66 - 4.26 , 1.6
Kirk Saarloos , Reds , 2007 , 3 , 9.33 , 10.61 , 0.08 , 0 - 2 , 0.25 - 1.73 , -0.52
Homer Bailey , Reds , 2007 , 9 , 45.35 , 5.76 , 0.3 , 4 - 2 , 2.66 - 3.51 , 2.85
Phil Dumatrait , Reds , 2007 , 6 , 18.0 , 15.0 , 0.07 , 0 - 4 , 0.4 - 3.98 , -0.42
Elizardo Ramirez , Reds , 2007 , 3 , 14.33 , 8.79 , 0.11 , 0 - 2 , 0.33 - 1.8 , -0.53
Thomas Shearn , Reds , 2007 , 6 , 30.67 , 4.4 , 0.29 , 3 - 0 , 1.76 - 2.21 , 3.44
Aaron Harang , Reds , 2008 , 29 , 180.32 , 4.89 , 0.33 , 6 - 17 , 9.55 - 12.03 , -8.52
Bronson Arroyo , Reds , 2008 , 34 , 199.99 , 4.77 , 0.35 , 15 - 11 , 11.73 - 13.0 , 5.26
Johnny Cueto , Reds , 2008 , 31 , 174.0 , 4.81 , 0.29 , 9 - 14 , 9.13 - 11.46 , -2.67
Josh Fogg , Reds , 2008 , 14 , 62.33 , 8.23 , 0.17 , 2 - 7 , 2.4 - 7.23 , -0.16
Edinson Volquez , Reds , 2008 , 32 , 194.32 , 3.24 , 0.41 , 17 - 5 , 13.02 - 8.81 , 7.8
Matt Belisle , Reds , 2008 , 6 , 29.66 , 7.28 , 0.15 , 1 - 4 , 0.92 - 3.18 , -0.75
Homer Bailey , Reds , 2008 , 8 , 36.33 , 7.93 , 0.15 , 0 - 6 , 1.19 - 4.28 , -2.91
Daryl Thompson , Reds , 2008 , 3 , 14.33 , 6.91 , 0.26 , 0 - 2 , 0.77 - 1.38 , -1.39
Ramon A Ramirez , Reds , 2008 , 4 , 24.0 , 3.0 , 0.4 , 1 - 1 , 1.6 - 0.96 , -0.65
Adam Pettyjohn , Reds , 2008 , 1 , 2.0 , 36.0 , 0.0 , 0 - 1 , 0.0 - 0.89 , -0.11
Aaron Harang , Reds , 2009 , 26 , 162.33 , 4.21 , 0.34 , 6 - 14 , 8.95 - 9.44 , -7.51
Edinson Volquez , Reds , 2009 , 9 , 49.67 , 4.35 , 0.32 , 4 - 2 , 2.87 - 3.19 , 2.32
Bronson Arroyo , Reds , 2009 , 33 , 220.32 , 3.84 , 0.43 , 15 - 13 , 14.06 - 11.36 , -0.69
Johnny Cueto , Reds , 2009 , 30 , 171.34 , 4.41 , 0.33 , 11 - 11 , 9.81 - 10.49 , 0.68
Micah Owings , Reds , 2009 , 19 , 102.01 , 5.73 , 0.24 , 6 - 11 , 4.59 - 8.14 , -1.45
Homer Bailey , Reds , 2009 , 20 , 113.32 , 4.53 , 0.33 , 8 - 5 , 6.65 - 7.38 , 3.73
Matt Maloney , Reds , 2009 , 7 , 40.67 , 4.87 , 0.3 , 2 - 4 , 2.08 - 2.67 , -1.41
Justin Lehr , Reds , 2009 , 11 , 65.34 , 5.37 , 0.28 , 5 - 3 , 3.11 - 4.74 , 3.63
Kip Wells , Reds , 2009 , 7 , 37.67 , 4.78 , 0.32 , 2 - 2 , 2.25 - 2.62 , 0.37
Aaron Harang , Reds , 2010 , 20 , 108.66 , 5.22 , 0.23 , 6 - 7 , 4.64 - 8.22 , 2.58
Johnny Cueto , Reds , 2010 , 31 , 185.66 , 3.64 , 0.41 , 12 - 7 , 12.69 - 9.1 , 1.41
Bronson Arroyo , Reds , 2010 , 33 , 215.67 , 3.88 , 0.4 , 17 - 10 , 13.27 - 11.41 , 5.14
