Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
David Nied , Rockies , 1993 , 5.0 , 2 , L , 0.35 , 0.24
Bruce Ruffin , Rockies , 1993 , 3.0 , 5 , L , 0.0 , 0.69
Bryn Smith , Rockies , 1993 , 7.0 , 0 , W , 0.73 , 0.04
David Nied , Rockies , 1993 , 7.0 , 4 , W , 0.25 , 0.5
Butch Henry , Rockies , 1993 , 4.0 , 4 , L , 0.0 , 0.6
Andy Ashby , Rockies , 1993 , 5.0 , 2 , N , 0.35 , 0.24
Bryn Smith , Rockies , 1993 , 5.33 , 3 , L , 0.25 , 0.36
David Nied , Rockies , 1993 , 9.0 , 2 , W , 0.8 , 0.13
Butch Henry , Rockies , 1993 , 6.67 , 3 , L , 0.36 , 0.33
Bruce Ruffin , Rockies , 1993 , 6.33 , 0 , W , 0.66 , 0.04
Andy Ashby , Rockies , 1993 , 6.0 , 1 , N , 0.51 , 0.11
Bryn Smith , Rockies , 1993 , 4.0 , 5 , L , 0.0 , 0.73
David Nied , Rockies , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Butch Henry , Rockies , 1993 , 6.33 , 2 , N , 0.4 , 0.23
Bruce Ruffin , Rockies , 1993 , 4.67 , 4 , N , 0.0 , 0.6
Andy Ashby , Rockies , 1993 , 7.0 , 1 , L , 0.59 , 0.11
Bryn Smith , Rockies , 1993 , 3.0 , 3 , L , 0.0 , 0.47
David Nied , Rockies , 1993 , 6.0 , 4 , L , 0.19 , 0.5
Butch Henry , Rockies , 1993 , 9.0 , 2 , W , 0.8 , 0.13
Bruce Ruffin , Rockies , 1993 , 5.0 , 4 , N , 0.17 , 0.5
Andy Ashby , Rockies , 1993 , 5.0 , 4 , L , 0.17 , 0.5
Armando Reynoso , Rockies , 1993 , 9.0 , 1 , W , 0.89 , 0.05
David Nied , Rockies , 1993 , 5.0 , 6 , N , 0.08 , 0.7
Butch Henry , Rockies , 1993 , 7.0 , 1 , W , 0.59 , 0.11
Andy Ashby , Rockies , 1993 , 6.0 , 4 , N , 0.19 , 0.5
Armando Reynoso , Rockies , 1993 , 7.0 , 3 , L , 0.34 , 0.37
David Nied , Rockies , 1993 , 6.0 , 5 , L , 0.13 , 0.61
Butch Henry , Rockies , 1993 , 3.0 , 5 , N , 0.0 , 0.69
Bruce Ruffin , Rockies , 1993 , 7.33 , 0 , N , 0.73 , 0.04
Andy Ashby , Rockies , 1993 , 5.0 , 5 , N , 0.1 , 0.62
Armando Reynoso , Rockies , 1993 , 9.0 , 4 , W , 0.55 , 0.37
David Nied , Rockies , 1993 , 7.0 , 3 , L , 0.34 , 0.37
Butch Henry , Rockies , 1993 , 6.33 , 7 , L , 0.07 , 0.81
Bruce Ruffin , Rockies , 1993 , 3.0 , 4 , L , 0.0 , 0.62
Andy Ashby , Rockies , 1993 , 2.67 , 8 , L , 0.0 , 0.93
Armando Reynoso , Rockies , 1993 , 6.67 , 5 , L , 0.17 , 0.6
David Nied , Rockies , 1993 , 2.0 , 2 , L , 0.0 , 0.43
Butch Henry , Rockies , 1993 , 5.33 , 4 , L , 0.17 , 0.5
Willie Blair , Rockies , 1993 , 9.0 , 1 , N , 0.89 , 0.05
Lance Painter , Rockies , 1993 , 4.33 , 6 , L , 0.0 , 0.79
Armando Reynoso , Rockies , 1993 , 6.0 , 3 , N , 0.29 , 0.36
David Nied , Rockies , 1993 , 5.0 , 6 , L , 0.08 , 0.7
Butch Henry , Rockies , 1993 , 5.33 , 3 , L , 0.25 , 0.36
Willie Blair , Rockies , 1993 , 6.33 , 3 , L , 0.29 , 0.36
Lance Painter , Rockies , 1993 , 5.0 , 5 , N , 0.1 , 0.62
Armando Reynoso , Rockies , 1993 , 5.67 , 1 , N , 0.51 , 0.12
David Nied , Rockies , 1993 , 5.0 , 5 , L , 0.1 , 0.62
Butch Henry , Rockies , 1993 , 3.67 , 8 , L , 0.0 , 0.85
Willie Blair , Rockies , 1993 , 6.0 , 6 , L , 0.08 , 0.74
Lance Painter , Rockies , 1993 , 5.33 , 7 , L , 0.05 , 0.78
Armando Reynoso , Rockies , 1993 , 9.0 , 0 , W , 0.96 , 0.01
Bryn Smith , Rockies , 1993 , 5.0 , 5 , L , 0.1 , 0.62
Bruce Ruffin , Rockies , 1993 , 5.33 , 3 , N , 0.25 , 0.36
Willie Blair , Rockies , 1993 , 8.33 , 1 , W , 0.64 , 0.15
Armando Reynoso , Rockies , 1993 , 6.0 , 6 , L , 0.08 , 0.74
Andy Ashby , Rockies , 1993 , 3.67 , 9 , L , 0.0 , 0.96
Bruce Ruffin , Rockies , 1993 , 5.0 , 1 , W , 0.47 , 0.13
Willie Blair , Rockies , 1993 , 6.0 , 4 , L , 0.19 , 0.5
Armando Reynoso , Rockies , 1993 , 5.0 , 3 , N , 0.25 , 0.36
Andy Ashby , Rockies , 1993 , 2.33 , 5 , N , 0.0 , 0.75
Bruce Ruffin , Rockies , 1993 , 6.67 , 1 , W , 0.62 , 0.09
Willie Blair , Rockies , 1993 , 4.67 , 6 , L , 0.0 , 0.73
Butch Henry , Rockies , 1993 , 6.0 , 1 , N , 0.51 , 0.11
Armando Reynoso , Rockies , 1993 , 8.0 , 2 , W , 0.49 , 0.3
Bruce Ruffin , Rockies , 1993 , 0.67 , 4 , L , 0.0 , 0.72
Willie Blair , Rockies , 1993 , 8.0 , 3 , W , 0.36 , 0.45
Butch Henry , Rockies , 1993 , 5.67 , 0 , N , 0.65 , 0.05
Armando Reynoso , Rockies , 1993 , 7.67 , 2 , N , 0.56 , 0.17
Bruce Ruffin , Rockies , 1993 , 2.33 , 6 , N , 0.0 , 0.82
Jeff Parrett , Rockies , 1993 , 5.0 , 3 , W , 0.25 , 0.36
Willie Blair , Rockies , 1993 , 3.33 , 9 , L , 0.0 , 0.96
Butch Henry , Rockies , 1993 , 3.67 , 7 , L , 0.0 , 0.83
Armando Reynoso , Rockies , 1993 , 9.0 , 1 , W , 0.89 , 0.05
Curtis Leskanic , Rockies , 1993 , 7.0 , 4 , L , 0.25 , 0.5
Bruce Ruffin , Rockies , 1993 , 4.0 , 4 , L , 0.0 , 0.6
Willie Blair , Rockies , 1993 , 7.0 , 1 , N , 0.59 , 0.11
Armando Reynoso , Rockies , 1993 , 5.0 , 2 , L , 0.35 , 0.24
Butch Henry , Rockies , 1993 , 2.67 , 5 , N , 0.0 , 0.74
Curtis Leskanic , Rockies , 1993 , 6.33 , 4 , N , 0.19 , 0.5
