Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Jim O'Toole , Reds , 1965 , 9.0 , 4 , L , 0.55 , 0.37
Sammy Ellis , Reds , 1965 , 9.0 , 3 , W , 0.7 , 0.23
John Tsitouris , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Jim O'Toole , Reds , 1965 , 1.0 , 5 , L , 0.0 , 0.72
Sammy Ellis , Reds , 1965 , 7.67 , 2 , W , 0.56 , 0.17
Jim Maloney , Reds , 1965 , 9.0 , 0 , W , 0.96 , 0.01
Joey Jay , Reds , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Jim O'Toole , Reds , 1965 , 7.0 , 2 , N , 0.46 , 0.23
John Tsitouris , Reds , 1965 , 4.67 , 6 , L , 0.0 , 0.73
Sammy Ellis , Reds , 1965 , 8.0 , 3 , W , 0.36 , 0.45
Jim Maloney , Reds , 1965 , 6.33 , 3 , W , 0.29 , 0.36
Joey Jay , Reds , 1965 , 10.0 , 2 , N , 0.29 , 0.23
Jim O'Toole , Reds , 1965 , 5.67 , 1 , L , 0.51 , 0.12
John Tsitouris , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Sammy Ellis , Reds , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Jim Maloney , Reds , 1965 , 9.0 , 4 , W , 0.55 , 0.37
Joe Nuxhall , Reds , 1965 , 5.0 , 5 , N , 0.1 , 0.62
Joey Jay , Reds , 1965 , 8.0 , 8 , L , 0.0 , 1.0
Jim O'Toole , Reds , 1965 , 4.33 , 3 , L , 0.0 , 0.5
John Tsitouris , Reds , 1965 , 3.67 , 3 , L , 0.0 , 0.51
Sammy Ellis , Reds , 1965 , 6.67 , 2 , N , 0.53 , 0.18
Jim Maloney , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Joey Jay , Reds , 1965 , 3.0 , 3 , N , 0.0 , 0.47
John Tsitouris , Reds , 1965 , 6.0 , 1 , W , 0.51 , 0.11
Sammy Ellis , Reds , 1965 , 7.67 , 2 , W , 0.56 , 0.17
Jim Maloney , Reds , 1965 , 5.33 , 2 , N , 0.35 , 0.24
Joey Jay , Reds , 1965 , 4.33 , 3 , N , 0.0 , 0.5
Jim O'Toole , Reds , 1965 , 4.33 , 6 , N , 0.0 , 0.79
John Tsitouris , Reds , 1965 , 2.33 , 3 , L , 0.0 , 0.56
Sammy Ellis , Reds , 1965 , 0.67 , 6 , L , 0.0 , 0.86
Jim Maloney , Reds , 1965 , 7.0 , 1 , N , 0.59 , 0.11
Sammy Ellis , Reds , 1965 , 9.0 , 3 , W , 0.7 , 0.23
Jim O'Toole , Reds , 1965 , 0.67 , 2 , N , 0.0 , 0.48
Joe Nuxhall , Reds , 1965 , 7.0 , 4 , W , 0.25 , 0.5
John Tsitouris , Reds , 1965 , 8.0 , 2 , N , 0.49 , 0.3
Jim Maloney , Reds , 1965 , 7.0 , 1 , W , 0.59 , 0.11
Sammy Ellis , Reds , 1965 , 9.0 , 4 , W , 0.55 , 0.37
Billy McCool , Reds , 1965 , 2.67 , 3 , L , 0.0 , 0.52
Joe Nuxhall , Reds , 1965 , 3.33 , 5 , L , 0.0 , 0.69
John Tsitouris , Reds , 1965 , 5.67 , 6 , L , 0.07 , 0.73
Gerry Arrigo , Reds , 1965 , 5.67 , 3 , N , 0.29 , 0.35
Sammy Ellis , Reds , 1965 , 2.33 , 6 , L , 0.0 , 0.82
Jim Maloney , Reds , 1965 , 8.33 , 4 , L , 0.25 , 0.58
Joey Jay , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Sammy Ellis , Reds , 1965 , 6.0 , 1 , W , 0.51 , 0.11
Gerry Arrigo , Reds , 1965 , 3.0 , 6 , L , 0.0 , 0.77
Joey Jay , Reds , 1965 , 5.0 , 0 , W , 0.59 , 0.05
Jim Maloney , Reds , 1965 , 8.0 , 1 , L , 0.64 , 0.15
Sammy Ellis , Reds , 1965 , 9.0 , 0 , W , 0.96 , 0.01
Gerry Arrigo , Reds , 1965 , 5.0 , 4 , W , 0.17 , 0.5
Joey Jay , Reds , 1965 , 3.0 , 5 , L , 0.0 , 0.69
Jim Maloney , Reds , 1965 , 4.67 , 5 , N , 0.0 , 0.66
Sammy Ellis , Reds , 1965 , 5.33 , 3 , N , 0.25 , 0.36
Jim O'Toole , Reds , 1965 , 5.0 , 3 , L , 0.25 , 0.36
Gerry Arrigo , Reds , 1965 , 1.33 , 6 , L , 0.0 , 0.85
Joey Jay , Reds , 1965 , 9.0 , 0 , W , 0.96 , 0.01
Jim Maloney , Reds , 1965 , 11.0 , 1 , L , 0.46 , 0.05
Sammy Ellis , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Jim O'Toole , Reds , 1965 , 5.67 , 3 , W , 0.29 , 0.35
Joey Jay , Reds , 1965 , 6.0 , 1 , W , 0.51 , 0.11
Jim Maloney , Reds , 1965 , 6.67 , 4 , W , 0.24 , 0.5
Sammy Ellis , Reds , 1965 , 4.33 , 5 , L , 0.0 , 0.73
Jim O'Toole , Reds , 1965 , 6.0 , 6 , N , 0.08 , 0.74
Joey Jay , Reds , 1965 , 6.33 , 4 , N , 0.19 , 0.5
John Tsitouris , Reds , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Jim Maloney , Reds , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Jim O'Toole , Reds , 1965 , 3.67 , 6 , L , 0.0 , 0.81
Sammy Ellis , Reds , 1965 , 11.0 , 1 , W , 0.46 , 0.05
Joey Jay , Reds , 1965 , 6.0 , 1 , N , 0.51 , 0.11
John Tsitouris , Reds , 1965 , 5.67 , 3 , N , 0.29 , 0.35
Jim Maloney , Reds , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Jim O'Toole , Reds , 1965 , 7.0 , 4 , L , 0.25 , 0.5
Sammy Ellis , Reds , 1965 , 14.0 , 1 , N , 0.46 , 0.05
Joe Nuxhall , Reds , 1965 , 6.33 , 5 , W , 0.13 , 0.61
John Tsitouris , Reds , 1965 , 3.67 , 5 , L , 0.0 , 0.69
Jim Maloney , Reds , 1965 , 6.0 , 3 , L , 0.29 , 0.36
Jim O'Toole , Reds , 1965 , 6.0 , 0 , N , 0.66 , 0.04
Sammy Ellis , Reds , 1965 , 2.33 , 3 , N , 0.0 , 0.56
Joe Nuxhall , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Jim Maloney , Reds , 1965 , 8.67 , 4 , W , 0.45 , 0.36
Jim O'Toole , Reds , 1965 , 1.33 , 3 , L , 0.0 , 0.57
Sammy Ellis , Reds , 1965 , 5.33 , 3 , N , 0.25 , 0.36
Jim Maloney , Reds , 1965 , 9.0 , 2 , W , 0.8 , 0.13
Joe Nuxhall , Reds , 1965 , 7.33 , 7 , W , 0.08 , 0.77
Sammy Ellis , Reds , 1965 , 8.0 , 2 , L , 0.49 , 0.3
Joe Nuxhall , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Sammy Ellis , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
John Tsitouris , Reds , 1965 , 2.0 , 3 , L , 0.0 , 0.56
Jim Maloney , Reds , 1965 , 5.33 , 2 , N , 0.35 , 0.24
Joey Jay , Reds , 1965 , 7.0 , 3 , W , 0.34 , 0.37
Joe Nuxhall , Reds , 1965 , 8.0 , 3 , L , 0.36 , 0.45
Sammy Ellis , Reds , 1965 , 5.0 , 6 , L , 0.08 , 0.7
John Tsitouris , Reds , 1965 , 8.33 , 3 , N , 0.36 , 0.45
Jim Maloney , Reds , 1965 , 8.33 , 4 , W , 0.25 , 0.58
Joey Jay , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Sammy Ellis , Reds , 1965 , 5.0 , 4 , L , 0.17 , 0.5
Joe Nuxhall , Reds , 1965 , 9.0 , 0 , W , 0.96 , 0.01
John Tsitouris , Reds , 1965 , 7.33 , 0 , W , 0.73 , 0.04
Jim Maloney , Reds , 1965 , 7.0 , 4 , L , 0.25 , 0.5
Joey Jay , Reds , 1965 , 1.33 , 6 , L , 0.0 , 0.85
Sammy Ellis , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Joe Nuxhall , Reds , 1965 , 9.0 , 1 , W , 0.89 , 0.05
Jim Maloney , Reds , 1965 , 7.0 , 3 , W , 0.34 , 0.37
Joey Jay , Reds , 1965 , 0.67 , 3 , N , 0.0 , 0.71
John Tsitouris , Reds , 1965 , 6.0 , 5 , N , 0.13 , 0.61
Sammy Ellis , Reds , 1965 , 8.0 , 2 , N , 0.49 , 0.3
Jim O'Toole , Reds , 1965 , 7.0 , 3 , N , 0.34 , 0.37
John Tsitouris , Reds , 1965 , 0.0 , 4 , L , 0.0 , 0.67
Joey Jay , Reds , 1965 , 4.33 , 1 , N , 0.0 , 0.25
