Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dick Ruthven , Cubs , 1984 , 7.33 , 2 , W , 0.46 , 0.23
Chuck Rainey , Cubs , 1984 , 5.33 , 3 , W , 0.25 , 0.36
Scott Sanderson , Cubs , 1984 , 6.0 , 2 , N , 0.4 , 0.23
Steve Trout , Cubs , 1984 , 4.67 , 4 , L , 0.0 , 0.6
Dick Ruthven , Cubs , 1984 , 6.33 , 3 , N , 0.29 , 0.36
Chuck Rainey , Cubs , 1984 , 4.33 , 3 , L , 0.0 , 0.5
Scott Sanderson , Cubs , 1984 , 7.0 , 2 , L , 0.46 , 0.23
Steve Trout , Cubs , 1984 , 9.0 , 2 , W , 0.8 , 0.13
Dick Ruthven , Cubs , 1984 , 6.0 , 2 , W , 0.4 , 0.23
Chuck Rainey , Cubs , 1984 , 6.0 , 2 , L , 0.4 , 0.23
Scott Sanderson , Cubs , 1984 , 8.67 , 1 , W , 0.81 , 0.07
Steve Trout , Cubs , 1984 , 9.0 , 1 , W , 0.89 , 0.05
Dick Ruthven , Cubs , 1984 , 8.0 , 4 , N , 0.25 , 0.58
Rick Reuschel , Cubs , 1984 , 5.33 , 3 , N , 0.25 , 0.36
Scott Sanderson , Cubs , 1984 , 7.0 , 2 , W , 0.46 , 0.23
Steve Trout , Cubs , 1984 , 5.33 , 1 , N , 0.47 , 0.13
Dick Ruthven , Cubs , 1984 , 4.0 , 5 , L , 0.0 , 0.73
Chuck Rainey , Cubs , 1984 , 7.0 , 1 , L , 0.59 , 0.11
Scott Sanderson , Cubs , 1984 , 9.0 , 1 , W , 0.89 , 0.05
Steve Trout , Cubs , 1984 , 6.0 , 1 , W , 0.51 , 0.11
Dick Ruthven , Cubs , 1984 , 5.33 , 6 , L , 0.08 , 0.7
Chuck Rainey , Cubs , 1984 , 5.0 , 2 , N , 0.35 , 0.24
Scott Sanderson , Cubs , 1984 , 7.0 , 4 , N , 0.25 , 0.5
Steve Trout , Cubs , 1984 , 5.0 , 2 , N , 0.35 , 0.24
Dick Ruthven , Cubs , 1984 , 3.0 , 3 , L , 0.0 , 0.47
Chuck Rainey , Cubs , 1984 , 6.67 , 5 , W , 0.17 , 0.6
Rick Reuschel , Cubs , 1984 , 6.0 , 5 , N , 0.13 , 0.61
Scott Sanderson , Cubs , 1984 , 5.0 , 0 , W , 0.59 , 0.05
Steve Trout , Cubs , 1984 , 6.33 , 3 , L , 0.29 , 0.36
Dick Ruthven , Cubs , 1984 , 6.0 , 3 , L , 0.29 , 0.36
Chuck Rainey , Cubs , 1984 , 6.67 , 3 , N , 0.36 , 0.33
Rick Reuschel , Cubs , 1984 , 8.0 , 1 , L , 0.64 , 0.15
Scott Sanderson , Cubs , 1984 , 0.33 , 1 , N , 0.0 , 0.18
Steve Trout , Cubs , 1984 , 6.0 , 3 , W , 0.29 , 0.36
Dick Ruthven , Cubs , 1984 , 5.0 , 4 , L , 0.17 , 0.5
Chuck Rainey , Cubs , 1984 , 5.0 , 5 , N , 0.1 , 0.62
Rick Reuschel , Cubs , 1984 , 7.0 , 4 , W , 0.25 , 0.5
Rich Bordi , Cubs , 1984 , 5.0 , 1 , W , 0.47 , 0.13
Steve Trout , Cubs , 1984 , 7.0 , 0 , W , 0.73 , 0.04
Chuck Rainey , Cubs , 1984 , 6.33 , 4 , W , 0.19 , 0.5
Rick Reuschel , Cubs , 1984 , 6.33 , 4 , W , 0.19 , 0.5
Dickie Noles , Cubs , 1984 , 7.0 , 3 , L , 0.34 , 0.37
Don Schulze , Cubs , 1984 , 3.0 , 4 , N , 0.0 , 0.62
Dennis Eckersley , Cubs , 1984 , 9.0 , 4 , L , 0.55 , 0.37
Scott Sanderson , Cubs , 1984 , 3.0 , 3 , N , 0.0 , 0.47
Steve Trout , Cubs , 1984 , 7.67 , 0 , W , 0.83 , 0.03
Chuck Rainey , Cubs , 1984 , 1.67 , 0 , L , 0.0 , 0.15
Rick Reuschel , Cubs , 1984 , 7.33 , 3 , W , 0.34 , 0.37
Dennis Eckersley , Cubs , 1984 , 7.0 , 1 , N , 0.59 , 0.11
Steve Trout , Cubs , 1984 , 5.0 , 2 , W , 0.35 , 0.24
Chuck Rainey , Cubs , 1984 , 6.33 , 2 , W , 0.4 , 0.23
Rick Reuschel , Cubs , 1984 , 2.33 , 7 , L , 0.0 , 0.88
Dennis Eckersley , Cubs , 1984 , 6.0 , 2 , L , 0.4 , 0.23
Steve Trout , Cubs , 1984 , 5.0 , 0 , N , 0.59 , 0.05
Rich Bordi , Cubs , 1984 , 7.0 , 0 , W , 0.73 , 0.04
Chuck Rainey , Cubs , 1984 , 7.0 , 0 , W , 0.73 , 0.04
Rick Reuschel , Cubs , 1984 , 7.33 , 1 , N , 0.59 , 0.11
Dennis Eckersley , Cubs , 1984 , 7.0 , 4 , W , 0.25 , 0.5
Steve Trout , Cubs , 1984 , 5.33 , 2 , N , 0.35 , 0.24
Rich Bordi , Cubs , 1984 , 3.33 , 6 , L , 0.0 , 0.77
Chuck Rainey , Cubs , 1984 , 3.33 , 3 , L , 0.0 , 0.47
