Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Fergie Jenkins , Cubs , 1967 , 9.0 , 2 , W , 0.8 , 0.13
Ken Holtzman , Cubs , 1967 , 8.0 , 4 , N , 0.25 , 0.58
Curt Simmons , Cubs , 1967 , 9.0 , 5 , W , 0.47 , 0.49
Ray Culp , Cubs , 1967 , 9.0 , 2 , W , 0.8 , 0.13
Fergie Jenkins , Cubs , 1967 , 6.33 , 2 , N , 0.4 , 0.23
Ken Holtzman , Cubs , 1967 , 6.0 , 1 , N , 0.51 , 0.11
Curt Simmons , Cubs , 1967 , 6.0 , 3 , L , 0.29 , 0.36
Ray Culp , Cubs , 1967 , 2.0 , 5 , L , 0.0 , 0.75
Fergie Jenkins , Cubs , 1967 , 9.0 , 3 , W , 0.7 , 0.23
Ken Holtzman , Cubs , 1967 , 8.0 , 0 , N , 0.76 , 0.04
Fergie Jenkins , Cubs , 1967 , 9.0 , 0 , W , 0.96 , 0.01
Curt Simmons , Cubs , 1967 , 7.0 , 2 , N , 0.46 , 0.23
Ken Holtzman , Cubs , 1967 , 9.0 , 1 , W , 0.89 , 0.05
Rich Nye , Cubs , 1967 , 9.0 , 1 , W , 0.89 , 0.05
Fergie Jenkins , Cubs , 1967 , 6.0 , 3 , L , 0.29 , 0.36
Ray Culp , Cubs , 1967 , 7.0 , 2 , L , 0.46 , 0.23
Ken Holtzman , Cubs , 1967 , 7.0 , 2 , W , 0.46 , 0.23
Curt Simmons , Cubs , 1967 , 2.67 , 4 , L , 0.0 , 0.65
Rich Nye , Cubs , 1967 , 9.0 , 3 , W , 0.7 , 0.23
Fergie Jenkins , Cubs , 1967 , 2.0 , 5 , L , 0.0 , 0.75
Ray Culp , Cubs , 1967 , 6.67 , 2 , W , 0.53 , 0.18
Ken Holtzman , Cubs , 1967 , 7.67 , 3 , W , 0.46 , 0.32
Curt Simmons , Cubs , 1967 , 9.0 , 1 , W , 0.89 , 0.05
Fergie Jenkins , Cubs , 1967 , 2.33 , 0 , N , 0.0 , 0.06
Rich Nye , Cubs , 1967 , 9.0 , 1 , N , 0.89 , 0.05
Ken Holtzman , Cubs , 1967 , 11.0 , 3 , W , 0.26 , 0.34
Ray Culp , Cubs , 1967 , 7.33 , 2 , W , 0.46 , 0.23
Fergie Jenkins , Cubs , 1967 , 7.0 , 2 , L , 0.46 , 0.23
Curt Simmons , Cubs , 1967 , 6.0 , 4 , L , 0.19 , 0.5
Rich Nye , Cubs , 1967 , 3.33 , 5 , L , 0.0 , 0.69
Ken Holtzman , Cubs , 1967 , 9.0 , 3 , W , 0.7 , 0.23
Ray Culp , Cubs , 1967 , 6.67 , 3 , L , 0.36 , 0.33
Fergie Jenkins , Cubs , 1967 , 9.0 , 2 , W , 0.8 , 0.13
Rich Nye , Cubs , 1967 , 7.0 , 4 , L , 0.25 , 0.5
Joe Niekro , Cubs , 1967 , 7.0 , 3 , N , 0.34 , 0.37
Fergie Jenkins , Cubs , 1967 , 5.0 , 4 , N , 0.17 , 0.5
Ray Culp , Cubs , 1967 , 3.67 , 3 , L , 0.0 , 0.51
Curt Simmons , Cubs , 1967 , 9.0 , 2 , L , 0.8 , 0.13
Fergie Jenkins , Cubs , 1967 , 9.0 , 5 , W , 0.47 , 0.49
Joe Niekro , Cubs , 1967 , 6.0 , 4 , L , 0.19 , 0.5
