Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dennis Martinez , Orioles , 1982 , 4.0 , 4 , N , 0.0 , 0.6
Scott McGregor , Orioles , 1982 , 9.0 , 2 , L , 0.8 , 0.13
Dennis Martinez , Orioles , 1982 , 7.67 , 2 , W , 0.56 , 0.17
Mike Flanagan , Orioles , 1982 , 5.67 , 5 , L , 0.13 , 0.61
Jim Palmer , Orioles , 1982 , 4.67 , 5 , N , 0.0 , 0.66
Scott McGregor , Orioles , 1982 , 7.67 , 3 , N , 0.46 , 0.32
Dennis Martinez , Orioles , 1982 , 8.0 , 3 , L , 0.36 , 0.45
Jim Palmer , Orioles , 1982 , 2.33 , 4 , N , 0.0 , 0.59
Scott McGregor , Orioles , 1982 , 6.0 , 5 , L , 0.13 , 0.61
Mike Flanagan , Orioles , 1982 , 7.33 , 5 , L , 0.18 , 0.64
Dennis Martinez , Orioles , 1982 , 2.33 , 4 , L , 0.0 , 0.59
Jim Palmer , Orioles , 1982 , 8.67 , 4 , L , 0.45 , 0.36
Scott McGregor , Orioles , 1982 , 5.0 , 4 , N , 0.17 , 0.5
Dennis Martinez , Orioles , 1982 , 8.67 , 1 , W , 0.81 , 0.07
Mike Flanagan , Orioles , 1982 , 6.33 , 5 , L , 0.13 , 0.61
Scott McGregor , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Dennis Martinez , Orioles , 1982 , 1.67 , 5 , N , 0.0 , 0.73
Jim Palmer , Orioles , 1982 , 9.0 , 4 , W , 0.55 , 0.37
Sammy Stewart , Orioles , 1982 , 9.0 , 4 , N , 0.55 , 0.37
Scott McGregor , Orioles , 1982 , 9.0 , 4 , W , 0.55 , 0.37
Mike Flanagan , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Dennis Martinez , Orioles , 1982 , 7.67 , 2 , N , 0.56 , 0.17
Jim Palmer , Orioles , 1982 , 0.66 , 2 , N , 0.0 , 0.46
Scott McGregor , Orioles , 1982 , 7.67 , 2 , W , 0.56 , 0.17
Mike Flanagan , Orioles , 1982 , 5.0 , 4 , L , 0.17 , 0.5
Dennis Martinez , Orioles , 1982 , 6.67 , 6 , L , 0.09 , 0.74
Sammy Stewart , Orioles , 1982 , 5.67 , 3 , N , 0.29 , 0.35
Scott McGregor , Orioles , 1982 , 8.0 , 1 , W , 0.64 , 0.15
Mike Flanagan , Orioles , 1982 , 6.0 , 1 , N , 0.51 , 0.11
Dennis Martinez , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Sammy Stewart , Orioles , 1982 , 5.0 , 2 , W , 0.35 , 0.24
Scott McGregor , Orioles , 1982 , 8.33 , 3 , L , 0.36 , 0.45
Mike Flanagan , Orioles , 1982 , 5.0 , 3 , N , 0.25 , 0.36
Dennis Martinez , Orioles , 1982 , 2.33 , 3 , N , 0.0 , 0.56
Sammy Stewart , Orioles , 1982 , 8.0 , 2 , W , 0.49 , 0.3
Scott McGregor , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Mike Flanagan , Orioles , 1982 , 7.0 , 0 , W , 0.73 , 0.04
Dennis Martinez , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Sammy Stewart , Orioles , 1982 , 3.33 , 3 , L , 0.0 , 0.47
Scott McGregor , Orioles , 1982 , 7.67 , 5 , W , 0.25 , 0.56
Jim Palmer , Orioles , 1982 , 8.33 , 2 , W , 0.49 , 0.3
Dennis Martinez , Orioles , 1982 , 4.33 , 4 , L , 0.0 , 0.6
Sammy Stewart , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Mike Flanagan , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Scott McGregor , Orioles , 1982 , 0.66 , 5 , N , 0.0 , 0.71
Jim Palmer , Orioles , 1982 , 8.33 , 4 , L , 0.25 , 0.58
Dennis Martinez , Orioles , 1982 , 8.0 , 5 , W , 0.2 , 0.67
Sammy Stewart , Orioles , 1982 , 4.67 , 4 , L , 0.0 , 0.6
Scott McGregor , Orioles , 1982 , 6.33 , 4 , L , 0.19 , 0.5
Mike Flanagan , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Dennis Martinez , Orioles , 1982 , 5.33 , 2 , N , 0.35 , 0.24
Jim Palmer , Orioles , 1982 , 9.0 , 2 , W , 0.8 , 0.13
Scott McGregor , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Mike Flanagan , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Sammy Stewart , Orioles , 1982 , 2.33 , 6 , N , 0.0 , 0.82
Dennis Martinez , Orioles , 1982 , 6.0 , 3 , W , 0.29 , 0.36
Jim Palmer , Orioles , 1982 , 6.67 , 3 , N , 0.36 , 0.33
Scott McGregor , Orioles , 1982 , 7.0 , 4 , W , 0.25 , 0.5
Mike Flanagan , Orioles , 1982 , 8.0 , 3 , L , 0.36 , 0.45
Dennis Martinez , Orioles , 1982 , 7.0 , 2 , N , 0.46 , 0.23
Jim Palmer , Orioles , 1982 , 8.67 , 1 , W , 0.81 , 0.07
Scott McGregor , Orioles , 1982 , 7.0 , 3 , N , 0.34 , 0.37
Mike Flanagan , Orioles , 1982 , 9.33 , 3 , N , 0.7 , 0.23
Dennis Martinez , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Sammy Stewart , Orioles , 1982 , 1.67 , 2 , L , 0.0 , 0.5
Jim Palmer , Orioles , 1982 , 7.0 , 1 , W , 0.59 , 0.11
Scott McGregor , Orioles , 1982 , 6.33 , 4 , L , 0.19 , 0.5
Mike Flanagan , Orioles , 1982 , 7.0 , 2 , W , 0.46 , 0.23
Dennis Martinez , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Jim Palmer , Orioles , 1982 , 7.67 , 1 , W , 0.72 , 0.08
Scott McGregor , Orioles , 1982 , 5.67 , 5 , L , 0.13 , 0.61
Mike Flanagan , Orioles , 1982 , 2.67 , 4 , L , 0.0 , 0.65
Dennis Martinez , Orioles , 1982 , 6.0 , 5 , L , 0.13 , 0.61
Jim Palmer , Orioles , 1982 , 5.0 , 2 , W , 0.35 , 0.24
Storm Davis , Orioles , 1982 , 6.67 , 3 , W , 0.36 , 0.33
Mike Flanagan , Orioles , 1982 , 6.67 , 6 , L , 0.09 , 0.74
Scott McGregor , Orioles , 1982 , 8.33 , 4 , W , 0.25 , 0.58
Dennis Martinez , Orioles , 1982 , 8.67 , 2 , W , 0.68 , 0.18
Storm Davis , Orioles , 1982 , 1.33 , 2 , N , 0.0 , 0.54
Mike Flanagan , Orioles , 1982 , 8.0 , 4 , L , 0.25 , 0.58
Scott McGregor , Orioles , 1982 , 7.67 , 4 , W , 0.32 , 0.44
Dennis Martinez , Orioles , 1982 , 8.0 , 3 , L , 0.36 , 0.45
Storm Davis , Orioles , 1982 , 5.33 , 4 , W , 0.17 , 0.5
Scott McGregor , Orioles , 1982 , 6.67 , 2 , W , 0.53 , 0.18
Dennis Martinez , Orioles , 1982 , 2.33 , 4 , L , 0.0 , 0.59
Mike Flanagan , Orioles , 1982 , 3.0 , 3 , N , 0.0 , 0.47
Jim Palmer , Orioles , 1982 , 4.67 , 3 , N , 0.0 , 0.5
Scott McGregor , Orioles , 1982 , 7.33 , 5 , L , 0.18 , 0.64
Dennis Martinez , Orioles , 1982 , 2.33 , 4 , L , 0.0 , 0.59
Mike Flanagan , Orioles , 1982 , 6.0 , 5 , N , 0.13 , 0.61
Jim Palmer , Orioles , 1982 , 8.0 , 1 , W , 0.64 , 0.15
Scott McGregor , Orioles , 1982 , 6.0 , 4 , N , 0.19 , 0.5
Dennis Martinez , Orioles , 1982 , 7.0 , 2 , W , 0.46 , 0.23
Mike Flanagan , Orioles , 1982 , 8.33 , 2 , W , 0.49 , 0.3
Jim Palmer , Orioles , 1982 , 3.33 , 3 , N , 0.0 , 0.47
Scott McGregor , Orioles , 1982 , 8.0 , 1 , W , 0.64 , 0.15
Dennis Martinez , Orioles , 1982 , 1.33 , 4 , L , 0.0 , 0.73
Sammy Stewart , Orioles , 1982 , 7.33 , 4 , L , 0.25 , 0.5
Mike Flanagan , Orioles , 1982 , 8.0 , 2 , L , 0.49 , 0.3
Jim Palmer , Orioles , 1982 , 7.0 , 2 , N , 0.46 , 0.23
Scott McGregor , Orioles , 1982 , 5.67 , 4 , L , 0.17 , 0.51
Dennis Martinez , Orioles , 1982 , 9.0 , 2 , W , 0.8 , 0.13
Sammy Stewart , Orioles , 1982 , 5.0 , 4 , N , 0.17 , 0.5
Mike Flanagan , Orioles , 1982 , 8.0 , 2 , W , 0.49 , 0.3
Jim Palmer , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Storm Davis , Orioles , 1982 , 4.33 , 3 , L , 0.0 , 0.5
Scott McGregor , Orioles , 1982 , 9.0 , 4 , L , 0.55 , 0.37
Dennis Martinez , Orioles , 1982 , 5.0 , 4 , N , 0.17 , 0.5
Mike Flanagan , Orioles , 1982 , 5.33 , 4 , N , 0.17 , 0.5
Jim Palmer , Orioles , 1982 , 6.0 , 4 , N , 0.19 , 0.5
Scott McGregor , Orioles , 1982 , 4.67 , 7 , L , 0.0 , 0.82
Dennis Martinez , Orioles , 1982 , 6.67 , 4 , L , 0.24 , 0.5
Mike Flanagan , Orioles , 1982 , 0.0 , 3 , L , 0.0 , 0.74
Jim Palmer , Orioles , 1982 , 8.0 , 2 , N , 0.49 , 0.3
Scott McGregor , Orioles , 1982 , 6.33 , 5 , L , 0.13 , 0.61
Dennis Martinez , Orioles , 1982 , 5.33 , 4 , N , 0.17 , 0.5
Mike Flanagan , Orioles , 1982 , 8.0 , 4 , W , 0.25 , 0.58
Jim Palmer , Orioles , 1982 , 6.0 , 2 , N , 0.4 , 0.23
Scott McGregor , Orioles , 1982 , 0.0 , 5 , L , 0.0 , 0.87
Dennis Martinez , Orioles , 1982 , 10.0 , 2 , N , 0.29 , 0.23
Mike Flanagan , Orioles , 1982 , 4.67 , 3 , N , 0.0 , 0.5
Jim Palmer , Orioles , 1982 , 9.0 , 3 , W , 0.7 , 0.23
Dennis Martinez , Orioles , 1982 , 10.0 , 2 , W , 0.29 , 0.23
Mike Flanagan , Orioles , 1982 , 9.0 , 3 , W , 0.7 , 0.23
Scott McGregor , Orioles , 1982 , 0.0 , 1 , N , 0.0 , 0.18
Jim Palmer , Orioles , 1982 , 8.0 , 1 , W , 0.64 , 0.15
Sammy Stewart , Orioles , 1982 , 2.33 , 4 , L , 0.0 , 0.59
Dennis Martinez , Orioles , 1982 , 9.0 , 3 , W , 0.7 , 0.23
Mike Flanagan , Orioles , 1982 , 9.0 , 2 , W , 0.8 , 0.13
Storm Davis , Orioles , 1982 , 7.67 , 3 , W , 0.46 , 0.32
Jim Palmer , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Dennis Martinez , Orioles , 1982 , 9.0 , 2 , W , 0.8 , 0.13
Mike Flanagan , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Jim Palmer , Orioles , 1982 , 9.0 , 0 , W , 0.96 , 0.01
Dennis Martinez , Orioles , 1982 , 5.0 , 4 , N , 0.17 , 0.5
Scott McGregor , Orioles , 1982 , 5.67 , 0 , W , 0.65 , 0.05
Mike Flanagan , Orioles , 1982 , 7.0 , 2 , W , 0.46 , 0.23
Jim Palmer , Orioles , 1982 , 2.33 , 5 , L , 0.0 , 0.75
Dennis Martinez , Orioles , 1982 , 6.67 , 3 , L , 0.36 , 0.33
Scott McGregor , Orioles , 1982 , 3.0 , 1 , N , 0.0 , 0.22
Mike Flanagan , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Jim Palmer , Orioles , 1982 , 7.0 , 0 , N , 0.73 , 0.04
Dennis Martinez , Orioles , 1982 , 4.33 , 5 , N , 0.0 , 0.73
Scott McGregor , Orioles , 1982 , 2.0 , 4 , N , 0.0 , 0.59
Storm Davis , Orioles , 1982 , 7.0 , 3 , W , 0.34 , 0.37
Mike Flanagan , Orioles , 1982 , 4.33 , 5 , N , 0.0 , 0.73
Jim Palmer , Orioles , 1982 , 9.0 , 1 , W , 0.89 , 0.05
Dennis Martinez , Orioles , 1982 , 6.0 , 3 , L , 0.29 , 0.36
Scott McGregor , Orioles , 1982 , 7.0 , 0 , W , 0.73 , 0.04
Mike Flanagan , Orioles , 1982 , 10.0 , 2 , W , 0.29 , 0.23
Jim Palmer , Orioles , 1982 , 8.0 , 1 , N , 0.64 , 0.15
