Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Jason Schmidt , Pirates , 2000 , 6.0 , 5 , L , 0.13 , 0.61
Kris Benson , Pirates , 2000 , 6.0 , 2 , L , 0.4 , 0.23
Francisco Cordova , Pirates , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Todd Ritchie , Pirates , 2000 , 6.0 , 1 , N , 0.51 , 0.11
Jimmy Anderson , Pirates , 2000 , 4.33 , 5 , N , 0.0 , 0.73
Jason Schmidt , Pirates , 2000 , 7.0 , 1 , L , 0.59 , 0.11
Kris Benson , Pirates , 2000 , 7.0 , 7 , L , 0.08 , 0.77
Francisco Cordova , Pirates , 2000 , 5.33 , 3 , N , 0.25 , 0.36
Todd Ritchie , Pirates , 2000 , 7.0 , 2 , N , 0.46 , 0.23
Jason Schmidt , Pirates , 2000 , 7.0 , 4 , N , 0.25 , 0.5
Jimmy Anderson , Pirates , 2000 , 8.0 , 0 , W , 0.76 , 0.04
Kris Benson , Pirates , 2000 , 2.67 , 3 , N , 0.0 , 0.52
Francisco Cordova , Pirates , 2000 , 4.0 , 6 , L , 0.0 , 0.79
Todd Ritchie , Pirates , 2000 , 7.0 , 1 , W , 0.59 , 0.11
Jimmy Anderson , Pirates , 2000 , 6.0 , 2 , N , 0.4 , 0.23
Jose Parra , Pirates , 2000 , 5.0 , 2 , N , 0.35 , 0.24
Kris Benson , Pirates , 2000 , 7.0 , 3 , L , 0.34 , 0.37
Francisco Cordova , Pirates , 2000 , 6.67 , 2 , L , 0.53 , 0.18
Todd Ritchie , Pirates , 2000 , 7.67 , 3 , N , 0.46 , 0.32
Jimmy Anderson , Pirates , 2000 , 4.33 , 4 , N , 0.0 , 0.6
Jose Parra , Pirates , 2000 , 2.0 , 5 , L , 0.0 , 0.75
Kris Benson , Pirates , 2000 , 8.0 , 1 , W , 0.64 , 0.15
Francisco Cordova , Pirates , 2000 , 6.0 , 4 , N , 0.19 , 0.5
Todd Ritchie , Pirates , 2000 , 6.67 , 3 , L , 0.36 , 0.33
Jason Schmidt , Pirates , 2000 , 4.0 , 2 , N , 0.0 , 0.38
Kris Benson , Pirates , 2000 , 7.0 , 2 , W , 0.46 , 0.23
Francisco Cordova , Pirates , 2000 , 6.0 , 5 , L , 0.13 , 0.61
Todd Ritchie , Pirates , 2000 , 7.33 , 2 , W , 0.46 , 0.23
Jimmy Anderson , Pirates , 2000 , 5.0 , 3 , N , 0.25 , 0.36
Jason Schmidt , Pirates , 2000 , 5.0 , 1 , W , 0.47 , 0.13
Kris Benson , Pirates , 2000 , 8.0 , 2 , L , 0.49 , 0.3
